epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
22,2817.15,0.71976,0.35411,0.87618,0.9856,0.97877,0.99274,0.76108,0.8351,0.35354,0.98623,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,2945.06,0.72697,0.35317,0.87639,0.99247,0.97621,0.99085,0.76159,0.8005,0.34344,0.96998,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,3072.67,0.72375,0.34856,0.87389,0.98561,0.97985,0.99364,0.76619,0.8006,0.33876,0.97732,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,3200.62,0.71634,0.34884,0.87577,0.98715,0.97199,0.98696,0.75674,0.82378,0.34987,0.97948,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,3328.02,0.72556,0.35049,0.8748,0.98189,0.96888,0.98626,0.75037,0.86026,0.34998,0.98802,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,3455.33,0.71756,0.34664,0.87594,0.98539,0.97275,0.98967,0.75675,0.80963,0.34359,0.9996,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,3582.86,0.70093,0.34093,0.86994,0.98007,0.96612,0.98558,0.75533,0.81438,0.34623,0.97417,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,3710.72,0.70397,0.33986,0.87387,0.98591,0.97592,0.99067,0.76908,0.78892,0.33647,0.98201,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,3838.27,0.704,0.34058,0.87047,0.98567,0.97662,0.98976,0.75768,0.81149,0.34094,0.97713,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,3966.01,0.69881,0.33852,0.86888,0.98795,0.97259,0.98452,0.76144,0.81479,0.3421,0.97692,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,4094.02,0.70176,0.33689,0.87012,0.98925,0.97767,0.98714,0.76622,0.80535,0.33466,0.97812,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,4222.3,0.68882,0.33238,0.86411,0.98667,0.97407,0.98678,0.76122,0.79115,0.32802,0.97604,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,4349.91,0.68969,0.32924,0.86978,0.9928,0.96319,0.98636,0.76611,0.78211,0.33378,0.97654,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,4477.77,0.6901,0.33173,0.86926,0.99032,0.97493,0.98949,0.76647,0.78071,0.33466,0.98596,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,4605.2,0.69117,0.33175,0.8693,0.98605,0.97387,0.98651,0.76465,0.79722,0.34049,0.98546,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,4733.2,0.68352,0.32648,0.86391,0.98841,0.97501,0.98735,0.76565,0.78371,0.32685,0.96899,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4860.3,0.68799,0.32756,0.86612,0.98605,0.97898,0.99283,0.76336,0.80995,0.32876,0.9846,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4987.33,0.68178,0.32438,0.86234,0.98814,0.97482,0.99006,0.76701,0.79189,0.33044,0.97901,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,5115.23,0.67745,0.32214,0.86256,0.98047,0.97728,0.98702,0.76866,0.7806,0.33182,0.97148,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,5242.65,0.68337,0.32273,0.86525,0.98199,0.97419,0.98721,0.763,0.79404,0.33478,0.97256,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,5370.53,0.67487,0.32055,0.86083,0.98782,0.97825,0.99032,0.76999,0.78144,0.32067,0.97513,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,5498.05,0.67451,0.3191,0.86299,0.9874,0.97384,0.98719,0.76888,0.78505,0.31697,0.96987,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,5625.55,0.67191,0.31958,0.86046,0.98859,0.9745,0.98741,0.76556,0.78504,0.32302,0.97057,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,5752.82,0.66876,0.31647,0.85917,0.98644,0.97483,0.98723,0.76866,0.77342,0.31418,0.97261,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,5880.15,0.66684,0.31381,0.86115,0.99024,0.97128,0.98739,0.76235,0.78009,0.32073,0.98767,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,6008.25,0.66665,0.31431,0.86205,0.99025,0.9706,0.98681,0.76413,0.79863,0.31974,0.97933,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,6135.66,0.66661,0.31552,0.86209,0.98347,0.97481,0.98398,0.76427,0.79081,0.31664,0.97621,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,6263.49,0.6583,0.31009,0.85913,0.98317,0.9749,0.98421,0.76536,0.78025,0.32029,0.97835,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,6390.69,0.65632,0.31249,0.85772,0.9835,0.97404,0.98748,0.76851,0.77901,0.31772,0.98201,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,6518.45,0.65595,0.30809,0.8565,0.98883,0.96677,0.98766,0.76817,0.77774,0.318,0.97812,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,6646.03,0.65221,0.30642,0.85868,0.98608,0.97484,0.98736,0.77088,0.77695,0.31123,0.97702,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,6773.83,0.6536,0.3068,0.85831,0.98753,0.97446,0.98732,0.76868,0.78247,0.31131,0.98347,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,6901.31,0.66164,0.31229,0.85863,0.98793,0.97079,0.98406,0.76787,0.78223,0.31032,0.98022,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,7028.68,0.64718,0.30291,0.85734,0.98496,0.97097,0.98375,0.76446,0.79015,0.32223,0.98209,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,7156,0.64006,0.30117,0.85456,0.99011,0.97001,0.98416,0.76758,0.78313,0.3142,0.97839,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,7283.06,0.64324,0.30101,0.85427,0.98697,0.97439,0.98419,0.76795,0.77973,0.31452,0.96887,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,7410.47,0.64345,0.30119,0.85364,0.98647,0.97753,0.99056,0.76846,0.77861,0.3089,0.97423,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,7537.3,0.6432,0.30065,0.85526,0.99035,0.97465,0.98742,0.7714,0.77303,0.31553,0.97634,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,7664.58,0.64027,0.29714,0.85343,0.98815,0.97681,0.98758,0.76628,0.78521,0.31293,0.98312,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,7791.69,0.64757,0.29872,0.85918,0.9878,0.97818,0.9905,0.76851,0.78426,0.30617,0.97922,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,7918.91,0.62943,0.29472,0.84964,0.98793,0.97619,0.98761,0.76594,0.78509,0.31119,0.98281,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,8046.15,0.64076,0.29903,0.85043,0.9876,0.97501,0.99034,0.76834,0.78473,0.30958,0.98767,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,8173.1,0.64024,0.29714,0.8563,0.98905,0.97313,0.99002,0.7692,0.77971,0.30859,0.98295,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,8300.14,0.63415,0.2935,0.85076,0.9824,0.97691,0.99027,0.77009,0.77894,0.30752,0.98113,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,8427.45,0.62315,0.28989,0.845,0.98153,0.97946,0.99044,0.76766,0.78955,0.3116,0.98917,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,8554.75,0.62582,0.28993,0.8488,0.98829,0.97474,0.99045,0.76681,0.79318,0.30905,0.99033,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,8681.84,0.62502,0.289,0.85144,0.99095,0.9724,0.9906,0.76876,0.78296,0.30671,0.99037,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,8809.51,0.62545,0.28879,0.85095,0.99053,0.97163,0.99008,0.76714,0.78633,0.30862,0.9931,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,8936.92,0.62365,0.28764,0.84971,0.98533,0.97523,0.99037,0.76715,0.78447,0.31126,0.9942,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,9064.3,0.619,0.28575,0.84684,0.98555,0.97332,0.98737,0.76583,0.7864,0.30826,0.99214,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,9191.81,0.62424,0.28534,0.8521,0.98635,0.97363,0.98733,0.76591,0.78454,0.30885,0.99093,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,9318.83,0.622,0.28665,0.8494,0.98746,0.96955,0.9838,0.76684,0.78571,0.30826,0.99218,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,9445.89,0.62222,0.28586,0.8498,0.98845,0.97304,0.98438,0.76457,0.78787,0.30755,0.99513,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,9573.7,0.61047,0.27961,0.8441,0.98836,0.97327,0.98418,0.76336,0.78834,0.30809,0.99462,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,9701.29,0.61052,0.27872,0.8459,0.98965,0.97368,0.98757,0.7631,0.78952,0.30988,0.99911,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,9828.36,0.60802,0.27816,0.8435,0.99068,0.97364,0.98753,0.76365,0.79028,0.30936,0.99598,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,9955.63,0.60927,0.2771,0.84837,0.99169,0.97255,0.98757,0.76472,0.78858,0.30869,0.99637,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,10083.1,0.60517,0.27506,0.84744,0.9901,0.97221,0.98416,0.76343,0.78766,0.30843,0.99534,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,10210.4,0.60704,0.27375,0.84296,0.98837,0.97401,0.9842,0.76333,0.79093,0.30941,0.99648,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,10337.5,0.602,0.27309,0.84548,0.98861,0.97256,0.9841,0.76307,0.79086,0.30959,0.9948,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,10465,0.60642,0.27412,0.84491,0.98868,0.9756,0.9874,0.76269,0.78855,0.30869,0.99471,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,10591.9,0.59122,0.26911,0.83962,0.989,0.97499,0.98742,0.76476,0.78727,0.30626,0.99349,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,10718.9,0.59372,0.26835,0.83806,0.98909,0.97432,0.98736,0.76529,0.78646,0.30575,0.9917,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,10845.6,0.59358,0.26851,0.84134,0.9884,0.97376,0.98746,0.76675,0.78162,0.30546,0.98967,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,10972.6,0.59665,0.27008,0.84308,0.98914,0.97366,0.98765,0.76629,0.7804,0.3053,0.98987,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,11100.4,0.59841,0.26956,0.84362,0.9884,0.973,0.98421,0.76628,0.78061,0.3053,0.98998,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,11227.6,0.59063,0.26572,0.83948,0.98855,0.97302,0.98738,0.76626,0.78235,0.30685,0.99064,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,11355,0.5834,0.26383,0.83997,0.98784,0.97265,0.98388,0.76538,0.78267,0.30755,0.99093,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
