epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
11,1438.89,0.80038,0.40294,0.89788,0.98174,0.97247,0.98901,0.73663,0.88094,0.40268,1.00257,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901,0.02703,0.00901
12,1567.42,0.8007,0.39928,0.89609,0.98316,0.97231,0.98878,0.74559,0.86153,0.37995,0.97801,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911,0.026733,0.008911
13,1696.7,0.78577,0.39352,0.89413,0.9826,0.97679,0.98938,0.73185,0.91518,0.40221,1.01555,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,1825.58,0.78274,0.39051,0.89355,0.98471,0.96941,0.98614,0.74706,0.85573,0.37723,1.00124,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,1953.88,0.77656,0.38375,0.8921,0.9807,0.96632,0.97755,0.75517,0.809,0.38128,0.97655,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,2082.89,0.76184,0.37744,0.88581,0.98674,0.969,0.98914,0.75297,0.81703,0.35646,0.98444,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,2210.87,0.76112,0.37474,0.88878,0.98376,0.9702,0.98679,0.76133,0.80135,0.34856,0.96757,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,2340.02,0.74018,0.36483,0.87682,0.9884,0.96456,0.98493,0.76139,0.79338,0.35674,0.96824,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,2468.26,0.73872,0.36683,0.88172,0.98309,0.97011,0.98326,0.75854,0.79638,0.3563,0.97649,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,2596.6,0.74034,0.36383,0.88433,0.98642,0.97144,0.99263,0.76156,0.81907,0.35236,0.99178,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,2724.57,0.7396,0.36036,0.87957,0.97753,0.96538,0.98218,0.75004,0.82598,0.3604,0.99192,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,2852.39,0.72948,0.35638,0.87267,0.98762,0.9601,0.98519,0.75967,0.81387,0.35918,0.96987,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,2982.2,0.73255,0.35516,0.87915,0.9783,0.96982,0.98523,0.7587,0.80433,0.35069,0.97389,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,3110.76,0.73082,0.35286,0.87448,0.98495,0.97404,0.98963,0.76028,0.81775,0.34677,0.97979,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,3240.41,0.72519,0.35029,0.87546,0.98216,0.96202,0.97726,0.75677,0.78555,0.34847,0.95958,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,3370.48,0.71735,0.34941,0.87332,0.98037,0.9676,0.98615,0.75686,0.81652,0.35027,0.97698,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,3500.16,0.70785,0.34278,0.87318,0.98016,0.97276,0.98929,0.76523,0.80608,0.34536,0.97138,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,3629.59,0.71299,0.34457,0.87122,0.98058,0.96693,0.98346,0.75181,0.81513,0.35022,0.99852,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,3761.52,0.70214,0.33962,0.86853,0.98743,0.97076,0.98412,0.76141,0.79072,0.33653,0.97274,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,3892.93,0.70458,0.33924,0.87182,0.98147,0.97085,0.98371,0.76224,0.79728,0.3434,0.97105,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,4022.87,0.70061,0.3348,0.87058,0.9833,0.97088,0.98648,0.76125,0.78586,0.33681,0.97951,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,4152.36,0.70187,0.33685,0.87014,0.98363,0.97104,0.98694,0.76646,0.80356,0.34187,0.99156,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,4281.12,0.69417,0.33177,0.86871,0.98698,0.96957,0.98964,0.76485,0.80251,0.34094,0.97965,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,4409.08,0.69989,0.33484,0.86973,0.98141,0.97563,0.98731,0.76023,0.81181,0.33836,0.97847,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,4538.58,0.69182,0.33148,0.86754,0.99147,0.97318,0.98968,0.76861,0.7794,0.32721,0.97022,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,4666.09,0.69627,0.3327,0.86459,0.98549,0.96961,0.98643,0.76695,0.78676,0.33696,0.97094,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,4794.35,0.68598,0.32853,0.86314,0.98421,0.96742,0.98328,0.76904,0.77609,0.33675,0.96581,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4922.35,0.68259,0.32532,0.86478,0.98422,0.97196,0.98382,0.76963,0.77916,0.32846,0.96783,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,5049.97,0.68349,0.32545,0.86522,0.97872,0.97581,0.99294,0.77149,0.80205,0.32787,0.97337,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,5177.62,0.68045,0.32623,0.86718,0.98208,0.97385,0.98669,0.76668,0.7827,0.32844,0.97439,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,5304.84,0.68398,0.32471,0.86502,0.98255,0.97496,0.98729,0.76555,0.78043,0.32452,0.96849,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,5432.11,0.67544,0.31918,0.86245,0.98165,0.97346,0.98373,0.76229,0.79713,0.32745,0.97857,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,5559.82,0.67357,0.31941,0.86015,0.98334,0.97561,0.98723,0.76476,0.7988,0.32983,0.98079,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,5688.68,0.6751,0.31953,0.86315,0.98414,0.97616,0.99006,0.76585,0.79088,0.32373,0.97545,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,5817.57,0.67364,0.31864,0.8649,0.98739,0.97174,0.98738,0.7657,0.78991,0.32608,0.96913,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,5948.44,0.66542,0.31549,0.86139,0.98288,0.97737,0.99327,0.76863,0.78765,0.31354,0.96399,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,6077.86,0.66542,0.31403,0.85973,0.98162,0.97893,0.99039,0.77181,0.78321,0.31681,0.9716,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,6207.62,0.6596,0.31186,0.8587,0.98605,0.97352,0.98395,0.76781,0.77164,0.31804,0.96943,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,6337.03,0.65725,0.30922,0.85838,0.98412,0.97348,0.9838,0.76581,0.78035,0.31737,0.9806,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,6465.94,0.66173,0.31127,0.86096,0.98631,0.97664,0.9842,0.76529,0.79091,0.31624,0.96825,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,6593.72,0.65278,0.3082,0.85694,0.9884,0.9741,0.99014,0.77379,0.77307,0.31323,0.96485,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,6721.95,0.6613,0.31088,0.85625,0.98493,0.97163,0.98332,0.76898,0.77899,0.31741,0.97355,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,6849.49,0.64905,0.30586,0.85747,0.98348,0.97493,0.98687,0.76731,0.78598,0.31705,0.9837,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,6976.72,0.64894,0.3067,0.85743,0.98442,0.97074,0.98366,0.76464,0.77792,0.31558,0.97776,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,7103.88,0.65465,0.30518,0.85684,0.98877,0.97636,0.98738,0.76715,0.77779,0.3103,0.98146,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,7232.77,0.64991,0.30463,0.85596,0.98644,0.97607,0.99021,0.76625,0.79437,0.31344,0.98614,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,7362.33,0.65275,0.3059,0.85581,0.98242,0.97527,0.98415,0.76573,0.77672,0.30812,0.97215,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,7492.84,0.64512,0.30114,0.85361,0.9837,0.97663,0.98735,0.76708,0.78645,0.31172,0.98602,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,7621.62,0.64348,0.30071,0.85391,0.98739,0.97585,0.98429,0.76985,0.77963,0.31103,0.98599,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,7750.86,0.64286,0.29959,0.85417,0.99004,0.97105,0.98716,0.76983,0.78072,0.31095,0.9891,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,7881.85,0.63186,0.29737,0.85323,0.9897,0.97401,0.99038,0.76869,0.78108,0.3118,0.98313,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,8012.81,0.64278,0.30027,0.85373,0.99098,0.9733,0.99017,0.76823,0.78481,0.30994,0.97781,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,8142.21,0.63836,0.29645,0.85315,0.98921,0.97609,0.98717,0.76808,0.77892,0.30886,0.98213,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,8271.2,0.63162,0.29472,0.85235,0.98916,0.97313,0.98688,0.76819,0.77398,0.30514,0.98076,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,8400.71,0.63059,0.29306,0.85362,0.98513,0.97194,0.98396,0.76802,0.77192,0.3099,0.97574,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,8531.58,0.631,0.29409,0.85295,0.98713,0.97403,0.98717,0.76781,0.77547,0.31373,0.97884,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,8661.72,0.62658,0.29328,0.85147,0.98438,0.97525,0.98725,0.7684,0.77249,0.31197,0.98002,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,8792.4,0.62602,0.28989,0.85214,0.98113,0.97286,0.9871,0.76869,0.77158,0.31102,0.97584,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,8921.54,0.63289,0.29342,0.85042,0.98369,0.97172,0.98701,0.76908,0.76992,0.30854,0.97534,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,9050.72,0.61844,0.28392,0.84778,0.98834,0.97269,0.98999,0.76775,0.77239,0.30824,0.9798,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,9179.83,0.61664,0.28443,0.84876,0.98496,0.97239,0.98419,0.76627,0.77362,0.30915,0.97801,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,9309.55,0.62066,0.28403,0.85049,0.98738,0.97188,0.98698,0.76799,0.7719,0.30867,0.97261,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,9438.26,0.62413,0.28492,0.85403,0.98641,0.97422,0.98695,0.76842,0.77476,0.30879,0.97264,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,9568.06,0.61614,0.28139,0.84976,0.98655,0.97266,0.98707,0.76805,0.77381,0.3084,0.97344,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,9697.61,0.61049,0.27934,0.8462,0.98749,0.97369,0.98708,0.76955,0.77545,0.30283,0.97241,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,9827.61,0.6019,0.27751,0.8425,0.98891,0.97375,0.99015,0.77146,0.77468,0.30569,0.97631,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,9957.29,0.60463,0.27871,0.8424,0.98919,0.97384,0.99017,0.77116,0.77497,0.30631,0.97678,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,10087.1,0.61953,0.28083,0.84963,0.98808,0.97273,0.98708,0.76983,0.77637,0.30799,0.97487,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,10217.2,0.62035,0.28187,0.85182,0.98888,0.97143,0.9872,0.76849,0.77809,0.30824,0.97701,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,10346.4,0.60878,0.27594,0.84538,0.98954,0.97216,0.98692,0.76889,0.77674,0.30825,0.97542,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,10476.7,0.60724,0.27548,0.84612,0.98977,0.97337,0.98724,0.76831,0.77676,0.30487,0.97636,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
