epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
49,6351.43,0.66579,0.31336,0.85838,0.98208,0.978,0.98737,0.76709,0.77465,0.31659,0.96537,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,6478.22,0.66115,0.31078,0.85781,0.98487,0.97208,0.98664,0.76109,0.78236,0.31611,0.9713,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,6606.65,0.65965,0.30858,0.86,0.98183,0.97072,0.9833,0.76219,0.77272,0.31417,0.96249,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,6734.27,0.66226,0.31145,0.86466,0.9852,0.97005,0.98376,0.76306,0.7819,0.31392,0.96457,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,6862.79,0.6577,0.30821,0.86132,0.98967,0.97586,0.98941,0.76636,0.77847,0.31178,0.96681,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,6992.69,0.65034,0.30418,0.8555,0.98428,0.97759,0.99002,0.76634,0.77716,0.30792,0.96868,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,7121.81,0.64921,0.3033,0.85406,0.9816,0.97603,0.98704,0.76646,0.77363,0.30976,0.9654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,7249.97,0.6533,0.30504,0.85758,0.98519,0.97145,0.98374,0.76569,0.76473,0.30803,0.96184,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,7377.48,0.64392,0.30152,0.85718,0.98698,0.97015,0.98371,0.76208,0.77527,0.31193,0.96341,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,7505.16,0.64471,0.3035,0.85602,0.98652,0.97291,0.98411,0.76629,0.77024,0.31027,0.96207,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,7633.37,0.64328,0.2988,0.85599,0.98916,0.97172,0.9841,0.76539,0.77362,0.30704,0.96124,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,7763.53,0.63713,0.29694,0.85248,0.98793,0.97063,0.98403,0.76734,0.77135,0.3047,0.96371,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,7891.2,0.64378,0.29864,0.8532,0.9852,0.96955,0.98371,0.7668,0.75937,0.30536,0.95891,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,8018.59,0.63307,0.29456,0.85246,0.98852,0.97199,0.98399,0.76745,0.76295,0.30403,0.96324,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,8146.15,0.63798,0.2957,0.85356,0.98967,0.96958,0.9841,0.76561,0.77215,0.31135,0.9692,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,8273.28,0.6345,0.29454,0.85339,0.98787,0.96922,0.98404,0.76591,0.77671,0.31504,0.96452,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,8401.02,0.63452,0.29521,0.85127,0.98389,0.97255,0.98663,0.76844,0.77054,0.30809,0.96645,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,8528.11,0.63574,0.29297,0.8538,0.98793,0.97741,0.98766,0.76782,0.77549,0.30908,0.96418,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,8654.77,0.63035,0.29038,0.84947,0.98618,0.97557,0.98729,0.76836,0.77757,0.31221,0.96528,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,8781.81,0.62924,0.291,0.85423,0.98614,0.97698,0.99009,0.76878,0.7759,0.30877,0.96318,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,8909.62,0.62302,0.28891,0.85011,0.98502,0.97944,0.98725,0.76931,0.77921,0.30636,0.9625,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,9036.69,0.62467,0.28574,0.8489,0.98389,0.9779,0.99025,0.76847,0.77648,0.3045,0.96321,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,9163.66,0.61956,0.28447,0.84914,0.98655,0.97527,0.98708,0.76929,0.7772,0.30421,0.96567,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,9290.57,0.6173,0.28269,0.84668,0.985,0.97857,0.99364,0.77127,0.77413,0.3002,0.9643,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,9418.02,0.61448,0.28395,0.85075,0.98425,0.97947,0.98772,0.7698,0.77159,0.29693,0.96322,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,9547.04,0.61401,0.28082,0.8457,0.98515,0.97673,0.98727,0.76997,0.76914,0.29706,0.96287,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,9676.59,0.61475,0.28131,0.84741,0.98493,0.97441,0.99038,0.77102,0.76823,0.29982,0.96277,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,9805.78,0.61289,0.28123,0.84552,0.9847,0.9757,0.98396,0.76922,0.76957,0.30016,0.96425,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,9935.07,0.61388,0.27964,0.84913,0.98319,0.97594,0.98419,0.76869,0.77201,0.29829,0.96846,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,10064.1,0.61249,0.27943,0.84712,0.98293,0.97317,0.98392,0.76884,0.77038,0.29983,0.96796,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,10193.3,0.60947,0.27695,0.84576,0.98557,0.97479,0.984,0.76879,0.76986,0.30075,0.96598,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,10321.8,0.6059,0.27499,0.84547,0.98833,0.97227,0.98723,0.76832,0.77103,0.30024,0.9673,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,10450.9,0.60804,0.27712,0.84418,0.98445,0.97291,0.98384,0.76817,0.77362,0.30115,0.9684,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,10580.1,0.59086,0.27077,0.84099,0.98916,0.97147,0.98729,0.76747,0.77533,0.29884,0.96896,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,10710.1,0.60217,0.27148,0.84344,0.98518,0.97494,0.99031,0.76878,0.77427,0.29976,0.96723,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,10839.1,0.60128,0.27141,0.84436,0.98512,0.97726,0.99048,0.76908,0.77357,0.29921,0.96703,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,10967.8,0.59922,0.26976,0.84146,0.98575,0.97738,0.99051,0.76804,0.77248,0.29813,0.96646,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,11097,0.59981,0.2696,0.84533,0.98478,0.97577,0.9904,0.76803,0.77241,0.29868,0.96664,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,11225.7,0.59168,0.26689,0.84297,0.98429,0.97411,0.98701,0.76894,0.77181,0.29794,0.96737,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,11355,0.5904,0.26405,0.84124,0.98307,0.97539,0.99037,0.77,0.7721,0.29851,0.9686,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,11484,0.58969,0.26323,0.84273,0.98947,0.96828,0.98744,0.76953,0.77195,0.29719,0.96923,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,11614,0.58665,0.26148,0.83995,0.989,0.96764,0.98733,0.76724,0.77227,0.29749,0.96951,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,11745.3,0.57899,0.25868,0.85129,0.98968,0.9664,0.9808,0.76543,0.77342,0.29857,0.97189,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,11873.4,0.5747,0.25501,0.84998,0.98862,0.96725,0.98398,0.76589,0.77466,0.29958,0.97252,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,12001.2,0.56849,0.25157,0.848,0.98762,0.96807,0.98084,0.76499,0.77336,0.30056,0.97234,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
94,12129.8,0.56967,0.24985,0.84914,0.9857,0.96801,0.98087,0.76483,0.77428,0.30158,0.9728,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
95,12257.4,0.56422,0.24694,0.84536,0.98532,0.96702,0.98062,0.76444,0.7749,0.30262,0.97322,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
96,12386,0.56056,0.2459,0.84591,0.98472,0.96397,0.98057,0.76489,0.77636,0.30347,0.97461,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
97,12514.7,0.55642,0.24465,0.84403,0.98491,0.96292,0.97747,0.76406,0.77644,0.30335,0.97496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
98,12642.9,0.56091,0.24303,0.84703,0.98573,0.96249,0.98063,0.76393,0.77683,0.30543,0.97506,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
99,12771.1,0.55481,0.24035,0.84465,0.98725,0.96119,0.98059,0.76419,0.77722,0.30571,0.97557,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
100,12899.2,0.55397,0.23962,0.84272,0.98762,0.96143,0.98364,0.76351,0.77803,0.30691,0.9761,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
