epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
23,2900.32,0.78531,0.37863,0.89517,0.8472,0.86216,0.89163,0.6137,1.26023,0.62123,1.08393,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,3027.19,0.78305,0.38075,0.89552,0.87795,0.84655,0.90199,0.62731,1.19824,0.59188,1.07148,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,3262.7,0.77806,0.37793,0.89436,0.89739,0.87849,0.91107,0.62701,1.22041,0.54307,1.08042,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,3490.04,0.77974,0.3743,0.8977,0.89478,0.8972,0.92384,0.64144,1.1644,0.54216,1.03995,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,3617.19,0.76999,0.37163,0.89578,0.84481,0.85911,0.89048,0.61437,1.25284,0.61063,1.09922,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,3742.37,0.76648,0.3684,0.89132,0.888,0.85636,0.91787,0.6338,1.20352,0.55478,1.05438,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,3867.3,0.7601,0.36579,0.89339,0.88032,0.87553,0.90224,0.62658,1.21683,0.55613,1.06709,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,3993.47,0.7626,0.36711,0.89278,0.86133,0.87571,0.9061,0.62153,1.18592,0.57511,1.05783,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,4119.86,0.75908,0.36321,0.89112,0.89139,0.83836,0.89446,0.61731,1.23335,0.59483,1.0852,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,4246.14,0.75353,0.35924,0.8913,0.89355,0.86571,0.91761,0.6364,1.16148,0.54611,1.03727,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,4372.52,0.74901,0.3611,0.88476,0.86066,0.88427,0.90937,0.62339,1.20451,0.56595,1.05214,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,4502.92,0.74131,0.3564,0.88656,0.90331,0.88101,0.92302,0.6312,1.161,0.53901,1.04451,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,4629.77,0.74353,0.3551,0.88533,0.87789,0.86285,0.90746,0.62722,1.19753,0.54424,1.05557,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,4756.24,0.73945,0.35319,0.88364,0.87011,0.87988,0.91333,0.62279,1.21592,0.5646,1.07404,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
