epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
17,2161.75,0.73887,0.36373,0.88577,0.86953,0.85112,0.91001,0.63453,1.14912,0.5812,1.03635,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,2285.89,0.73176,0.35951,0.884,0.9068,0.86929,0.92347,0.64416,1.14564,0.54809,1.05401,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,2409.8,0.72718,0.35918,0.88222,0.87941,0.89062,0.92215,0.6473,1.16576,0.58579,1.04879,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,2533.39,0.71941,0.35509,0.87739,0.85754,0.87938,0.91088,0.6401,1.18577,0.58435,1.06093,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,2657.74,0.7217,0.35347,0.87962,0.91332,0.90293,0.93029,0.64119,1.18183,0.53499,1.05705,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,2781.32,0.71086,0.34668,0.87818,0.89631,0.87762,0.92086,0.63908,1.16969,0.53792,1.05325,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,2904.87,0.70518,0.34362,0.87397,0.90458,0.89616,0.93337,0.64786,1.13946,0.54089,1.0388,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,3029.65,0.70367,0.34187,0.87507,0.89408,0.89436,0.91979,0.6348,1.18391,0.55941,1.07338,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,3153.19,0.69383,0.33746,0.87322,0.9124,0.87654,0.91278,0.6381,1.15528,0.57041,1.05505,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,3276.27,0.69978,0.33778,0.87485,0.88568,0.86273,0.91242,0.64635,1.14982,0.57444,1.05693,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,3399.1,0.6944,0.33608,0.87204,0.87835,0.87847,0.92118,0.65129,1.13997,0.51206,1.0482,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,3523.54,0.69217,0.33549,0.86847,0.88781,0.87505,0.90864,0.63691,1.20039,0.53125,1.07593,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,3647.74,0.69452,0.33361,0.87137,0.90388,0.8792,0.92861,0.64483,1.1635,0.52914,1.04106,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,3770.94,0.68297,0.3313,0.86991,0.91526,0.90171,0.93725,0.65518,1.13167,0.50334,1.0331,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,3894.28,0.68293,0.32751,0.86879,0.8879,0.88778,0.91221,0.63635,1.18114,0.56482,1.06893,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,4017.43,0.68063,0.33066,0.86969,0.89908,0.90141,0.92454,0.64934,1.14445,0.52608,1.05183,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,4140.57,0.67476,0.32278,0.86645,0.89133,0.88443,0.92815,0.64963,1.14641,0.53075,1.07026,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,4264.61,0.67944,0.32553,0.86673,0.91159,0.88003,0.92527,0.64911,1.13366,0.52454,1.03805,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,4387.59,0.67768,0.32599,0.86859,0.9259,0.88182,0.93462,0.64858,1.14547,0.52915,1.04119,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,4510.82,0.67332,0.32065,0.8669,0.90262,0.89031,0.92338,0.6531,1.16399,0.51783,1.05575,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,4633.76,0.67634,0.32268,0.86763,0.90149,0.88676,0.93051,0.65683,1.11735,0.5166,1.04226,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4756.67,0.66653,0.31804,0.86524,0.89584,0.90476,0.91924,0.64228,1.17508,0.53034,1.06491,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4880.72,0.66029,0.31547,0.8624,0.88916,0.90239,0.92057,0.65328,1.12324,0.53647,1.05281,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,5004.13,0.66662,0.31812,0.86605,0.90931,0.90277,0.92652,0.64753,1.13744,0.5175,1.03863,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,5128.62,0.66041,0.31485,0.86342,0.87704,0.89262,0.92281,0.64871,1.13361,0.5159,1.03656,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,5254.68,0.6549,0.31174,0.86331,0.92164,0.88166,0.93253,0.65574,1.11022,0.48386,1.02822,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,5424.61,0.65604,0.31044,0.86015,0.89827,0.8997,0.91869,0.64897,1.14172,0.51574,1.05099,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,5547.62,0.65873,0.31038,0.86092,0.88612,0.89803,0.91746,0.64535,1.14077,0.50384,1.04708,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,5670.87,0.64606,0.30718,0.85924,0.90119,0.89105,0.92585,0.64868,1.14517,0.50948,1.0537,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,5795.08,0.651,0.30853,0.85983,0.88981,0.88761,0.9159,0.6431,1.17396,0.51346,1.07082,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,5918.23,0.64859,0.30573,0.85637,0.90061,0.90657,0.924,0.65068,1.15437,0.50276,1.05726,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,6041.04,0.65015,0.30521,0.85861,0.9069,0.90457,0.92672,0.65311,1.12119,0.49525,1.04583,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,6164.68,0.64658,0.30469,0.86113,0.90813,0.89125,0.92376,0.65458,1.13392,0.49999,1.05201,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,6287.81,0.6428,0.30173,0.86005,0.89363,0.91082,0.92683,0.65281,1.12974,0.48823,1.0378,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,6412.06,0.64541,0.30309,0.85875,0.91786,0.89867,0.92089,0.64824,1.14526,0.49112,1.04892,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,6535.4,0.63314,0.29931,0.8547,0.8993,0.90823,0.92738,0.65425,1.13523,0.49966,1.03748,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,6658.93,0.64252,0.30042,0.85683,0.91329,0.89122,0.92142,0.64906,1.15644,0.50525,1.0546,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,6781.93,0.63803,0.29955,0.85848,0.91651,0.90809,0.93045,0.65647,1.12934,0.47746,1.03725,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,6905.16,0.62786,0.29434,0.85238,0.90249,0.90025,0.91804,0.64711,1.15264,0.51119,1.06212,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,7029.71,0.62903,0.29374,0.85518,0.92611,0.89293,0.92995,0.65749,1.12636,0.49196,1.05011,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,7153.09,0.62629,0.29359,0.85209,0.91672,0.90046,0.93469,0.65899,1.11691,0.48754,1.04721,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,7276.57,0.62514,0.2933,0.85197,0.91288,0.91308,0.93914,0.66139,1.1092,0.49035,1.0403,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,7399.9,0.63059,0.2907,0.8542,0.92229,0.92563,0.94167,0.65891,1.11647,0.48254,1.04685,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,7523.23,0.62899,0.29142,0.85309,0.9091,0.90542,0.92903,0.65397,1.11984,0.49403,1.05244,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,7647.15,0.63256,0.29289,0.85719,0.90212,0.91517,0.93028,0.65606,1.12624,0.49212,1.04892,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,7769.99,0.62237,0.28787,0.85314,0.91232,0.91731,0.93554,0.65531,1.116,0.48285,1.04807,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,7936.19,0.61807,0.28584,0.85018,0.90572,0.91157,0.92966,0.65104,1.13778,0.48658,1.05727,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,8059.87,0.61559,0.285,0.85109,0.91589,0.89395,0.92499,0.65036,1.14373,0.49491,1.07092,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,8183.01,0.6093,0.2829,0.84558,0.90698,0.90939,0.92634,0.65115,1.12243,0.49265,1.05456,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,8305.97,0.61136,0.28347,0.85099,0.91413,0.91239,0.93318,0.65232,1.12033,0.48616,1.04942,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,8429.67,0.61096,0.28222,0.85002,0.91141,0.91774,0.93672,0.65437,1.11718,0.47182,1.05032,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,8553.15,0.61276,0.28233,0.85161,0.92283,0.91073,0.92855,0.64868,1.12592,0.47523,1.05562,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,8676.95,0.60943,0.28012,0.85074,0.91227,0.91223,0.93311,0.65065,1.12822,0.48024,1.05607,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,8804.08,0.61025,0.27964,0.8514,0.90728,0.91054,0.93003,0.65247,1.12129,0.48471,1.05526,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,8929.9,0.60115,0.27766,0.84704,0.89324,0.90987,0.9279,0.65456,1.1211,0.49049,1.0536,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,9064.51,0.60721,0.27893,0.84697,0.88952,0.91588,0.93077,0.65281,1.12909,0.49132,1.05102,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,9188.18,0.60262,0.27557,0.84958,0.8888,0.9081,0.92647,0.65125,1.13659,0.49369,1.05668,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,9311.3,0.59713,0.27308,0.84534,0.89677,0.90812,0.92574,0.65212,1.13084,0.48328,1.04932,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,9434.7,0.60516,0.27539,0.84997,0.89729,0.91315,0.92637,0.65196,1.13466,0.48827,1.05198,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,9557.88,0.60287,0.2732,0.84861,0.89871,0.91124,0.9288,0.65166,1.13175,0.48942,1.05146,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,9681.23,0.5943,0.26994,0.84408,0.89982,0.90876,0.92826,0.64933,1.13537,0.49029,1.05463,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,9805.68,0.60209,0.27319,0.84822,0.90493,0.90627,0.92569,0.64807,1.14229,0.48897,1.05907,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,9930.53,0.58988,0.26962,0.84517,0.90063,0.91112,0.92585,0.65036,1.13836,0.48786,1.05625,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,10053.8,0.58934,0.26568,0.84488,0.8981,0.91317,0.92865,0.65092,1.13511,0.48924,1.05475,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,10177.2,0.59182,0.26738,0.84191,0.90113,0.91593,0.93186,0.65199,1.12816,0.48347,1.05269,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,10300.3,0.58698,0.26504,0.84355,0.90392,0.91439,0.92951,0.65236,1.12388,0.48506,1.05095,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,10423.3,0.58133,0.26192,0.84244,0.90135,0.9144,0.93151,0.65329,1.12272,0.48254,1.05054,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,10547.8,0.58092,0.26215,0.84041,0.90025,0.91065,0.92853,0.65188,1.12605,0.48421,1.05397,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,10673.1,0.57677,0.25928,0.84046,0.90329,0.91073,0.92819,0.65169,1.12848,0.48736,1.05795,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,10798,0.58603,0.26114,0.84207,0.90137,0.91456,0.92934,0.65328,1.12536,0.48556,1.05724,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,10922.6,0.58069,0.26054,0.84008,0.90956,0.90847,0.92978,0.6536,1.12775,0.4869,1.05909,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,11056,0.577,0.25834,0.83906,0.91803,0.90081,0.93214,0.65481,1.12505,0.48472,1.05805,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
