epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
25,5630.25,0.79542,0.38831,1.07023,0.85816,0.85768,0.89434,0.62184,1.24636,0.61342,1.53552,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,5841.96,0.80325,0.38922,1.07513,0.93165,0.76297,0.8635,0.60439,1.35688,0.70832,1.65108,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,6053.42,0.79588,0.38717,1.06533,0.86866,0.85112,0.90546,0.62903,1.17648,0.60527,1.45362,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,6264.97,0.79317,0.38695,1.05952,0.87784,0.83249,0.90109,0.61355,1.25592,0.61321,1.55415,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,6531.62,0.79496,0.3821,1.06342,0.90855,0.8078,0.8877,0.62069,1.23055,0.62718,1.53812,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,6743.19,0.78097,0.37613,1.05354,0.917,0.80769,0.89941,0.6144,1.27575,0.62371,1.58477,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,6955.06,0.7787,0.37317,1.05841,0.86507,0.82385,0.88075,0.61844,1.28385,0.63189,1.55005,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,7167.68,0.7818,0.37594,1.05982,0.93719,0.77343,0.88417,0.62846,1.22783,0.62371,1.51681,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,7381.01,0.77158,0.3691,1.04779,0.90385,0.81762,0.90265,0.63519,1.20474,0.59811,1.48819,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,7592.84,0.77083,0.37056,1.04954,0.88219,0.86195,0.91651,0.63862,1.19336,0.56291,1.48862,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,7806.36,0.76955,0.36958,1.0538,0.86794,0.86085,0.91084,0.63928,1.20172,0.5762,1.52347,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,8020.52,0.76866,0.36668,1.05445,0.92988,0.76322,0.86976,0.60331,1.28124,0.62768,1.57833,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,8233.81,0.76755,0.36504,1.05278,0.89095,0.83194,0.89654,0.61987,1.23808,0.60192,1.55137,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,8446.68,0.7618,0.36227,1.04329,0.88628,0.81081,0.88382,0.61905,1.25326,0.58904,1.52295,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,8659.2,0.75078,0.35682,1.04045,0.90396,0.82773,0.89762,0.63754,1.19784,0.59298,1.50387,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,8871.65,0.75576,0.35807,1.04294,0.8689,0.87591,0.90189,0.62907,1.21578,0.56965,1.51967,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,9082.68,0.75282,0.3558,1.03865,0.94706,0.79312,0.90696,0.64707,1.15425,0.56938,1.46763,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,9295.49,0.75194,0.35424,1.04143,0.8848,0.8492,0.89741,0.63559,1.20402,0.57596,1.51524,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,9511.43,0.74897,0.35394,1.03754,0.90823,0.81306,0.87355,0.6199,1.22678,0.61065,1.5526,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,9722.76,0.74219,0.35099,1.0311,0.93551,0.80933,0.89696,0.63413,1.19371,0.61716,1.51031,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,9935.64,0.73531,0.34748,1.0339,0.9251,0.8234,0.91972,0.6479,1.15707,0.56256,1.47189,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,10148.8,0.73901,0.34726,1.03283,0.89068,0.86639,0.91214,0.64595,1.17111,0.5517,1.49512,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,10361.4,0.73598,0.34467,1.02716,0.90158,0.83955,0.91466,0.64511,1.16757,0.56354,1.48281,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,10573.5,0.73494,0.34554,1.02957,0.90241,0.84318,0.90722,0.64321,1.17804,0.58874,1.50092,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,10785.2,0.73355,0.34437,1.03267,0.91818,0.82206,0.89729,0.63252,1.21607,0.55336,1.5312,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,10997.2,0.72822,0.34154,1.0292,0.94942,0.79829,0.91202,0.64339,1.17073,0.56586,1.47271,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,11207.8,0.73224,0.3411,1.0285,0.89122,0.84181,0.90521,0.63834,1.1832,0.57462,1.50437,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,11419.3,0.71849,0.33773,1.01522,0.88361,0.87101,0.92686,0.65391,1.12353,0.54456,1.45443,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,11630.7,0.72689,0.33706,1.02281,0.893,0.84242,0.91043,0.64196,1.16235,0.55731,1.46853,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,11842.7,0.72541,0.3362,1.02722,0.93141,0.83564,0.91568,0.65078,1.15237,0.53755,1.46065,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,12055.5,0.71599,0.3332,1.01877,0.89126,0.84641,0.90046,0.63862,1.18573,0.5449,1.49684,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,12268.1,0.71391,0.33305,1.02368,0.90425,0.83533,0.89672,0.63166,1.19145,0.55718,1.51853,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,12478.6,0.715,0.33194,1.0179,0.8994,0.85301,0.90799,0.64264,1.16347,0.54384,1.48328,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,12689.2,0.71251,0.32916,1.01918,0.90877,0.83372,0.90023,0.63495,1.16916,0.55775,1.48421,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,12901,0.71204,0.32822,1.02042,0.9219,0.82772,0.91401,0.64465,1.1522,0.54432,1.4743,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,13113.4,0.70945,0.32602,1.01344,0.9193,0.81709,0.90476,0.64808,1.1514,0.53811,1.483,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,13325.6,0.71344,0.32773,1.01827,0.91217,0.82196,0.90121,0.64238,1.16288,0.54048,1.47624,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,13537,0.70471,0.32565,1.01107,0.93759,0.80367,0.89915,0.63633,1.15388,0.54007,1.47568,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,13747.3,0.69621,0.31993,1.01059,0.84335,0.86582,0.89144,0.62968,1.18608,0.56576,1.5211,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,13957.6,0.6934,0.3209,1.00802,0.9178,0.81629,0.89711,0.64285,1.15282,0.55151,1.47981,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,14167.3,0.69054,0.31775,1.00191,0.92163,0.83236,0.90559,0.64314,1.1537,0.53662,1.48597,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,14378.4,0.69391,0.32004,1.00755,0.90124,0.84299,0.90865,0.64428,1.15461,0.5445,1.47592,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,14589.9,0.69544,0.31719,1.00884,0.90602,0.83574,0.90317,0.63647,1.17961,0.54914,1.50843,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,14800.5,0.69315,0.31577,1.0121,0.90031,0.83823,0.90176,0.63774,1.17076,0.53902,1.50488,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,15014.6,0.68993,0.31474,1.00494,0.85408,0.88807,0.89904,0.63634,1.17821,0.54148,1.50931,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,15223.5,0.69102,0.31331,1.01161,0.8607,0.88499,0.90476,0.64357,1.15986,0.5229,1.4828,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,15433.1,0.68516,0.31436,1.0037,0.87952,0.85306,0.90275,0.64217,1.16784,0.53248,1.48863,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,15643,0.68568,0.31253,1.00417,0.87278,0.86946,0.90662,0.64601,1.16636,0.52559,1.49188,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,15853.3,0.68588,0.31215,1.00539,0.88126,0.85521,0.90453,0.64438,1.16934,0.53089,1.48966,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,16062,0.67568,0.30696,0.99503,0.88332,0.8517,0.90316,0.64137,1.16546,0.53951,1.48411,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,16271.6,0.68435,0.30874,1.00438,0.87958,0.85761,0.90564,0.64537,1.16958,0.53683,1.48631,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,16482.1,0.68077,0.30752,1.00463,0.8756,0.86191,0.90129,0.64496,1.16869,0.53771,1.48987,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,16692.6,0.6703,0.30247,0.99038,0.8771,0.85291,0.9029,0.64528,1.16401,0.54067,1.49162,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,16903.3,0.67685,0.30423,0.99666,0.88193,0.84184,0.89577,0.64336,1.16978,0.55551,1.49878,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,17114.6,0.66598,0.30108,0.99334,0.92759,0.80583,0.90184,0.64329,1.16253,0.55608,1.49635,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,17324.9,0.67036,0.30196,0.99303,0.85752,0.86531,0.89628,0.63961,1.1664,0.55901,1.50039,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,17535.1,0.67067,0.30013,0.99163,0.89043,0.84047,0.90281,0.64202,1.15855,0.54734,1.49259,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,17745.8,0.66446,0.29878,0.99034,0.9073,0.82899,0.9018,0.6452,1.15232,0.55253,1.48829,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
