epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
13,3821.21,0.81452,0.40706,0.89505,0.87562,0.86765,0.91308,0.62746,1.24945,0.63329,1.0883,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812,0.026436,0.008812
14,4030.75,0.80778,0.4005,0.8934,0.8755,0.81409,0.87049,0.60029,1.34295,0.69564,1.15954,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
15,4240.08,0.80533,0.39404,0.89276,0.83574,0.89214,0.91348,0.63151,1.20461,0.58449,1.06682,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
16,4449.79,0.78136,0.38486,0.88947,0.90882,0.82463,0.89985,0.62566,1.1999,0.62361,1.05991,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
17,4659.46,0.78274,0.38699,0.88397,0.88354,0.84547,0.90811,0.62918,1.17356,0.57147,1.06407,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,4868.9,0.77877,0.38294,0.88756,0.87843,0.85867,0.90667,0.63038,1.20905,0.59688,1.06694,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,5078.71,0.76271,0.37693,0.88161,0.93295,0.79169,0.89553,0.61925,1.2175,0.59655,1.07962,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,5288.69,0.7562,0.37097,0.88331,0.93208,0.84115,0.91863,0.63556,1.16262,0.56283,1.03845,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,5497.86,0.7539,0.36838,0.88136,0.9272,0.79242,0.88316,0.62103,1.22406,0.62289,1.0946,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,5707.25,0.73949,0.36153,0.87695,0.89188,0.81678,0.88891,0.6171,1.23432,0.60657,1.07915,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,5916.37,0.74479,0.36235,0.87788,0.8638,0.85072,0.8995,0.62478,1.1865,0.60076,1.06292,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,6125.61,0.74201,0.35947,0.87738,0.86543,0.87256,0.90574,0.62952,1.17248,0.5792,1.05627,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,6335.16,0.73328,0.35737,0.87557,0.87473,0.87834,0.90915,0.63886,1.1772,0.55903,1.0683,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,6544.97,0.73832,0.35275,0.88,0.88927,0.89167,0.92552,0.64888,1.12625,0.56668,1.03801,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,6755.05,0.73056,0.35264,0.8782,0.89893,0.85768,0.9159,0.63177,1.1439,0.55389,1.04394,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,6964.54,0.72531,0.34931,0.87491,0.88956,0.85038,0.90374,0.62996,1.19691,0.54559,1.05001,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,7174.01,0.71675,0.34639,0.87557,0.90074,0.85196,0.90782,0.63536,1.16505,0.55589,1.0401,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,7713.07,0.71909,0.34532,0.87574,0.89094,0.85517,0.90524,0.63581,1.16933,0.5482,1.05452,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,7922.52,0.71899,0.34582,0.87473,0.86915,0.88648,0.91536,0.64547,1.12665,0.53666,1.02734,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,8131.84,0.70835,0.34013,0.87293,0.89582,0.86343,0.90618,0.63909,1.1592,0.53655,1.05141,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,8340.6,0.70737,0.34215,0.86652,0.90812,0.86432,0.91766,0.64356,1.12254,0.53871,1.03172,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,8549.36,0.6996,0.33733,0.86966,0.87433,0.88088,0.91368,0.6379,1.15739,0.56117,1.04443,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,8758.03,0.70178,0.33599,0.86991,0.87496,0.86476,0.90473,0.63553,1.16567,0.55808,1.04597,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,8966.58,0.69763,0.33323,0.86673,0.86109,0.89924,0.91951,0.64178,1.13201,0.54033,1.04361,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,9175.01,0.68644,0.32996,0.86756,0.86796,0.86716,0.91022,0.63611,1.12072,0.57674,1.03713,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,9383.79,0.69187,0.33171,0.86744,0.88763,0.87742,0.91066,0.63488,1.14831,0.53964,1.03781,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,9592.53,0.68646,0.32924,0.86494,0.87053,0.88436,0.91418,0.64214,1.14415,0.5381,1.04734,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,9800.84,0.68207,0.32471,0.86484,0.91929,0.85537,0.91404,0.64428,1.1289,0.53333,1.03591,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,10009.6,0.67699,0.32236,0.86388,0.8992,0.88838,0.90485,0.63663,1.16489,0.51672,1.05977,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,10218,0.67787,0.32474,0.86578,0.87975,0.87177,0.90985,0.6414,1.15377,0.54169,1.0541,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,10426.7,0.67064,0.32136,0.85962,0.88377,0.88807,0.91871,0.65322,1.10754,0.50592,1.02928,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,10635.7,0.67383,0.32086,0.86359,0.9055,0.87199,0.91411,0.64464,1.12641,0.53543,1.04365,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,10844.6,0.66979,0.31899,0.86182,0.88264,0.87257,0.90855,0.64326,1.11846,0.55237,1.0295,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,11053.2,0.66374,0.31541,0.86147,0.88518,0.86379,0.90061,0.63286,1.14358,0.54811,1.0382,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,11261.8,0.66059,0.31424,0.85763,0.89799,0.86001,0.8992,0.63639,1.13939,0.53049,1.04547,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,11470.4,0.66959,0.31735,0.86073,0.88978,0.89045,0.92528,0.65162,1.08622,0.49192,1.02028,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,11679.2,0.66575,0.3128,0.85981,0.89742,0.88958,0.91526,0.64451,1.12446,0.51097,1.0334,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,11888.2,0.66251,0.31233,0.85838,0.8851,0.87739,0.91719,0.64799,1.11611,0.50787,1.02573,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,12097.5,0.64265,0.30709,0.85166,0.85081,0.9074,0.91666,0.6485,1.0951,0.52182,1.03009,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,12307,0.66021,0.31106,0.85783,0.87479,0.8849,0.91185,0.64919,1.11814,0.51635,1.03561,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,12655.9,0.6513,0.30577,0.85534,0.88447,0.87627,0.90771,0.64635,1.12382,0.51803,1.03954,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,12925,0.64318,0.30278,0.85313,0.86035,0.89596,0.91011,0.6463,1.10093,0.51667,1.02613,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,13173.7,0.65112,0.30521,0.85387,0.87949,0.87663,0.90768,0.64114,1.11289,0.52847,1.027,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,13382.8,0.64556,0.30269,0.85481,0.88555,0.87405,0.9135,0.64919,1.12142,0.52383,1.04347,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,13592.2,0.64008,0.30006,0.85471,0.91569,0.8845,0.9244,0.65437,1.10593,0.48269,1.03424,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,13801.8,0.64209,0.30028,0.85419,0.91552,0.87145,0.91538,0.65313,1.11164,0.49785,1.03587,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,14011.5,0.63133,0.29603,0.8541,0.90401,0.89609,0.91984,0.65245,1.10283,0.49868,1.03062,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,14221.7,0.63714,0.29769,0.85297,0.86643,0.92042,0.92696,0.66213,1.06413,0.48864,1.01462,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,14432.6,0.63749,0.29671,0.85197,0.8727,0.89701,0.91839,0.65174,1.08946,0.51197,1.02292,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,14643.6,0.63432,0.29833,0.85239,0.87582,0.88217,0.91085,0.64936,1.10992,0.51219,1.03291,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,14853.3,0.63805,0.29476,0.85177,0.85668,0.90592,0.9148,0.65328,1.09581,0.50695,1.02491,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,15062.6,0.63271,0.29273,0.84865,0.87292,0.89584,0.9161,0.65125,1.10446,0.50555,1.02794,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,15271.9,0.62776,0.29156,0.84966,0.8895,0.87366,0.90804,0.64525,1.10902,0.51399,1.02921,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,15481.4,0.62449,0.29082,0.85014,0.87832,0.88912,0.9116,0.64542,1.1167,0.50765,1.02934,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,15690.1,0.62105,0.28696,0.85032,0.87225,0.88629,0.91014,0.64612,1.10515,0.51163,1.02471,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,15898.7,0.62158,0.28743,0.85124,0.87996,0.88664,0.919,0.65127,1.09969,0.50662,1.02204,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,16107.1,0.61726,0.28509,0.85071,0.86025,0.90591,0.91474,0.64726,1.10353,0.50212,1.02432,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,16315.7,0.61083,0.2831,0.84383,0.89029,0.87849,0.92152,0.6536,1.08842,0.49578,1.02299,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,16524,0.60696,0.2805,0.84575,0.87367,0.89909,0.9195,0.65393,1.09663,0.49439,1.03307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,16732.8,0.61417,0.28265,0.84537,0.87671,0.88784,0.91402,0.65009,1.0975,0.50281,1.03261,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,16941.8,0.61047,0.28046,0.8472,0.87659,0.87712,0.90697,0.64287,1.11242,0.51543,1.03706,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,17150.3,0.61174,0.28159,0.84693,0.86629,0.87058,0.89801,0.642,1.11226,0.51933,1.0379,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,17359.9,0.60496,0.27729,0.84628,0.85672,0.89267,0.90637,0.64303,1.11075,0.52078,1.03702,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,17569.2,0.60565,0.27646,0.84689,0.87743,0.87427,0.90492,0.64314,1.1084,0.51957,1.03328,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,17779,0.60523,0.2778,0.84733,0.8842,0.86519,0.90065,0.64095,1.12164,0.52198,1.04149,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,17988.1,0.60186,0.27593,0.84106,0.88806,0.86196,0.90343,0.64278,1.11293,0.5199,1.03526,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,18197.8,0.59573,0.27115,0.84499,0.89011,0.87355,0.91126,0.64501,1.10619,0.51118,1.03109,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,18407,0.59651,0.27199,0.84333,0.89818,0.86683,0.91323,0.64946,1.10161,0.50873,1.02876,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,18616.4,0.59605,0.27312,0.84053,0.90239,0.86526,0.91575,0.65022,1.10207,0.50713,1.02827,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,18825.6,0.58888,0.26936,0.8405,0.89724,0.86558,0.91481,0.64907,1.09697,0.50493,1.02813,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,19034.6,0.58711,0.26603,0.84144,0.89671,0.86719,0.91189,0.64862,1.0967,0.5046,1.02978,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,19243.2,0.58191,0.2657,0.8407,0.89459,0.86297,0.91298,0.6481,1.10147,0.51107,1.03393,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,19451.8,0.57832,0.26382,0.83794,0.87892,0.8812,0.91052,0.64458,1.10199,0.51457,1.03498,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
