image,flight,target,realised,match_dist,yaw_deg,verdict,reason
S3_PAIR_occ25_f000354.jpg,S3_PAIR_occ25,atv_sherp,0.0000,13.31,9.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000360.jpg,S3_PAIR_occ25,atv_sherp,0.0000,11.65,9.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000366.jpg,S3_PAIR_occ25,atv_sherp,0.0000,10.52,9.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000372.jpg,S3_PAIR_occ25,atv_sherp,0.0000,10.68,9.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000378.jpg,S3_PAIR_occ25,atv_sherp,0.0000,10.29,9.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000384.jpg,S3_PAIR_occ25,atv_sherp,0.0000,10.14,9.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000390.jpg,S3_PAIR_occ25,atv_sherp,0.0000,11.60,9.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000396.jpg,S3_PAIR_occ25,atv_sherp,0.0000,13.69,9.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000402.jpg,S3_PAIR_occ25,atv_sherp,,15.23,9.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000408.jpg,S3_PAIR_occ25,atv_sherp,,16.51,9.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000414.jpg,S3_PAIR_occ25,atv_sherp,,14.98,12.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000420.jpg,S3_PAIR_occ25,atv_sherp,,16.64,22.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000426.jpg,S3_PAIR_occ25,atv_sherp,0.0000,13.48,27.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000432.jpg,S3_PAIR_occ25,atv_sherp,0.2233,13.05,28.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000438.jpg,S3_PAIR_occ25,atv_sherp,0.2079,13.03,27.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000444.jpg,S3_PAIR_occ25,atv_sherp,0.0417,12.97,27.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000450.jpg,S3_PAIR_occ25,atv_sherp,0.0000,13.54,27.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000456.jpg,S3_PAIR_occ25,atv_sherp,0.1265,13.70,27.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000462.jpg,S3_PAIR_occ25,atv_sherp,,14.47,27.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000468.jpg,S3_PAIR_occ25,atv_sherp,,16.06,27.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000474.jpg,S3_PAIR_occ25,atv_sherp,,17.15,28.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000480.jpg,S3_PAIR_occ25,atv_sherp,,14.66,30.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000486.jpg,S3_PAIR_occ25,atv_sherp,0.0460,12.52,35.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000492.jpg,S3_PAIR_occ25,atv_sherp,0.2006,13.38,46.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000498.jpg,S3_PAIR_occ25,atv_sherp,,14.31,47.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000504.jpg,S3_PAIR_occ25,atv_sherp,,14.32,47.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000510.jpg,S3_PAIR_occ25,atv_sherp,,14.14,46.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000516.jpg,S3_PAIR_occ25,atv_sherp,,14.13,46.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000522.jpg,S3_PAIR_occ25,atv_sherp,0.0496,13.82,46.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000528.jpg,S3_PAIR_occ25,atv_sherp,0.0319,13.22,46.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000534.jpg,S3_PAIR_occ25,atv_sherp,0.1174,12.88,47.0,LIGHT,"frontal, below the confident floor - light occlusion"
S3_PAIR_occ25_f000540.jpg,S3_PAIR_occ25,atv_sherp,,14.40,49.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000546.jpg,S3_PAIR_occ25,atv_sherp,0.0000,10.98,61.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000552.jpg,S3_PAIR_occ25,atv_sherp,,13.77,69.0,AMBIGUOUS,target absent from one side
S3_PAIR_occ25_f000558.jpg,S3_PAIR_occ25,atv_sherp,,13.30,71.0,AMBIGUOUS,target absent from one side
S3_PAIR_occ25_f000564.jpg,S3_PAIR_occ25,atv_sherp,,13.68,71.0,AMBIGUOUS,target absent from one side
S3_PAIR_occ25_f000570.jpg,S3_PAIR_occ25,atv_sherp,,13.35,71.0,AMBIGUOUS,target absent from one side
S3_PAIR_occ25_f000576.jpg,S3_PAIR_occ25,atv_sherp,,14.01,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000582.jpg,S3_PAIR_occ25,atv_sherp,,14.34,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000588.jpg,S3_PAIR_occ25,atv_sherp,,14.47,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000594.jpg,S3_PAIR_occ25,atv_sherp,,15.09,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000600.jpg,S3_PAIR_occ25,atv_sherp,,15.09,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000606.jpg,S3_PAIR_occ25,atv_sherp,,15.53,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000612.jpg,S3_PAIR_occ25,atv_sherp,,16.13,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000618.jpg,S3_PAIR_occ25,atv_sherp,,16.75,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000624.jpg,S3_PAIR_occ25,atv_sherp,,16.80,71.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000630.jpg,S3_PAIR_occ25,atv_sherp,,15.33,74.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000636.jpg,S3_PAIR_occ25,atv_sherp,,14.30,82.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000642.jpg,S3_PAIR_occ25,atv_sherp,,16.88,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000648.jpg,S3_PAIR_occ25,atv_sherp,,17.10,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000654.jpg,S3_PAIR_occ25,atv_sherp,,17.21,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000660.jpg,S3_PAIR_occ25,atv_sherp,,16.93,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000666.jpg,S3_PAIR_occ25,atv_sherp,,16.62,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000672.jpg,S3_PAIR_occ25,atv_sherp,,16.00,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000678.jpg,S3_PAIR_occ25,atv_sherp,,15.74,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000684.jpg,S3_PAIR_occ25,atv_sherp,,15.06,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000690.jpg,S3_PAIR_occ25,atv_sherp,,15.18,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000696.jpg,S3_PAIR_occ25,atv_sherp,,15.24,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000702.jpg,S3_PAIR_occ25,atv_sherp,,15.34,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000708.jpg,S3_PAIR_occ25,atv_sherp,,15.46,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000714.jpg,S3_PAIR_occ25,atv_sherp,,15.94,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000720.jpg,S3_PAIR_occ25,atv_sherp,,16.37,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000726.jpg,S3_PAIR_occ25,atv_sherp,,16.73,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000732.jpg,S3_PAIR_occ25,atv_sherp,,17.11,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000738.jpg,S3_PAIR_occ25,atv_sherp,,16.76,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000744.jpg,S3_PAIR_occ25,atv_sherp,,16.63,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000750.jpg,S3_PAIR_occ25,atv_sherp,,16.52,87.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000756.jpg,S3_PAIR_occ25,atv_sherp,,14.80,89.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000762.jpg,S3_PAIR_occ25,atv_sherp,0.0000,9.90,95.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000768.jpg,S3_PAIR_occ25,atv_sherp,0.0000,13.87,100.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000774.jpg,S3_PAIR_occ25,atv_sherp,0.0000,12.64,110.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000780.jpg,S3_PAIR_occ25,atv_sherp,,16.80,117.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000786.jpg,S3_PAIR_occ25,atv_sherp,,16.56,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000792.jpg,S3_PAIR_occ25,atv_sherp,,16.44,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000798.jpg,S3_PAIR_occ25,atv_sherp,,16.26,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000804.jpg,S3_PAIR_occ25,atv_sherp,,16.11,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000810.jpg,S3_PAIR_occ25,atv_sherp,,16.59,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000816.jpg,S3_PAIR_occ25,atv_sherp,,16.77,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000822.jpg,S3_PAIR_occ25,atv_sherp,,16.59,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000828.jpg,S3_PAIR_occ25,atv_sherp,,16.54,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000834.jpg,S3_PAIR_occ25,atv_sherp,,17.17,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000840.jpg,S3_PAIR_occ25,atv_sherp,,17.22,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000846.jpg,S3_PAIR_occ25,atv_sherp,,16.93,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000852.jpg,S3_PAIR_occ25,atv_sherp,,16.66,120.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000858.jpg,S3_PAIR_occ25,atv_sherp,,15.92,121.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000864.jpg,S3_PAIR_occ25,atv_sherp,0.1009,13.10,132.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000870.jpg,S3_PAIR_occ25,atv_sherp,,15.74,140.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000876.jpg,S3_PAIR_occ25,atv_sherp,,15.45,145.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000882.jpg,S3_PAIR_occ25,atv_sherp,0.3110,12.51,151.0,BYPASSED,"outside frontal sector, reading within noise"
S3_PAIR_occ25_f000888.jpg,S3_PAIR_occ25,atv_sherp,,14.75,161.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000894.jpg,S3_PAIR_occ25,atv_sherp,,15.02,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000900.jpg,S3_PAIR_occ25,atv_sherp,,13.48,163.0,AMBIGUOUS,target absent from one side
S3_PAIR_occ25_f000906.jpg,S3_PAIR_occ25,atv_sherp,,13.18,164.0,AMBIGUOUS,target absent from one side
S3_PAIR_occ25_f000912.jpg,S3_PAIR_occ25,atv_sherp,,12.22,164.0,AMBIGUOUS,target absent from one side
S3_PAIR_occ25_f000918.jpg,S3_PAIR_occ25,atv_sherp,0.1156,12.05,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000924.jpg,S3_PAIR_occ25,atv_sherp,0.0045,12.06,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000930.jpg,S3_PAIR_occ25,atv_sherp,0.0000,12.69,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000936.jpg,S3_PAIR_occ25,atv_sherp,0.0188,10.18,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000942.jpg,S3_PAIR_occ25,atv_sherp,0.1124,9.92,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000948.jpg,S3_PAIR_occ25,atv_sherp,0.1440,9.34,163.0,BYPASSED,"outside frontal sector, reading within noise"
S3_PAIR_occ25_f000954.jpg,S3_PAIR_occ25,atv_sherp,0.1622,9.94,163.0,BYPASSED,"outside frontal sector, reading within noise"
S3_PAIR_occ25_f000960.jpg,S3_PAIR_occ25,atv_sherp,0.1057,11.58,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000966.jpg,S3_PAIR_occ25,atv_sherp,0.0000,12.59,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000972.jpg,S3_PAIR_occ25,atv_sherp,0.0101,13.73,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000978.jpg,S3_PAIR_occ25,atv_sherp,0.0679,13.09,163.0,BYPASSED,outside frontal sector - far side of the strip
S3_PAIR_occ25_f000984.jpg,S3_PAIR_occ25,atv_sherp,0.3940,13.97,163.0,OCCLUDED,above floor p75
S3_PAIR_occ25_f000990.jpg,S3_PAIR_occ25,atv_sherp,,14.31,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f000996.jpg,S3_PAIR_occ25,atv_sherp,,15.26,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001002.jpg,S3_PAIR_occ25,atv_sherp,,15.41,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001008.jpg,S3_PAIR_occ25,atv_sherp,,15.27,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001014.jpg,S3_PAIR_occ25,atv_sherp,,17.45,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001020.jpg,S3_PAIR_occ25,atv_sherp,,14.87,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001026.jpg,S3_PAIR_occ25,atv_sherp,,14.92,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001032.jpg,S3_PAIR_occ25,atv_sherp,,19.66,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001038.jpg,S3_PAIR_occ25,atv_sherp,,19.58,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001044.jpg,S3_PAIR_occ25,atv_sherp,,19.28,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001050.jpg,S3_PAIR_occ25,atv_sherp,,14.61,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001056.jpg,S3_PAIR_occ25,atv_sherp,,14.78,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001062.jpg,S3_PAIR_occ25,atv_sherp,,14.65,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001068.jpg,S3_PAIR_occ25,atv_sherp,,14.76,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001074.jpg,S3_PAIR_occ25,atv_sherp,,14.73,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001080.jpg,S3_PAIR_occ25,atv_sherp,,14.17,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001086.jpg,S3_PAIR_occ25,atv_sherp,,14.10,164.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001092.jpg,S3_PAIR_occ25,atv_sherp,,14.73,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001098.jpg,S3_PAIR_occ25,atv_sherp,,15.18,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001104.jpg,S3_PAIR_occ25,atv_sherp,,15.31,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001110.jpg,S3_PAIR_occ25,atv_sherp,,15.12,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001116.jpg,S3_PAIR_occ25,atv_sherp,,15.07,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001122.jpg,S3_PAIR_occ25,atv_sherp,,15.06,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001128.jpg,S3_PAIR_occ25,atv_sherp,,15.46,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001134.jpg,S3_PAIR_occ25,atv_sherp,,15.74,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001140.jpg,S3_PAIR_occ25,atv_sherp,,14.82,163.0,AMBIGUOUS,no viewpoint-matched clean frame
S3_PAIR_occ25_f001146.jpg,S3_PAIR_occ25,atv_sherp,,14.72,163.0,AMBIGUOUS,no viewpoint-matched clean frame
