t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
18.220,50,98,135.0,0,0,1,100
18.328,50,96,137.0,0,0,1,100
18.436,50,95,131.0,0,1,1,100
18.551,50,94,130.0,0,1,1,100
18.653,50,91,139.0,0,1,2,100
18.767,50,91,140.0,0,1,2,100
18.875,50,88,128.0,0,1,2,100
18.978,50,87,129.0,0,1,2,100
19.085,40,85,134.0,0,1,2,100
19.187,40,85,134.0,0,1,2,100
19.301,40,85,134.0,0,1,2,100
19.404,40,82,117.0,0,0,1,100
19.509,40,78,118.0,0,0,1,100
19.612,40,77,123.0,0,0,2,100
19.716,40,76,123.0,0,0,2,100
19.818,40,77,127.0,0,0,2,100
19.930,40,76,123.0,0,0,2,100
20.037,30,76,117.0,0,0,2,100
20.137,30,75,125.0,0,0,1,100
20.244,30,75,125.0,0,0,2,100
20.346,30,75,118.0,0,0,1,100
20.448,30,75,120.0,0,0,1,100
20.551,30,74,118.0,0,0,1,100
20.663,30,75,115.0,0,0,1,100
20.769,30,75,118.0,0,0,1,100
20.882,30,75,119.0,0,0,1,100
20.983,30,75,122.0,0,0,1,100
21.097,30,75,114.0,0,0,1,100
21.202,30,74,114.0,0,0,1,100
21.317,30,76,119.0,0,0,1,100
21.420,30,75,118.0,0,0,1,100
21.533,30,74,119.0,0,0,1,100
21.634,30,75,116.0,0,0,1,100
21.739,30,74,112.0,0,0,1,100
21.849,30,75,112.0,0,0,1,100
21.953,30,75,112.0,0,0,1,100
22.060,30,75,112.0,0,0,1,100
22.164,30,75,109.0,0,0,1,100
22.270,30,75,118.0,0,0,1,100
22.385,30,76,114.0,0,0,1,100
22.496,30,76,116.0,0,0,1,100
22.608,30,76,115.0,0,0,1,100
22.719,30,76,116.0,0,0,1,100
22.832,30,76,123.0,0,0,1,100
22.935,30,76,113.0,0,0,1,100
23.046,30,76,113.0,0,0,1,100
23.149,40,76,117.0,0,0,1,100
23.253,40,76,117.0,0,0,1,100
23.364,40,76,117.0,0,0,2,100
23.469,40,77,115.0,0,0,1,100
23.572,40,76,125.0,0,0,1,100
23.676,40,77,118.0,0,0,2,100
23.787,40,77,119.0,0,0,2,100
23.899,40,78,120.0,0,0,2,100
24.012,40,77,117.0,0,0,2,100
24.118,40,76,121.0,0,0,2,100
24.221,40,77,118.0,0,0,2,100
24.333,40,77,116.0,0,0,1,100
24.440,40,77,114.0,0,0,1,100
24.553,40,78,115.0,0,0,1,100
24.662,40,77,116.0,0,0,1,100
24.768,40,77,122.0,0,0,1,100
24.883,40,77,124.0,0,0,1,100
24.987,40,78,119.0,0,0,1,100
25.095,40,78,116.0,0,0,1,100
25.204,40,78,122.0,0,0,1,100
25.310,40,79,120.0,0,0,1,100
25.411,40,79,122.0,0,0,1,100
25.516,40,80,125.0,0,0,1,100
25.618,40,79,123.0,0,0,1,100
25.725,40,79,121.0,0,0,1,100
25.831,40,80,124.0,0,0,1,100
25.934,40,80,124.0,0,0,1,100
26.040,40,79,118.0,0,0,1,100
26.149,40,79,126.0,0,0,1,100
26.254,40,79,126.0,0,0,1,100
26.368,40,79,124.0,0,0,1,100
26.475,40,79,118.0,0,0,1,100
26.577,40,78,118.0,0,0,2,100
26.683,40,78,126.0,0,0,1,100
26.798,40,78,119.0,0,0,1,100
26.902,40,76,113.0,0,0,1,100
27.003,40,77,118.0,0,0,1,100
27.107,40,77,122.0,0,0,1,100
27.212,40,76,118.0,0,0,2,100
27.321,40,76,117.0,0,0,1,100
27.435,40,76,122.0,0,0,1,100
27.550,30,76,121.0,0,0,1,100
27.654,40,78,124.0,0,0,1,100
27.757,40,79,124.0,0,0,1,100
27.869,40,84,125.0,0,0,1,100
27.971,40,84,125.0,0,0,1,100
28.079,40,84,125.0,0,0,1,100
28.185,40,84,125.0,0,0,1,100
28.293,50,96,131.0,0,0,2,100
28.401,50,96,131.0,0,0,2,100
28.503,60,103,137.0,0,0,1,100
28.606,60,106,136.0,0,0,1,100
28.712,70,110,142.0,0,0,1,100
28.817,70,110,142.0,0,0,1,100
28.919,70,118,153.0,0,0,1,100
29.028,80,121,157.0,0,0,1,100
29.136,80,124,154.0,0,0,1,100
29.238,90,128,159.0,0,0,1,100
29.340,90,132,163.0,0,0,1,100
29.454,90,135,172.0,0,0,1,100
29.564,100,136,166.0,0,0,1,100
29.667,100,144,173.0,0,0,1,100
29.768,100,145,176.0,0,0,1,100
29.877,100,150,178.0,0,0,1,100
29.981,110,151,188.0,0,0,1,100
30.087,110,155,181.0,0,0,1,100
30.194,110,157,183.0,0,0,1,100
30.297,120,161,182.0,0,0,1,100
30.402,120,162,191.0,0,0,1,100
30.503,120,165,192.0,0,0,1,100
30.617,130,170,196.0,0,0,1,100
30.735,130,173,195.0,0,0,1,100
30.837,130,176,193.0,0,0,1,100
30.944,130,177,204.0,0,0,1,100
31.050,140,183,199.0,0,0,1,100
31.153,140,186,200.0,0,0,1,100
31.265,150,189,204.0,0,0,1,100
31.369,150,194,211.0,0,0,1,100
31.485,150,196,215.0,0,0,1,100
31.587,160,196,213.0,0,0,1,100
31.702,160,202,217.0,0,0,1,100
31.805,160,202,216.0,0,0,1,100
31.910,160,206,210.0,0,0,1,100
32.012,170,206,221.0,0,0,1,100
32.117,170,211,224.0,0,0,1,100
32.220,170,212,222.0,0,0,1,100
32.328,170,213,220.0,0,0,1,100
32.436,180,218,225.0,0,0,1,100
32.552,180,225,224.0,0,0,1,100
32.653,180,224,237.0,0,0,1,100
32.767,180,229,228.0,0,0,1,100
32.879,190,235,229.0,0,0,1,100
32.983,190,231,240.0,0,-1,1,100
33.087,200,236,238.0,0,-1,1,100
33.193,200,243,243.0,0,-1,1,100
33.300,200,244,239.0,0,0,1,100
33.402,200,247,246.0,0,-1,1,100
33.510,210,251,238.0,0,0,1,100
33.619,210,253,239.0,0,0,1,100
33.728,210,254,239.0,0,0,1,100
33.831,210,254,237.0,0,0,1,100
33.940,210,254,237.0,0,0,1,100
34.040,210,255,246.0,0,0,1,100
34.151,210,253,250.0,0,0,1,100
34.253,210,253,250.0,0,0,1,100
34.361,210,257,246.0,0,0,1,100
34.470,220,256,243.0,0,-1,1,100
34.579,220,251,244.0,0,-1,1,100
34.686,210,254,244.0,0,-1,1,100
34.794,210,252,244.0,0,0,1,100
34.899,210,248,245.0,0,0,1,100
35.006,210,246,238.0,0,0,1,100
35.119,210,253,243.0,0,0,1,100
35.230,210,251,243.0,0,0,1,100
35.342,210,248,241.0,0,0,1,100
35.453,210,248,243.0,0,0,1,100
35.565,210,243,241.0,0,0,1,100
35.669,210,249,244.0,0,0,1,100
35.779,210,251,244.0,0,0,1,100
35.883,210,256,240.0,0,0,1,100
35.986,210,251,240.0,0,0,1,100
36.098,210,250,242.0,0,0,1,100
36.202,210,253,242.0,0,0,1,100
36.316,210,254,246.0,0,0,1,100
36.428,210,257,241.0,0,0,1,100
36.539,210,252,243.0,0,0,1,100
36.651,210,258,248.0,0,0,1,100
36.763,210,253,246.0,0,0,1,100
36.875,210,261,251.0,0,0,1,100
36.987,210,261,251.0,0,0,1,100
37.100,210,256,250.0,0,-1,1,100
37.210,210,256,250.0,0,-1,1,100
37.322,210,256,250.0,0,-1,1,100
37.433,210,256,250.0,0,-1,1,100
37.546,210,256,250.0,0,-1,1,100
37.657,210,257,248.0,0,0,2,100
37.768,210,259,249.0,0,-1,2,100
37.880,210,252,245.0,0,0,1,100
37.992,210,258,256.0,0,0,1,100
38.104,210,258,256.0,0,0,1,100
38.221,210,263,250.0,0,0,1,100
38.325,220,259,244.0,0,0,1,100
38.441,220,262,249.0,0,0,1,100
38.548,220,257,248.0,0,0,1,100
38.651,220,257,250.0,0,1,1,100
38.753,220,256,245.0,0,0,1,100
38.860,220,260,256.0,0,0,1,100
38.966,220,260,256.0,0,0,1,100
39.081,220,258,256.0,0,0,1,100
39.187,220,260,253.0,0,0,1,100
39.304,220,261,251.0,0,0,1,100
39.419,220,258,251.0,0,0,1,100
39.519,220,254,250.0,0,0,1,100
39.631,220,257,247.0,0,0,1,100
39.735,210,255,251.0,0,0,1,100
39.841,210,259,240.0,0,0,1,100
39.947,210,261,254.0,0,0,1,100
40.054,210,261,254.0,0,0,1,100
40.171,210,250,257.0,0,-1,0,100
40.280,210,253,253.0,0,0,0,100
40.386,210,261,251.0,0,0,1,100
40.487,210,253,251.0,0,0,1,100
40.601,210,257,252.0,0,0,1,100
40.708,210,257,250.0,0,0,1,100
40.820,210,257,253.0,0,0,1,100
40.935,210,257,253.0,0,0,1,100
41.047,210,257,253.0,0,0,1,100
41.155,210,254,253.0,0,0,0,100
41.268,220,259,255.0,0,0,0,100
41.385,220,259,256.0,0,-1,0,100
41.498,220,258,248.0,0,-1,0,100
41.603,220,260,244.0,0,-1,0,100
41.715,220,263,253.0,0,0,0,100
41.819,220,263,253.0,0,0,0,100
41.920,220,259,248.0,0,0,1,100
42.035,220,259,250.0,0,0,1,100
42.138,220,260,249.0,0,0,1,100
42.244,220,262,247.0,0,0,1,100
42.349,220,259,249.0,0,0,1,100
42.449,220,259,249.0,0,0,1,100
42.557,220,259,247.0,0,0,1,100
42.669,220,262,251.0,0,0,1,100
42.781,220,256,249.0,0,0,1,100
42.893,220,258,247.0,0,0,1,100
43.003,220,254,249.0,0,0,1,100
43.114,220,254,249.0,0,0,1,100
43.218,220,254,249.0,0,0,1,100
43.321,210,256,253.0,0,0,1,100
43.435,220,253,244.0,0,0,1,100
43.536,210,256,252.0,0,0,1,100
43.643,210,255,250.0,0,0,1,100
43.753,210,251,252.0,0,0,1,100
43.868,210,251,252.0,0,0,1,100
43.974,210,251,252.0,0,0,1,100
44.083,210,251,252.0,0,0,1,100
44.183,210,259,254.0,0,2,1,100
44.288,210,256,253.0,0,4,1,100
44.395,210,264,253.0,0,5,1,100
44.497,210,261,254.0,0,5,1,100
44.605,210,257,249.0,0,3,1,100
44.716,210,260,248.0,0,1,1,100
44.821,210,257,250.0,0,0,1,100
44.932,210,259,249.0,0,-1,1,100
45.038,210,258,251.0,0,-1,1,100
45.145,210,259,251.0,0,-1,1,100
45.253,210,262,246.0,0,-1,1,100
45.368,220,264,253.0,0,-2,1,100
45.471,220,261,249.0,0,-1,1,100
45.582,220,257,250.0,0,0,1,100
45.695,220,262,250.0,0,4,1,100
45.804,220,262,250.0,0,4,1,100
45.920,220,256,256.0,0,4,1,100
46.034,220,256,256.0,0,4,1,100
46.139,210,257,244.0,0,0,1,100
46.247,210,254,249.0,0,0,1,100
46.355,210,254,247.0,0,-1,1,100
46.462,210,254,243.0,0,-1,1,100
46.578,210,252,245.0,0,-1,1,100
46.686,210,251,245.0,0,-1,1,100
46.793,210,251,245.0,0,-1,1,100
46.901,210,251,245.0,0,-1,1,100
47.020,210,255,241.0,0,0,1,100
47.123,210,253,249.0,0,0,1,100
47.235,210,261,246.0,0,3,1,100
47.350,210,258,249.0,0,4,1,100
47.453,210,259,244.0,0,0,1,100
47.560,210,252,245.0,0,0,1,100
47.666,210,253,250.0,0,0,1,100
47.772,210,256,251.0,0,0,1,100
47.880,210,252,253.0,0,0,1,100
47.981,210,256,258.0,0,0,1,100
48.081,210,255,251.0,0,0,1,100
48.186,210,263,255.0,0,-1,1,100
48.287,220,262,248.0,0,-4,1,100
48.395,220,261,247.0,0,-2,1,100
48.498,220,264,249.0,0,-1,1,100
48.604,220,254,253.0,0,0,1,100
48.711,220,258,256.0,0,0,2,100
48.820,220,256,256.0,0,0,2,100
48.921,220,256,256.0,0,0,2,100
49.025,220,255,257.0,0,0,1,100
49.133,220,257,253.0,0,0,0,100
49.236,220,258,253.0,0,0,-1,100
49.352,220,258,253.0,0,0,-1,100
49.464,220,258,253.0,0,0,-4,100
49.569,220,256,248.0,0,0,-4,100
49.675,220,255,259.0,0,0,-4,100
49.788,220,258,255.0,0,0,-2,100
49.903,220,259,251.0,0,0,0,100
50.013,220,265,249.0,0,0,2,100
50.121,220,262,259.0,0,0,3,100
50.231,220,260,250.0,0,0,3,100
50.337,220,262,257.0,0,0,3,100
50.438,220,269,254.0,0,0,3,100
50.552,220,263,252.0,0,0,3,100
50.657,220,258,254.0,0,0,3,100
50.771,220,258,249.0,0,0,3,100
50.879,220,252,256.0,0,0,3,100
50.981,220,257,251.0,0,0,2,100
51.087,220,257,251.0,0,0,2,100
51.195,210,256,252.0,0,0,3,100
51.298,210,255,250.0,0,0,1,100
51.398,210,251,253.0,0,0,1,100
51.505,210,252,253.0,0,0,0,100
51.621,210,255,255.0,0,0,0,100
51.726,210,256,250.0,0,0,0,100
51.840,210,260,252.0,0,0,0,100
51.954,210,260,252.0,0,0,0,100
52.062,210,258,248.0,0,0,0,100
52.170,210,261,259.0,0,0,0,100
52.286,220,256,257.0,0,0,0,100
52.388,220,256,257.0,0,0,0,100
52.499,220,261,248.0,0,0,1,100
52.604,220,260,250.0,0,0,1,100
52.710,220,260,250.0,0,0,1,100
52.822,220,257,249.0,0,0,1,100
52.934,220,257,249.0,0,0,1,100
53.045,220,255,253.0,0,0,1,100
53.153,220,255,253.0,0,0,1,100
53.265,220,255,253.0,0,0,1,100
53.369,210,254,246.0,0,0,1,100
53.481,210,254,246.0,0,0,1,100
53.585,210,252,256.0,0,0,1,100
53.688,210,254,250.0,0,0,1,100
53.799,210,255,247.0,0,0,1,100
53.903,210,252,246.0,0,0,1,100
54.016,210,257,244.0,0,0,1,100
54.127,210,254,250.0,0,0,1,100
54.239,210,258,244.0,0,0,1,100
54.351,210,261,247.0,0,0,1,100
54.464,210,257,250.0,0,0,1,100
54.571,210,257,249.0,0,0,1,100
54.680,210,261,244.0,0,0,1,100
54.786,220,255,250.0,0,0,1,100
54.888,220,255,256.0,0,0,1,100
54.993,220,256,247.0,0,0,1,100
55.107,220,256,247.0,0,0,1,100
55.214,210,259,250.0,0,0,1,100
55.318,210,257,254.0,0,0,1,100
55.419,220,255,247.0,0,0,2,100
55.521,210,257,250.0,0,0,2,100
55.635,210,253,252.0,0,0,2,100
55.737,210,256,255.0,0,0,2,100
55.851,210,252,248.0,0,0,2,100
55.965,210,258,247.0,0,0,1,100
56.069,210,256,253.0,0,0,1,100
56.179,210,256,247.0,0,0,1,100
56.288,210,253,250.0,0,0,1,100
56.395,210,260,246.0,0,0,1,100
56.501,210,258,252.0,0,0,1,100
56.603,210,252,250.0,0,0,1,100
56.716,210,256,251.0,0,0,1,100
56.829,210,254,253.0,0,0,1,100
56.936,210,249,252.0,0,0,1,100
57.039,210,253,247.0,0,0,1,100
57.144,210,253,252.0,0,0,1,100
57.258,210,246,250.0,0,0,1,100
57.362,210,251,253.0,0,0,1,100
57.463,210,253,248.0,0,0,1,100
57.568,210,253,256.0,0,0,2,100
57.671,210,256,263.0,0,0,2,100
57.780,210,256,254.0,0,0,2,100
57.885,210,255,253.0,0,0,1,100
57.992,210,260,249.0,0,0,1,100
58.101,210,255,253.0,0,0,1,100
58.208,210,254,246.0,0,0,1,100
58.319,210,254,257.0,0,0,1,100
58.420,210,254,260.0,0,0,1,100
58.531,210,256,254.0,0,0,1,100
58.636,210,253,257.0,0,0,1,100
58.755,210,251,253.0,0,-1,1,100
58.863,210,253,252.0,0,-1,1,100
58.971,210,255,254.0,0,-1,1,100
59.084,210,255,254.0,0,-1,1,100
59.192,210,253,250.0,0,-1,1,100
59.305,210,258,255.0,0,0,2,100
59.416,210,256,249.0,0,0,2,100
59.521,210,249,253.0,0,0,2,100
59.631,210,252,248.0,0,0,2,100
59.741,210,252,248.0,0,0,2,100
59.857,210,252,251.0,0,0,1,100
59.964,210,250,250.0,0,0,1,100
60.067,210,252,257.0,0,0,1,100
60.173,210,249,246.0,0,-1,2,100
60.286,210,254,253.0,0,-1,2,100
60.395,210,252,255.0,0,0,2,100
60.505,210,248,253.0,0,0,2,100
60.618,210,252,253.0,0,0,2,100
60.721,210,251,254.0,0,0,2,100
60.823,210,250,256.0,0,0,2,100
60.932,210,257,257.0,0,0,1,100
61.035,210,256,258.0,0,0,1,100
61.150,210,253,256.0,0,-1,1,100
61.254,210,259,254.0,0,-1,1,100
61.365,210,263,260.0,0,-1,2,100
61.478,220,258,251.0,0,0,2,100
61.587,220,257,251.0,0,-1,2,100
61.693,220,255,251.0,0,0,2,100
61.795,220,256,246.0,0,0,2,100
61.901,220,254,251.0,0,0,2,100
62.004,220,254,251.0,0,0,2,100
62.117,210,248,252.0,0,0,2,100
62.229,210,250,256.0,0,0,2,100
62.334,210,253,251.0,0,0,2,100
62.442,210,251,250.0,0,0,2,100
62.546,210,254,254.0,0,0,2,100
62.658,210,251,249.0,0,0,2,100
62.760,210,247,243.0,0,0,2,100
62.869,210,249,243.0,0,0,2,100
62.983,210,246,245.0,0,0,2,100
63.088,210,249,244.0,0,0,2,100
63.203,210,247,254.0,0,0,2,100
63.313,210,248,247.0,0,0,2,100
63.419,210,250,247.0,0,0,1,100
63.533,210,252,249.0,0,0,1,100
63.638,210,246,251.0,0,0,1,100
63.751,210,255,241.0,0,0,1,100
63.853,210,249,251.0,0,0,1,100
63.957,210,252,247.0,0,0,1,100
64.068,210,252,247.0,0,0,1,100
64.176,210,257,250.0,0,0,2,100
64.287,210,252,251.0,0,0,2,100
64.403,210,251,248.0,0,0,2,100
64.504,210,254,253.0,0,0,1,100
64.613,210,254,251.0,0,0,1,100
64.721,210,253,257.0,0,0,1,100
64.833,210,249,256.0,0,0,1,100
64.935,210,249,256.0,0,0,1,100
65.038,210,258,248.0,0,0,1,100
65.159,210,249,246.0,0,0,1,100
65.270,210,253,255.0,0,0,1,100
65.372,210,257,257.0,0,0,1,100
65.486,210,249,256.0,0,0,1,100
65.595,210,252,245.0,0,-1,2,100
65.700,210,252,259.0,0,-1,1,100
65.804,210,256,250.0,0,-1,1,100
65.919,210,256,250.0,0,-1,1,100
66.023,210,256,250.0,0,-1,1,100
66.136,210,259,252.0,0,-1,2,100
66.252,210,264,254.0,0,-1,2,100
66.358,210,253,253.0,0,0,2,100
66.468,210,254,249.0,0,0,2,100
66.576,210,256,256.0,0,0,2,100
66.692,210,256,254.0,0,-1,2,100
66.802,210,252,255.0,0,0,2,100
66.904,210,256,255.0,0,0,2,100
67.006,210,253,255.0,0,0,2,100
67.119,210,254,251.0,0,0,2,100
67.231,210,253,260.0,0,0,2,100
67.332,210,251,252.0,0,0,2,100
67.445,210,251,252.0,0,0,2,100
67.550,210,250,250.0,0,0,2,100
67.653,210,250,250.0,0,0,2,100
67.755,210,257,252.0,0,0,2,100
67.857,210,257,252.0,0,0,2,100
67.968,210,254,254.0,0,0,2,100
68.076,210,254,254.0,0,0,2,100
68.188,210,251,252.0,0,0,2,100
68.299,210,251,252.0,0,0,2,100
68.405,210,253,255.0,0,0,2,100
68.519,210,253,255.0,0,0,2,100
68.633,210,253,255.0,0,0,2,100
68.742,210,253,255.0,0,0,2,100
68.850,210,253,255.0,0,0,2,100
68.953,210,253,255.0,0,0,2,100
69.065,210,253,258.0,0,0,2,100
69.169,210,253,258.0,0,0,2,100
69.274,210,253,258.0,0,0,2,100
69.385,210,253,258.0,0,0,2,100
69.491,210,253,258.0,0,0,2,100
69.602,210,253,251.0,0,0,2,100
69.707,210,253,251.0,0,0,2,100
69.820,210,253,251.0,0,0,2,100
69.921,210,253,251.0,0,0,2,100
70.029,210,253,251.0,0,0,2,100
70.137,210,253,251.0,0,0,2,100
70.238,210,253,251.0,0,0,2,100
70.353,210,253,251.0,0,0,2,100
70.453,210,259,248.0,0,0,2,100
70.559,210,259,248.0,0,0,2,100
70.667,210,259,249.0,0,0,2,100
70.772,210,259,249.0,0,0,2,100
70.882,210,260,246.0,0,0,2,100
70.993,210,260,246.0,0,0,2,100
71.106,210,260,246.0,0,0,2,100
71.221,210,260,246.0,0,0,2,100
71.322,210,260,246.0,0,0,2,100
71.429,210,260,246.0,0,0,2,100
71.538,210,256,253.0,0,-1,2,100
71.641,210,252,250.0,0,-1,2,100
71.752,210,250,251.0,0,0,2,100
71.855,210,251,251.0,0,-1,2,100
71.966,210,253,251.0,0,0,2,100
72.068,210,247,244.0,0,0,2,100
72.171,210,256,251.0,0,0,1,100
72.285,210,255,248.0,0,0,2,100
72.389,210,251,246.0,0,0,1,100
72.498,210,250,248.0,0,-1,1,100
72.606,210,250,247.0,0,-1,1,100
72.713,210,257,249.0,0,0,1,100
72.819,210,252,249.0,0,0,1,100
72.926,210,255,247.0,0,0,1,100
73.028,210,255,247.0,0,0,1,100
73.136,210,258,247.0,0,0,1,100
73.244,210,256,248.0,0,0,1,100
73.349,210,255,253.0,0,0,2,100
73.455,210,255,248.0,0,0,2,100
73.561,210,254,246.0,0,0,1,100
73.671,210,245,251.0,0,0,1,100
73.779,210,255,247.0,0,0,1,100
73.887,210,249,252.0,0,0,2,100
73.999,210,253,251.0,0,0,2,100
74.106,210,252,253.0,0,-1,2,100
74.217,210,251,253.0,0,-1,2,100
74.321,210,254,246.0,0,-1,1,100
74.430,210,254,248.0,0,-1,1,100
74.536,210,257,252.0,0,-1,1,100
74.650,210,259,253.0,0,-1,1,100
74.751,210,258,247.0,0,-1,1,100
