t_rel,lr,fb,ud,yaw,height_cm,yaw_deg
1.720,0,0,0,0,0,0
1.736,0,0,0,0,0,0
1.752,0,0,0,0,0,0
1.768,0,0,0,0,0,0
1.784,0,0,0,0,0,0
1.795,0,0,0,0,0,0
1.813,0,0,0,0,0,0
1.839,0,0,0,0,0,0
1.855,0,0,0,0,0,0
1.880,0,0,0,0,0,0
1.897,0,0,0,0,0,0
1.920,0,0,0,0,0,0
1.937,0,0,0,0,0,0
1.952,0,0,0,0,0,0
1.968,0,0,0,0,0,0
1.984,0,0,0,0,0,0
2.000,0,0,0,0,0,0
2.016,0,0,0,0,0,0
2.032,0,0,0,0,0,0
2.049,0,0,0,0,0,0
2.064,0,0,0,0,0,0
2.080,0,0,0,0,0,0
2.096,0,0,0,0,0,0
2.105,0,0,0,0,0,0
2.128,0,0,0,0,0,0
2.144,0,0,0,0,0,0
2.160,0,0,0,0,0,0
2.176,0,0,0,0,0,0
2.192,0,0,0,0,0,0
2.208,0,0,0,0,0,0
2.224,0,0,0,0,0,0
2.240,0,0,0,0,0,0
2.255,0,0,0,0,0,0
2.272,0,0,0,0,0,0
2.287,0,0,0,0,0,0
2.303,0,0,0,0,0,0
2.319,0,0,0,0,0,0
2.335,0,0,0,0,0,0
2.350,0,0,0,0,0,0
2.366,0,0,0,0,0,0
2.382,0,0,0,0,0,0
2.397,0,0,0,0,0,0
2.413,0,0,0,0,0,0
2.429,0,0,0,0,0,0
2.445,0,0,0,0,0,0
2.461,0,0,0,0,0,0
2.477,0,0,0,0,0,0
2.492,0,0,0,0,0,0
2.509,0,0,0,0,0,0
2.525,0,0,0,0,0,0
2.541,0,0,0,0,0,0
2.558,0,0,0,0,0,0
29.715,0,0,0,0,70,-5
29.728,0,0,0,0,70,-5
29.745,0,0,0,0,70,-5
29.758,0,0,0,0,70,-5
29.769,0,0,0,0,70,-5
29.785,0,0,0,0,70,-5
29.797,0,0,0,0,70,-5
29.817,0,0,0,0,70,-5
29.833,0,0,0,0,70,-5
29.849,0,0,0,0,70,-5
29.865,0,0,0,0,70,-5
29.881,0,0,0,0,70,-5
29.895,0,0,0,0,70,-5
29.913,0,0,0,0,70,-5
29.925,0,0,0,0,70,-5
29.945,0,0,0,0,70,-5
29.958,0,0,0,0,70,-5
29.977,0,0,0,0,70,-5
29.992,0,0,0,0,70,-5
30.009,0,0,0,0,70,-5
30.025,0,0,0,0,70,-5
30.041,0,0,0,0,70,-5
30.057,0,0,0,0,70,-5
30.076,0,0,0,0,70,-5
30.104,0,0,0,0,70,-5
30.119,0,0,0,0,70,-5
30.135,0,0,0,0,70,-5
30.151,0,0,0,0,70,-5
30.168,0,0,0,0,70,-5
30.172,0,0,0,0,70,-5
30.191,0,0,0,0,70,-5
30.199,0,0,0,0,70,-5
30.216,0,0,0,0,70,-5
30.232,0,0,0,0,70,-5
30.248,0,0,0,0,70,-5
30.264,0,0,0,0,70,-5
30.281,0,0,0,0,80,-5
30.297,0,0,0,0,80,-5
30.313,0,0,0,0,80,-5
30.329,0,0,0,0,80,-5
30.345,0,0,0,0,80,-5
30.360,0,0,0,0,80,-5
30.377,0,0,0,0,80,-5
30.392,0,0,0,0,80,-5
30.408,0,0,0,0,80,-5
30.424,0,0,0,0,80,-5
30.440,0,0,0,0,80,-5
30.456,0,0,0,0,80,-5
30.472,0,0,0,0,80,-5
30.488,0,0,0,0,80,-5
30.504,0,0,0,0,80,-5
30.510,0,0,0,0,80,-5
30.536,0,0,0,0,80,-5
30.554,0,0,0,0,80,-5
30.568,0,0,0,0,80,-5
30.584,0,0,0,0,80,-5
30.597,0,0,0,0,80,-5
30.606,0,0,0,0,80,-5
30.616,0,0,0,0,80,-5
30.632,0,0,0,0,80,-5
30.648,0,0,0,0,80,-5
30.664,0,0,0,0,80,-5
30.680,0,0,0,0,80,-5
30.696,0,0,0,0,80,-5
30.712,0,0,0,0,80,-5
30.728,0,0,0,0,80,-5
30.744,0,0,0,0,80,-5
30.760,0,0,0,0,80,-5
30.776,0,0,0,0,80,-5
30.792,0,0,0,0,80,-5
30.808,0,0,0,0,80,-5
30.824,0,0,0,0,80,-5
30.840,0,0,0,0,80,-5
30.856,0,0,0,0,80,-5
30.872,0,0,0,0,80,-5
30.888,0,0,0,0,80,-5
30.904,0,0,0,0,80,-5
30.919,0,0,0,0,80,-5
30.935,0,0,0,0,80,-5
30.951,0,0,0,0,80,-5
30.983,0,0,0,0,80,-5
31.000,0,0,0,0,80,-5
31.016,0,0,0,0,80,-5
31.032,0,0,0,0,80,-5
31.048,0,0,0,0,80,-5
31.064,0,0,0,0,80,-5
31.080,0,0,0,0,80,-5
31.089,0,0,0,0,80,-5
31.112,0,0,0,0,80,-5
31.128,0,0,0,0,80,-5
31.144,0,0,0,0,80,-5
31.159,0,0,0,0,80,-5
31.176,0,0,0,0,80,-5
31.192,0,0,0,0,80,-5
31.208,0,0,0,0,80,-5
31.224,0,0,0,0,80,-5
31.240,0,0,0,0,80,-5
31.256,0,0,0,0,80,-5
31.271,0,0,0,0,80,-5
31.288,0,0,0,0,80,-5
31.303,0,0,0,0,80,-5
31.319,0,0,0,0,80,-5
31.335,0,0,0,0,80,-5
31.352,0,0,0,0,80,-5
31.367,0,0,0,0,80,-5
31.383,0,0,0,0,80,-5
31.398,0,0,0,0,80,-5
31.414,0,0,0,0,80,-5
31.430,0,0,0,0,80,-5
31.446,0,0,0,0,80,-5
31.462,0,0,0,0,80,-5
31.478,0,0,0,0,80,-5
31.494,0,0,0,0,80,-5
31.510,0,0,0,0,80,-5
31.526,0,0,0,0,80,-5
31.542,0,0,0,0,80,-5
31.558,0,0,0,0,80,-5
31.575,0,0,0,0,80,-5
31.590,0,0,0,0,80,-5
31.606,0,0,0,0,80,-5
31.623,0,0,0,0,80,-5
31.639,0,0,0,0,80,-5
31.654,0,0,0,0,80,-5
31.670,0,0,0,0,80,-5
31.686,0,0,0,0,80,-5
31.702,0,0,0,0,80,-5
31.718,0,0,0,0,80,-5
31.734,0,0,0,0,80,-5
31.750,0,0,0,0,80,-5
31.766,0,0,0,0,80,-5
31.771,0,0,0,0,80,-5
31.798,0,0,0,0,80,-5
31.814,0,0,0,0,80,-5
31.830,0,0,0,0,80,-5
31.846,0,0,0,0,80,-5
31.862,0,0,0,0,80,-5
31.878,0,0,0,0,80,-5
31.894,0,0,0,0,80,-5
31.910,0,0,0,0,80,-5
31.925,0,0,0,0,80,-5
31.941,0,0,0,0,80,-5
31.957,0,0,0,0,80,-5
31.973,0,0,0,0,80,-5
31.989,0,0,0,0,80,-5
32.005,0,0,0,0,80,-5
32.021,0,0,0,0,80,-5
32.037,0,0,0,0,80,-5
32.053,0,0,0,0,80,-5
32.069,0,0,0,0,80,-5
32.085,0,0,0,0,80,-5
32.101,0,0,0,0,80,-5
32.117,0,0,0,0,80,-5
32.133,0,0,0,0,80,-5
32.149,0,0,0,0,80,-5
32.165,0,0,0,0,80,-5
32.181,0,0,0,0,80,-5
32.196,0,0,0,0,80,-5
32.212,0,0,0,0,80,-5
32.229,0,0,0,0,80,-5
32.245,0,0,0,0,80,-5
32.256,0,0,0,0,80,-5
32.277,0,0,0,0,80,-5
32.293,0,0,0,0,80,-5
32.309,0,0,0,0,80,-5
32.325,0,0,0,0,80,-5
32.340,0,0,0,0,80,-5
32.356,0,0,0,0,80,-5
32.371,0,0,0,0,80,-5
32.387,0,0,0,0,80,-5
32.403,0,0,0,0,80,-5
32.419,0,0,0,0,70,-5
32.435,0,0,0,0,70,-5
32.451,0,0,0,0,70,-5
32.467,0,0,0,0,70,-5
32.483,0,0,0,0,70,-5
32.499,0,0,0,0,70,-5
32.515,0,0,0,0,70,-5
32.531,0,0,0,0,70,-5
32.547,0,0,0,0,70,-5
32.563,0,0,0,0,70,-5
32.579,0,0,0,0,70,-5
32.595,0,0,0,0,70,-5
32.607,0,0,0,0,70,-5
32.627,0,0,0,0,70,-5
32.643,0,0,0,0,70,-5
32.659,0,0,0,0,70,-5
32.675,0,0,0,0,70,-5
32.691,0,0,0,0,70,-5
32.708,0,0,0,0,70,-5
32.723,0,0,0,0,70,-5
32.755,0,0,0,0,70,-5
32.771,0,0,0,0,70,-5
32.787,0,0,0,0,70,-5
32.803,0,0,0,0,70,-5
32.820,0,0,0,0,70,-5
32.835,0,0,0,0,70,-5
32.841,0,0,0,0,70,-5
32.867,0,0,0,0,70,-5
32.883,0,0,0,0,70,-5
32.899,0,0,0,0,70,-5
32.915,0,0,0,0,70,-5
32.932,0,0,0,0,70,-5
32.948,0,0,0,0,70,-5
32.964,0,0,0,0,70,-5
32.979,0,0,0,0,70,-5
32.995,0,0,0,0,70,-5
33.011,0,0,0,0,70,-5
33.027,0,0,0,0,70,-5
33.043,0,0,0,0,70,-5
33.059,0,0,0,0,70,-5
33.075,0,0,0,0,70,-5
33.091,0,0,0,0,70,-5
33.100,0,0,0,0,70,-5
33.123,0,0,0,0,70,-5
33.138,0,0,0,0,70,-5
33.154,0,0,0,0,70,-5
33.171,0,0,0,0,70,-5
33.187,0,0,0,0,70,-5
33.203,0,0,0,0,70,-5
33.219,0,0,0,0,70,-5
33.235,0,0,0,0,70,-5
33.251,0,0,0,0,70,-5
33.267,0,0,0,0,70,-5
33.283,0,0,0,0,70,-5
33.299,0,0,0,0,70,-5
33.315,0,0,0,0,70,-5
33.331,0,0,0,0,70,-5
33.347,0,0,0,0,70,-5
33.363,0,0,0,0,70,-5
33.379,0,0,0,0,70,-5
33.395,0,0,0,0,70,-5
33.411,0,0,0,0,70,-5
33.427,0,0,0,0,70,-5
33.432,0,0,40,0,70,-5
33.444,0,0,40,0,70,-5
33.459,0,0,40,0,70,-5
33.475,0,0,40,0,70,-5
33.490,0,0,40,0,70,-5
33.506,0,0,40,0,70,-5
33.522,0,0,40,0,70,-5
33.538,0,0,40,0,70,-5
33.554,0,0,40,0,70,-5
33.570,0,0,40,0,70,-5
33.601,0,0,40,0,70,-5
33.617,0,0,40,0,70,-5
33.633,0,0,40,0,70,-5
33.648,0,0,40,0,70,-5
33.664,0,0,40,0,70,-5
33.680,0,0,40,0,70,-5
33.696,0,0,40,0,70,-5
33.711,0,0,40,0,70,-5
33.727,0,0,40,0,70,-5
33.733,0,0,40,0,70,-5
33.760,0,0,40,0,70,-5
33.776,0,0,40,0,70,-5
33.792,0,0,40,0,70,-5
33.807,0,0,40,0,70,-5
33.823,0,0,40,0,70,-5
33.839,0,0,40,0,70,-5
33.856,0,0,40,0,70,-5
33.871,0,0,40,0,70,-5
33.887,0,0,40,0,70,-5
33.904,0,0,40,0,70,-5
33.920,0,0,40,0,70,-5
33.936,0,0,40,0,70,-5
33.952,0,0,40,0,70,-5
33.966,0,0,40,0,70,-5
33.985,0,0,40,0,70,-5
33.997,0,0,40,0,70,-5
34.016,0,0,40,0,70,-5
34.032,0,0,40,0,70,-5
34.048,0,0,40,0,70,-5
34.064,0,0,40,0,70,-5
34.080,0,0,40,0,70,-5
34.085,0,0,40,0,80,-5
34.096,0,0,40,0,80,-5
34.112,0,0,40,0,80,-5
34.117,0,0,40,0,80,-5
34.128,0,0,40,0,80,-5
34.144,0,0,40,0,80,-5
34.155,0,0,40,0,80,-5
34.175,0,0,40,0,80,-5
34.180,0,0,40,0,80,-5
34.207,0,0,40,0,80,-5
34.212,0,0,40,0,80,-5
34.223,0,0,40,0,80,-5
34.242,0,0,40,0,80,-5
34.248,0,0,40,0,80,-5
34.255,0,0,40,0,80,-5
34.287,0,0,40,0,80,-5
34.292,0,0,40,0,80,-5
34.319,0,0,40,0,80,-5
34.334,0,0,40,0,80,-5
34.350,0,0,40,0,80,-5
34.362,0,0,40,0,80,-5
34.382,0,0,40,0,80,-5
34.398,0,0,40,0,80,-5
34.407,0,0,40,0,80,-5
34.430,0,0,40,0,90,-5
34.446,0,0,40,0,90,-5
34.462,0,0,40,0,90,-5
34.478,0,0,40,0,90,-5
34.483,0,0,40,0,90,-5
34.510,0,0,40,0,90,-5
34.526,0,0,40,0,90,-5
34.542,0,0,40,0,90,-5
34.546,0,0,40,0,90,-5
34.573,0,0,40,0,90,-5
34.579,0,0,40,0,90,-5
34.589,0,0,40,0,90,-5
34.605,0,0,40,0,90,-5
34.611,0,0,40,0,90,-5
34.621,0,0,40,0,90,-5
34.637,0,0,40,0,90,-5
34.642,0,0,40,0,90,-5
34.653,0,0,40,0,90,-5
34.669,0,0,40,0,90,-5
34.679,0,0,40,0,90,-5
34.701,0,0,40,0,90,-5
34.706,0,0,40,0,90,-5
34.717,0,0,40,0,90,-5
34.734,0,0,40,0,90,-5
34.742,0,0,40,0,90,-5
34.764,0,0,40,0,100,-5
34.771,0,0,40,0,100,-5
34.797,0,0,40,0,100,-5
34.813,0,0,40,0,100,-5
34.829,0,0,40,0,100,-5
34.845,0,0,40,0,100,-5
34.861,0,0,40,0,100,-5
34.870,0,0,40,0,100,-5
34.893,0,0,40,0,100,-5
34.909,0,0,40,0,100,-5
34.925,0,0,40,0,100,-5
34.941,0,0,40,0,100,-5
34.957,0,0,40,0,100,-5
34.973,0,0,40,0,100,-5
34.989,0,0,40,0,100,-5
35.005,0,0,40,0,100,-5
35.010,0,0,40,0,100,-5
35.022,0,0,40,0,100,-5
35.038,0,0,40,0,100,-5
35.053,0,0,40,0,100,-5
35.069,0,0,40,0,100,-5
35.074,0,0,40,0,100,-5
35.101,0,0,40,0,110,-5
35.107,0,0,40,0,110,-5
35.117,0,0,40,0,110,-5
35.134,0,0,40,0,110,-5
35.139,0,0,40,0,110,-5
35.150,0,0,40,0,110,-5
35.166,0,0,40,0,110,-5
35.172,0,0,40,0,110,-5
35.182,0,0,40,0,110,-5
35.198,0,0,40,0,110,-5
35.203,0,0,40,0,110,-5
35.214,0,0,40,0,110,-5
35.230,0,0,40,0,110,-5
35.235,0,0,40,0,110,-5
35.247,0,0,40,0,110,-5
35.262,0,0,40,0,110,-5
35.268,0,0,40,0,110,-5
35.278,0,0,40,0,110,-5
35.294,0,0,40,0,110,-5
35.300,0,0,40,0,110,-5
35.325,0,0,40,0,110,-5
35.335,0,0,40,0,110,-5
35.342,0,0,40,0,110,-5
35.357,0,0,40,0,110,-5
35.373,0,0,40,0,110,-5
35.389,0,0,40,0,110,-5
35.405,0,0,40,0,110,-5
35.422,0,0,40,0,110,-5
35.426,0,0,40,0,120,-5
35.437,0,0,40,0,120,-5
35.453,0,0,40,0,120,-5
35.469,0,0,40,0,120,-5
35.485,0,0,40,0,120,-5
35.501,0,0,40,0,120,-5
35.517,0,0,40,0,120,-5
35.533,0,0,40,0,120,-5
35.549,0,0,40,0,120,-5
35.566,0,0,40,0,120,-5
35.582,0,0,40,0,120,-5
35.597,0,0,40,0,120,-5
35.602,0,0,40,0,120,-5
35.629,0,0,40,0,120,-5
35.634,0,0,40,0,120,-5
35.644,0,0,40,0,120,-5
35.660,0,0,40,0,120,-5
35.672,0,0,40,0,120,-5
35.692,0,0,40,0,120,-5
35.698,0,0,40,0,120,-5
35.708,0,0,40,0,120,-5
35.724,0,0,40,0,120,-5
35.730,0,0,40,0,120,-5
35.740,0,0,40,0,120,-5
35.756,0,0,40,0,120,-5
35.772,0,0,40,0,130,-5
35.784,0,0,40,0,130,-5
35.789,0,0,40,0,130,-5
35.804,0,0,40,0,130,-5
35.820,0,0,40,0,130,-5
35.836,0,0,40,0,130,-5
35.847,0,0,40,0,130,-5
35.868,0,0,40,0,130,-5
35.884,0,0,40,0,130,-5
35.893,0,0,40,0,130,-5
35.916,0,0,40,0,130,-5
35.922,0,0,40,0,130,-5
35.932,0,0,40,0,130,-5
35.949,0,0,40,0,130,-5
35.964,0,0,40,0,130,-5
35.980,0,0,40,0,140,-5
35.996,0,0,40,0,140,-5
36.012,0,0,40,0,140,-5
36.028,0,0,40,0,140,-5
36.044,0,0,40,0,140,-5
36.060,0,0,40,0,140,-5
36.076,0,0,40,0,140,-5
36.092,0,0,40,0,140,-5
36.108,0,0,40,0,140,-5
36.124,0,0,40,0,140,-5
36.129,0,0,40,0,140,-5
36.139,0,0,40,0,140,-5
36.156,0,0,40,0,140,-5
36.167,0,0,40,0,140,-5
36.176,0,0,40,0,140,-5
36.188,0,0,40,0,140,-5
36.192,0,0,40,0,140,-5
36.204,0,0,40,0,140,-5
36.220,0,0,40,0,140,-5
36.225,0,0,40,0,140,-5
36.236,0,0,40,0,140,-5
36.252,0,0,40,0,140,-5
36.258,0,0,40,0,140,-5
36.268,0,0,40,0,140,-5
36.301,0,0,40,0,140,-5
36.312,0,0,40,0,140,-5
36.333,0,0,40,0,150,-5
36.348,0,0,40,0,150,-5
36.364,0,0,40,0,150,-5
36.381,0,0,40,0,150,-5
36.390,0,0,40,0,150,-5
36.412,0,0,40,0,150,-5
36.423,0,0,40,0,150,-5
36.428,0,0,40,0,150,-5
36.444,0,0,40,0,150,-5
36.460,0,0,40,0,150,-5
36.476,0,0,40,0,150,-5
36.482,0,0,40,0,150,-5
36.508,0,0,40,0,150,-5
36.513,0,0,40,0,150,-5
36.540,0,0,40,0,150,-5
36.556,0,0,40,0,150,-5
36.572,0,0,40,0,150,-5
36.579,0,0,40,0,150,-5
36.591,0,0,40,0,150,-5
36.621,0,0,40,0,150,-5
36.637,0,0,40,0,150,-5
36.652,0,0,40,0,150,-5
36.659,0,0,40,0,160,-5
36.668,0,0,40,0,160,-5
36.684,0,0,40,0,160,-5
36.695,0,0,40,0,160,-5
36.716,0,0,40,0,160,-5
36.721,0,0,40,0,160,-5
36.732,0,0,40,0,160,-5
36.748,0,0,40,0,160,-5
36.759,0,0,40,0,160,-5
36.764,0,0,40,0,160,-5
36.780,0,0,40,0,160,-5
36.785,0,0,40,0,160,-5
36.796,0,0,40,0,160,-5
36.811,0,0,40,0,160,-5
36.816,0,0,40,0,160,-5
36.827,0,0,40,0,160,-5
36.843,0,0,40,0,160,-5
36.848,0,0,40,0,160,-5
36.874,0,0,40,0,160,-5
36.890,0,0,40,0,160,-5
36.906,0,0,40,0,160,-5
36.922,0,0,40,0,160,-5
36.935,0,0,40,0,160,-5
36.954,0,0,40,0,160,-5
36.969,0,0,40,0,160,-5
36.984,0,0,40,0,170,-5
36.995,0,0,40,0,170,-5
37.016,0,0,40,0,170,-5
37.032,0,0,40,0,170,-5
37.048,0,0,40,0,170,-5
37.064,0,0,40,0,170,-5
37.080,0,0,40,0,170,-5
37.089,0,0,40,0,170,-5
37.096,0,0,40,0,170,-5
37.112,0,0,40,0,170,-5
37.117,0,0,40,0,170,-5
37.128,0,0,40,0,170,-5
37.144,0,0,40,0,170,-5
37.149,0,0,40,0,170,-5
37.160,0,0,40,0,170,-5
37.176,0,0,40,0,170,-5
37.186,0,0,40,0,170,-5
37.208,0,0,40,0,170,-5
37.213,0,0,40,0,170,-5
37.223,0,0,40,0,170,-5
37.240,0,0,40,0,170,-5
37.245,0,0,40,0,170,-5
37.256,0,0,40,0,170,-5
37.265,0,0,40,0,170,-5
37.288,0,0,40,0,170,-5
37.304,0,0,40,0,170,-5
37.320,0,0,40,0,180,-5
37.331,0,0,40,0,180,-5
37.342,0,0,40,0,180,-5
37.349,0,0,40,0,180,-5
37.368,0,0,40,0,180,-5
37.384,0,0,40,0,180,-5
37.399,0,0,40,0,180,-5
37.415,0,0,40,0,180,-5
37.431,0,0,40,0,180,-5
37.447,0,0,40,0,180,-5
37.463,0,0,40,0,180,-5
37.479,0,0,40,0,180,-5
37.495,0,0,40,0,180,-5
37.507,0,0,40,0,180,-5
37.515,0,0,40,0,180,-5
37.541,0,0,40,0,180,-5
37.547,0,0,40,0,180,-5
37.573,0,0,40,0,180,-5
37.579,0,0,40,0,180,-5
37.589,0,0,40,0,180,-5
37.605,0,0,40,0,180,-5
37.614,0,0,40,0,180,-5
37.621,0,0,40,0,180,-5
37.637,0,0,40,0,180,-5
37.643,0,0,40,0,180,-5
37.669,0,0,40,0,190,-5
37.674,0,0,40,0,190,-5
37.685,0,0,40,0,190,-5
37.701,0,0,40,0,190,-5
37.719,0,0,40,0,190,-5
37.733,0,0,40,0,190,-5
37.744,0,0,40,0,190,-5
37.766,0,0,40,0,190,-5
37.782,0,0,40,0,190,-5
37.798,0,0,40,0,190,-5
37.814,0,0,40,0,190,-5
37.829,0,0,40,0,190,-5
37.842,0,0,40,0,190,-5
37.861,0,0,40,0,190,-5
37.877,0,0,40,0,190,-5
37.886,0,0,40,0,190,-5
37.909,0,0,40,0,190,-5
37.925,0,0,40,0,190,-5
37.941,0,0,40,0,190,-5
37.947,0,0,40,0,190,-5
37.974,0,0,40,0,190,-5
37.990,0,0,40,0,200,-5
38.006,0,0,40,0,200,-5
38.022,0,0,40,0,200,-5
38.038,0,0,40,0,200,-5
38.054,0,0,40,0,200,-5
38.069,0,0,40,0,200,-5
38.076,0,0,40,0,200,-5
38.102,0,0,40,0,200,-5
38.109,0,0,40,0,210,-5
38.134,0,0,40,0,210,-5
38.139,0,0,40,0,210,-5
38.150,0,0,40,0,210,-5
38.166,0,0,40,0,210,-5
38.177,0,0,40,0,210,-5
38.198,0,0,40,0,210,-5
38.203,0,0,40,0,210,-5
38.229,0,0,40,0,210,-5
38.246,0,0,40,0,210,-5
38.251,0,0,40,0,210,-5
38.277,0,0,40,0,210,-5
38.293,0,0,40,0,210,-5
38.309,0,0,40,0,210,-5
38.325,0,0,40,0,210,-5
38.342,0,0,40,0,210,-5
38.353,0,0,40,0,210,-5
38.374,0,0,40,0,210,-5
38.390,0,0,40,0,210,-5
38.405,0,0,40,0,210,-5
38.421,0,0,40,0,210,-5
38.429,0,0,40,0,210,-5
38.438,0,0,40,0,220,-5
38.470,0,0,40,0,220,-5
38.486,0,0,40,0,220,-5
38.502,0,0,40,0,220,-5
38.511,0,0,40,0,220,-5
38.534,0,0,40,0,220,-5
38.550,0,0,40,0,220,-5
38.566,0,0,40,0,220,-5
38.577,0,0,40,0,220,-5
38.599,0,0,40,0,220,-5
38.615,0,0,40,0,220,-5
38.633,0,0,40,0,220,-5
38.644,0,0,40,0,220,-5
38.653,0,0,40,0,220,-5
38.663,0,0,40,0,220,-5
38.668,0,0,40,0,230,-5
38.679,0,0,40,0,230,-5
38.695,0,0,40,0,230,-5
38.700,0,0,40,0,230,-5
38.727,0,0,40,0,230,-5
38.732,0,0,40,0,230,-5
38.743,0,0,40,0,230,-5
38.759,0,0,40,0,230,-5
38.765,0,0,40,0,230,-5
38.775,0,0,40,0,230,-5
38.791,0,0,40,0,230,-5
38.797,0,0,40,0,230,-5
38.809,0,0,40,0,230,-5
38.823,0,0,40,0,230,-5
38.828,0,0,40,0,230,-5
38.847,0,0,40,0,230,-5
38.855,0,0,40,0,230,-5
38.870,0,0,40,0,230,-5
38.887,0,0,40,0,230,-5
38.903,0,0,40,0,230,-5
38.919,0,0,40,0,230,-5
38.930,0,0,40,0,230,-5
38.935,0,0,40,0,230,-5
38.947,0,0,40,0,230,-5
38.967,0,0,40,0,230,-5
38.982,0,0,40,0,230,-5
38.998,0,0,40,0,230,-5
39.016,0,0,40,0,230,-5
39.030,0,0,40,0,230,-5
39.047,0,0,40,0,230,-5
39.062,0,0,40,0,230,-5
39.078,0,0,40,0,230,-5
39.094,0,0,40,0,230,-5
39.101,0,0,40,0,230,-5
39.125,0,0,40,0,240,-5
39.130,0,0,40,0,240,-5
39.142,0,0,40,0,240,-5
39.157,0,0,40,0,240,-5
39.164,0,0,40,0,240,-5
39.173,0,0,40,0,240,-5
39.189,0,0,40,0,240,-5
39.195,0,0,40,0,240,-5
39.205,0,0,40,0,240,-5
39.221,0,0,40,0,240,-5
39.227,0,0,40,0,240,-5
39.240,0,0,40,0,240,-5
39.254,0,0,40,0,240,-5
39.268,0,0,40,0,240,-5
39.286,0,0,40,0,240,-5
39.295,0,0,40,0,240,-5
39.303,0,0,40,0,240,-5
39.317,0,0,40,0,240,-5
39.333,0,0,40,0,240,-5
39.348,0,0,40,0,240,-5
39.364,0,0,40,0,240,-5
39.380,0,0,40,0,240,-5
39.396,0,0,40,0,240,-5
39.412,0,0,40,0,240,-5
39.429,0,0,40,0,240,-5
39.444,0,0,40,0,240,-5
39.460,0,0,40,0,240,-5
39.476,0,0,40,0,240,-5
39.492,0,0,40,0,240,-5
39.508,0,0,40,0,240,-5
39.524,0,0,40,0,240,-5
39.529,0,0,40,0,240,-5
39.556,0,0,40,0,250,-5
39.565,0,0,40,0,250,-5
39.588,0,0,40,0,250,-5
39.592,0,0,40,0,250,-5
39.619,0,0,40,0,250,-5
39.624,0,0,40,0,250,-5
39.651,0,0,40,0,250,-5
39.656,0,0,40,0,250,-5
39.667,0,0,40,0,250,-5
39.683,0,0,40,0,250,-5
39.688,0,0,40,0,250,-5
39.715,0,0,40,0,250,-5
