t_rel,lr,fb,ud,yaw,height_cm,yaw_deg
1.784,0,0,0,0,0,1
1.794,0,0,0,0,0,1
1.816,0,0,0,0,0,1
1.832,0,0,0,0,0,1
1.847,0,0,0,0,0,1
1.863,0,0,0,0,0,1
1.879,0,0,0,0,0,1
1.895,0,0,0,0,0,1
1.911,0,0,0,0,0,1
1.928,0,0,0,0,0,1
1.943,0,0,0,0,0,1
1.959,0,0,0,0,0,1
1.975,0,0,0,0,0,1
1.991,0,0,0,0,0,1
2.007,0,0,0,0,0,1
2.023,0,0,0,0,0,1
2.040,0,0,0,0,0,1
2.055,0,0,0,0,0,1
2.070,0,0,0,0,0,1
2.086,0,0,0,0,0,1
2.102,0,0,0,0,0,1
2.117,0,0,0,0,0,1
2.134,0,0,0,0,0,1
2.357,0,0,0,0,0,1
2.373,0,0,0,0,0,1
2.386,0,0,0,0,0,1
2.405,0,0,0,0,0,1
2.421,0,0,0,0,0,1
2.437,0,0,0,0,0,1
2.453,0,0,0,0,0,1
2.471,0,0,0,0,0,1
2.487,0,0,0,0,0,1
2.501,0,0,0,0,0,1
2.517,0,0,0,0,0,1
2.533,0,0,0,0,0,1
7.384,0,0,0,0,80,0
7.404,0,0,0,0,80,0
7.420,0,0,0,0,80,0
7.436,0,0,0,0,80,0
7.451,0,0,0,0,80,0
7.467,0,0,0,0,80,0
7.483,0,0,0,0,80,0
7.499,0,0,0,0,80,0
7.516,0,0,0,0,80,0
7.531,0,0,0,0,80,0
7.546,0,0,0,0,80,0
7.562,0,0,0,0,70,0
7.578,0,0,0,0,70,0
7.596,0,0,0,0,70,0
7.625,0,0,0,0,70,0
7.641,0,0,0,0,70,0
7.656,0,0,0,0,70,0
7.672,0,0,0,0,70,0
7.689,0,0,0,0,70,0
7.704,0,0,0,0,70,0
7.720,0,0,0,0,70,0
7.736,0,0,0,0,70,0
7.751,0,0,0,0,70,0
7.767,0,0,0,0,70,0
7.783,0,0,0,0,70,0
7.787,0,0,0,0,70,0
7.814,0,0,0,0,70,0
7.830,0,0,0,0,70,0
7.846,0,0,0,0,70,0
7.862,0,0,0,0,70,0
7.878,0,0,0,0,70,0
7.893,0,0,0,0,70,0
7.910,0,0,0,0,70,0
7.926,0,0,0,0,70,0
7.942,0,0,0,0,70,0
7.958,0,0,0,0,70,0
7.973,0,0,0,0,70,0
7.989,0,0,0,0,70,1
8.005,0,0,0,0,70,1
8.021,0,0,0,0,70,1
8.037,0,0,0,0,70,1
8.052,0,0,0,0,70,1
8.068,0,0,0,0,70,1
8.084,0,0,0,0,70,1
8.100,0,0,0,0,70,1
8.131,0,0,0,0,70,1
8.147,0,0,0,0,70,1
8.163,0,0,0,0,70,1
8.172,0,0,0,0,70,1
8.196,0,0,0,0,70,1
8.212,0,0,0,0,70,0
8.228,0,0,0,0,70,0
8.244,0,0,0,0,70,0
8.260,0,0,0,0,70,0
8.276,0,0,0,0,70,0
8.292,0,0,0,0,70,0
8.308,0,0,0,0,70,0
8.324,0,0,0,0,70,0
8.340,0,0,0,0,70,0
8.345,0,0,0,0,70,0
8.369,0,0,0,0,70,0
8.388,0,0,0,0,70,0
8.404,0,0,0,0,70,0
8.419,0,0,0,0,70,0
8.436,0,0,0,0,70,0
8.452,0,0,0,0,70,0
8.468,0,0,0,0,70,0
8.484,0,0,0,0,70,0
8.500,0,0,0,0,70,0
8.516,0,0,40,0,70,0
8.523,0,0,40,0,70,0
8.548,0,0,40,0,70,0
8.564,0,0,40,0,70,0
8.580,0,0,40,0,70,0
8.596,0,0,40,0,70,0
8.612,0,0,40,0,70,0
8.628,0,0,40,0,70,0
8.644,0,0,40,0,70,0
8.655,0,0,40,0,70,0
8.675,0,0,40,0,70,1
8.692,0,0,40,0,70,1
8.708,0,0,40,0,70,1
8.723,0,0,40,0,70,1
8.739,0,0,40,0,70,1
8.755,0,0,40,0,70,1
8.771,0,0,40,0,70,1
8.786,0,0,40,0,70,1
8.802,0,0,40,0,70,1
8.818,0,0,40,0,70,1
8.834,0,0,40,0,70,1
8.850,0,0,40,0,70,1
8.866,0,0,40,0,70,1
8.882,0,0,40,0,70,0
8.898,0,0,40,0,70,0
8.914,0,0,40,0,70,0
8.930,0,0,40,0,70,0
8.946,0,0,40,0,70,0
8.963,0,0,40,0,70,0
8.979,0,0,40,0,70,0
8.995,0,0,40,0,70,0
9.011,0,0,40,0,80,0
9.016,0,0,40,0,80,0
9.043,0,0,40,0,80,0
9.058,0,0,40,0,80,0
9.074,0,0,40,0,80,0
9.090,0,0,40,0,80,0
9.095,0,0,40,0,80,0
9.108,0,0,40,0,80,0
9.138,0,0,40,0,80,0
9.153,0,0,40,0,80,0
9.169,0,0,40,0,80,0
9.174,0,0,40,0,80,0
9.201,0,0,40,0,80,0
9.217,0,0,40,0,80,0
9.222,0,0,40,0,80,0
9.233,0,0,40,0,80,0
9.249,0,0,40,0,80,0
9.265,0,0,40,0,80,0
9.280,0,0,40,0,80,0
9.296,0,0,40,0,80,0
9.312,0,0,40,0,80,0
9.328,0,0,40,0,80,0
9.344,0,0,40,0,80,0
9.360,0,0,40,0,80,0
9.370,0,0,40,0,80,0
9.392,0,0,40,0,80,0
9.397,0,0,40,0,80,0
9.408,0,0,40,0,80,0
9.424,0,0,40,0,80,0
9.429,0,0,40,0,80,0
9.439,0,0,40,0,80,0
9.455,0,0,40,0,80,0
9.460,0,0,40,0,80,0
9.471,0,0,40,0,80,0
9.487,0,0,40,0,80,0
9.492,0,0,40,0,80,0
9.518,0,0,40,0,80,0
9.528,0,0,40,0,80,0
9.549,0,0,40,0,80,0
9.558,0,0,40,0,90,0
9.565,0,0,40,0,90,0
9.580,0,0,40,0,90,0
9.596,0,0,40,0,90,0
9.608,0,0,40,0,90,0
9.623,0,0,40,0,90,0
9.644,0,0,40,0,90,0
9.660,0,0,40,0,90,0
9.676,0,0,40,0,90,0
9.692,0,0,40,0,90,0
9.708,0,0,40,0,90,0
9.723,0,0,40,0,90,0
9.739,0,0,40,0,90,0
9.755,0,0,40,0,90,0
9.768,0,0,40,0,90,0
9.786,0,0,40,0,90,0
9.791,0,0,40,0,90,0
9.802,0,0,40,0,90,0
9.818,0,0,40,0,90,0
9.824,0,0,40,0,90,0
9.834,0,0,40,0,90,0
9.850,0,0,40,0,90,0
9.855,0,0,40,0,90,0
9.866,0,0,40,0,90,0
9.882,0,0,40,0,90,0
9.891,0,0,40,0,100,1
9.913,0,0,40,0,100,1
9.929,0,0,40,0,100,1
9.935,0,0,40,0,100,1
9.954,0,0,40,0,100,1
9.961,0,0,40,0,100,1
9.977,0,0,40,0,100,1
9.993,0,0,40,0,100,1
10.009,0,0,40,0,100,1
10.017,0,0,40,0,100,1
10.041,0,0,40,0,100,1
10.056,0,0,40,0,100,1
10.072,0,0,40,0,100,1
10.088,0,0,40,0,100,1
10.104,0,0,40,0,110,0
10.120,0,0,40,0,110,0
10.136,0,0,40,0,110,0
10.152,0,0,40,0,110,0
10.160,0,0,40,0,110,0
10.183,0,0,40,0,110,0
10.189,0,0,40,0,110,0
10.199,0,0,40,0,110,0
10.215,0,0,40,0,110,0
10.224,0,0,40,0,110,0
10.247,0,0,40,0,110,0
10.252,0,0,40,0,110,0
10.263,0,0,40,0,110,0
10.290,0,0,40,0,110,0
10.309,0,0,40,0,110,0
10.325,0,0,40,0,110,1
10.337,0,0,40,0,110,1
10.351,0,0,40,0,110,1
10.357,0,0,40,0,110,1
10.373,0,0,40,0,110,1
10.388,0,0,40,0,110,1
10.398,0,0,40,0,110,1
10.420,0,0,40,0,110,1
10.429,0,0,40,0,110,1
10.452,0,0,40,0,120,1
10.465,0,0,40,0,120,1
10.482,0,0,40,0,120,1
10.487,0,0,40,0,120,1
10.498,0,0,40,0,120,1
10.514,0,0,40,0,120,1
10.525,0,0,40,0,120,1
10.546,0,0,40,0,120,1
10.551,0,0,40,0,120,1
10.562,0,0,40,0,120,1
10.578,0,0,40,0,120,1
10.583,0,0,40,0,120,1
10.593,0,0,40,0,120,1
10.609,0,0,40,0,120,1
10.614,0,0,40,0,120,1
10.625,0,0,40,0,120,1
10.641,0,0,40,0,120,1
10.653,0,0,40,0,120,1
10.673,0,0,40,0,120,0
10.692,0,0,40,0,120,0
10.702,0,0,40,0,120,0
10.721,0,0,40,0,120,0
10.737,0,0,40,0,120,0
10.752,0,0,40,0,120,0
10.768,0,0,40,0,130,0
10.773,0,0,40,0,130,0
10.784,0,0,40,0,130,0
10.800,0,0,40,0,130,0
10.816,0,0,40,0,130,0
10.831,0,0,40,0,130,0
10.847,0,0,40,0,130,0
10.860,0,0,40,0,130,0
10.878,0,0,40,0,130,0
10.883,0,0,40,0,130,0
10.910,0,0,40,0,130,0
10.915,0,0,40,0,130,0
10.926,0,0,40,0,130,0
10.940,0,0,40,0,130,0
10.945,0,0,40,0,130,0
10.974,0,0,40,0,130,0
10.979,0,0,40,0,130,0
10.991,0,0,40,0,130,0
11.005,0,0,40,0,130,0
11.019,0,0,40,0,130,0
11.029,0,0,40,0,130,0
11.037,0,0,40,0,130,0
11.053,0,0,40,0,130,0
11.065,0,0,40,0,130,0
11.085,0,0,40,0,130,0
11.098,0,0,40,0,130,0
11.117,0,0,40,0,140,0
11.132,0,0,40,0,140,0
11.145,0,0,40,0,140,0
11.154,0,0,40,0,140,0
11.168,0,0,40,0,140,0
11.180,0,0,40,0,140,0
11.196,0,0,40,0,140,0
11.212,0,0,40,0,140,0
11.227,0,0,40,0,140,0
11.244,0,0,40,0,140,0
11.262,0,0,40,0,140,0
11.275,0,0,40,0,140,0
11.291,0,0,40,0,140,0
11.307,0,0,40,0,140,0
11.324,0,0,40,0,140,0
11.339,0,0,40,0,140,0
11.345,0,0,40,0,140,0
11.355,0,0,40,0,140,0
11.370,0,0,40,0,140,0
11.384,0,0,40,0,140,0
11.390,0,0,40,0,140,0
11.404,0,0,40,0,140,0
11.409,0,0,40,0,140,0
11.428,0,0,40,0,150,0
11.445,0,0,40,0,150,0
11.461,0,0,40,0,150,0
11.479,0,0,40,0,150,0
11.493,0,0,40,0,150,0
11.511,0,0,40,0,150,0
11.520,0,0,40,0,150,0
11.535,0,0,40,0,150,0
11.549,0,0,40,0,160,0
11.561,0,0,40,0,160,0
11.575,0,0,40,0,160,0
11.591,0,0,40,0,160,0
11.606,0,0,40,0,160,0
11.622,0,0,40,0,160,0
11.638,0,0,40,0,160,0
11.654,0,0,40,0,160,0
11.670,0,0,40,0,160,0
11.686,0,0,40,0,160,0
11.702,0,0,40,0,160,0
11.707,0,0,40,0,160,0
11.733,0,0,40,0,160,0
11.749,0,0,40,0,160,0
11.766,0,0,40,0,160,0
11.772,0,0,40,0,160,0
11.798,0,0,40,0,160,0
11.802,0,0,40,0,160,0
11.830,0,0,40,0,160,0
11.845,0,0,40,0,160,0
11.857,0,0,40,0,160,0
11.877,0,0,40,0,170,0
11.889,0,0,40,0,170,0
11.908,0,0,40,0,170,0
11.924,0,0,40,0,170,0
11.940,0,0,40,0,170,0
11.956,0,0,40,0,170,0
11.972,0,0,40,0,170,0
11.988,0,0,40,0,170,0
12.004,0,0,40,0,170,0
12.036,0,0,40,0,170,0
12.052,0,0,40,0,170,0
12.068,0,0,40,0,170,0
12.083,0,0,40,0,180,0
12.088,0,0,40,0,180,0
12.115,0,0,40,0,180,0
12.130,0,0,40,0,180,0
12.136,0,0,40,0,180,0
12.146,0,0,40,0,180,0
12.162,0,0,40,0,180,0
12.167,0,0,40,0,180,0
12.179,0,0,40,0,180,0
12.194,0,0,40,0,180,1
12.199,0,0,40,0,180,1
12.210,0,0,40,0,180,1
12.225,0,0,40,0,180,1
12.230,0,0,40,0,180,1
12.257,0,0,40,0,180,1
12.273,0,0,40,0,180,1
12.285,0,0,40,0,180,1
12.297,0,0,40,0,180,1
12.307,0,0,40,0,180,1
12.321,0,0,40,0,180,1
12.337,0,0,40,0,180,1
12.353,0,0,40,0,180,1
12.358,0,0,40,0,180,1
12.385,0,0,40,0,180,1
12.390,0,0,40,0,180,1
12.417,0,0,40,0,180,1
12.428,0,0,40,0,190,1
12.449,0,0,40,0,190,1
12.464,0,0,40,0,190,1
12.478,0,0,40,0,190,1
12.496,0,0,40,0,190,1
12.512,0,0,40,0,190,1
12.527,0,0,40,0,190,1
12.532,0,0,40,0,190,1
12.543,0,0,40,0,190,1
12.559,0,0,40,0,190,1
12.568,0,0,40,0,190,1
12.592,0,0,40,0,190,1
12.597,0,0,40,0,190,1
12.608,0,0,40,0,190,1
12.639,0,0,40,0,190,1
12.655,0,0,40,0,190,1
12.659,0,0,40,0,190,1
12.686,0,0,40,0,190,1
12.702,0,0,40,0,190,1
12.718,0,0,40,0,190,1
12.723,0,0,40,0,190,1
12.734,0,0,40,0,190,1
12.750,0,0,40,0,190,1
12.766,0,0,40,0,200,1
12.782,0,0,40,0,200,1
12.794,0,0,40,0,200,1
12.806,0,0,40,0,200,1
12.830,0,0,40,0,200,1
12.846,0,0,40,0,200,1
12.851,0,0,40,0,200,1
12.877,0,0,40,0,200,0
12.893,0,0,40,0,200,0
12.909,0,0,40,0,200,0
12.924,0,0,40,0,200,0
12.929,0,0,40,0,200,0
12.940,0,0,40,0,200,0
12.956,0,0,40,0,200,0
12.961,0,0,40,0,200,0
12.971,0,0,40,0,200,0
12.987,0,0,40,0,200,0
12.993,0,0,40,0,200,0
13.003,0,0,40,0,200,0
13.035,0,0,40,0,200,0
13.051,0,0,40,0,200,0
13.058,0,0,40,0,200,0
13.082,0,0,40,0,210,1
13.098,0,0,40,0,210,1
13.104,0,0,40,0,210,1
13.122,0,0,40,0,210,1
13.130,0,0,40,0,210,1
13.146,0,0,40,0,210,1
13.162,0,0,40,0,210,1
13.178,0,0,40,0,210,1
13.185,0,0,40,0,210,1
13.210,0,0,40,0,210,1
13.215,0,0,40,0,210,1
13.228,0,0,40,0,210,1
13.242,0,0,40,0,210,1
13.248,0,0,40,0,210,1
13.260,0,0,40,0,210,1
13.275,0,0,40,0,210,1
13.291,0,0,40,0,210,1
13.299,0,0,40,0,210,1
13.322,0,0,40,0,220,1
13.338,0,0,40,0,220,1
13.355,0,0,40,0,220,1
13.360,0,0,40,0,220,1
13.387,0,0,40,0,220,1
13.392,0,0,40,0,220,1
13.403,0,0,40,0,220,1
13.419,0,0,40,0,220,1
13.424,0,0,40,0,230,0
13.435,0,0,40,0,230,0
13.451,0,0,40,0,230,0
13.456,0,0,40,0,230,0
13.467,0,0,40,0,230,0
13.475,0,0,40,0,230,0
13.488,0,0,40,0,230,0
13.507,0,0,40,0,230,0
13.524,0,0,40,0,230,0
13.533,0,0,40,0,230,0
13.556,0,0,40,0,230,0
13.574,0,0,40,0,230,0
13.583,0,0,40,0,230,0
13.588,0,0,40,0,230,0
13.602,0,0,40,0,230,0
13.618,0,0,40,0,230,0
13.632,0,0,40,0,230,0
13.640,0,0,40,0,230,0
13.650,0,0,40,0,230,0
13.665,0,0,40,0,230,0
13.681,0,0,40,0,230,0
13.686,0,0,40,0,230,0
13.698,0,0,40,0,230,0
13.715,0,0,40,0,230,0
13.724,0,0,40,0,230,0
13.736,0,0,40,0,230,0
13.758,0,0,40,0,240,1
13.774,0,0,40,0,240,1
13.785,0,0,40,0,240,1
13.808,0,0,40,0,240,1
13.824,0,0,40,0,240,1
13.840,0,0,40,0,240,1
13.853,0,0,40,0,240,1
13.866,0,0,40,0,240,1
13.883,0,0,40,0,240,1
13.899,0,0,40,0,240,1
13.913,0,0,40,0,240,1
13.918,0,0,40,0,240,1
13.929,0,0,40,0,240,1
13.955,0,0,40,0,250,1
13.981,0,0,40,0,250,1
13.986,0,0,40,0,250,1
13.996,0,0,40,0,250,1
14.021,0,0,40,0,250,1
14.038,0,0,40,0,250,1
14.046,0,0,40,0,260,1
14.065,0,0,40,0,260,1
14.082,0,0,40,0,260,1
14.099,0,0,40,0,260,1
14.115,0,0,40,0,260,1
14.126,0,0,40,0,260,1
14.140,0,0,40,0,260,1
14.148,0,0,40,0,260,1
14.156,0,0,40,0,260,1
14.165,0,0,40,0,260,1
14.174,0,0,40,0,260,1
14.183,0,0,40,0,260,1
14.209,0,0,40,0,260,1
14.214,0,0,40,0,260,1
14.223,0,0,40,0,260,1
14.232,0,0,40,0,260,1
14.241,0,0,40,0,260,1
14.257,0,0,40,0,260,1
14.274,0,0,40,0,260,1
14.279,0,0,40,0,260,1
14.290,0,0,40,0,260,1
14.306,0,0,40,0,260,1
14.317,0,0,40,0,260,1
14.324,0,0,40,0,260,1
14.338,0,0,40,0,260,1
14.348,0,0,40,0,260,1
14.370,0,0,40,0,270,1
14.389,0,0,40,0,270,1
14.402,0,0,40,0,270,1
14.407,0,0,40,0,270,1
14.434,0,0,40,0,270,1
14.450,0,0,40,0,270,1
14.466,0,0,40,0,270,1
14.477,0,0,40,0,270,1
14.484,0,0,40,0,270,1
14.498,0,0,40,0,270,1
14.514,0,0,40,0,270,1
14.531,0,0,40,0,270,1
14.545,0,0,40,0,270,1
14.561,0,0,40,0,270,1
14.577,0,0,40,0,270,1
14.593,0,0,40,0,270,1
14.609,0,0,40,0,270,1
14.620,0,0,40,0,270,1
14.640,0,0,40,0,270,1
14.646,0,0,40,0,270,1
14.672,0,0,40,0,270,1
14.677,0,0,40,0,270,1
14.689,0,0,40,0,270,1
14.704,0,0,40,0,270,1
14.711,0,0,40,0,270,1
14.720,0,0,40,0,270,1
14.736,0,0,40,0,270,1
14.748,0,0,40,0,270,1
14.768,0,0,40,0,270,1
14.773,0,0,40,0,270,1
14.784,0,0,40,0,270,1
14.800,0,0,40,0,270,1
14.816,0,0,40,0,270,0
14.832,0,0,40,0,270,0
14.848,0,0,40,0,270,0
14.864,0,0,40,0,270,0
14.879,0,0,40,0,270,0
14.892,0,0,40,0,270,0
14.911,0,0,40,0,270,0
14.928,0,0,40,0,270,0
14.944,0,0,40,0,270,0
14.957,0,0,40,0,270,0
14.976,0,0,40,0,270,0
14.981,0,0,40,0,270,0
15.008,0,0,40,0,270,0
15.024,0,0,40,0,270,0
15.040,0,0,40,0,270,0
15.052,0,0,40,0,270,0
15.072,0,0,40,0,270,0
15.088,0,0,40,0,270,0
15.104,0,0,40,0,270,0
15.120,0,0,40,0,270,0
15.136,0,0,40,0,270,0
15.141,0,0,40,0,270,0
15.153,0,0,40,0,270,0
15.168,0,0,40,0,270,0
15.180,0,0,40,0,270,0
15.200,0,0,40,0,270,0
15.205,0,0,40,0,270,0
15.216,0,0,40,0,270,0
15.232,0,0,40,0,270,0
15.245,0,0,40,0,270,0
15.256,0,0,40,0,270,0
15.264,0,0,40,0,270,0
15.269,0,0,40,0,270,0
15.280,0,0,40,0,270,0
15.296,0,0,40,0,270,0
15.301,0,0,40,0,270,0
15.312,0,0,40,0,270,0
15.328,0,0,40,0,270,0
15.344,0,0,40,0,270,0
15.354,0,0,40,0,270,0
15.376,0,0,40,0,280,0
15.392,0,0,40,0,280,0
15.408,0,0,40,0,280,0
15.424,0,0,40,0,280,0
15.440,0,0,40,0,280,0
15.456,0,0,40,0,280,0
15.472,0,0,40,0,280,0
15.488,0,0,40,0,280,0
15.504,0,0,40,0,280,0
15.519,0,0,40,0,280,0
15.535,0,0,40,0,280,0
15.550,0,0,40,0,280,0
15.566,0,0,40,0,280,0
15.582,0,0,40,0,280,0
15.598,0,0,40,0,280,0
15.604,0,0,40,0,280,0
15.614,0,0,40,0,280,0
15.630,0,0,40,0,280,0
15.636,0,0,40,0,280,0
15.646,0,0,40,0,280,0
15.662,0,0,40,0,280,0
15.666,0,0,40,0,280,0
15.678,0,0,40,0,280,0
15.698,0,0,40,0,280,0
15.710,0,0,40,0,280,0
15.726,0,0,40,0,280,0
15.731,0,0,40,0,280,0
15.742,0,0,40,0,280,0
15.758,0,0,40,0,280,0
15.763,0,0,40,0,280,0
15.774,0,0,40,0,280,0
15.790,0,0,40,0,280,0
15.806,0,0,40,0,280,0
15.822,0,0,40,0,280,0
15.838,0,0,40,0,290,0
15.854,0,0,40,0,290,0
15.860,0,0,40,0,290,0
15.886,0,0,40,0,290,0
15.891,0,0,40,0,290,0
15.918,0,0,40,0,290,0
15.923,0,0,40,0,290,0
15.951,0,0,40,0,290,1
15.967,0,0,40,0,290,1
15.983,0,0,40,0,290,1
15.988,0,0,40,0,290,1
16.015,0,0,40,0,290,1
16.030,0,0,40,0,290,1
16.046,0,0,40,0,290,1
16.062,0,0,40,0,290,1
16.078,0,0,40,0,290,1
16.094,0,0,40,0,290,1
16.110,0,0,40,0,290,1
16.126,0,0,40,0,290,1
16.142,0,0,40,0,290,1
16.158,0,0,40,0,290,1
16.167,0,0,40,0,290,0
16.182,0,0,40,0,290,0
16.190,0,0,40,0,290,0
16.195,0,0,40,0,290,0
16.206,0,0,40,0,290,0
16.222,0,0,40,0,290,0
16.233,0,0,40,0,290,0
16.238,0,0,40,0,290,0
16.254,0,0,40,0,290,0
16.259,0,0,40,0,290,0
16.270,0,0,40,0,300,0
16.286,0,0,40,0,300,0
16.292,0,0,40,0,300,0
16.318,0,0,40,0,300,0
16.329,0,0,40,0,300,0
16.350,0,0,40,0,300,0
16.363,0,0,40,0,300,0
16.381,0,0,40,0,300,0
16.387,0,0,40,0,300,0
16.413,0,0,40,0,300,0
16.422,0,0,40,0,300,0
16.447,0,0,40,0,300,0
16.462,0,0,40,0,300,0
16.477,0,0,40,0,300,0
16.493,0,0,40,0,300,0
16.498,0,0,40,0,300,0
16.525,0,0,40,0,300,0
16.530,0,0,40,0,300,0
16.556,0,0,40,0,300,0
16.561,0,0,40,0,300,0
16.572,0,0,40,0,300,0
16.588,0,0,40,0,300,0
16.603,0,0,40,0,300,0
16.616,0,0,40,0,300,1
16.637,0,0,40,0,300,1
16.652,0,0,40,0,300,1
16.667,0,0,40,0,300,1
16.684,0,0,40,0,300,1
16.689,0,0,40,0,300,1
16.716,0,0,40,0,300,1
16.721,0,0,40,0,300,1
16.733,0,0,40,0,300,1
16.748,0,0,40,0,300,1
16.753,0,0,40,0,300,1
16.780,0,0,40,0,300,1
16.796,0,0,40,0,300,1
16.812,0,0,40,0,300,1
16.823,0,0,40,0,300,1
16.844,0,0,40,0,310,1
16.860,0,0,40,0,310,1
16.876,0,0,40,0,310,1
16.882,0,0,40,0,310,1
16.908,0,0,40,0,310,1
16.914,0,0,40,0,310,1
16.925,0,0,40,0,310,1
16.940,0,0,40,0,310,1
16.955,0,0,40,0,310,1
16.972,0,0,40,0,310,1
16.988,0,0,40,0,310,1
17.003,0,0,40,0,310,1
17.020,0,0,40,0,310,1
17.035,0,0,40,0,310,1
17.051,0,0,40,0,310,1
17.067,0,0,40,0,310,1
17.082,0,0,40,0,310,1
17.088,0,0,40,0,310,1
17.099,0,0,40,0,310,1
17.115,0,0,40,0,310,1
17.120,0,0,40,0,310,1
17.147,0,0,40,0,310,1
17.152,0,0,40,0,310,1
17.163,0,0,40,0,310,1
17.179,0,0,40,0,310,1
17.184,0,0,40,0,310,1
17.212,0,0,40,0,310,1
17.217,0,0,40,0,310,1
17.227,0,0,40,0,310,1
17.244,0,0,40,0,310,1
17.248,0,0,40,0,310,1
17.276,0,0,40,0,310,1
17.292,0,0,40,0,320,1
17.308,0,0,40,0,320,1
17.323,0,0,40,0,320,1
17.338,0,0,40,0,320,1
17.355,0,0,40,0,320,1
17.370,0,0,40,0,320,1
17.386,0,0,40,0,320,1
17.402,0,0,40,0,320,1
17.418,0,0,40,0,320,1
17.434,0,0,40,0,320,1
17.450,0,0,40,0,320,1
17.466,0,0,40,0,320,1
17.482,0,0,40,0,320,1
17.498,0,0,40,0,330,1
17.513,0,0,40,0,330,1
17.518,0,0,40,0,330,1
17.529,0,0,40,0,330,1
17.545,0,0,40,0,330,1
17.557,0,0,40,0,330,1
17.562,0,0,40,0,330,1
17.578,0,0,40,0,330,1
17.584,0,0,40,0,330,1
17.595,0,0,40,0,330,1
17.625,0,0,40,0,330,1
17.638,0,0,40,0,330,1
17.656,0,0,40,0,330,1
17.661,0,0,40,0,330,1
17.689,0,0,40,0,330,1
17.707,0,0,40,0,330,1
17.711,0,0,40,0,330,1
17.737,0,0,40,0,340,1
17.753,0,0,40,0,340,1
17.768,0,0,40,0,340,1
17.785,0,0,40,0,340,1
17.800,0,0,40,0,340,1
17.816,0,0,40,0,340,1
17.822,0,0,40,0,340,1
17.849,0,0,40,0,340,1
17.864,0,0,40,0,340,1
17.880,0,0,40,0,340,1
17.896,0,0,40,0,340,1
17.910,0,0,40,0,340,1
17.928,0,0,40,0,340,1
17.944,0,0,40,0,340,1
