t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,battery_pct
9.952,70,81,97.0,-6,76
10.063,70,81,97.0,-6,76
10.176,70,81,105.0,-6,76
10.289,70,81,99.0,-6,76
10.401,70,81,94.999999999998,-6,76
10.513,70,81,94.999999999998,-6,76
10.625,70,81,94.0,-6,76
10.737,70,80,100.0,-6,76
10.849,70,80,94.999999999998,-5,76
10.961,70,80,103.999999999998,-5,76
11.073,70,80,97.999999999998,-5,76
11.185,70,80,94.999999999998,-5,76
11.297,70,80,97.0,-5,76
11.410,70,79,100.0,-5,76
11.522,70,80,92.000000000002,-5,76
11.625,70,79,102.0,-6,76
11.737,70,79,102.0,-6,76
11.841,70,79,102.0,-6,76
11.952,70,80,97.0,-6,76
12.064,70,80,94.999999999998,-6,76
12.175,70,80,99.0,-5,76
12.286,70,80,99.0,-5,76
12.390,70,81,94.999999999998,-5,76
12.494,70,81,94.999999999998,-5,76
12.608,70,82,100.999999999998,-5,76
12.713,70,81,97.0,-5,76
12.826,70,82,97.0,-5,76
12.943,70,82,99.0,-5,76
13.046,70,83,94.0,-5,76
13.155,70,83,97.999999999998,-5,76
13.261,70,83,99.0,-5,76
13.376,70,83,97.999999999998,-5,76
13.485,70,82,97.999999999998,-5,76
13.593,70,83,100.0,-5,76
13.703,70,82,103.0,-5,76
13.804,70,82,107.0,-5,76
13.909,70,83,96.0,-5,76
14.015,80,88,100.999999999998,-5,76
14.122,80,91,100.999999999998,-5,76
14.227,80,94,105.0,-5,76
14.340,80,96,106.0,-5,76
14.456,90,100,109.0,-5,76
14.562,90,104,110.0,-5,76
14.665,90,107,117.000000000002,-5,76
14.778,100,110,122.0,-5,76
14.881,100,113,119.999999999998,-5,76
14.986,100,117,127.0,-5,76
15.093,110,119,128.0,-5,76
15.203,110,123,133.000000000002,-5,76
15.307,110,127,136.000000000002,-5,76
15.423,120,130,139.000000000002,-5,76
15.529,120,134,143.0,-5,76
15.633,120,137,136.000000000002,-5,76
15.742,130,140,142.000000000002,-5,76
15.856,130,145,150.0,-5,76
15.964,130,147,150.0,-5,76
16.076,130,147,150.0,-5,76
16.192,140,152,153.0,-6,76
16.303,140,154,153.0,-6,76
16.410,140,156,157.0,-6,76
16.523,150,160,158.000000000002,-5,76
16.638,150,162,156.0,-5,76
16.743,160,168,169.0,-5,76
16.850,160,170,169.999999999998,-5,76
16.950,160,173,178.0,-5,76
17.052,160,173,178.0,-5,76
17.153,160,173,166.0,-5,76
17.260,170,177,172.0,-5,76
17.364,170,179,169.999999999998,-5,76
17.476,170,178,178.999999999998,-5,76
17.587,170,178,175.999999999998,-5,76
17.690,170,178,168.0,-5,76
17.795,170,177,175.0,-5,76
17.911,170,176,168.0,-5,76
18.018,170,178,172.999999999998,-5,76
18.120,170,174,172.0,-5,76
18.220,170,176,160.0,-5,76
18.330,170,174,166.0,-5,76
18.437,170,174,164.000000000002,-5,76
18.542,170,175,159.0,-5,76
18.659,170,175,159.0,-5,76
18.762,170,175,159.0,-5,76
18.866,170,174,168.0,-5,76
18.981,170,176,166.0,-5,76
19.093,170,175,161.000000000002,-5,76
19.206,170,176,159.0,-5,76
19.312,170,176,165.0,-5,76
19.423,170,176,165.0,-5,76
19.536,170,177,169.0,-5,76
19.644,170,179,172.999999999998,-5,76
19.759,170,177,174.0,-5,76
19.875,170,180,169.999999999998,-5,76
19.988,170,181,169.0,-5,76
20.094,170,182,175.999999999998,-5,76
20.200,170,181,172.999999999998,-5,76
20.308,170,182,172.999999999998,-5,76
20.410,180,188,178.0,-5,76
20.511,180,191,178.999999999998,-5,76
20.620,180,194,180.0,-5,76
20.727,180,197,184.0,-5,76
20.829,190,199,187.0,-5,76
20.938,190,201,185.0,-5,76
21.052,190,203,188.0,-5,76
21.152,190,201,197.999999999998,-5,76
21.259,190,205,196.0,-5,76
21.363,190,202,193.0,-5,76
21.477,190,204,188.0,-5,76
21.590,190,203,194.0,-5,76
21.693,190,201,193.0,-5,76
21.801,190,200,193.0,-5,76
21.910,190,200,186.000000000002,-5,76
22.017,190,200,196.0,-5,76
22.128,190,200,190.0,-5,76
22.239,190,198,190.0,-5,76
22.356,190,201,190.0,-5,76
22.459,190,199,191.0,-5,76
22.574,190,202,192.000000000002,-5,76
22.675,190,198,182.0,-5,76
22.793,190,198,184.0,-5,76
22.899,190,199,185.0,-5,76
23.002,190,199,185.0,-5,76
23.109,190,199,182.0,-5,76
23.209,190,201,181.0,-5,76
23.317,190,201,181.0,-5,76
23.420,190,202,181.0,-5,76
23.527,190,200,183.000000000002,-5,76
23.643,190,201,183.000000000002,-5,76
23.758,190,201,185.0,-5,76
23.867,190,203,183.000000000002,-5,76
23.967,190,203,185.0,-5,76
24.076,190,204,188.0,-5,76
24.185,190,204,188.0,-5,76
24.292,190,203,189.000000000002,-5,76
24.406,190,204,188.0,-5,76
24.510,190,201,187.0,-5,76
24.624,190,201,187.0,-5,76
24.727,190,203,189.000000000002,-5,76
24.843,190,202,188.0,-5,76
24.944,190,203,187.0,-5,76
25.054,190,199,190.0,-5,76
25.159,190,202,194.999999999998,-5,76
25.267,190,202,194.999999999998,-5,76
25.376,190,203,191.0,-5,76
25.478,190,201,194.999999999998,-5,76
25.591,190,202,188.0,-4,76
25.696,190,199,184.0,-2,76
25.802,190,204,184.0,0,76
25.910,190,198,182.0,0,76
26.013,190,204,190.0,0,76
26.125,190,201,183.000000000002,0,76
26.227,190,202,188.0,0,76
26.344,190,203,193.0,0,76
26.455,190,201,183.000000000002,0,76
26.566,190,204,185.0,0,76
26.681,190,201,187.0,0,76
26.785,190,204,187.0,0,76
26.888,190,205,186.000000000002,0,76
26.997,190,206,185.0,0,76
27.100,190,206,190.0,0,76
27.214,190,207,196.0,0,76
27.322,190,205,192.000000000002,0,76
27.429,190,207,193.0,0,76
27.529,200,207,192.000000000002,0,76
27.636,200,206,191.0,0,76
27.743,200,205,188.0,0,76
27.854,190,204,193.0,0,76
27.961,190,203,189.000000000002,0,76
28.076,190,203,189.000000000002,0,76
28.180,190,204,191.0,0,76
28.293,190,204,189.000000000002,0,76
28.393,190,202,185.0,0,76
28.507,190,202,191.0,2,76
28.616,190,202,187.0,5,76
28.718,190,203,183.000000000002,7,76
28.826,190,203,181.0,13,76
28.927,190,203,181.0,13,76
29.028,190,202,184.0,19,76
29.137,190,202,184.0,19,76
29.245,190,200,188.0,20,76
29.351,190,199,184.0,21,76
29.455,190,199,184.0,21,76
29.562,190,199,185.0,22,76
29.669,190,202,187.0,23,76
29.776,190,201,184.0,24,76
29.885,190,203,186.000000000002,24,76
30.008,190,200,194.999999999998,24,76
30.115,190,202,194.0,24,76
30.223,190,202,190.0,24,75
30.323,190,201,190.0,24,75
30.426,190,203,187.0,24,75
30.543,190,205,187.0,24,75
30.650,190,206,187.0,24,75
30.753,190,206,187.0,24,75
30.855,190,206,182.0,24,75
30.960,190,205,187.0,24,75
31.074,190,206,191.0,24,75
31.183,190,205,185.0,24,75
31.291,200,206,188.0,24,75
31.393,200,207,185.0,24,75
31.506,200,206,183.000000000002,24,75
31.608,200,205,183.000000000002,24,75
31.721,200,207,177.0,24,75
31.826,190,204,183.000000000002,24,75
31.930,190,205,178.999999999998,24,75
32.046,190,207,187.0,24,75
32.151,190,205,182.0,24,75
32.252,190,208,177.0,24,74
32.359,190,205,186.000000000002,24,74
32.467,190,203,186.000000000002,24,74
32.570,190,208,183.000000000002,24,74
32.676,190,207,177.0,24,74
32.791,190,205,178.0,24,74
32.892,190,201,185.0,24,74
32.998,190,201,185.0,24,74
33.107,190,203,183.000000000002,24,74
33.214,190,201,184.0,24,74
33.316,190,203,181.0,24,74
33.430,190,201,187.0,24,74
33.541,190,202,184.0,24,74
33.650,190,204,184.0,24,74
33.755,190,201,181.0,24,74
33.861,190,204,182.0,24,74
33.961,190,204,182.0,24,74
34.066,190,204,182.0,24,74
34.170,190,202,182.0,24,74
34.275,190,202,181.0,24,74
34.380,190,205,182.0,24,74
34.488,190,205,183.000000000002,24,74
34.596,190,202,175.999999999998,26,74
34.708,190,205,178.0,29,74
34.817,190,205,184.0,31,74
34.939,190,206,178.999999999998,34,74
35.054,190,207,178.999999999998,37,74
35.160,190,204,178.0,40,74
35.270,190,206,181.0,42,74
35.376,190,205,180.0,43,74
35.487,190,202,181.0,44,74
35.594,190,200,181.0,44,74
35.700,190,203,181.0,44,74
35.806,190,204,172.999999999998,44,74
35.921,190,201,180.0,45,74
36.038,190,202,180.0,45,74
36.144,190,202,180.0,45,74
36.250,190,204,175.999999999998,45,73
36.360,190,204,172.0,45,73
36.474,190,202,185.0,45,73
36.580,190,202,185.0,45,73
36.689,190,201,183.000000000002,45,73
36.810,190,205,181.0,45,73
36.916,190,203,184.0,45,73
37.024,190,205,175.0,45,73
37.131,190,202,181.0,45,73
37.237,190,202,181.0,45,73
37.348,190,201,182.0,45,73
37.458,190,204,184.0,45,73
37.560,190,207,180.0,45,73
37.667,190,207,180.0,45,73
37.768,190,205,182.0,45,73
37.876,190,205,181.0,45,73
37.984,190,207,183.000000000002,45,73
38.089,200,206,180.0,45,73
38.202,200,205,186.000000000002,45,73
38.309,200,207,178.999999999998,44,73
38.417,200,204,178.999999999998,44,73
38.526,190,206,182.0,44,73
38.627,190,205,177.0,44,73
38.738,190,205,180.0,45,73
38.855,190,203,178.0,45,73
38.968,190,204,189.000000000002,45,73
39.070,190,202,182.0,45,73
39.176,190,202,178.0,45,73
39.285,190,204,178.0,45,73
39.394,190,204,175.0,45,73
39.509,190,205,178.999999999998,45,73
39.612,190,199,177.0,45,73
39.726,190,204,172.0,45,73
39.836,190,203,177.0,45,73
39.950,190,202,175.999999999998,45,73
40.060,190,202,175.999999999998,45,73
40.160,190,203,175.999999999998,50,72
40.275,190,205,175.999999999998,53,72
40.389,190,205,172.999999999998,55,72
40.498,190,203,178.0,58,72
40.604,190,203,174.0,61,72
40.710,190,204,180.0,63,72
40.826,190,201,180.0,64,72
40.939,190,201,180.0,64,72
41.045,190,202,181.0,65,72
41.160,190,200,178.999999999998,65,72
41.275,190,204,177.0,65,72
41.377,190,204,174.0,65,72
41.483,190,204,174.0,65,72
41.592,190,203,175.0,65,72
41.707,190,206,177.0,65,72
41.823,190,205,180.0,65,72
41.937,190,204,172.999999999998,65,72
42.044,190,206,190.0,65,72
42.149,190,205,189.000000000002,65,72
42.254,190,205,189.000000000002,65,72
42.355,200,208,183.000000000002,65,72
42.469,200,208,183.000000000002,65,72
42.575,200,203,175.999999999998,65,72
42.678,190,204,175.0,65,72
42.788,190,204,175.0,65,72
42.891,190,205,182.0,65,72
42.994,190,202,178.999999999998,65,72
43.105,190,201,187.0,65,72
43.207,190,202,181.0,65,72
43.322,190,203,177.0,65,72
43.428,190,200,181.0,65,72
43.540,190,196,180.0,65,72
43.665,190,200,178.0,66,72
43.777,190,200,181.0,67,72
43.893,190,197,177.0,69,72
44.010,190,197,177.0,69,72
44.125,190,196,172.0,75,72
44.225,190,199,166.0,78,71
44.341,190,199,175.0,81,71
44.445,190,199,169.0,82,71
44.560,190,199,172.0,82,71
44.678,190,198,175.999999999998,83,71
44.789,190,202,181.0,83,71
44.893,190,203,171.0,83,71
45.001,190,201,174.0,83,71
45.108,190,202,175.0,83,71
45.213,190,204,182.0,83,71
45.317,190,204,172.999999999998,83,71
45.426,190,204,178.0,83,71
45.542,190,206,187.0,83,71
45.649,190,203,192.000000000002,83,71
45.759,190,203,185.0,82,71
45.866,190,200,188.0,82,71
45.974,190,205,187.0,82,71
46.090,190,204,180.0,82,71
46.195,190,204,180.0,82,71
46.308,190,207,183.000000000002,82,71
46.417,190,208,183.000000000002,82,71
46.527,200,206,174.0,82,71
46.635,200,206,180.0,82,71
46.742,200,208,175.999999999998,82,71
46.849,200,210,174.0,82,71
46.950,200,209,177.0,82,71
47.062,200,209,178.0,82,71
47.176,200,208,174.0,83,71
47.277,200,210,182.0,82,71
47.389,200,207,183.000000000002,82,71
47.490,200,211,177.0,82,71
47.596,200,209,178.0,82,71
47.703,200,209,184.0,82,71
47.810,200,207,177.0,82,71
47.919,200,204,178.999999999998,82,71
48.025,200,204,177.0,82,71
48.129,200,205,177.0,82,71
48.242,190,203,178.999999999998,82,71
48.359,190,201,178.0,83,71
48.468,190,199,181.0,83,71
48.584,190,200,183.000000000002,83,71
48.685,190,200,178.999999999998,83,71
48.790,190,202,182.0,83,71
48.896,190,205,188.0,83,71
49.003,190,202,175.999999999998,84,71
49.110,190,203,171.0,89,71
49.225,190,203,171.0,92,70
49.341,190,203,178.999999999998,94,70
49.448,190,203,178.999999999998,94,70
49.552,190,204,175.999999999998,99,70
49.659,190,203,181.0,102,70
49.763,190,201,175.999999999998,102,70
49.870,190,204,174.0,103,70
49.974,190,204,169.0,103,70
50.076,190,204,169.0,103,70
50.187,190,204,178.0,104,70
50.293,190,204,177.0,104,70
50.397,190,204,185.0,105,70
50.508,190,204,180.0,105,70
50.609,190,205,175.0,106,70
50.711,190,205,175.0,106,70
50.817,190,202,169.0,106,70
50.926,190,203,171.0,106,70
51.042,190,205,175.999999999998,106,70
51.150,190,207,175.0,106,70
51.255,190,205,172.999999999998,106,70
51.361,190,205,172.999999999998,106,70
51.469,190,204,178.999999999998,106,70
51.571,190,206,184.0,106,70
51.686,190,206,175.0,106,70
51.793,190,204,178.999999999998,105,70
51.893,190,205,177.0,105,70
51.993,190,204,184.0,105,70
52.099,190,204,178.999999999998,105,70
52.200,190,202,175.999999999998,105,70
52.309,190,203,169.0,105,70
52.416,190,204,178.999999999998,105,70
52.520,190,202,175.0,105,70
52.636,190,201,182.0,105,70
52.744,190,201,172.999999999998,105,70
52.860,190,202,168.0,106,70
52.965,190,202,168.0,106,70
53.074,190,200,175.999999999998,111,70
53.176,190,202,177.0,114,69
53.279,190,201,175.999999999998,117,69
53.394,190,201,174.0,119,69
53.509,190,201,181.0,121,69
53.622,190,204,182.0,121,69
53.729,190,204,182.0,121,69
53.835,190,203,175.999999999998,121,69
53.936,190,203,175.999999999998,121,69
54.044,190,201,172.0,121,69
54.158,190,204,169.0,121,69
54.272,190,202,177.0,121,69
54.387,190,198,175.999999999998,121,69
54.494,190,201,175.0,121,69
54.603,190,202,174.0,121,69
54.708,190,200,175.999999999998,121,69
54.809,190,203,172.999999999998,121,69
54.910,190,200,171.0,121,69
55.020,190,202,166.0,121,69
55.127,190,201,172.999999999998,121,69
55.235,190,200,172.0,122,69
55.350,190,201,175.999999999998,122,69
55.454,190,201,175.999999999998,122,69
55.570,190,202,175.999999999998,122,69
55.675,190,201,172.999999999998,122,69
55.777,190,201,172.999999999998,122,69
55.886,190,204,174.0,122,69
55.993,190,203,171.0,122,69
56.096,190,201,184.0,122,69
56.201,190,201,184.0,122,69
56.312,190,203,182.0,122,69
56.426,190,202,178.999999999998,122,69
56.527,190,204,177.0,122,69
56.639,190,200,178.999999999998,122,69
56.755,190,202,171.0,122,69
56.860,190,202,181.0,122,69
56.969,190,202,178.0,123,69
57.071,190,202,169.999999999998,125,69
57.187,190,201,174.0,132,69
57.293,190,201,172.999999999998,135,69
57.411,190,202,175.999999999998,138,69
57.515,190,203,174.0,141,69
57.623,190,203,165.0,141,69
57.738,190,200,161.000000000002,142,69
57.840,190,200,164.000000000002,143,69
57.944,190,182,165.0,145,69
58.055,190,154,166.0,146,69
58.168,190,135,175.999999999998,146,68
58.272,190,127,178.0,147,68
58.384,190,158,178.999999999998,147,68
58.500,190,138,178.0,147,68
58.601,200,144,182.0,147,68
58.708,200,196,182.0,147,68
58.819,200,211,185.0,147,68
58.943,200,207,186.000000000002,147,68
59.053,200,209,182.0,147,68
59.166,200,210,183.000000000002,147,68
59.275,190,209,178.0,147,68
59.378,190,210,175.0,147,68
59.489,190,208,175.999999999998,147,68
59.590,190,208,178.999999999998,146,68
59.692,190,212,178.0,146,68
59.804,190,212,178.0,146,68
59.912,190,209,180.0,146,68
60.028,190,208,178.999999999998,147,68
60.134,190,210,180.0,147,68
60.244,190,211,183.000000000002,147,68
60.351,190,212,182.0,147,68
60.453,190,206,175.999999999998,147,68
60.561,190,210,181.0,147,68
60.676,190,209,178.0,147,68
60.785,190,206,175.0,147,68
60.893,190,214,175.0,147,68
61.010,190,209,181.0,147,68
61.124,190,209,180.0,147,68
61.239,190,210,178.0,147,68
61.354,190,208,175.999999999998,147,68
61.461,190,209,175.999999999998,147,68
61.573,190,208,182.0,147,68
61.676,190,208,182.0,147,68
61.776,190,210,180.0,147,68
61.887,190,208,184.0,147,68
61.994,190,208,178.999999999998,147,68
62.103,190,210,175.0,147,68
62.216,190,212,172.0,147,68
62.325,190,211,172.0,147,68
62.428,190,211,169.999999999998,149,68
62.543,190,207,169.999999999998,151,68
62.660,190,209,175.999999999998,153,68
62.773,190,207,175.0,153,68
62.877,190,209,172.999999999998,153,68
62.991,190,209,178.999999999998,153,68
63.094,190,211,187.0,153,68
63.198,190,209,181.0,153,68
63.308,190,211,178.999999999998,153,68
63.410,190,213,177.0,153,68
63.520,190,213,177.0,153,68
63.634,190,211,178.0,153,68
63.738,190,211,178.0,153,68
63.846,190,209,178.0,153,68
63.957,190,212,174.0,153,68
64.060,190,209,178.0,153,68
64.161,190,211,183.000000000002,153,67
64.267,190,210,181.0,153,67
64.390,190,211,182.0,153,67
64.510,190,209,180.0,153,67
64.618,190,211,178.0,153,67
64.724,190,210,175.999999999998,153,67
64.841,190,207,169.0,153,67
64.945,190,209,175.999999999998,153,67
65.050,190,208,177.0,153,67
65.153,190,209,180.0,153,67
65.260,190,210,174.0,153,67
65.376,190,209,174.0,155,67
65.478,190,209,178.999999999998,158,67
65.586,190,213,180.0,160,67
65.688,190,211,175.0,163,67
65.790,190,210,172.999999999998,165,67
65.890,190,213,178.999999999998,168,67
65.996,190,211,183.000000000002,169,67
66.116,200,210,177.0,170,67
66.222,190,212,175.0,170,67
66.327,190,212,175.0,170,67
66.439,190,210,178.0,171,67
66.544,190,212,178.0,171,67
66.660,190,211,183.000000000002,172,67
66.762,190,211,183.000000000002,172,67
66.874,190,212,177.0,173,67
66.985,190,212,178.999999999998,174,67
67.094,190,208,175.0,174,67
67.210,190,211,175.999999999998,174,67
67.326,190,210,178.999999999998,174,67
67.438,190,209,178.0,174,67
67.543,190,213,178.0,173,67
67.647,190,211,178.999999999998,173,67
67.751,190,211,172.999999999998,173,67
67.853,190,211,172.999999999998,173,67
67.960,190,210,172.999999999998,173,67
68.075,190,211,177.0,173,67
68.177,190,211,177.0,173,67
68.283,190,209,172.999999999998,173,67
68.386,190,209,172.999999999998,173,67
68.495,190,212,172.0,173,67
68.603,190,210,171.0,173,67
68.709,190,212,172.0,173,67
68.824,190,212,171.0,173,67
68.925,190,212,171.0,173,67
69.026,190,210,171.0,173,67
69.144,190,211,175.999999999998,173,66
69.260,190,213,169.999999999998,174,66
69.363,190,212,177.0,174,66
69.470,190,213,177.0,174,66
69.582,200,211,171.0,174,66
69.695,200,215,177.0,174,66
69.811,200,214,169.0,174,66
69.925,200,215,172.0,173,66
70.036,200,212,172.999999999998,175,66
70.138,200,212,174.0,177,66
70.240,200,211,174.0,179,66
70.341,200,213,178.999999999998,-178,66
70.446,200,211,180.0,-175,66
70.552,200,210,172.0,-173,66
70.653,200,211,174.0,-172,66
70.764,200,210,172.0,-172,66
70.875,190,188,171.0,-172,66
70.989,190,152,172.999999999998,-172,66
71.097,190,152,172.999999999998,-172,66
71.205,190,6553,168.0,-172,66
71.311,190,6553,171.0,-172,66
71.419,190,6553,178.999999999998,-172,66
71.535,190,6553,180.0,-172,66
71.635,190,170,175.999999999998,-172,66
71.739,190,212,167.000000000002,-172,66
71.844,190,213,178.0,-172,66
71.956,190,210,175.0,-172,66
72.061,190,212,177.0,-172,66
72.175,190,210,168.0,-172,66
72.280,190,213,169.999999999998,-172,66
72.394,190,212,172.999999999998,-172,66
72.501,190,214,169.999999999998,-172,66
72.602,190,217,172.0,-172,66
72.711,200,213,172.0,-172,66
72.823,200,213,169.999999999998,-172,66
72.937,200,217,169.999999999998,-172,66
73.044,200,214,169.999999999998,-172,66
73.156,200,215,177.0,-172,66
73.261,200,217,171.0,-172,66
73.369,200,213,168.0,-172,66
73.472,200,213,168.0,-172,66
73.577,200,215,175.0,-172,66
73.689,200,216,178.999999999998,-170,66
73.792,200,216,178.999999999998,-170,66
73.902,200,217,175.0,-166,66
74.010,200,212,174.0,-163,66
74.119,200,214,177.0,-161,66
74.225,200,215,172.0,-158,66
74.330,200,212,171.0,-158,66
74.436,190,214,167.000000000002,-158,66
74.538,190,214,169.999999999998,-158,66
74.639,190,213,171.0,-158,66
74.742,190,208,168.0,-158,66
74.852,190,210,169.999999999998,-158,66
74.956,190,209,172.999999999998,-158,66
75.060,190,209,168.0,-158,66
75.162,190,215,168.0,-158,66
75.265,190,212,167.000000000002,-158,65
75.378,190,212,168.0,-158,65
75.486,190,209,172.999999999998,-158,65
75.594,190,211,171.0,-158,65
75.709,190,212,166.0,-158,65
75.824,190,209,172.0,-158,65
75.926,190,216,169.0,-158,65
76.027,190,216,169.0,-158,65
76.131,190,214,172.999999999998,-158,65
76.244,190,216,172.999999999998,-158,65
76.356,190,215,172.999999999998,-158,65
76.476,190,212,169.0,-158,65
76.591,190,215,172.0,-158,65
76.691,190,212,164.000000000002,-158,65
76.800,190,216,172.0,-158,65
76.902,190,212,167.000000000002,-158,65
77.011,190,212,162.0,-158,65
77.123,190,210,166.0,-158,65
77.246,190,214,174.0,-158,65
77.361,190,212,172.0,-158,65
77.478,190,212,168.0,-158,65
77.587,190,213,167.000000000002,-158,65
77.702,190,212,167.000000000002,-158,65
77.808,190,212,165.0,-158,65
77.914,190,211,164.000000000002,-158,65
78.027,190,211,163.0,-156,65
78.142,190,210,165.0,-154,65
78.244,190,212,169.999999999998,-152,65
78.345,190,210,165.0,-149,65
78.460,190,208,162.0,-146,65
78.561,190,209,165.0,-144,65
78.669,190,211,169.999999999998,-143,65
78.778,190,211,169.0,-142,65
78.878,190,217,171.0,-142,65
78.990,190,211,168.0,-141,65
79.094,190,211,169.0,-141,65
79.209,190,210,168.0,-140,65
79.328,190,210,158.000000000002,-140,65
79.444,190,212,163.0,-140,65
79.553,190,212,163.0,-140,65
79.658,190,214,165.0,-139,65
79.761,190,211,167.000000000002,-139,65
79.869,190,214,175.999999999998,-139,65
79.971,190,216,167.000000000002,-139,65
80.074,190,211,169.0,-139,65
80.193,190,213,168.0,-139,65
80.307,190,213,163.0,-139,65
80.413,190,213,172.999999999998,-139,65
80.524,190,213,172.999999999998,-139,65
80.630,190,215,166.0,-139,65
80.736,190,211,165.0,-139,65
80.842,190,214,162.0,-139,65
80.946,190,212,168.0,-139,65
81.051,190,212,168.0,-139,65
81.158,190,212,166.0,-139,65
81.269,190,208,171.0,-139,65
81.377,190,208,171.0,-139,65
81.493,190,210,167.000000000002,-139,65
81.595,190,211,167.000000000002,-139,65
81.703,190,208,158.000000000002,-140,65
81.810,190,213,159.0,-140,65
81.925,190,211,162.0,-140,65
82.034,190,211,165.0,-140,65
82.142,190,211,164.000000000002,-140,65
82.247,190,213,161.000000000002,-140,64
82.357,190,214,164.000000000002,-140,64
82.461,190,214,161.000000000002,-140,64
82.563,190,215,158.000000000002,-140,64
82.666,190,211,163.0,-139,64
82.772,190,214,164.000000000002,-138,64
82.880,190,214,166.0,-136,64
82.981,190,213,162.0,-133,64
83.088,190,212,162.0,-131,64
83.190,190,213,159.0,-126,64
83.297,190,211,153.0,-126,64
83.410,190,211,153.0,-126,64
83.511,190,211,158.000000000002,-126,64
83.624,190,212,161.000000000002,-126,64
83.727,190,212,161.000000000002,-126,64
83.842,190,195,160.0,-126,64
83.943,190,179,166.0,-126,64
84.059,190,167,163.0,-126,64
84.170,190,195,166.0,-126,64
84.277,190,209,172.0,-126,64
84.382,190,215,167.000000000002,-126,64
84.494,190,212,166.0,-126,64
84.610,190,214,166.0,-126,64
84.712,190,214,168.0,-126,64
84.819,190,212,171.0,-126,64
84.921,190,214,166.0,-126,64
85.023,190,217,164.000000000002,-126,64
85.125,190,218,167.000000000002,-126,64
85.243,190,217,168.0,-126,64
85.359,190,218,165.0,-126,64
85.461,190,218,166.0,-126,64
85.563,190,221,171.0,-126,64
85.676,200,220,169.999999999998,-126,64
85.780,200,220,169.999999999998,-126,64
85.882,200,218,166.0,-126,64
85.993,200,217,169.0,-126,64
