t_rel,lr,fb,ud,yaw,height_cm,yaw_deg
2.839,0,0,0,0,0,0
2.855,0,0,0,0,0,0
2.871,0,0,0,0,0,0
2.887,0,0,0,0,0,0
2.903,0,0,0,0,0,0
2.919,0,0,0,0,0,0
2.936,0,0,0,0,0,0
2.952,0,0,0,0,0,0
2.967,0,0,0,0,0,0
2.978,0,0,0,0,0,0
2.999,0,0,0,0,0,0
3.014,0,0,0,0,0,0
3.031,0,0,0,0,0,0
3.047,0,0,0,0,0,0
3.062,0,0,0,0,0,0
3.078,0,0,0,0,0,0
3.094,0,0,0,0,0,0
3.110,0,0,0,0,0,0
3.126,0,0,0,0,0,0
3.142,0,0,0,0,0,0
3.158,0,0,0,0,0,0
3.174,0,0,0,0,0,0
3.206,0,0,0,0,0,0
3.223,0,0,0,0,0,0
3.238,0,0,0,0,0,0
3.254,0,0,0,0,0,0
3.270,0,0,0,0,0,0
3.286,0,0,0,0,0,0
3.298,0,0,0,0,0,0
3.318,0,0,0,0,0,0
3.334,0,0,0,0,0,0
3.350,0,0,0,0,0,0
3.367,0,0,0,0,0,0
3.382,0,0,0,0,0,0
3.398,0,0,0,0,0,0
3.414,0,0,0,0,0,0
3.430,0,0,0,0,0,0
3.446,0,0,0,0,0,0
3.461,0,0,0,0,0,0
3.478,0,0,0,0,0,0
3.494,0,0,0,0,0,0
3.509,0,0,0,0,0,0
3.519,0,0,0,0,0,0
3.542,0,0,0,0,0,0
3.558,0,0,0,0,0,0
3.575,0,0,0,0,0,0
3.590,0,0,0,0,0,0
3.608,0,0,0,0,0,0
3.622,0,0,0,0,0,0
3.638,0,0,0,0,0,0
3.654,0,0,0,0,0,0
3.670,0,0,0,0,0,0
3.686,0,0,0,0,0,0
3.718,0,0,0,0,0,0
3.734,0,0,0,0,0,0
3.750,0,0,0,0,0,0
3.766,0,0,0,0,0,0
3.784,0,0,0,0,0,0
3.798,0,0,0,0,0,0
3.814,0,0,0,0,0,0
3.829,0,0,0,0,0,0
3.845,0,0,0,0,0,0
3.861,0,0,0,0,0,0
3.878,0,0,0,0,0,0
3.893,0,0,0,0,0,0
3.909,0,0,0,0,0,0
3.925,0,0,0,0,0,0
3.941,0,0,0,0,0,0
3.957,0,0,0,0,0,0
3.973,0,0,0,0,0,0
3.989,0,0,0,0,0,0
4.005,0,0,0,0,0,0
4.021,0,0,0,0,0,0
4.037,0,0,0,0,0,0
4.053,0,0,0,0,0,0
4.069,0,0,0,0,0,0
4.085,0,0,0,0,0,0
4.101,0,0,0,0,0,0
4.119,0,0,0,0,0,0
4.133,0,0,0,0,0,0
4.151,0,0,0,0,0,0
4.165,0,0,0,0,0,0
4.182,0,0,0,0,0,0
4.197,0,0,0,0,0,0
4.229,0,0,0,0,0,0
4.245,0,0,0,0,0,0
4.261,0,0,0,0,0,0
4.277,0,0,0,0,0,0
4.292,0,0,0,0,0,0
4.519,0,0,0,0,0,0
4.533,0,0,0,0,0,0
4.546,0,0,0,0,0,0
4.565,0,0,0,0,0,0
4.580,0,0,0,0,0,0
4.596,0,0,0,0,0,0
4.612,0,0,0,0,0,0
4.628,0,0,0,0,0,0
4.644,0,0,0,0,0,0
4.660,0,0,0,0,0,0
4.677,0,0,0,0,0,0
4.693,0,0,0,0,0,0
4.709,0,0,0,0,0,0
4.725,0,0,0,0,0,0
4.741,0,0,0,0,0,0
4.757,0,0,0,0,0,0
4.772,0,0,0,0,0,0
4.788,0,0,0,0,0,0
4.804,0,0,0,0,0,0
4.820,0,0,0,0,0,0
4.835,0,0,0,0,0,0
4.851,0,0,0,0,0,0
4.867,0,0,0,0,0,0
4.883,0,0,0,0,0,0
4.899,0,0,0,0,0,0
4.915,0,0,0,0,0,0
4.931,0,0,0,0,0,0
4.947,0,0,0,0,0,0
4.962,0,0,0,0,0,0
4.978,0,0,0,0,0,0
4.995,0,0,0,0,0,0
5.011,0,0,0,0,0,0
5.027,0,0,0,0,0,0
5.043,0,0,0,0,0,0
5.059,0,0,0,0,0,0
5.075,0,0,0,0,0,0
33.884,0,0,0,0,50,35
33.944,0,0,0,0,50,35
33.961,0,0,0,0,50,35
33.977,0,0,0,0,50,35
33.993,0,0,0,0,50,35
34.009,0,0,0,0,50,35
34.017,0,0,0,0,50,35
34.041,0,0,0,0,50,35
34.057,0,0,0,0,50,35
34.074,0,0,0,0,50,35
34.082,0,0,0,0,50,35
34.098,0,0,0,0,50,35
34.106,0,0,0,0,50,35
34.115,0,0,0,0,50,35
34.130,0,0,0,0,50,35
34.138,0,0,0,0,50,35
34.162,0,0,0,0,50,35
34.180,0,0,0,0,50,35
34.195,0,0,0,0,50,35
34.211,0,0,0,0,50,35
34.230,0,0,0,0,50,35
34.247,0,0,0,0,50,35
34.255,0,0,0,0,50,35
34.264,0,0,0,0,50,35
34.280,0,0,0,0,50,35
34.296,0,0,0,0,50,35
34.321,0,0,0,0,50,35
34.346,0,0,0,0,50,35
34.362,0,0,0,0,50,35
34.376,0,0,0,0,50,35
34.395,0,0,0,0,50,35
34.409,0,0,0,0,50,35
34.425,0,0,0,0,50,35
34.440,0,0,0,0,50,35
34.457,0,0,0,0,50,35
34.480,0,0,0,0,50,35
34.497,0,0,0,0,50,35
34.508,0,0,0,0,50,35
34.521,0,0,0,0,50,35
34.531,0,0,0,0,50,35
34.544,0,0,0,0,50,35
34.553,0,0,0,0,50,35
34.569,0,0,0,0,50,35
34.594,0,0,0,0,50,35
34.611,0,0,0,0,50,35
34.625,0,0,0,0,50,35
34.647,0,0,0,0,50,35
34.663,0,0,0,0,50,35
34.680,0,0,0,0,50,35
34.697,0,0,0,0,50,35
34.713,0,0,0,0,50,35
34.723,0,0,0,0,50,35
34.745,0,0,0,0,50,35
34.758,0,0,0,0,50,35
34.767,0,0,0,0,50,35
34.783,0,0,0,0,50,35
34.799,0,0,0,0,50,35
34.817,0,0,0,0,50,35
34.833,0,0,0,0,50,35
34.848,0,0,0,0,50,35
34.857,0,0,0,0,50,35
34.873,0,0,0,0,50,35
34.914,0,0,0,0,50,35
34.930,0,0,0,0,50,35
34.963,0,0,0,0,50,35
34.978,0,0,0,0,50,35
34.992,0,0,0,0,50,35
35.000,0,0,0,0,50,35
35.008,0,0,0,0,50,35
35.024,0,0,0,0,50,35
35.040,0,0,0,0,50,35
35.048,0,0,0,0,50,35
35.064,0,0,0,0,50,35
35.081,0,0,0,0,50,35
35.097,0,0,0,0,50,35
35.113,0,0,0,0,50,35
35.121,0,0,0,0,50,35
35.132,0,0,0,0,50,35
35.146,0,0,0,0,50,35
35.159,0,0,0,0,50,35
35.167,0,0,0,0,50,35
35.184,0,0,0,0,50,35
35.205,0,0,0,0,50,35
35.233,0,0,0,0,50,35
35.249,0,0,0,0,50,35
35.268,0,0,0,0,50,35
35.289,0,0,0,0,50,35
35.306,0,0,0,0,50,35
35.320,0,0,0,0,50,35
35.338,0,0,0,0,50,35
35.347,0,0,0,0,50,35
35.355,0,0,0,0,50,35
35.380,0,0,0,0,50,35
35.392,0,0,0,0,50,35
35.409,0,0,0,0,50,35
35.418,0,0,0,0,50,35
35.433,0,0,0,0,50,35
35.442,0,0,0,0,50,35
35.450,0,0,0,0,50,35
35.459,0,0,0,0,50,35
35.467,0,0,0,0,50,35
35.483,0,0,0,0,50,35
35.508,0,0,0,0,50,35
35.516,0,0,0,0,50,35
35.532,0,0,0,0,50,35
35.548,0,0,0,0,50,35
35.565,0,0,0,0,50,35
35.573,0,0,0,0,50,35
35.582,0,0,0,0,50,35
35.597,0,0,0,0,50,35
35.605,0,0,0,0,50,35
35.615,0,0,0,0,50,35
35.630,0,0,0,0,50,35
35.646,0,0,0,0,50,35
35.663,0,0,0,0,50,35
35.679,0,0,0,0,50,35
35.697,0,0,0,0,50,35
35.712,0,0,0,0,50,35
35.729,0,0,0,0,50,35
35.746,0,0,0,0,50,35
35.761,0,0,0,0,50,35
35.777,0,0,0,0,50,35
35.794,0,0,0,0,50,35
35.814,0,0,0,0,50,35
35.826,0,0,0,0,50,35
35.838,0,0,0,0,50,35
35.847,0,0,0,0,50,35
35.864,0,0,0,0,50,35
35.880,0,0,0,0,50,35
35.895,0,0,0,0,50,35
35.912,0,0,0,0,50,35
35.928,0,0,0,0,50,35
35.944,0,0,0,0,50,35
35.961,0,0,0,0,50,35
35.977,0,0,0,0,50,35
35.985,0,0,0,0,50,35
35.997,0,0,0,0,50,35
36.013,0,0,0,0,50,35
36.026,0,0,0,0,50,35
36.038,0,0,0,0,50,35
36.047,0,0,0,0,50,35
36.063,0,0,0,0,50,35
36.071,0,0,0,0,50,35
36.087,0,0,0,0,50,35
36.095,0,0,0,0,50,35
36.103,0,0,0,0,50,35
36.111,0,0,0,0,50,35
36.120,0,0,0,0,50,35
36.129,0,0,0,0,50,35
36.136,0,0,0,0,50,35
36.147,0,0,0,0,50,35
36.163,0,0,0,0,50,35
36.171,0,0,0,0,50,35
36.188,0,0,0,0,50,35
36.204,0,0,0,0,50,35
36.226,0,0,0,0,50,35
36.236,0,0,0,0,50,35
36.245,0,0,0,0,50,35
36.261,0,0,0,0,50,35
36.278,0,0,0,0,50,35
36.286,0,0,0,0,50,35
36.301,0,0,0,0,50,35
36.310,0,0,0,0,50,35
36.326,0,0,0,0,50,35
36.342,0,0,0,0,50,35
36.359,0,0,0,0,50,35
36.366,0,0,0,0,50,35
36.380,0,0,0,0,50,35
36.397,0,0,0,0,50,35
36.404,0,0,0,0,50,35
36.430,0,0,0,0,50,35
36.447,0,0,0,0,50,35
36.461,0,0,0,0,50,35
36.485,0,0,0,0,50,35
36.510,0,0,0,0,50,35
36.518,0,0,0,0,50,35
36.535,0,0,0,0,50,35
36.544,0,0,0,0,50,35
36.559,0,0,0,0,50,35
36.576,0,0,0,0,50,35
36.584,0,0,0,0,50,35
36.608,0,0,0,0,50,35
36.617,0,0,0,0,50,35
36.633,0,0,0,0,50,35
36.641,0,0,0,0,50,35
36.650,0,0,0,0,50,35
36.666,0,0,0,0,50,35
36.674,0,0,0,0,50,35
36.690,0,0,0,0,50,35
36.707,0,0,0,0,50,35
36.723,0,0,0,0,50,35
36.732,0,0,0,0,50,35
36.747,0,0,0,0,50,35
36.761,0,0,0,0,50,35
36.777,0,0,0,0,50,35
36.793,0,0,0,0,50,35
36.802,0,0,0,0,50,35
36.813,0,0,0,0,50,35
36.830,0,0,0,0,50,35
36.845,0,0,0,0,50,35
36.862,0,0,0,0,50,35
36.879,0,0,0,0,50,35
36.888,0,0,0,0,50,35
36.897,0,0,0,0,50,35
36.913,0,0,0,0,50,35
36.921,0,0,0,0,50,35
36.931,0,0,0,0,50,35
36.946,0,0,0,0,50,35
36.963,0,0,0,0,50,35
36.971,0,0,0,0,50,35
36.995,0,0,0,0,50,35
37.011,0,0,0,0,50,35
37.020,0,0,0,0,50,35
37.037,0,0,0,0,50,35
37.061,0,0,0,0,50,35
37.077,0,0,0,0,50,35
37.094,0,0,0,0,50,35
37.114,0,0,0,0,50,35
37.130,0,0,0,0,50,35
37.147,0,0,0,0,50,35
37.165,0,0,0,0,50,35
37.180,0,0,0,0,50,35
37.195,0,0,0,0,50,35
37.206,0,0,0,0,50,35
37.228,0,0,0,0,50,35
37.245,0,0,0,0,50,35
37.261,0,0,0,0,50,35
37.270,0,0,0,0,50,35
37.288,0,0,0,0,50,35
37.294,0,0,0,0,50,35
37.303,0,0,0,0,50,35
37.318,0,0,0,0,50,35
37.334,0,0,0,0,50,35
37.349,0,0,0,0,50,35
37.358,0,0,0,0,50,35
37.374,0,0,0,0,50,35
37.391,0,0,0,0,50,35
37.407,0,0,0,0,50,35
37.415,0,0,0,0,50,35
37.430,0,0,0,0,50,35
37.445,0,0,0,0,50,35
37.463,0,0,0,0,50,35
37.482,0,0,0,0,50,35
37.495,0,0,0,0,50,35
37.514,0,0,0,0,50,35
37.530,0,0,0,0,50,35
37.547,0,0,0,0,50,35
37.563,0,0,0,0,50,35
37.580,0,0,0,0,50,35
37.597,0,0,0,0,50,35
37.612,0,0,0,0,50,35
37.628,0,0,0,0,50,35
37.636,0,0,0,0,50,35
37.647,0,0,0,0,50,35
37.663,0,0,0,0,50,35
37.677,0,0,0,0,50,35
37.695,0,0,0,0,50,35
37.711,0,0,0,0,50,35
37.720,0,0,0,0,50,35
37.736,0,0,0,0,50,35
37.754,0,0,0,0,50,35
37.761,0,0,0,0,50,35
37.776,0,0,0,0,50,35
37.785,0,0,0,0,50,35
37.801,0,0,0,0,50,35
37.809,0,0,0,0,50,35
37.821,0,0,0,0,50,35
37.834,0,0,0,0,50,35
37.842,0,0,0,0,50,35
37.858,0,0,0,0,50,35
37.874,0,0,0,0,50,35
37.890,0,0,0,0,50,35
37.899,0,0,0,0,50,35
37.914,0,0,0,0,50,35
37.930,0,0,0,0,50,35
37.947,0,0,0,0,50,35
37.954,0,0,0,0,50,35
37.963,0,0,0,0,50,35
37.979,0,0,0,0,50,35
37.995,0,0,0,0,50,35
38.012,0,0,0,0,50,35
38.022,0,0,0,0,50,35
38.030,0,0,0,0,50,35
38.046,0,0,0,0,50,35
38.063,0,0,0,0,50,35
38.080,0,0,0,0,50,35
38.095,0,0,0,0,50,35
38.112,0,0,0,0,50,35
38.123,0,0,0,0,50,35
38.138,0,0,0,0,50,35
38.153,0,0,0,0,50,35
38.159,0,0,0,0,50,35
38.175,0,0,0,0,50,35
38.184,0,0,0,0,50,35
38.194,0,0,0,0,50,35
38.208,0,0,0,0,50,35
38.217,0,0,0,0,50,35
38.233,0,0,0,0,50,35
38.250,0,0,0,0,50,35
38.274,0,0,0,0,50,35
38.290,0,0,0,0,50,35
38.307,0,0,0,40,50,35
38.323,0,0,0,40,50,35
38.347,0,0,0,40,50,35
38.363,0,0,0,40,50,35
38.371,0,0,0,40,50,35
38.380,0,0,0,40,50,35
38.396,0,0,0,40,50,35
38.414,0,0,0,40,50,35
38.429,0,0,0,40,50,35
38.439,0,0,0,40,50,35
38.448,0,0,0,40,50,35
38.463,0,0,0,40,50,35
38.471,0,0,0,40,50,35
38.479,0,0,0,40,50,35
38.496,0,0,0,40,50,35
38.509,0,0,0,40,50,35
38.528,0,0,0,40,50,35
38.545,0,0,0,40,50,35
38.561,0,0,0,40,50,35
38.577,0,0,0,40,50,35
38.593,0,0,0,40,50,35
38.602,0,0,0,40,50,35
38.624,0,0,0,40,50,35
38.635,0,0,0,40,50,35
38.652,0,0,0,40,50,35
38.668,0,0,0,40,50,35
38.693,0,0,0,40,50,35
38.709,0,0,0,40,50,35
38.725,0,0,0,40,50,35
38.741,0,0,0,40,50,35
38.757,0,0,0,40,50,35
38.765,0,0,0,40,50,35
38.780,0,0,0,40,50,35
38.797,0,0,0,40,50,35
38.813,0,0,0,40,50,35
38.830,0,0,0,40,50,35
38.841,0,0,0,40,50,35
38.847,0,0,0,40,50,35
38.861,0,0,0,40,50,35
38.878,0,0,0,40,50,35
38.895,0,0,0,40,50,35
38.911,0,0,0,40,50,35
38.931,0,0,0,40,50,35
38.947,0,0,0,40,50,35
38.964,0,0,0,40,50,35
38.980,0,0,0,40,50,35
38.996,0,0,0,40,50,35
39.012,0,0,0,40,50,35
39.020,0,0,0,40,50,35
39.041,0,0,0,0,50,35
39.055,0,0,0,0,50,35
39.070,0,0,0,0,50,35
39.084,0,0,0,0,50,35
39.101,0,0,0,0,50,35
39.117,0,0,0,0,50,35
39.143,0,0,0,0,50,35
39.151,0,0,0,0,50,35
39.168,0,0,0,0,50,35
39.176,0,0,0,0,50,35
39.192,0,0,0,0,50,35
39.207,0,0,0,0,50,35
39.217,0,0,0,0,50,35
39.226,0,0,0,0,50,35
39.232,0,0,0,0,50,35
39.247,0,0,0,0,50,35
39.263,0,0,0,0,50,35
39.272,0,0,0,0,50,35
39.297,0,0,0,0,50,35
39.312,0,0,0,0,50,35
39.326,0,0,0,0,50,35
39.336,0,0,0,0,50,35
39.360,0,0,0,0,50,35
39.376,0,0,0,0,50,35
39.384,0,0,0,0,50,35
39.408,0,0,0,0,50,35
39.419,0,0,0,0,50,35
39.433,0,0,0,0,50,35
39.449,0,0,0,0,50,35
39.463,0,0,0,0,50,35
39.480,0,0,0,0,50,35
39.488,0,0,0,0,50,35
39.505,0,0,0,0,50,35
39.526,0,0,0,0,50,35
39.544,0,0,0,0,50,35
39.561,0,0,0,0,50,35
39.569,0,0,0,0,50,35
39.580,0,0,0,0,50,35
39.597,0,0,0,0,50,35
39.606,0,0,0,0,50,35
39.627,0,0,0,0,50,35
39.636,0,0,0,0,50,35
39.653,0,0,0,0,50,35
39.669,0,0,0,0,50,35
39.694,0,0,0,0,50,35
39.710,0,0,0,0,50,35
39.727,0,0,0,0,50,35
39.742,0,0,0,0,50,35
39.758,0,0,0,0,50,35
39.775,0,0,0,0,50,35
39.791,0,0,0,0,50,35
39.807,0,0,0,0,50,35
39.815,0,0,0,0,50,35
39.830,0,0,0,0,50,35
39.848,0,0,0,0,50,35
39.865,0,0,0,0,50,35
39.880,0,0,0,0,50,35
39.895,0,0,0,0,50,35
39.903,0,0,0,0,50,35
39.928,0,0,0,0,50,35
39.944,0,0,0,-40,50,35
39.961,0,0,0,-40,50,35
39.969,0,0,0,-40,50,35
39.980,0,0,0,-40,50,35
39.996,0,0,0,-40,50,35
40.013,0,0,0,-40,50,35
40.031,0,0,0,-40,50,35
40.045,0,0,0,-40,50,35
40.061,0,0,0,-40,50,35
40.077,0,0,0,-40,50,35
40.094,0,0,0,-40,50,35
40.110,0,0,0,-40,50,35
40.128,0,0,0,-40,50,35
40.143,0,0,0,-40,50,35
40.164,0,0,0,-40,50,35
40.180,0,0,0,-40,50,35
40.197,0,0,0,-40,50,35
40.214,0,0,0,-40,50,35
40.230,0,0,0,-40,50,35
40.244,0,0,0,-40,50,35
40.255,0,0,0,-40,50,35
40.263,0,0,0,-40,50,35
40.280,0,0,0,-40,50,35
40.295,0,0,0,-40,50,35
40.311,0,0,0,-40,50,35
40.328,0,0,0,-40,50,35
40.345,0,0,0,-40,50,35
40.362,0,0,0,-40,50,35
40.369,0,0,0,-40,50,35
40.380,0,0,0,-40,50,35
40.395,0,0,0,-40,50,35
40.412,0,0,0,-40,50,35
40.428,0,0,0,-40,50,35
40.444,0,0,0,-40,50,35
40.460,0,0,0,-40,50,35
40.468,0,0,0,-40,50,35
40.486,0,0,0,-40,50,35
40.500,0,0,0,-40,50,35
40.517,0,0,0,-40,50,35
40.522,0,0,0,-40,50,35
40.533,0,0,0,-40,50,35
40.542,0,0,0,-40,50,35
40.558,0,0,0,-40,50,35
40.574,0,0,0,-40,50,35
40.585,0,0,0,-40,50,35
40.609,0,0,0,-40,50,35
40.626,0,0,0,-40,50,35
40.634,0,0,0,-40,50,35
40.649,0,0,0,-40,50,35
40.654,0,0,0,-40,50,35
40.667,0,0,0,-40,50,35
40.684,0,0,0,-40,50,35
40.694,0,0,0,-40,50,35
40.710,0,0,0,-40,50,35
40.724,0,0,0,-40,50,35
40.732,0,0,0,-40,50,35
40.750,0,0,0,-40,50,35
40.754,0,0,0,-40,50,35
40.773,0,0,0,-40,50,35
40.785,0,0,0,-40,50,35
40.797,0,0,0,0,50,35
40.805,0,0,0,0,50,35
40.830,0,0,0,0,50,35
40.837,0,0,0,0,50,35
40.854,0,0,0,0,50,35
40.862,0,0,0,0,50,35
40.878,0,0,0,0,50,35
40.894,0,0,0,0,50,35
40.910,0,0,0,0,50,35
40.927,0,0,0,0,50,35
40.935,0,0,0,0,50,35
40.947,0,0,0,0,50,35
40.963,0,0,0,0,50,35
40.979,0,0,0,0,50,35
40.996,0,0,0,0,50,35
41.012,0,0,0,0,50,35
41.028,0,0,0,0,50,35
41.045,0,0,0,0,50,35
41.061,0,0,0,0,50,35
41.077,0,0,0,0,50,35
41.093,0,0,0,0,50,35
41.110,0,0,0,0,50,35
41.126,0,0,0,0,50,35
41.142,0,0,0,0,50,35
41.152,0,0,0,0,50,35
41.166,0,0,0,0,50,35
41.182,0,0,0,0,50,35
41.191,0,0,0,0,50,35
41.207,0,0,0,0,50,35
41.223,0,0,0,0,50,35
41.247,0,0,0,0,50,35
41.264,0,0,0,0,50,35
41.283,0,0,0,0,50,35
41.297,0,0,0,0,50,35
41.313,0,0,0,0,50,35
41.323,0,0,0,0,50,35
41.338,0,0,0,0,50,35
41.362,0,0,0,0,50,35
41.378,0,0,0,0,50,35
41.395,0,0,0,0,50,35
41.404,0,0,0,0,50,35
41.414,0,0,0,0,50,35
41.430,0,0,0,0,50,35
41.438,0,0,0,0,50,35
41.464,0,0,0,0,50,35
41.471,0,0,0,0,50,35
41.488,0,0,0,0,50,35
41.504,0,0,0,0,50,35
41.513,0,0,0,0,50,35
41.529,0,0,0,0,50,35
41.545,0,0,0,0,50,35
41.562,0,0,0,0,50,35
41.571,0,0,0,0,50,35
41.580,0,0,0,0,50,35
41.597,0,0,0,0,50,35
41.614,0,0,0,0,50,35
41.631,0,0,0,0,50,35
41.647,0,0,0,0,50,35
41.663,0,0,0,0,50,35
41.671,0,0,0,0,50,35
41.679,0,0,0,0,50,35
41.695,0,0,0,0,50,35
41.703,0,0,0,0,50,35
41.720,0,0,0,0,50,35
41.728,0,0,0,0,50,35
41.747,0,0,0,0,50,35
41.763,0,0,0,0,50,35
41.771,0,0,0,0,50,35
41.789,0,0,0,0,50,35
41.813,0,0,0,0,50,35
41.829,0,0,0,0,50,35
41.837,0,0,0,0,50,35
41.852,0,0,0,0,50,35
41.861,0,0,0,0,50,35
41.878,0,0,0,0,50,35
41.895,0,0,0,0,50,35
41.912,0,0,0,0,50,35
41.932,0,0,0,0,50,35
41.947,0,0,0,0,50,35
41.955,0,0,0,0,50,35
41.974,0,0,0,0,50,35
41.988,0,0,0,0,50,35
41.997,0,0,0,0,50,35
42.013,0,0,0,0,50,35
42.021,0,0,40,0,50,35
42.045,0,0,40,0,50,35
42.061,0,0,40,0,50,35
42.077,0,0,40,0,50,35
42.094,0,0,40,0,50,35
42.115,0,0,40,0,50,35
42.130,0,0,40,0,50,35
42.147,0,0,40,0,50,35
42.156,0,0,40,0,50,35
42.170,0,0,40,0,50,35
42.180,0,0,40,0,50,35
42.195,0,0,40,0,50,35
42.202,0,0,40,0,50,35
42.213,0,0,40,0,50,35
42.230,0,0,40,0,50,35
42.238,0,0,40,0,50,35
42.247,0,0,40,0,50,35
42.255,0,0,40,0,50,35
42.279,0,0,40,0,50,35
42.295,0,0,40,0,50,35
42.311,0,0,40,0,50,35
42.328,0,0,40,0,50,35
42.344,0,0,40,0,50,35
42.364,0,0,40,0,50,35
