t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
32.703,520,611,495.999999999998,24,2,-2,65
32.814,520,631,500.999999999998,25,2,-2,65
32.924,520,607,503.999999999998,26,3,-2,65
33.037,520,620,490.999999999998,26,3,-2,65
33.148,520,615,486.999999999996,27,3,-2,65
33.260,520,622,487.999999999998,27,3,-1,65
33.365,520,605,485.999999999998,27,3,-1,65
33.478,520,617,479.999999999998,27,4,-1,64
33.590,520,625,490.999999999998,27,5,-1,64
33.703,520,627,483.999999999996,27,8,-1,64
33.814,520,626,486.999999999996,27,8,-1,64
33.925,520,617,485.999999999998,27,8,-1,64
34.029,520,618,488.999999999998,27,8,-1,64
34.132,520,635,488.999999999998,27,7,-1,64
34.245,520,621,481.999999999998,27,6,-1,64
34.349,520,643,482.999999999998,27,6,-1,64
34.460,520,630,472.999999999998,27,5,-1,64
34.562,520,616,485.999999999998,27,2,-1,64
34.675,520,624,481.999999999998,27,0,-1,64
34.786,520,615,480.999999999996,27,0,-1,64
34.899,520,616,486.999999999996,27,0,-1,64
35.012,520,616,486.999999999996,27,0,-1,64
35.121,520,612,479.999999999998,27,0,-1,64
35.232,520,611,482.999999999998,27,0,0,64
35.344,520,615,481.999999999998,27,0,-1,64
35.457,520,615,481.999999999998,27,0,-1,64
35.567,520,607,479.999999999998,27,1,0,64
35.679,520,609,484.999999999998,27,1,-1,64
35.791,520,608,481.999999999998,27,2,-1,64
35.904,520,610,476.999999999998,27,1,-1,64
36.016,520,611,481.999999999998,27,0,-1,64
36.127,520,611,475.0,27,0,-2,64
36.239,510,608,466.999999999998,27,2,-3,64
36.351,510,596,473.999999999998,27,2,-2,64
36.462,510,624,469.999999999998,27,3,-2,64
36.574,510,601,478.0,27,3,-2,64
36.686,510,609,467.999999999998,27,4,-2,64
36.798,510,616,463.999999999998,28,3,-1,64
36.909,510,612,469.0,30,3,-1,64
37.020,510,607,467.999999999998,34,3,-1,64
37.132,510,608,466.999999999998,37,3,-1,64
37.245,510,605,459.999999999998,40,4,-1,64
37.357,510,604,453.999999999998,43,4,-1,64
37.468,510,612,444.999999999998,45,4,0,64
37.579,510,596,447.0,48,4,0,64
37.691,510,610,447.0,51,3,0,64
37.803,510,599,456.999999999998,53,3,0,64
37.914,510,601,439.999999999996,54,2,0,64
38.025,510,586,455.999999999996,54,3,0,64
38.137,510,599,444.0,54,3,0,64
38.250,510,599,444.0,54,3,0,64
38.361,510,592,450.0,54,3,-1,63
38.474,500,591,453.0,54,4,-1,63
38.586,500,586,450.999999999998,54,4,-1,63
38.697,500,596,450.0,54,4,-1,63
38.808,500,587,444.999999999998,54,4,-2,63
38.921,500,573,447.0,54,4,-2,63
39.033,500,583,445.999999999998,54,3,-2,63
39.145,500,585,450.0,54,2,-1,63
39.257,500,579,448.999999999998,54,2,-1,63
39.369,500,579,448.999999999998,54,2,-1,63
39.482,500,571,450.0,54,2,-1,63
39.594,500,600,450.0,54,2,-1,63
39.705,500,576,454.999999999998,54,2,0,63
39.818,500,576,454.999999999998,54,2,0,63
39.928,500,589,448.999999999998,54,2,-1,63
40.040,500,579,453.0,54,1,0,63
40.152,500,596,458.999999999996,54,1,0,63
40.264,500,579,453.0,54,2,0,63
40.374,500,590,451.999999999998,54,2,0,63
40.485,500,604,457.999999999998,54,2,0,63
40.598,500,590,459.999999999998,54,2,0,63
40.708,510,593,464.999999999996,54,3,0,63
40.818,510,585,453.999999999998,54,3,-1,63
40.930,500,582,467.999999999998,54,3,-1,63
41.041,500,564,466.999999999998,54,3,-2,63
41.151,500,558,463.999999999998,54,3,-5,63
41.262,500,558,461.999999999996,54,3,-6,63
41.374,490,558,461.999999999996,54,3,-6,63
41.484,490,566,463.999999999998,54,3,-7,63
41.595,490,574,464.999999999996,54,3,-7,63
41.703,490,588,466.999999999998,54,3,-6,63
41.814,490,611,475.0,54,3,-4,63
41.925,490,612,469.0,54,3,-4,63
42.035,500,636,478.0,54,2,-4,63
42.146,500,612,483.999999999996,54,2,-3,63
42.257,510,612,482.999999999998,54,2,-3,63
42.368,520,625,486.999999999996,54,2,-2,63
42.478,520,625,486.999999999996,54,2,-2,63
42.587,520,629,497.0,54,3,-2,63
42.699,530,627,486.999999999996,54,3,-2,63
42.810,530,626,498.999999999998,54,3,-3,63
42.922,530,622,500.999999999998,54,2,-3,63
43.032,530,625,494.999999999998,54,3,-3,63
43.143,530,622,497.0,54,4,-3,63
43.255,530,618,500.999999999998,54,4,-3,63
43.365,530,627,495.999999999998,54,4,-1,63
43.477,520,614,483.999999999996,54,3,0,62
43.588,520,612,483.999999999996,54,3,0,62
43.699,520,635,485.999999999998,54,3,0,62
43.811,520,608,482.999999999998,54,3,0,62
43.922,520,596,469.0,54,4,0,62
44.032,520,627,472.0,54,4,0,62
44.143,520,606,465.999999999998,54,3,-2,62
44.254,520,606,465.999999999998,54,3,-2,62
44.366,520,607,470.999999999998,54,3,-2,62
44.478,520,615,466.999999999998,54,3,-1,62
44.591,520,630,463.999999999998,54,2,0,62
44.705,520,617,454.999999999998,54,2,-1,62
44.813,520,604,451.999999999998,54,2,-1,62
44.915,520,620,460.999999999998,54,2,-1,62
45.031,520,603,451.999999999998,54,3,-1,62
45.142,520,602,447.999999999998,54,2,-1,62
45.250,520,614,447.0,54,2,0,62
45.357,520,629,444.0,54,2,3,62
45.471,520,600,431.999999999998,54,2,0,62
45.584,520,608,438.999999999998,54,3,0,62
45.696,520,599,432.999999999998,54,3,0,62
45.808,520,603,433.999999999996,54,3,0,62
45.920,510,595,435.999999999998,54,3,-1,62
46.033,510,586,431.999999999998,54,3,-2,62
46.142,510,586,431.999999999998,54,3,-2,62
46.253,510,583,422.0,54,3,-3,62
46.364,500,572,422.999999999998,54,2,-3,62
46.475,500,585,426.999999999998,54,2,-3,62
46.592,500,576,411.999999999996,54,2,-3,62
46.700,490,588,423.999999999998,54,3,-2,62
46.810,490,582,422.999999999998,54,3,-1,62
46.922,490,576,415.999999999998,54,3,-1,62
47.032,490,575,419.999999999998,54,4,-1,62
47.144,490,590,426.999999999998,54,4,-2,62
47.256,490,572,419.0,54,4,-5,62
47.367,490,591,425.0,54,3,-6,62
47.480,490,585,420.999999999998,54,3,-6,62
47.592,490,600,425.999999999998,54,3,-6,62
47.705,500,599,428.0,54,3,-5,62
47.815,500,588,430.999999999996,54,3,-5,62
47.927,500,600,441.999999999998,54,3,-5,62
48.039,500,604,438.999999999998,54,3,-5,62
48.150,500,606,442.999999999998,54,3,-4,62
48.264,500,616,450.999999999998,54,3,-4,62
48.374,510,616,447.999999999998,53,3,-4,62
48.486,510,619,444.0,53,3,-4,62
48.601,520,639,451.999999999998,54,2,-4,62
48.712,520,662,457.999999999998,54,1,-4,62
48.822,520,659,447.0,54,1,-3,62
48.934,530,646,445.999999999998,54,2,-2,62
49.046,530,646,445.999999999998,54,2,-2,62
49.159,530,601,439.999999999996,54,2,0,62
49.271,530,604,440.999999999998,54,2,0,62
49.384,520,597,431.999999999998,54,1,0,61
49.495,520,597,428.999999999998,54,1,0,61
49.607,510,598,416.999999999998,54,3,0,61
49.719,500,590,420.999999999998,54,3,0,61
49.831,500,590,420.999999999998,54,3,0,61
49.943,500,582,415.999999999998,54,3,0,61
50.055,500,576,420.999999999998,54,3,0,61
50.166,500,600,415.999999999998,54,3,-1,61
50.279,500,601,422.999999999998,54,3,-1,61
50.392,500,590,428.999999999998,54,3,-1,61
50.504,500,573,426.999999999998,54,3,1,61
50.613,500,580,420.999999999998,54,3,1,61
50.726,500,594,429.999999999998,54,2,-1,61
50.837,500,594,429.999999999998,54,2,-1,61
50.949,500,606,436.999999999996,54,2,-2,61
51.062,500,624,434.999999999998,54,2,-1,61
51.173,510,603,436.999999999996,54,2,-2,61
51.286,510,589,434.999999999998,54,2,-1,61
51.399,510,612,447.999999999998,54,2,-1,61
51.511,510,602,444.999999999998,54,2,-1,61
51.621,510,603,448.999999999998,54,2,0,61
51.733,510,600,444.0,54,2,0,61
51.845,510,606,445.999999999998,54,1,0,61
51.956,510,599,444.0,54,0,0,61
52.067,510,606,445.999999999998,54,0,0,61
52.169,510,603,448.999999999998,54,0,0,61
52.280,510,587,451.999999999998,54,0,0,61
52.398,510,603,458.999999999996,54,1,0,61
52.505,510,603,458.999999999996,54,1,0,61
52.616,510,592,460.999999999998,54,1,0,61
52.729,510,600,459.999999999998,54,0,0,61
52.842,510,610,458.999999999996,54,0,0,61
52.953,510,610,458.999999999996,54,0,0,61
53.064,510,638,462.999999999998,54,1,-3,61
53.176,520,654,450.0,54,1,-6,61
53.288,520,639,454.999999999998,54,1,-6,61
53.398,530,641,448.999999999998,54,1,-6,61
53.510,530,632,458.999999999996,54,1,-6,61
53.622,530,632,465.999999999998,54,1,-5,61
53.733,530,615,456.999999999998,54,1,-5,61
53.844,530,610,450.0,54,0,-5,61
53.956,530,610,450.0,54,0,-5,61
54.068,520,588,451.999999999998,54,1,-3,61
54.179,520,596,450.0,54,2,-3,61
54.292,520,590,440.999999999998,54,2,-3,61
54.403,510,595,442.999999999998,54,2,-3,60
54.515,510,568,450.0,54,2,-3,60
54.627,510,596,456.999999999998,54,3,-3,60
54.741,500,598,451.999999999998,54,2,-3,60
54.851,500,590,453.0,54,1,-4,60
54.962,500,583,458.999999999996,54,1,-4,60
55.074,500,583,458.999999999996,54,1,-4,60
55.186,500,591,451.999999999998,54,0,-4,60
55.299,500,608,454.999999999998,54,1,-3,60
55.411,500,588,453.0,54,1,-3,60
55.523,510,621,459.999999999998,54,2,-3,60
55.634,510,620,456.999999999998,54,1,-3,60
55.746,510,622,453.999999999998,54,1,-3,60
55.859,510,622,453.999999999998,54,1,-3,60
55.970,520,632,459.999999999998,54,2,-3,60
56.082,530,621,453.999999999998,54,1,-3,60
56.193,530,631,441.999999999998,54,1,-3,60
56.306,530,612,438.999999999998,54,1,-3,60
56.419,530,611,436.999999999996,53,0,-2,60
56.530,520,599,435.999999999998,53,0,-2,60
56.643,520,570,441.999999999998,53,0,0,60
56.755,510,542,440.999999999998,53,-1,1,60
56.867,510,537,436.999999999996,54,-1,1,60
56.979,510,532,438.999999999998,54,-1,1,60
57.091,510,529,438.999999999998,54,-1,1,60
57.203,510,532,441.999999999998,54,-1,0,60
57.316,510,532,440.999999999998,54,-1,0,60
57.426,500,540,432.999999999998,54,-1,0,60
57.538,500,528,442.999999999998,54,-1,0,60
57.651,500,532,442.999999999998,54,-1,0,60
57.761,500,532,440.999999999998,54,-1,0,60
57.873,500,533,441.999999999998,54,-1,0,60
57.986,500,534,444.0,53,-1,0,60
58.096,500,537,439.999999999996,55,-1,0,60
58.210,500,532,438.999999999998,56,-2,2,60
58.321,500,528,442.999999999998,58,-2,1,60
58.432,500,535,448.999999999998,60,-2,0,60
58.546,500,542,453.999999999998,63,-2,0,60
58.656,500,544,456.999999999998,65,-3,-1,60
58.768,500,552,466.999999999998,66,-3,-1,60
58.880,510,553,469.999999999998,68,-3,-2,60
58.991,510,566,476.999999999998,69,-2,-2,60
59.103,510,563,483.999999999996,70,-2,-2,60
59.216,520,555,476.999999999998,71,-1,-2,60
59.328,520,564,483.999999999996,71,-1,-2,60
59.439,520,579,479.999999999998,72,0,-1,60
59.551,520,579,479.999999999998,72,0,-1,60
59.664,520,568,480.999999999996,74,0,-1,60
59.775,520,573,488.999999999998,75,0,-1,60
59.887,520,573,483.999999999996,75,0,-1,60
60.001,520,573,483.999999999996,75,0,-1,60
60.112,520,562,486.999999999996,75,0,0,60
60.224,520,566,488.999999999998,75,0,-1,60
60.336,520,576,483.999999999996,75,0,-3,60
60.447,520,583,476.999999999998,75,0,-5,59
60.559,520,583,475.0,75,0,-7,59
60.669,520,577,478.0,75,0,-7,59
60.780,520,577,476.999999999998,74,0,-7,59
60.891,520,574,470.999999999998,74,0,-6,59
61.002,520,567,476.999999999998,74,0,-6,59
61.112,520,566,470.999999999998,74,0,-6,59
61.223,520,566,470.999999999998,74,0,-6,59
61.334,520,554,461.999999999996,74,0,-4,59
61.444,520,553,454.999999999998,74,0,-4,59
61.554,510,550,467.999999999998,74,0,-4,59
61.665,510,555,467.999999999998,74,0,-4,59
61.776,510,537,469.0,74,0,-4,59
61.886,510,539,472.0,74,0,-4,59
61.997,510,530,465.999999999998,74,0,-3,59
62.109,500,542,461.999999999996,74,0,-4,59
62.221,500,535,461.999999999996,74,0,-4,59
62.330,500,532,464.999999999996,74,0,-3,59
62.441,500,531,460.999999999998,74,0,-4,59
62.553,500,538,464.999999999996,74,0,-4,59
62.664,500,542,460.999999999998,74,0,-4,59
62.769,500,534,463.999999999998,74,0,-4,59
62.877,500,539,467.999999999998,74,0,-4,59
62.980,500,533,463.999999999998,74,0,-4,59
63.092,500,541,469.999999999998,74,0,-4,59
63.202,500,530,464.999999999996,74,0,-3,59
63.313,500,530,470.999999999998,74,0,-3,59
63.425,500,523,472.0,74,0,-3,59
63.537,490,504,467.999999999998,74,-3,0,59
63.648,490,513,478.999999999998,74,-5,2,59
63.760,490,524,472.999999999998,74,-6,2,59
63.871,490,516,473.999999999998,74,-6,1,59
63.982,490,522,479.999999999998,74,-6,1,59
64.093,490,529,479.999999999998,74,-6,0,59
64.204,490,534,494.0,74,-5,0,59
64.315,490,530,494.0,74,-4,0,59
64.428,490,533,487.999999999998,74,-4,0,59
64.539,490,520,494.0,74,-4,-1,59
64.651,490,520,503.999999999998,74,-3,-1,59
64.763,490,524,505.999999999996,75,-4,-1,59
64.868,490,532,505.999999999996,74,-3,-1,59
64.976,490,522,511.999999999996,74,-3,-1,59
65.083,490,535,517.999999999998,74,-3,-1,59
65.190,500,538,514.999999999996,74,-3,-1,59
