t_rel,lr,fb,ud,yaw,height_cm,yaw_deg
8.100,0,0,0,0,0,-47
8.116,0,0,0,0,0,-47
8.132,0,0,0,0,0,-47
8.148,0,0,0,0,0,-47
8.164,0,0,0,0,0,-47
8.180,0,0,0,0,0,-47
8.195,0,0,0,0,0,-47
8.211,0,0,0,0,0,-47
8.227,0,0,0,0,0,-47
8.244,0,0,0,0,0,-47
8.260,0,0,0,0,0,-47
8.275,0,0,0,0,0,-47
8.291,0,0,0,0,0,-47
8.307,0,0,0,0,0,-47
8.323,0,0,0,0,0,-47
8.339,0,0,0,0,0,-47
8.355,0,0,0,0,0,-47
8.371,0,0,0,0,0,-47
8.386,0,0,0,0,0,-47
8.403,0,0,0,0,0,-47
8.420,0,0,0,0,0,-47
8.434,0,0,0,0,0,-47
8.451,0,0,0,0,0,-47
8.467,0,0,0,0,0,-47
8.482,0,0,0,0,0,-47
8.498,0,0,0,0,0,-47
8.514,0,0,0,0,0,-47
8.530,0,0,0,0,0,-47
8.546,0,0,0,0,0,-47
8.562,0,0,0,0,0,-47
8.578,0,0,0,0,0,-47
8.593,0,0,0,0,0,-47
8.609,0,0,0,0,0,-47
8.625,0,0,0,0,0,-47
8.643,0,0,0,0,0,-47
8.658,0,0,0,0,0,-47
8.673,0,0,0,0,0,-47
8.690,0,0,0,0,0,-47
8.706,0,0,0,0,0,-47
8.722,0,0,0,0,0,-47
8.738,0,0,0,0,0,-47
8.755,0,0,0,0,0,-47
8.772,0,0,0,0,0,-47
8.788,0,0,0,0,0,-47
8.803,0,0,0,0,0,-47
8.818,0,0,0,0,0,-47
8.834,0,0,0,0,0,-47
8.850,0,0,0,0,0,-47
8.866,0,0,0,0,0,-47
8.882,0,0,0,0,0,-47
8.898,0,0,0,0,0,-47
8.913,0,0,0,0,0,-47
8.930,0,0,0,0,0,-47
8.945,0,0,0,0,0,-47
8.963,0,0,0,0,0,-47
8.993,0,0,0,0,0,-47
9.009,0,0,0,0,0,-47
9.025,0,0,0,0,0,-47
9.041,0,0,0,0,0,-47
9.056,0,0,0,0,0,-47
9.072,0,0,0,0,0,-47
9.089,0,0,0,0,0,-47
9.105,0,0,0,0,0,-47
9.110,0,0,0,0,0,-47
9.137,0,0,0,0,0,-47
9.153,0,0,0,0,0,-47
9.168,0,0,0,0,0,-47
9.184,0,0,0,0,0,-47
9.200,0,0,0,0,0,-47
