t_rel,lr,fb,ud,yaw,height_cm,yaw_deg
2.577,0,0,0,0,0,0
2.595,0,0,0,0,0,0
2.611,0,0,0,0,0,0
2.627,0,0,0,0,0,0
2.634,0,0,0,0,0,0
2.650,0,0,0,0,0,0
2.663,0,0,0,0,0,0
2.675,0,0,0,0,0,0
2.683,0,0,0,0,0,0
2.709,0,0,0,0,0,0
2.725,0,0,0,0,0,0
2.733,0,0,0,0,0,0
2.742,0,0,0,0,0,0
2.758,0,0,0,0,0,0
2.770,0,0,0,0,0,0
2.782,0,0,0,0,0,0
2.800,0,0,0,0,0,0
2.816,0,0,0,0,0,0
2.833,0,0,0,0,0,0
2.841,0,0,0,0,0,0
2.852,0,0,0,0,0,0
2.874,0,0,0,0,0,0
2.899,0,0,0,0,0,0
2.908,0,0,0,0,0,0
2.924,0,0,0,0,0,0
2.941,0,0,0,0,0,0
2.957,0,0,0,0,0,0
2.973,0,0,0,0,0,0
2.991,0,0,0,0,0,0
3.007,0,0,0,0,0,0
3.019,0,0,0,0,0,0
3.033,0,0,0,0,0,0
3.050,0,0,0,0,0,0
3.070,0,0,0,0,0,0
3.076,0,0,0,0,0,0
3.093,0,0,0,0,0,0
3.103,0,0,0,0,0,0
3.119,0,0,0,0,0,0
3.136,0,0,0,0,0,0
3.152,0,0,0,0,0,0
3.167,0,0,0,0,0,0
3.183,0,0,0,0,0,0
3.200,0,0,0,0,0,0
3.216,0,0,0,0,0,0
3.232,0,0,0,0,0,0
3.248,0,0,0,0,0,0
3.264,0,0,0,0,0,0
3.280,0,0,0,0,0,0
3.296,0,0,0,0,0,0
3.312,0,0,0,0,0,0
3.328,0,0,0,0,0,0
3.344,0,0,0,0,0,0
3.353,0,0,0,0,0,0
3.376,0,0,0,0,0,0
3.391,0,0,0,0,0,0
3.397,0,0,0,0,0,0
3.407,0,0,0,0,0,0
3.424,0,0,0,0,0,0
3.436,0,0,0,0,0,0
3.452,0,0,0,0,0,0
3.468,0,0,0,0,0,0
3.484,0,0,0,0,0,0
3.501,0,0,0,0,0,0
3.516,0,0,0,0,0,0
3.525,0,0,0,0,0,0
3.538,0,0,0,0,0,0
3.562,0,0,0,0,0,0
3.577,0,0,0,0,0,0
3.593,0,0,0,0,0,0
3.609,0,0,0,0,0,0
3.626,0,0,0,0,0,0
3.642,0,0,0,0,0,0
3.658,0,0,0,0,0,0
3.674,0,0,0,0,0,0
3.684,0,0,0,0,0,0
3.705,0,0,0,0,0,0
3.722,0,0,0,0,0,0
3.737,0,0,0,0,0,0
3.753,0,0,0,0,0,0
3.770,0,0,0,0,0,0
3.782,0,0,0,0,0,0
3.802,0,0,0,0,0,0
3.818,0,0,0,0,0,0
3.834,0,0,0,0,0,0
3.850,0,0,0,0,0,0
3.868,0,0,0,0,0,0
3.882,0,0,0,0,0,0
3.898,0,0,0,0,0,0
3.914,0,0,0,0,0,0
3.930,0,0,0,0,0,0
3.946,0,0,0,0,0,0
3.953,0,0,0,0,0,0
3.970,0,0,0,0,0,0
3.985,0,0,0,0,0,0
4.001,0,0,0,0,0,0
4.017,0,0,0,0,0,0
4.033,0,0,0,0,0,0
4.050,0,0,0,0,0,0
4.066,0,0,0,0,0,0
4.082,0,0,0,0,0,0
4.098,0,0,0,0,0,0
4.114,0,0,0,0,0,0
4.130,0,0,0,0,0,0
4.147,0,0,0,0,0,0
4.162,0,0,0,0,0,0
4.186,0,0,0,0,0,0
4.201,0,0,0,0,0,0
4.217,0,0,0,0,0,0
4.233,0,0,0,0,0,0
4.249,0,0,0,0,0,0
4.265,0,0,0,0,0,0
4.281,0,0,0,0,0,0
4.297,0,0,0,0,0,0
4.313,0,0,0,0,0,0
4.328,0,0,0,0,0,0
4.337,0,0,0,0,0,0
4.353,0,0,0,0,0,0
4.368,0,0,0,0,0,0
4.384,0,0,0,0,0,0
4.400,0,0,0,0,0,0
4.416,0,0,0,0,0,0
4.427,0,0,0,0,0,0
4.448,0,0,0,0,0,0
4.464,0,0,0,0,0,0
4.471,0,0,0,0,0,0
4.489,0,0,0,0,0,0
4.496,0,0,0,0,0,0
4.512,0,0,0,0,0,0
4.521,0,0,0,0,0,0
4.536,0,0,0,0,0,0
4.541,0,0,0,0,0,0
4.567,0,0,0,0,20,0
4.583,0,0,0,0,20,0
4.599,0,0,0,0,20,0
4.615,0,0,0,0,20,0
4.620,0,0,0,0,20,0
4.647,0,0,0,0,20,0
4.659,0,0,0,0,20,0
4.670,0,0,0,0,20,0
4.679,0,0,0,0,20,0
4.703,0,0,0,0,20,0
4.714,0,0,0,0,20,0
4.736,0,0,0,0,20,0
4.753,0,0,0,0,20,0
4.767,0,0,0,0,20,0
4.784,0,0,0,0,20,0
4.790,0,0,0,0,20,0
4.816,0,0,0,0,20,0
4.832,0,0,0,0,20,0
4.849,0,0,0,0,20,0
4.865,0,0,0,0,30,0
4.874,0,0,0,0,30,0
4.896,0,0,0,0,30,0
4.911,0,0,0,0,30,0
4.927,0,0,0,0,30,0
4.943,0,0,0,0,30,0
4.960,0,0,0,0,30,0
4.976,0,0,0,0,40,0
4.992,0,0,0,0,40,0
5.008,0,0,0,0,40,0
5.023,0,0,0,0,40,0
5.039,0,0,0,0,40,0
5.055,0,0,0,0,40,0
5.071,0,0,0,0,40,0
5.087,0,0,0,0,40,0
5.103,0,0,0,0,50,0
5.115,0,0,0,0,50,0
5.135,0,0,0,0,50,0
5.153,0,0,0,0,50,0
5.167,0,0,0,0,50,0
5.179,0,0,0,0,50,0
5.200,0,0,0,0,60,0
5.205,0,0,0,0,60,0
5.232,0,0,0,0,60,0
5.248,0,0,0,0,60,0
5.264,0,0,0,0,60,0
5.280,0,0,0,0,60,0
5.285,0,0,0,0,60,0
5.312,0,0,0,0,60,0
5.324,0,0,0,0,60,0
5.344,0,0,0,0,60,0
5.349,0,0,0,0,60,0
5.376,0,0,0,0,60,0
5.392,0,0,0,0,60,0
5.402,0,0,0,0,60,0
5.424,0,0,0,0,60,0
5.440,0,0,0,0,60,0
5.450,0,0,0,0,60,0
5.473,0,0,0,0,60,0
5.487,0,0,0,0,60,0
5.493,0,0,0,0,60,0
5.511,0,0,0,0,60,0
5.520,0,0,0,0,60,0
5.536,0,0,0,0,70,0
5.552,0,0,0,0,70,0
5.567,0,0,0,0,70,0
5.579,0,0,0,0,70,0
5.599,0,0,0,0,70,0
5.615,0,0,0,0,70,0
5.631,0,0,0,0,70,0
5.646,0,0,0,0,70,0
5.656,0,0,0,0,70,0
5.679,0,0,0,0,70,0
5.691,0,0,0,0,70,0
5.711,0,0,0,0,70,0
5.722,0,0,0,0,70,0
5.742,0,0,0,0,70,0
5.758,0,0,0,0,70,0
5.764,0,0,0,0,70,0
5.790,0,0,0,0,70,0
5.806,0,0,0,0,70,0
5.822,0,0,0,0,70,0
5.838,0,0,0,0,70,0
5.854,0,0,0,0,70,0
5.870,0,0,0,0,70,0
5.886,0,0,0,0,70,0
5.901,0,0,0,0,70,0
5.908,0,0,0,0,70,0
5.933,0,0,0,0,70,0
5.949,0,0,0,0,70,0
5.965,0,0,0,0,70,0
5.981,0,0,0,0,70,0
5.998,0,0,0,0,70,0
6.014,0,0,0,0,70,0
6.030,0,0,0,0,70,0
6.045,0,0,0,0,70,0
6.062,0,0,0,0,70,0
6.078,0,0,0,0,70,0
6.094,0,0,0,0,70,0
6.110,0,0,0,0,70,0
6.126,0,0,0,0,70,0
6.142,0,0,0,0,70,0
6.151,0,0,0,0,70,0
6.174,0,0,0,0,70,0
6.206,0,0,0,0,70,0
6.222,0,0,0,0,70,0
6.237,0,0,0,0,70,0
6.253,0,0,0,0,70,0
6.269,0,0,0,0,70,0
6.285,0,0,0,0,70,0
6.301,0,0,0,0,70,0
6.317,0,0,0,0,70,0
6.333,0,0,0,0,70,0
6.350,0,0,0,0,70,0
6.366,0,0,0,0,70,0
6.382,0,0,0,0,70,0
6.398,0,0,0,0,70,0
6.414,0,0,0,0,70,0
6.430,0,0,0,0,70,0
6.446,0,0,0,0,70,0
6.462,0,0,0,0,70,0
6.478,0,0,0,0,70,0
6.495,0,0,0,0,70,0
6.510,0,0,0,0,70,0
6.527,0,0,0,0,70,0
6.542,0,0,0,0,70,0
6.558,0,0,0,0,70,0
6.574,0,0,0,0,70,0
6.590,0,0,0,0,70,0
6.606,0,0,0,0,70,0
6.622,0,0,0,0,70,0
6.638,0,0,0,0,70,0
6.654,0,0,0,0,70,0
6.671,0,0,0,0,70,0
6.686,0,0,0,0,70,0
6.702,0,0,0,0,70,0
6.718,0,0,0,0,70,0
6.734,0,0,0,0,70,0
6.750,0,0,0,0,70,0
6.765,0,0,0,0,70,0
6.782,0,0,0,0,70,0
6.798,0,0,0,0,70,0
6.814,0,0,0,0,70,0
6.830,0,0,0,0,70,0
6.846,0,0,0,0,70,0
6.862,0,0,0,0,70,0
6.878,0,0,0,0,70,0
6.894,0,0,0,0,70,0
6.910,0,0,0,0,70,0
6.926,0,0,0,0,70,0
6.942,0,0,0,0,70,0
6.958,0,0,0,0,70,0
6.973,0,0,0,0,70,0
6.989,0,0,0,0,70,0
7.005,0,0,0,0,70,0
7.020,0,0,0,0,70,0
7.037,0,0,0,0,70,0
7.052,0,0,0,0,70,0
7.068,0,0,0,0,70,0
7.084,0,0,0,0,70,0
7.100,0,0,0,0,70,0
7.116,0,0,0,0,70,0
7.131,0,0,0,0,70,0
7.147,0,0,0,0,70,0
7.163,0,0,0,0,70,0
7.178,0,0,0,0,70,0
7.194,0,0,0,0,70,0
7.210,0,0,0,0,70,0
7.226,0,0,0,0,70,0
7.242,0,0,0,0,70,0
7.258,0,0,0,0,70,0
7.262,0,0,0,0,70,0
7.290,0,0,0,0,70,0
7.305,0,0,0,0,70,0
7.321,0,0,0,0,70,0
7.337,0,0,0,0,70,0
7.346,0,0,0,0,70,0
7.369,0,0,0,0,70,0
7.385,0,0,0,0,70,0
7.401,0,0,0,0,70,0
7.417,0,0,0,0,70,0
7.433,0,0,0,0,70,0
7.449,0,0,0,0,70,0
7.464,0,0,0,0,70,0
7.481,0,0,0,0,70,0
7.496,0,0,0,0,70,0
7.507,0,0,0,0,70,0
7.529,0,0,0,0,70,0
7.545,0,0,0,0,70,0
7.561,0,0,0,0,70,0
7.577,0,0,0,0,70,0
7.593,0,0,0,0,70,0
7.609,0,0,0,0,70,0
7.625,0,0,0,0,70,0
7.641,0,0,0,0,70,0
7.657,0,0,0,0,70,0
7.673,0,0,0,0,70,0
7.689,0,0,0,0,70,0
7.705,0,0,0,0,70,0
7.721,0,0,0,0,70,0
7.737,0,0,0,0,70,0
7.753,0,0,0,0,70,0
7.769,0,0,0,0,70,0
7.784,0,0,0,0,70,0
7.800,0,0,0,0,70,0
7.817,0,0,0,0,70,0
7.834,0,0,0,0,70,0
7.847,0,0,0,0,70,0
7.856,0,0,0,0,70,0
7.879,0,0,0,0,70,0
7.895,0,0,40,0,70,0
7.900,0,0,40,0,70,0
7.927,0,0,40,0,70,0
7.943,0,0,40,0,70,0
7.959,0,0,40,0,70,0
7.974,0,0,40,0,70,0
7.991,0,0,40,0,70,0
8.007,0,0,40,0,70,0
8.023,0,0,40,0,70,0
8.039,0,0,40,0,70,0
8.054,0,0,40,0,70,0
8.070,0,0,40,0,70,0
8.086,0,0,40,0,70,0
8.102,0,0,40,0,70,0
8.119,0,0,40,0,70,0
8.134,0,0,40,0,70,0
8.150,0,0,40,0,70,0
8.166,0,0,40,0,70,0
8.182,0,0,40,0,70,0
8.198,0,0,40,0,70,0
8.213,0,0,40,0,70,0
8.229,0,0,40,0,70,0
8.245,0,0,40,0,70,0
8.261,0,0,40,0,70,0
8.277,0,0,40,0,70,0
8.295,0,0,40,0,70,0
8.310,0,0,40,0,70,0
8.325,0,0,40,0,70,0
8.341,0,0,40,0,70,0
8.357,0,0,40,0,70,0
8.373,0,0,40,0,70,0
8.389,0,0,40,0,70,0
8.405,0,0,40,0,70,0
8.421,0,0,40,0,70,0
8.438,0,0,40,0,70,0
8.453,0,0,40,0,70,0
8.469,0,0,40,0,70,0
8.476,0,0,40,0,70,0
8.490,0,0,40,0,70,0
8.499,0,0,40,0,70,0
8.511,0,0,40,0,70,0
8.531,0,0,40,0,70,0
8.536,0,0,40,0,70,0
8.546,0,0,40,0,70,0
8.563,0,0,40,0,70,0
8.568,0,0,40,0,70,0
8.595,0,0,40,0,70,0
8.600,0,0,40,0,70,0
8.627,0,0,40,0,70,0
8.642,0,0,40,0,70,0
8.659,0,0,40,0,80,0
8.665,0,0,40,0,80,0
8.676,0,0,40,0,80,0
8.690,0,0,40,0,80,0
8.706,0,0,40,0,80,0
8.722,0,0,40,0,80,0
8.738,0,0,40,0,80,0
8.754,0,0,40,0,80,0
8.770,0,0,40,0,80,0
8.786,0,0,40,0,80,0
8.802,0,0,40,0,80,0
8.819,0,0,40,0,80,0
8.835,0,0,40,0,80,0
8.851,0,0,40,0,80,0
8.866,0,0,40,0,80,0
8.883,0,0,40,0,80,0
8.898,0,0,40,0,80,0
8.914,0,0,40,0,80,0
8.930,0,0,40,0,80,0
8.946,0,0,40,0,80,0
8.963,0,0,40,0,80,0
8.968,0,0,40,0,80,0
8.995,0,0,40,0,90,0
9.011,0,0,40,0,90,0
9.027,0,0,40,0,90,0
9.032,0,0,40,0,90,0
9.043,0,0,0,0,90,0
9.059,0,0,0,0,90,0
9.075,0,0,0,0,90,0
9.091,0,0,0,0,90,0
9.107,0,0,0,0,90,0
9.123,0,0,0,0,90,0
9.139,0,0,0,0,90,0
9.155,0,0,0,0,90,0
9.171,0,0,0,0,90,0
9.177,0,-40,0,0,90,0
9.187,0,-40,0,0,90,0
9.203,0,-40,0,0,90,0
9.209,0,-40,0,0,90,0
9.235,0,-40,0,0,90,0
9.251,0,-40,0,0,90,0
9.267,0,-40,0,0,90,0
9.283,0,-40,0,0,90,0
9.298,0,-40,0,0,90,0
9.314,0,-40,0,0,90,0
9.337,0,-40,0,0,100,0
9.354,0,-40,0,0,100,0
9.370,0,-40,0,0,100,0
9.386,0,-40,0,0,100,0
9.402,0,-40,0,0,100,0
9.418,0,-40,0,0,100,0
9.434,0,-40,0,0,100,0
9.450,0,-40,0,0,100,0
9.466,0,-40,0,0,100,0
9.483,0,-40,0,0,100,0
9.497,0,-40,0,0,100,0
9.513,0,-40,0,0,100,0
9.529,0,-40,0,0,100,0
9.545,0,-40,0,0,100,0
9.561,0,-40,0,0,100,0
9.577,0,-40,0,0,100,0
9.593,0,-40,0,0,100,0
9.605,0,-40,0,0,100,0
9.624,0,-40,0,0,100,0
9.640,0,-40,0,0,100,0
9.656,0,-40,0,0,100,0
9.672,0,-40,0,0,100,0
9.688,0,-40,0,0,100,0
9.699,0,-40,0,0,100,0
9.711,0,-40,0,0,100,0
9.721,0,-40,0,0,100,0
9.726,0,-40,0,0,100,0
9.737,0,-40,0,0,100,0
9.752,0,-40,0,0,100,0
9.758,0,-40,0,0,100,0
9.769,0,-40,0,0,100,0
9.785,0,-40,0,0,110,0
9.790,0,-40,0,0,110,0
9.804,0,-40,0,0,110,0
9.817,0,-40,0,0,110,0
9.822,0,-40,0,0,110,0
9.833,0,-40,0,0,110,0
9.848,0,-40,0,0,110,0
9.864,0,-40,0,0,110,0
9.880,0,-40,0,0,110,0
9.896,0,-40,0,0,110,0
9.912,0,-40,0,0,110,0
9.920,0,-40,0,0,110,0
9.938,0,-40,0,0,110,0
9.952,0,-40,0,0,110,0
9.964,0,-40,0,0,110,0
9.973,0,-40,0,0,110,0
10.000,0,-40,0,0,110,0
10.016,0,-40,0,0,110,0
10.021,0,-40,0,0,110,0
10.032,0,-40,0,0,110,0
10.048,0,-40,0,0,110,0
10.053,0,-40,0,0,110,0
10.064,0,-40,0,0,110,0
10.080,0,-40,0,0,110,0
10.086,0,-40,0,0,110,0
10.103,0,-40,0,0,110,0
10.120,0,-40,0,0,110,0
10.130,0,-40,0,0,110,0
10.151,0,-40,0,0,110,0
10.167,0,-40,0,0,110,0
10.183,0,-40,0,0,110,0
10.189,0,-40,0,0,110,0
10.198,0,-40,0,0,110,0
10.214,0,-40,0,0,110,0
10.220,0,-40,0,0,110,0
10.254,0,-40,0,0,110,0
10.268,0,-40,0,0,110,0
10.284,0,-40,0,0,110,0
10.300,0,-40,0,0,110,0
10.317,0,-40,0,0,110,0
10.333,0,-40,0,0,110,0
10.348,0,-40,0,0,110,0
10.354,0,-40,0,0,110,0
10.364,0,-40,0,0,110,0
10.380,0,-40,0,0,110,0
10.387,0,-40,0,0,110,0
10.396,0,-40,0,0,110,0
10.412,0,-40,0,0,110,0
10.420,0,-40,0,0,110,0
10.437,0,-40,0,0,110,0
10.446,0,-40,0,0,110,0
10.453,0,-40,0,0,110,0
10.468,0,-40,0,0,110,0
10.484,0,-40,0,0,110,0
10.500,0,-40,0,0,110,0
10.509,0,-40,0,0,110,0
10.520,0,-40,0,0,110,0
10.537,0,-40,0,0,110,0
10.553,0,0,0,0,110,0
10.569,0,0,0,0,110,0
10.586,0,0,0,0,110,0
10.602,0,0,0,0,110,0
10.618,0,0,0,0,110,0
10.634,0,0,0,0,110,0
10.649,0,0,40,0,110,0
10.666,0,0,40,0,110,0
10.682,0,0,40,0,110,0
10.698,0,0,40,0,110,0
10.714,0,0,40,0,110,0
10.730,0,0,40,0,110,0
10.746,0,0,40,0,110,0
10.762,0,0,40,0,110,0
10.778,0,0,40,0,110,0
10.794,0,0,40,0,110,0
10.810,0,0,40,0,110,0
10.815,0,0,40,0,110,0
10.842,0,0,40,0,110,0
10.858,0,0,40,0,110,0
10.873,0,0,40,0,110,0
10.889,0,0,40,0,110,0
10.906,0,0,40,0,110,0
10.922,0,0,40,0,110,0
10.938,0,0,40,0,110,0
10.954,0,0,40,0,110,0
10.970,0,0,40,0,110,0
10.985,0,0,40,0,110,0
11.001,0,0,40,0,110,0
11.017,0,0,40,0,110,0
11.033,0,0,40,0,110,0
11.049,0,0,40,0,110,0
11.081,0,0,40,0,110,0
11.097,0,0,40,0,110,0
11.112,0,0,40,0,110,0
11.128,0,0,40,0,110,0
11.144,0,0,40,0,110,0
11.161,0,0,40,0,110,0
11.176,0,0,40,0,110,0
11.192,0,0,40,0,110,0
11.198,0,0,40,0,110,0
11.208,0,0,40,0,110,0
11.224,0,0,40,0,110,0
11.231,0,0,40,0,110,0
11.240,0,0,40,0,110,0
11.256,0,0,40,0,110,0
11.270,0,0,40,0,110,0
11.280,0,0,40,0,110,0
11.291,0,0,40,0,110,0
11.304,0,0,40,0,110,0
11.320,0,0,40,0,110,0
11.336,0,0,40,0,110,0
11.352,0,0,40,0,110,0
11.360,0,0,40,0,110,0
11.372,0,0,40,0,110,0
11.384,0,0,40,0,110,0
11.400,0,0,40,0,110,0
11.416,0,0,40,0,110,0
11.421,0,0,40,0,110,0
11.448,0,0,40,0,110,0
11.453,0,0,40,0,110,0
11.480,0,0,40,0,110,0
11.489,0,0,40,0,110,0
11.512,0,0,40,0,110,0
11.527,0,0,40,0,110,0
11.534,0,0,40,0,110,0
11.559,0,0,40,0,110,0
11.575,0,0,40,0,110,0
11.591,0,0,40,0,110,0
11.603,0,0,40,0,110,0
11.623,0,0,40,0,110,0
11.639,0,0,40,0,110,0
11.655,0,0,40,0,110,0
11.664,0,0,40,0,110,0
11.671,0,0,40,0,110,0
11.692,0,0,40,0,110,0
11.704,0,0,40,0,110,0
11.720,0,0,40,0,110,0
11.725,0,0,40,0,110,0
11.735,0,0,40,0,110,0
11.752,0,0,40,0,110,0
11.757,0,0,40,0,110,0
11.769,0,0,40,0,110,0
11.783,0,0,40,0,110,0
11.789,0,0,40,0,110,0
11.815,0,0,40,0,110,0
11.820,0,0,40,0,110,0
11.832,0,0,40,0,110,0
11.848,0,0,40,0,110,0
11.864,0,0,40,0,110,0
11.879,0,0,40,0,120,0
11.895,0,0,40,0,120,0
11.911,0,0,40,0,120,0
11.927,0,0,40,0,120,0
11.943,0,0,40,0,120,0
11.959,0,0,40,0,120,0
11.975,0,0,40,0,120,0
11.982,0,0,40,0,120,0
12.008,0,0,40,0,120,0
12.019,0,0,40,0,120,0
12.040,0,0,40,0,120,0
12.049,0,0,40,0,120,0
12.071,0,0,40,0,120,0
12.087,0,0,40,0,120,0
12.103,0,0,40,0,120,0
12.119,0,0,40,0,120,0
12.135,0,0,40,0,120,0
12.151,0,0,40,0,120,0
12.167,0,0,40,0,120,0
12.183,0,0,40,0,120,0
12.193,0,0,40,0,120,0
12.199,0,0,40,0,130,0
12.215,0,0,40,0,130,0
12.221,0,0,40,0,130,0
12.231,0,0,40,0,130,0
12.248,0,0,40,0,130,0
12.253,0,0,40,0,130,0
12.264,0,0,40,0,130,0
12.280,0,0,40,0,130,0
12.284,0,0,40,0,130,0
12.297,0,0,40,0,130,0
12.312,0,0,40,0,130,0
12.320,0,0,40,0,130,0
12.334,0,0,40,0,130,0
12.343,0,0,40,0,130,0
12.349,0,0,40,0,130,0
12.359,0,0,40,0,130,0
12.375,0,0,0,0,130,0
12.391,0,0,0,0,130,0
12.408,0,0,0,0,130,0
12.424,0,0,0,0,130,0
12.440,0,0,0,0,130,0
12.455,0,0,0,0,130,0
12.471,0,0,0,0,130,0
12.488,0,0,0,0,130,0
12.499,0,0,0,0,130,0
12.519,0,0,0,0,130,0
12.535,0,0,0,0,130,0
12.551,0,0,0,0,140,0
12.567,0,0,0,0,140,0
12.584,0,0,0,0,140,0
12.599,0,0,0,0,140,0
12.615,0,0,0,0,140,0
12.631,0,0,0,0,140,0
12.647,0,0,0,0,140,0
12.663,0,0,0,0,140,0
12.679,0,0,0,0,140,0
12.694,0,0,0,0,140,0
12.711,0,0,0,0,140,0
12.726,0,0,0,0,140,0
12.742,0,0,0,0,140,0
12.758,0,0,0,0,140,0
12.775,0,0,0,0,140,0
12.790,0,0,0,0,140,0
12.806,0,0,0,0,140,0
12.822,0,0,0,0,140,0
12.837,0,0,0,0,140,0
12.853,0,0,0,0,140,0
12.869,0,0,0,0,150,0
12.885,0,0,0,0,150,0
12.901,0,0,0,0,150,0
12.917,0,0,0,0,150,0
12.934,0,0,0,0,150,0
12.949,0,0,0,0,150,0
12.965,0,0,0,0,150,0
12.981,0,0,0,0,150,0
12.998,0,0,0,0,150,0
13.013,0,0,0,0,150,0
13.029,0,0,0,0,150,0
13.046,0,0,0,0,150,0
13.062,0,0,0,0,150,0
13.078,0,0,0,0,150,0
13.094,0,0,0,0,150,0
13.110,0,0,0,0,150,0
13.126,0,0,0,0,150,0
13.142,0,0,0,0,150,0
13.158,0,0,0,0,150,0
13.174,0,0,0,0,150,0
13.190,0,0,0,0,150,0
13.206,0,0,0,0,150,0
13.222,0,0,0,0,150,0
13.238,0,0,0,0,150,0
13.254,0,0,0,0,150,0
13.270,0,0,0,0,150,0
13.286,0,0,0,0,150,0
13.302,0,0,0,0,150,0
13.319,0,0,0,0,150,0
13.334,0,0,0,0,150,0
13.349,0,0,0,0,150,0
13.366,0,0,0,0,150,0
13.382,0,0,0,0,150,0
13.398,0,0,0,0,150,0
13.414,0,0,0,0,150,0
13.430,0,0,0,0,150,0
13.446,0,0,0,0,150,0
