t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,battery_pct
61.244,190,217,203.999999999998,0,60
61.363,190,215,207.999999999998,0,60
61.465,190,214,215.999999999998,0,60
61.568,190,215,210.999999999998,0,60
61.668,190,217,212.999999999998,0,60
61.776,190,218,207.999999999998,0,60
61.881,190,218,207.999999999998,0,60
61.985,200,220,208.999999999996,0,60
62.087,200,220,210.999999999998,0,60
62.197,200,216,215.999999999998,0,60
62.299,200,218,207.999999999998,0,60
62.402,200,217,212.999999999998,0,60
62.508,200,221,208.999999999996,0,60
62.618,200,221,208.999999999996,0,60
62.724,200,221,212.999999999998,0,60
62.835,200,221,209.999999999998,0,60
62.950,200,216,212.999999999998,0,60
63.053,200,216,212.999999999998,0,60
63.168,200,216,209.999999999998,0,59
63.284,200,220,212.999999999998,0,59
63.385,200,218,212.999999999998,0,59
63.502,200,217,213.999999999998,0,59
63.605,200,220,209.999999999998,0,59
63.713,200,217,216.999999999998,0,59
63.827,200,221,213.999999999998,0,59
63.934,200,217,217.999999999996,0,59
64.046,200,216,213.999999999998,0,59
64.150,200,217,214.999999999996,0,59
64.251,200,218,210.999999999998,0,59
64.355,200,218,208.999999999996,0,59
64.464,200,218,207.999999999998,0,59
64.571,200,219,201.999999999998,0,59
64.679,190,220,200.0,0,59
64.784,190,217,207.999999999998,0,59
64.898,200,218,206.0,-1,59
65.007,200,219,203.999999999998,-1,59
65.115,200,220,209.999999999998,-1,59
65.227,200,219,206.0,-1,58
65.329,200,219,206.0,-1,58
65.434,200,220,210.999999999998,-1,58
65.551,200,219,211.999999999996,-1,58
65.653,200,219,211.999999999996,-1,58
65.760,200,218,214.999999999996,-1,58
65.869,200,221,207.999999999998,-1,58
65.984,200,219,208.999999999996,-1,58
66.084,200,221,211.999999999996,-1,58
66.201,200,219,210.999999999998,-1,58
66.317,200,218,206.0,-1,58
66.419,200,219,203.0,-1,58
66.526,200,219,207.999999999998,-1,58
66.631,200,217,207.999999999998,-1,58
66.746,200,216,206.999999999998,-1,58
66.850,190,217,203.999999999998,-1,58
66.950,190,217,203.999999999998,-1,58
67.057,190,217,203.0,-1,58
67.169,190,217,206.999999999998,-1,58
67.277,190,216,206.0,-1,57
67.382,190,217,206.0,-1,57
67.485,190,215,204.999999999998,-1,57
67.594,190,221,208.999999999996,-1,57
67.695,200,219,203.999999999998,-1,57
67.802,200,219,206.999999999998,-1,57
67.918,200,219,211.999999999996,-1,57
68.036,200,220,209.999999999998,0,57
68.139,200,220,209.999999999998,0,57
68.248,200,220,207.999999999998,0,57
68.353,200,220,211.999999999996,0,57
68.453,200,220,211.999999999996,0,57
68.568,200,220,211.999999999996,-1,57
68.682,200,218,208.999999999996,0,57
68.792,200,218,208.999999999996,0,57
68.902,200,219,210.999999999998,0,57
69.016,200,220,203.0,0,57
69.123,200,218,207.999999999998,0,57
69.234,200,219,206.999999999998,0,56
69.336,200,218,208.999999999996,0,56
69.441,200,219,206.0,0,56
69.549,200,220,210.999999999998,0,56
69.663,200,217,212.999999999998,0,56
69.767,200,220,209.999999999998,0,56
69.871,200,220,214.999999999996,0,56
69.980,200,220,213.999999999998,0,56
70.091,200,220,207.999999999998,0,56
70.202,200,219,204.999999999998,0,56
70.309,200,219,204.999999999998,0,56
70.419,200,219,211.999999999996,0,56
70.527,200,219,209.999999999998,0,56
70.636,200,218,208.999999999996,0,56
70.744,200,216,206.0,0,56
70.853,200,219,209.999999999998,0,56
70.967,200,218,203.999999999998,0,56
71.084,200,220,204.999999999998,-1,56
71.188,200,220,204.999999999998,-1,56
71.300,200,220,209.999999999998,-1,55
71.409,200,219,210.999999999998,-1,55
71.517,200,223,211.999999999996,-1,55
71.633,200,220,203.999999999998,-1,55
71.740,200,221,211.999999999996,-1,55
71.852,200,219,211.999999999996,-1,55
71.953,200,221,216.999999999998,-1,55
72.059,200,220,212.999999999998,-1,55
72.168,200,219,208.999999999996,-1,55
72.269,200,221,210.999999999998,-1,55
72.376,200,221,209.999999999998,-1,55
72.487,200,222,214.999999999996,-1,55
72.593,200,217,208.999999999996,-1,55
72.700,200,217,208.999999999996,-1,55
72.802,200,220,207.999999999998,-1,55
72.910,200,220,203.999999999998,-1,55
73.033,200,217,207.999999999998,0,55
73.154,200,220,208.999999999996,0,54
73.260,200,219,212.999999999998,0,54
73.363,200,217,209.999999999998,0,54
73.468,200,218,207.999999999998,0,54
73.569,200,219,204.999999999998,0,54
73.685,200,220,206.999999999998,0,54
73.790,200,220,206.999999999998,0,54
73.903,200,222,203.999999999998,0,54
74.010,200,219,209.999999999998,0,54
74.117,200,219,210.999999999998,0,54
74.218,200,220,206.999999999998,0,54
74.330,200,220,206.999999999998,0,54
74.442,200,223,206.999999999998,0,54
74.546,200,221,211.999999999996,0,54
74.648,200,218,206.0,0,54
74.762,200,220,201.999999999998,0,54
74.864,200,221,209.999999999998,0,54
74.969,200,221,211.999999999996,-1,54
75.071,200,223,208.999999999996,-1,54
75.184,200,225,211.999999999996,-1,53
75.285,200,223,213.999999999998,-1,53
75.387,200,224,208.999999999996,-1,53
75.495,200,222,210.999999999998,-1,53
75.602,200,224,206.999999999998,-1,53
75.717,200,222,206.0,-1,53
75.819,200,222,206.0,-1,53
75.934,200,218,208.999999999996,-1,53
76.048,200,220,206.999999999998,-1,53
76.152,200,216,206.0,-1,53
76.268,200,214,206.999999999998,-1,53
76.379,200,213,206.999999999998,-1,53
76.485,190,212,208.999999999996,0,53
76.586,190,214,210.999999999998,0,53
76.701,190,214,200.999999999998,0,53
76.811,190,215,211.999999999996,0,53
76.914,190,218,206.999999999998,0,53
77.015,190,221,213.999999999998,0,53
77.129,190,225,208.999999999996,0,53
77.235,190,222,200.999999999998,0,52
77.348,200,219,206.999999999998,0,52
77.451,200,219,206.999999999998,0,52
77.566,200,221,201.999999999998,-1,52
77.669,200,217,207.999999999998,-1,52
77.772,200,217,206.0,-1,52
77.882,200,219,203.0,-1,52
77.985,200,219,206.999999999998,-1,52
78.099,200,220,204.999999999998,-1,52
78.215,200,221,203.999999999998,-1,52
78.329,200,222,201.999999999998,-1,52
78.434,200,222,201.999999999998,-1,52
78.542,200,220,204.999999999998,-1,52
78.652,200,221,201.999999999998,-1,52
78.757,200,219,203.0,-1,52
78.865,200,219,203.0,-1,52
78.968,200,220,200.999999999998,-1,52
79.082,200,217,200.999999999998,0,52
79.187,200,220,201.999999999998,1,51
79.299,200,218,194.999999999998,3,51
79.402,200,218,194.999999999998,3,51
