t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,battery_pct
15.142,50,77,101.999999999998,54,37
15.246,50,76,93.000000000002,54,37
15.366,50,76,92.0,54,37
15.475,50,76,91.0,54,37
15.578,50,76,98.0,54,37
15.684,50,76,98.0,54,37
15.799,50,77,88.0,54,37
15.909,50,77,91.0,54,37
16.027,50,77,95.0,54,37
16.151,50,78,92.0,54,37
16.259,50,77,89.0,54,37
16.362,50,78,89.0,54,37
16.476,50,79,90.000000000002,54,37
16.585,50,79,85.0,54,37
16.699,50,79,93.000000000002,54,37
16.802,50,79,93.000000000002,54,37
16.909,50,79,91.0,54,37
17.016,50,80,95.0,54,37
17.126,50,80,95.0,54,37
17.227,50,79,88.0,54,37
17.341,50,79,92.0,54,37
17.441,50,79,90.000000000002,54,37
17.542,50,79,92.0,54,37
17.644,50,79,91.0,54,37
17.750,50,79,95.0,54,37
17.859,50,79,91.0,54,37
17.967,50,77,93.000000000002,54,37
18.076,50,78,98.999999999998,54,37
18.190,50,79,95.0,54,37
18.300,50,79,101.0,54,37
18.401,50,80,95.999999999998,54,37
18.506,50,80,94.0,54,37
18.610,50,80,94.0,54,37
18.717,60,81,91.0,54,37
18.819,60,81,91.0,54,37
18.926,60,81,94.0,54,37
19.032,60,81,100.0,54,37
19.136,60,82,98.999999999998,54,37
19.251,60,82,94.0,58,37
19.359,60,82,94.0,58,37
19.460,60,81,92.0,63,37
19.568,60,81,91.0,66,37
19.675,60,81,93.000000000002,68,37
19.783,60,81,100.0,69,37
19.889,60,81,97.0,68,37
19.996,60,81,101.999999999998,68,37
20.109,60,82,98.999999999998,68,37
20.214,60,82,97.0,68,37
20.323,60,82,98.0,68,37
20.425,60,82,93.000000000002,68,37
20.550,60,82,95.999999999998,68,37
20.655,60,82,95.999999999998,68,37
20.765,60,82,90.000000000002,68,37
20.870,60,81,95.0,68,37
20.975,60,80,98.0,68,37
21.079,60,80,106.0,68,37
21.184,60,79,101.999999999998,68,37
21.284,60,79,103.0,68,37
21.397,60,79,104.0,68,37
21.501,50,79,98.999999999998,68,37
21.610,50,79,101.999999999998,68,37
21.720,50,78,89.0,68,37
21.835,50,78,98.0,68,37
21.940,50,78,98.0,68,37
22.043,50,78,92.0,68,37
22.151,50,78,90.000000000002,68,37
22.263,50,79,95.0,68,37
22.372,50,79,98.0,68,37
22.472,50,79,95.999999999998,69,37
22.576,50,79,91.0,68,37
22.685,50,79,91.0,68,37
22.789,50,80,91.0,69,37
22.904,50,80,94.0,69,37
23.017,50,80,97.0,69,37
23.118,50,81,90.000000000002,69,37
23.232,60,80,98.0,69,37
23.333,60,81,90.000000000002,69,36
23.442,60,81,104.999999999998,69,36
23.550,60,80,111.0,69,36
23.651,60,81,110.0,69,36
23.766,60,80,107.0,69,36
23.880,60,80,104.0,69,36
23.980,60,80,104.0,69,36
24.092,60,80,103.0,69,36
24.193,50,79,110.0,69,36
24.301,50,79,104.999999999998,69,36
24.409,50,79,100.0,69,36
24.517,50,79,97.0,69,36
24.626,50,80,104.0,69,36
24.734,50,80,101.999999999998,69,36
24.838,50,80,103.0,69,36
24.947,60,80,98.0,70,36
25.059,50,79,95.999999999998,73,36
25.159,50,79,94.0,75,36
25.259,50,79,91.0,78,36
25.363,50,79,94.0,81,35
25.468,50,78,93.000000000002,83,35
25.570,50,78,89.0,86,35
25.676,50,79,95.0,89,35
25.776,50,79,98.999999999998,92,35
25.879,50,79,93.000000000002,94,35
25.996,50,79,97.0,100,35
26.101,50,80,89.0,102,35
26.209,50,80,87.000000000002,105,35
26.316,50,79,94.0,108,35
26.427,50,80,100.0,111,35
26.534,50,80,90.000000000002,114,35
26.642,60,80,94.0,116,35
26.743,60,81,98.999999999998,119,35
26.843,60,81,95.0,121,35
26.958,60,81,98.999999999998,124,35
27.062,60,81,97.0,126,35
27.174,60,82,101.999999999998,129,35
27.284,60,81,98.999999999998,131,35
27.393,60,81,98.0,133,34
27.501,60,81,103.0,136,34
27.612,60,81,90.000000000002,138,34
27.722,50,80,93.000000000002,142,34
27.826,50,79,87.000000000002,144,34
27.934,50,79,90.000000000002,147,34
28.035,50,79,84.000000000002,149,34
28.137,50,79,90.000000000002,152,34
28.241,50,79,90.000000000002,152,34
28.350,50,79,79.999999999998,157,34
28.454,50,79,84.000000000002,160,34
28.567,50,80,87.000000000002,163,34
28.676,50,80,92.0,166,34
28.784,50,80,78.0,169,34
28.892,50,80,79.999999999998,172,34
29.000,50,80,70.999999999998,174,34
29.110,50,79,83.0,178,34
29.211,50,79,87.000000000002,-178,34
29.333,50,79,86.0,-176,34
29.443,50,79,90.000000000002,-174,34
29.550,50,79,90.000000000002,-174,34
29.660,50,79,70.0,-170,34
29.765,50,79,70.999999999998,-168,34
29.870,50,79,86.0,-167,34
29.977,50,80,78.0,-165,34
30.084,50,79,89.0,-162,34
30.192,50,79,91.0,-159,34
30.293,50,79,84.000000000002,-157,33
30.401,50,79,73.999999999998,-154,33
30.501,50,80,79.999999999998,-151,33
30.617,50,81,87.000000000002,-148,33
30.724,50,81,86.0,-146,33
30.827,60,81,84.000000000002,-140,33
30.942,60,81,84.000000000002,-138,33
31.058,60,81,84.000000000002,-138,33
31.158,60,80,82.0,-135,33
31.265,60,81,83.0,-129,33
31.366,60,81,83.0,-129,33
31.468,60,81,83.0,-126,33
31.576,60,80,76.999999999998,-121,33
31.684,60,80,79.0,-119,33
31.792,50,80,81.0,-116,33
31.894,50,79,86.0,-114,33
32.002,50,78,84.000000000002,-112,33
32.109,50,78,85.0,-109,33
32.212,50,78,86.0,-106,33
32.320,50,78,91.0,-104,33
32.425,50,78,91.0,-99,33
32.532,50,78,95.0,-96,33
32.638,50,77,90.000000000002,-94,33
32.756,50,77,90.000000000002,-94,33
32.857,50,77,95.0,-88,33
32.965,50,77,91.0,-85,33
33.066,50,77,101.0,-83,33
33.168,50,77,93.000000000002,-80,33
33.288,50,78,97.0,-77,33
33.393,50,77,98.999999999998,-75,33
33.501,50,77,87.000000000002,-72,33
33.603,50,78,84.000000000002,-69,33
33.711,50,77,79.999999999998,-67,33
33.818,50,78,90.000000000002,-64,33
33.923,50,78,81.0,-61,33
34.028,50,77,79.999999999998,-59,33
34.131,50,78,75.0,-56,33
34.234,50,78,79.0,-53,33
34.342,50,78,75.0,-51,33
34.452,50,78,79.999999999998,-46,33
34.566,50,78,84.000000000002,-44,33
34.666,50,78,84.000000000002,-44,33
34.776,50,79,76.0,-41,33
34.881,50,79,70.0,-39,33
34.984,50,79,83.0,-33,33
35.085,50,80,79.0,-31,33
35.192,50,80,78.0,-28,33
35.296,50,80,78.0,-28,33
35.418,50,80,76.0,-23,32
35.534,50,80,79.999999999998,-20,32
35.651,50,81,73.0,-18,32
35.773,60,81,79.999999999998,-15,32
35.885,60,81,76.999999999998,-10,32
35.990,60,82,79.999999999998,-7,32
36.095,60,82,78.0,-3,32
36.200,60,82,78.0,-3,32
36.304,60,82,76.999999999998,0,32
36.416,60,82,73.999999999998,2,32
36.520,60,82,79.999999999998,4,32
36.631,60,82,76.0,5,32
36.747,60,82,76.0,5,32
36.860,60,82,79.0,5,32
36.973,60,81,72.0,5,32
37.076,60,81,70.0,5,32
37.188,60,81,70.0,5,32
37.293,60,81,67.0,5,32
37.398,60,81,73.0,5,32
37.501,60,81,75.0,5,32
37.609,60,81,72.0,5,32
37.709,60,81,68.000000000002,5,32
37.820,60,81,64.0,5,32
37.926,60,81,68.000000000002,5,32
38.035,60,82,63.0,5,32
38.142,60,83,64.0,5,32
38.244,60,81,67.0,5,32
38.351,60,82,66.0,5,31
38.459,60,82,70.0,5,31
38.561,60,82,75.0,5,31
38.668,60,83,70.999999999998,5,31
38.785,60,83,73.0,5,31
38.895,60,82,69.0,5,31
39.001,60,83,70.0,5,31
39.108,60,83,73.0,5,31
39.223,60,83,70.0,5,31
39.335,60,83,68.000000000002,5,31
39.440,60,84,76.999999999998,5,31
39.544,60,83,65.000000000002,5,31
39.651,60,84,78.0,5,31
39.752,60,84,72.0,5,31
39.859,60,83,73.999999999998,5,31
39.959,60,84,76.0,5,31
40.060,60,83,72.0,5,31
40.168,60,84,70.999999999998,5,31
40.285,60,83,76.0,5,31
40.389,60,83,67.0,5,31
40.495,60,83,72.0,5,31
40.603,60,83,72.0,5,31
40.709,60,83,66.0,5,31
40.824,60,83,73.0,5,31
40.930,60,83,73.999999999998,5,31
41.042,60,82,70.0,5,31
41.143,60,82,67.0,5,31
41.251,60,81,67.0,5,31
41.367,60,81,64.0,5,31
41.468,60,81,64.0,5,31
41.575,60,81,73.0,5,31
41.676,60,80,68.000000000002,5,31
41.785,60,80,66.0,5,31
41.906,60,81,70.999999999998,5,31
42.016,60,80,70.999999999998,5,31
42.123,60,81,64.0,5,31
42.235,50,81,73.0,5,30
42.341,60,81,68.000000000002,5,30
42.450,60,81,69.0,5,30
42.551,60,81,76.0,5,30
42.671,60,82,67.0,5,30
42.783,60,81,66.0,5,30
42.893,60,81,75.0,5,30
43.002,60,82,67.0,5,30
43.110,60,80,76.0,5,30
43.224,60,81,68.000000000002,5,30
43.335,60,81,67.0,5,30
43.443,60,80,68.000000000002,5,30
43.553,60,80,68.000000000002,5,30
43.660,60,80,73.999999999998,5,30
43.766,60,80,70.0,5,30
43.867,60,80,70.0,5,30
43.988,60,80,73.999999999998,5,30
44.093,60,79,72.0,5,30
44.202,60,80,73.999999999998,5,30
44.310,50,79,76.0,5,29
44.418,50,79,76.999999999998,5,29
44.526,50,79,82.0,5,29
44.627,50,79,84.000000000002,5,29
44.734,50,79,73.0,5,29
44.843,50,79,79.999999999998,5,29
44.951,50,79,76.999999999998,5,29
45.057,50,78,81.0,5,29
45.160,50,78,81.0,5,29
45.268,50,78,76.0,5,29
45.377,50,78,79.999999999998,5,29
45.485,50,78,76.999999999998,5,29
45.593,50,79,76.0,5,29
45.701,50,79,79.0,5,29
45.814,50,79,75.0,5,29
45.916,50,79,73.0,5,29
46.017,50,79,79.0,5,29
46.134,50,79,79.999999999998,5,29
46.235,50,79,83.0,5,28
46.347,50,78,76.999999999998,5,28
46.451,50,78,76.999999999998,5,28
46.551,50,78,79.999999999998,5,28
46.664,50,77,87.000000000002,5,28
46.776,50,78,86.0,5,28
46.883,50,78,87.000000000002,5,28
46.992,50,78,83.0,5,28
47.093,50,78,83.0,5,28
47.194,50,78,91.0,5,28
47.308,50,77,89.0,5,28
47.425,50,77,89.0,5,28
47.526,50,77,89.0,5,28
47.635,50,76,87.000000000002,5,28
47.747,50,77,91.0,5,28
47.851,50,77,90.000000000002,5,28
47.959,50,77,89.0,5,28
48.068,50,77,86.0,5,28
48.177,50,77,97.0,5,28
48.283,50,77,92.0,5,27
48.385,50,77,86.0,5,27
48.493,50,77,86.0,5,27
48.603,50,77,88.0,5,27
48.724,50,77,92.0,5,27
48.842,50,78,88.0,5,27
48.950,50,78,93.000000000002,5,27
49.051,50,79,101.0,5,27
49.152,50,79,98.0,5,27
49.252,50,79,101.0,5,27
49.360,50,78,97.0,5,27
49.472,50,79,101.0,5,27
49.575,50,77,101.0,5,27
49.685,50,78,103.0,5,27
49.796,50,77,95.999999999998,5,27
49.902,50,77,95.999999999998,5,27
50.010,50,77,92.0,5,27
50.118,50,76,93.000000000002,5,27
50.218,50,77,92.0,5,27
50.326,50,77,90.000000000002,5,26
50.434,50,77,94.0,5,26
50.549,50,78,91.0,5,26
50.655,50,78,88.0,5,26
50.767,50,78,89.0,5,26
50.882,50,79,95.999999999998,5,26
50.993,50,80,98.999999999998,5,26
51.109,50,80,104.0,5,26
51.218,60,81,107.0,5,26
51.331,60,80,98.0,5,26
51.443,60,80,106.0,5,26
51.550,60,80,101.999999999998,5,26
51.655,60,80,97.0,5,26
51.769,60,79,91.0,5,26
51.884,50,79,101.0,5,26
51.986,50,79,97.0,4,26
52.094,50,79,91.0,4,26
52.202,50,79,100.0,4,26
52.310,50,79,92.0,4,25
52.418,50,79,89.0,4,25
52.533,50,79,88.0,4,25
52.635,50,79,90.000000000002,4,25
52.744,50,79,79.999999999998,4,25
52.859,50,78,86.0,4,25
52.960,50,78,85.0,4,25
53.068,50,78,87.000000000002,5,25
53.176,50,78,87.000000000002,5,25
53.285,50,77,88.0,5,25
53.402,50,78,82.0,5,25
53.506,50,79,76.999999999998,5,25
53.613,50,78,79.999999999998,5,25
53.714,50,78,85.0,5,25
53.823,50,78,86.0,5,25
53.932,50,79,87.000000000002,5,25
54.035,50,79,78.0,5,25
54.151,50,79,90.000000000002,5,25
54.259,50,79,86.0,5,24
54.375,50,78,86.0,5,24
54.478,50,77,92.0,5,24
54.582,50,77,87.000000000002,5,24
54.685,50,79,90.000000000002,5,24
54.793,50,80,95.0,5,24
54.893,50,83,95.999999999998,5,24
54.994,60,84,81.0,5,24
55.102,60,84,82.0,5,24
55.210,60,85,85.0,5,24
55.310,60,85,85.0,5,24
55.417,60,85,81.0,5,24
55.529,60,85,79.999999999998,5,24
55.643,60,86,87.000000000002,5,24
55.752,60,85,81.0,5,24
55.852,60,84,86.0,5,24
55.959,60,82,81.0,5,24
56.063,60,82,73.999999999998,5,24
56.169,60,81,78.0,5,24
56.276,60,80,79.0,5,23
56.385,60,79,79.0,5,23
56.486,50,78,75.0,5,23
56.593,50,78,81.0,5,23
56.709,50,78,81.0,5,23
56.821,50,78,73.999999999998,5,23
56.928,50,78,73.0,5,23
57.028,50,78,73.0,5,23
57.131,50,78,88.0,5,23
57.240,50,78,88.0,5,23
57.344,50,78,70.0,5,23
57.451,50,79,79.999999999998,5,23
57.558,50,78,72.0,5,23
57.660,50,79,76.0,5,23
57.768,50,80,72.0,5,23
57.877,50,80,76.999999999998,5,23
57.986,50,80,79.0,5,23
58.092,60,81,76.999999999998,5,23
58.201,60,81,79.999999999998,5,23
58.308,60,82,79.999999999998,5,23
58.411,60,83,87.000000000002,5,23
58.518,60,87,84.000000000002,5,23
58.618,60,90,87.000000000002,5,23
58.727,60,93,88.0,5,23
58.834,70,99,97.0,5,23
58.936,70,99,97.0,5,23
59.051,80,105,101.999999999998,5,23
59.166,80,109,100.0,5,23
59.284,80,112,104.0,5,23
59.385,90,116,107.0,5,23
59.493,90,118,103.0,5,23
59.601,90,122,110.0,5,23
59.709,90,125,117.0,5,23
59.820,100,128,118.000000000002,5,23
59.928,100,132,118.000000000002,5,23
60.043,100,135,126.999999999998,5,23
60.144,110,138,126.999999999998,5,23
60.252,110,140,133.0,5,23
60.363,110,145,129.0,5,23
60.468,120,146,134.000000000002,5,23
60.572,120,149,139.0,5,23
60.677,130,156,129.999999999998,5,23
60.781,130,156,129.999999999998,5,23
60.886,130,162,139.0,5,23
61.001,130,165,153.0,5,23
61.110,140,166,154.0,5,23
61.218,140,167,153.0,5,23
61.332,150,171,154.0,5,23
61.433,150,173,154.999999999998,5,23
61.543,150,175,158.0,5,23
61.651,150,182,159.000000000002,5,23
61.752,160,184,158.0,5,23
61.859,160,187,163.0,5,23
61.964,160,187,163.0,5,23
62.068,170,195,167.0,5,23
62.177,170,195,167.0,5,23
62.284,170,199,175.0,5,23
62.394,180,206,173.999999999998,5,23
62.495,180,206,173.999999999998,5,23
62.609,180,211,178.0,5,23
62.724,190,210,179.0,5,23
62.828,190,215,185.0,5,23
62.943,190,217,182.0,5,23
63.047,190,220,187.000000000002,5,23
63.161,200,220,189.0,5,23
63.267,200,223,189.0,5,23
63.368,200,226,189.0,5,23
63.476,200,227,192.0,5,23
63.581,210,235,193.000000000002,5,23
63.695,210,232,198.0,5,23
63.809,210,237,208.0,5,23
63.920,220,244,198.0,5,23
64.026,220,243,207.0,5,23
64.132,220,247,208.0,5,23
64.253,220,250,210.0,5,23
64.368,230,254,215.000000000002,5,22
64.478,230,256,217.0,5,22
64.585,230,256,217.0,5,22
64.694,230,262,216.0,5,22
64.801,240,264,220.0,5,22
64.911,240,265,229.0,5,22
65.026,240,271,229.0,5,22
65.137,250,271,235.0,5,22
65.245,250,271,238.0,5,22
65.352,250,279,242.0,5,22
65.452,250,281,238.0,5,22
65.565,260,287,238.0,5,22
65.666,260,291,241.0,5,22
65.768,260,288,251.0,5,22
65.868,260,293,243.000000000002,5,22
65.990,270,294,247.0,5,22
66.103,270,297,247.0,5,22
66.214,270,297,247.0,5,22
66.318,270,304,248.0,5,22
66.418,280,297,251.999999999998,5,22
66.525,280,306,264.0,5,22
66.626,280,310,257.0,5,22
66.727,290,317,263.0,5,22
66.834,290,314,268.000000000002,5,22
66.935,290,319,266.0,5,22
67.041,300,327,262.000000000002,5,22
67.149,300,329,268.000000000002,5,22
67.252,300,329,272.0,5,22
67.354,300,335,270.999999999998,5,22
67.459,310,336,269.0,5,22
67.565,310,342,270.999999999998,5,22
67.668,310,334,276.999999999998,5,22
67.777,320,345,283.0,5,22
67.885,320,348,282.0,5,22
67.993,320,349,278.0,5,22
68.103,320,349,278.0,5,22
68.208,330,359,286.0,5,22
68.318,330,356,288.0,5,21
68.419,330,361,295.0,5,21
68.527,340,364,287.000000000002,5,21
68.628,340,364,289.0,5,21
68.734,340,361,292.0,5,21
68.836,340,363,292.0,5,21
68.940,340,374,298.0,5,21
69.042,350,380,300.0,5,21
69.151,350,381,298.999999999998,5,21
69.254,350,381,304.999999999998,5,21
69.369,360,384,304.999999999998,5,21
69.482,360,382,304.999999999998,5,21
69.585,360,389,312.000000000002,5,21
69.701,360,392,308.0,5,21
69.802,370,390,311.0,5,21
69.910,370,390,301.0,5,21
70.015,370,390,304.0,5,21
70.120,370,391,308.0,5,21
70.234,370,388,319.0,5,21
70.346,370,391,307.0,5,20
70.449,370,398,304.0,5,20
70.553,370,398,304.0,5,20
70.660,370,391,312.000000000002,5,20
70.760,360,394,304.0,5,20
70.867,360,392,303.0,5,20
70.973,360,387,304.999999999998,5,20
71.085,360,388,298.999999999998,5,20
71.188,360,388,290.000000000002,5,20
71.294,360,382,286.0,5,20
71.397,360,385,293.000000000002,5,20
71.502,360,379,295.999999999998,5,20
71.618,360,382,291.0,5,20
71.731,360,390,288.0,5,20
71.833,360,387,294.0,5,20
71.944,360,384,292.0,5,20
72.044,360,384,292.0,5,20
72.151,360,385,289.0,5,20
72.251,360,397,295.999999999998,5,20
72.359,360,390,290.000000000002,5,20
72.468,360,391,292.0,5,20
72.577,360,395,293.000000000002,5,20
72.686,360,388,293.000000000002,5,20
72.793,370,396,291.0,5,20
72.902,370,395,289.0,5,20
73.010,370,400,282.0,5,20
73.114,370,396,286.0,5,20
73.219,370,393,283.0,5,20
73.327,370,386,283.0,5,20
73.428,370,390,288.0,5,20
73.535,370,384,287.000000000002,5,20
73.648,360,385,279.0,5,20
73.751,360,383,290.000000000002,5,20
73.863,360,384,285.0,5,20
73.986,360,394,301.0,5,20
74.092,360,410,298.999999999998,5,20
74.194,360,410,298.999999999998,5,20
74.297,360,410,298.999999999998,5,20
74.411,370,419,304.999999999998,5,20
74.518,370,410,293.000000000002,5,20
74.627,370,414,295.0,5,20
74.737,380,418,295.0,5,20
74.844,380,411,295.999999999998,5,20
74.951,380,419,291.0,5,20
75.053,380,418,284.000000000002,5,20
75.165,380,419,292.0,5,20
75.269,380,416,301.0,5,19
75.369,380,416,301.0,5,19
75.477,380,401,288.0,5,19
75.593,380,403,285.0,5,19
75.694,380,404,289.0,5,19
75.811,380,397,281.0,5,19
75.911,370,393,276.0,5,19
76.019,370,393,276.0,5,19
76.127,370,391,279.999999999998,5,19
76.236,370,385,279.0,5,19
76.343,370,385,283.0,5,19
76.460,360,380,290.000000000002,5,19
76.560,360,382,282.0,5,19
76.669,360,384,287.000000000002,5,19
76.776,360,387,291.0,5,19
76.885,360,384,294.0,5,19
76.985,360,381,288.0,5,19
77.088,360,383,282.0,5,19
77.210,360,385,282.0,5,19
77.324,360,384,290.000000000002,5,19
77.426,360,392,289.0,5,19
77.527,360,392,289.0,5,19
77.649,360,402,294.0,5,19
77.757,360,394,289.0,5,19
77.863,370,402,286.0,5,19
77.969,370,405,290.000000000002,5,19
78.076,370,401,292.0,5,19
78.186,370,398,291.0,5,19
78.302,370,388,289.0,5,19
78.420,370,388,289.0,5,19
78.540,370,391,289.0,5,19
78.644,370,389,286.0,5,19
78.751,370,393,288.0,5,19
78.853,370,395,291.0,5,19
78.960,370,398,292.0,5,19
79.060,370,402,297.0,5,19
79.163,370,403,288.0,5,19
79.268,370,396,288.0,5,19
79.382,370,396,283.0,5,18
79.494,370,400,293.000000000002,5,18
79.602,370,398,291.0,5,18
79.718,370,396,287.000000000002,5,18
79.822,370,403,289.0,5,18
79.931,370,411,284.000000000002,5,18
80.039,370,403,286.0,5,18
80.148,370,407,286.0,5,18
80.252,370,401,284.000000000002,5,18
80.353,370,400,291.0,5,18
80.467,370,408,291.0,5,18
80.569,370,402,285.0,5,18
80.677,370,402,285.0,5,18
80.780,370,401,282.0,5,18
80.885,370,402,284.000000000002,5,18
80.986,370,397,281.0,5,18
81.087,370,399,281.0,5,18
81.202,370,392,278.0,5,18
81.310,370,392,278.0,5,18
81.418,370,383,282.0,5,17
81.523,370,383,288.0,5,17
81.628,370,391,288.0,5,17
81.735,370,392,289.0,5,17
81.836,370,392,292.0,5,17
81.944,370,388,295.999999999998,5,17
82.048,360,393,295.999999999998,5,17
82.153,370,381,295.0,5,17
82.268,370,392,294.0,5,17
82.377,370,389,292.0,5,17
82.485,370,394,295.999999999998,5,17
82.594,370,394,290.000000000002,5,17
82.704,370,394,298.999999999998,5,17
82.819,370,402,301.999999999998,5,17
82.919,370,402,301.999999999998,5,17
83.031,370,394,293.000000000002,5,17
83.135,370,399,313.0,5,17
83.236,370,407,298.0,5,16
83.336,370,398,309.000000000002,5,16
83.444,370,396,304.999999999998,5,16
83.552,370,400,304.999999999998,5,16
83.658,370,394,301.0,5,16
83.764,370,408,300.0,5,16
83.870,370,401,304.0,5,16
83.986,370,408,308.0,5,16
84.095,370,401,308.0,5,16
84.212,370,402,304.999999999998,5,16
84.320,370,397,303.0,5,16
84.435,370,402,306.0,5,16
84.544,370,406,295.999999999998,5,16
84.646,370,402,300.0,5,16
84.752,370,400,301.0,8,16
84.861,370,399,301.999999999998,11,16
84.969,370,389,298.999999999998,13,16
85.074,370,395,310.0,16,16
85.177,370,394,306.0,18,16
85.286,370,394,295.999999999998,19,16
85.389,370,394,300.0,20,16
85.504,370,395,301.0,20,16
85.612,370,394,300.0,20,16
85.727,370,391,301.0,20,16
85.828,370,396,294.0,20,16
85.936,370,396,288.0,20,16
86.037,370,397,298.999999999998,20,16
86.151,370,397,293.000000000002,20,16
86.251,370,394,295.0,20,16
86.361,370,397,301.0,20,16
86.471,370,397,301.0,20,16
86.583,370,400,294.0,20,16
86.688,370,401,298.0,20,16
86.797,370,399,295.999999999998,20,16
86.902,370,408,298.999999999998,20,16
87.005,370,397,298.0,20,16
87.112,370,401,297.0,20,16
87.227,370,395,298.999999999998,20,15
87.328,370,395,294.0,20,15
87.436,370,400,295.0,20,15
87.541,370,390,298.999999999998,20,15
