t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,battery_pct
24.469,0,10,-20.999999999996,-17,22
24.581,0,10,-16.999999999998,-17,22
24.694,0,10,-19.999999999998,-17,22
24.806,0,10,-15.999999999998,-17,22
24.919,0,10,-15.999999999998,-17,22
25.034,0,10,-19.999999999998,-17,22
25.143,0,10,-12.999999999998,-17,22
25.256,0,10,-13.999999999998,-17,22
25.368,0,10,-18.999999999998,-17,22
25.481,0,10,-18.999999999998,-17,22
25.594,0,10,-18.999999999998,-17,22
25.704,0,10,-17.999999999996,-17,22
25.815,0,10,-17.999999999996,-17,22
25.927,0,10,-17.999999999996,-17,22
26.039,0,10,-17.999999999996,-17,22
26.151,0,10,-20.999999999996,-17,22
26.262,0,10,-20.999999999996,-17,22
26.374,0,10,-17.999999999996,-17,22
26.487,0,10,-20.999999999996,-17,22
26.601,0,10,-20.999999999996,-17,22
26.711,0,10,-21.999999999998,-17,22
26.823,0,10,-21.999999999998,-17,22
26.935,0,10,-21.999999999998,-17,22
27.047,0,10,-17.999999999996,-17,22
27.160,0,10,-22.999999999998,-17,22
27.272,0,10,-22.999999999998,-17,22
27.382,0,10,-21.999999999998,-17,22
27.495,0,10,-25.999999999998,-17,22
27.606,0,10,-22.999999999998,-17,22
27.719,0,10,-25.0,-17,22
27.831,0,10,-25.0,-17,22
27.944,0,10,-23.999999999998,-17,22
28.057,0,10,-16.999999999998,-17,22
28.169,0,10,-25.0,-17,22
28.280,0,10,-28.0,-17,22
28.391,0,10,-15.999999999998,-17,22
28.505,0,10,-20.999999999996,-17,22
28.617,0,10,-20.999999999996,-17,22
28.728,0,10,-21.999999999998,-17,22
28.841,0,10,-15.999999999998,-17,22
28.953,0,10,-15.999999999998,-17,22
29.065,0,10,-20.999999999996,-17,22
29.178,0,10,-18.999999999998,-17,22
29.290,0,10,-18.999999999998,-17,22
29.402,0,10,-18.999999999998,-17,22
29.514,0,10,-23.999999999998,-17,22
29.627,0,10,-22.999999999998,-17,22
29.738,0,10,-19.999999999998,-17,22
29.851,0,10,-16.999999999998,-17,22
29.963,0,10,-16.999999999998,-17,22
30.074,0,10,-23.999999999998,-17,22
30.186,0,10,-21.999999999998,-17,22
30.298,0,10,-16.999999999998,-17,22
30.409,0,10,-25.0,-17,22
30.522,0,10,-19.999999999998,-17,22
30.634,0,10,-20.999999999996,-17,22
30.745,0,10,-18.999999999998,-17,22
30.856,0,10,-18.999999999998,-17,22
30.967,0,10,-21.999999999998,-17,22
31.079,0,10,-21.999999999998,-17,22
31.189,0,10,-19.999999999998,-17,22
31.300,0,10,-16.999999999998,-17,22
31.414,0,10,-16.999999999998,-17,22
31.525,0,10,-17.999999999996,-17,22
31.638,0,10,-20.999999999996,-17,21
31.749,0,10,-18.999999999998,-17,21
31.862,0,10,-18.999999999998,-17,21
31.973,0,10,-16.999999999998,-17,21
32.085,0,10,-16.999999999998,-17,21
32.198,0,10,-17.999999999996,-17,21
32.310,0,10,-25.0,-17,21
32.421,0,10,-23.999999999998,-17,21
32.535,0,10,-23.999999999998,-17,21
32.647,0,10,-23.999999999998,-17,21
32.758,0,10,-20.999999999996,-17,21
32.870,0,10,-15.999999999998,-17,21
32.982,0,10,-15.999999999998,-17,21
33.094,0,10,-19.999999999998,-17,21
33.206,0,10,-16.999999999998,-17,21
33.319,0,10,-18.999999999998,-17,21
33.431,0,10,-21.999999999998,-17,21
33.545,0,10,-16.999999999998,-17,21
33.655,0,10,-18.999999999998,-17,21
33.767,0,10,-14.999999999996,-17,21
33.879,0,10,-17.999999999996,-17,21
33.989,0,10,-20.999999999996,-17,21
34.101,0,10,-18.999999999998,-17,21
34.214,0,10,-17.999999999996,-17,21
34.325,0,10,-17.999999999996,-17,21
34.438,0,10,-20.999999999996,-17,21
34.551,0,10,-18.999999999998,-17,21
34.662,0,10,-18.999999999998,-17,21
34.774,0,10,-17.999999999996,-17,21
34.885,0,10,-19.999999999998,-17,21
34.997,0,10,-16.999999999998,-17,21
35.110,0,10,-16.999999999998,-17,21
35.221,0,10,-21.999999999998,-17,21
35.333,0,10,-20.999999999996,-17,21
35.444,0,10,-20.999999999996,-17,21
35.558,0,10,-22.999999999998,-17,21
35.670,0,10,-23.999999999998,-17,21
35.781,0,10,-23.999999999998,-17,21
35.892,0,10,-25.0,-17,21
36.005,0,10,-19.999999999998,-17,21
36.116,0,10,-25.999999999998,-17,21
36.224,0,10,-25.999999999998,-17,21
36.326,0,10,-23.999999999998,-17,21
36.438,0,10,-23.999999999998,-17,21
36.550,0,10,-23.999999999998,-17,21
36.657,0,10,-23.999999999998,-17,21
36.757,0,10,-23.999999999998,-17,21
36.860,0,10,-23.999999999998,-17,21
36.973,0,10,-23.999999999998,-17,21
37.075,0,10,-23.999999999998,-18,21
37.187,0,10,-23.999999999998,-18,21
37.291,0,20,29.000000000004,-18,21
37.404,0,20,29.000000000004,-18,21
37.506,20,34,39.000000000002,-18,21
37.617,30,44,45.000000000002,-18,21
37.729,40,66,60.000000000004,-17,21
37.841,40,66,60.000000000004,-17,21
37.953,50,77,71.000000000002,-18,21
38.065,50,81,78.000000000002,-18,21
38.177,60,84,83.000000000002,-18,21
38.289,60,85,83.000000000002,-18,21
38.402,60,86,88.000000000004,-18,21
38.515,60,86,88.000000000004,-18,21
38.625,60,87,89.000000000002,-18,21
38.737,60,87,93.000000000002,-18,21
38.850,60,88,91.0,-18,21
38.961,60,87,86.000000000002,-18,21
39.074,60,87,92.000000000002,-18,21
39.186,60,87,79.000000000004,-18,21
39.298,60,87,84.000000000002,-18,21
39.410,60,87,84.000000000002,-18,21
39.523,60,85,86.000000000002,-18,21
39.636,60,84,90.000000000002,-17,21
39.747,60,84,90.000000000002,-17,21
39.859,60,84,81.000000000002,-17,21
39.972,60,83,81.000000000002,-17,21
40.084,60,82,78.000000000002,-17,21
40.197,60,81,73.000000000002,-18,21
40.309,60,80,80.000000000002,-18,21
40.422,60,80,80.000000000002,-18,21
40.535,60,80,74.000000000002,-18,21
40.647,60,80,77.000000000002,-18,21
40.759,60,80,77.000000000002,-18,21
40.871,60,80,77.000000000002,-18,21
40.983,60,79,78.000000000002,-17,21
41.096,60,79,82.000000000004,-17,21
41.208,60,78,70.000000000002,-17,21
41.319,60,79,77.000000000002,-17,21
41.432,60,79,69.0,-17,21
41.545,60,79,74.000000000002,-18,21
41.658,60,78,74.000000000002,-18,21
41.770,60,78,74.000000000002,-18,21
41.881,60,78,75.0,-18,21
41.989,60,78,75.0,-18,21
42.095,60,78,67.000000000002,-18,21
42.201,60,78,71.000000000002,-18,21
42.303,60,78,76.000000000002,-18,21
42.410,60,80,72.0,-18,21
42.519,60,81,72.0,-18,21
42.621,60,82,77.000000000002,-18,21
42.736,60,83,76.000000000002,-18,21
42.845,60,84,82.000000000004,-18,21
42.956,60,85,82.000000000004,-18,21
43.079,60,87,83.000000000002,-18,21
43.193,70,89,79.000000000004,-17,21
43.304,70,91,80.000000000002,-17,21
43.408,70,94,84.000000000002,-17,21
43.510,70,96,86.000000000002,-17,21
43.622,80,100,81.000000000002,-17,21
43.731,80,102,93.000000000002,-17,21
43.842,80,106,92.000000000002,-17,21
43.947,80,110,97.0,-17,21
44.060,90,115,95.000000000002,-17,21
44.176,90,117,102.000000000002,-18,21
44.277,100,120,99.000000000002,-18,21
44.383,100,124,102.000000000002,-18,21
44.488,100,125,106.000000000002,-17,21
44.596,100,130,104.000000000004,-17,21
44.704,110,132,111.000000000002,-17,21
44.818,110,136,111.000000000002,-18,21
44.923,110,138,107.000000000004,-18,21
45.033,120,142,118.000000000002,-18,21
45.133,120,148,116.0,-17,21
45.238,120,148,116.0,-17,21
45.343,120,151,120.000000000002,-17,21
45.451,130,153,122.0,-18,21
45.559,130,155,127.000000000002,-18,21
45.662,140,160,128.000000000002,-18,21
45.768,140,160,128.000000000002,-18,21
45.874,140,163,137.000000000002,-18,21
45.988,140,167,131.000000000002,-18,21
46.095,150,170,128.000000000002,-18,21
46.211,150,174,125.0,-18,21
46.316,150,170,142.000000000002,-17,21
46.424,150,172,138.000000000004,-17,21
46.525,150,171,132.000000000004,-17,21
46.639,150,169,136.000000000002,-17,21
46.744,150,170,135.000000000004,-17,21
46.851,150,168,131.000000000002,-18,21
46.953,150,168,134.000000000002,-18,21
47.060,150,167,131.000000000002,-18,21
47.178,150,166,130.000000000002,-18,21
47.291,150,166,129.000000000004,-18,21
47.400,140,164,135.000000000004,-17,21
47.502,140,164,135.000000000004,-17,21
47.610,140,164,132.000000000004,-17,21
47.716,140,165,133.000000000002,-17,21
47.826,140,166,132.000000000004,-17,21
47.941,140,167,131.000000000002,-17,21
48.047,140,168,133.000000000002,-17,21
48.161,150,169,135.000000000004,-17,21
48.274,150,168,131.000000000002,-17,21
48.394,150,170,133.000000000002,-17,21
48.507,150,172,137.000000000002,-17,21
48.609,150,170,133.000000000002,-17,21
48.711,150,172,139.000000000002,-17,21
48.824,150,172,136.000000000002,-17,21
48.937,150,175,144.0,-17,21
49.044,150,172,140.000000000002,-17,21
49.151,150,174,139.000000000002,-17,21
49.257,150,174,135.000000000004,-17,21
49.366,150,174,133.000000000002,-17,21
49.477,150,176,135.000000000004,-17,21
49.592,150,173,139.000000000002,-17,21
49.695,150,173,137.000000000002,-17,21
49.800,150,173,135.000000000004,-17,21
49.907,150,175,135.000000000004,-18,21
50.014,150,174,137.000000000002,-18,21
50.121,150,172,138.000000000004,-18,21
50.225,150,173,137.000000000002,-18,21
50.327,150,175,141.0,-18,21
50.442,150,174,137.000000000002,-18,21
50.547,150,173,137.000000000002,-18,21
50.652,150,176,138.000000000004,-18,21
50.754,150,171,135.000000000004,-18,21
50.859,150,172,139.000000000002,-17,21
50.961,150,173,138.000000000004,-15,21
51.069,150,175,134.000000000002,-13,21
51.173,150,172,141.0,-10,21
51.276,150,173,138.000000000004,-8,21
51.391,150,172,146.000000000002,-5,21
51.504,150,172,144.0,-3,21
51.606,150,171,141.0,-1,21
51.710,150,171,141.0,-1,21
51.818,150,173,142.000000000002,-1,21
51.926,150,173,142.000000000002,-1,21
52.028,150,175,136.000000000002,-1,21
52.142,150,172,138.000000000004,-1,21
52.243,150,173,138.000000000004,-1,21
52.343,150,173,149.000000000002,-1,21
52.454,150,173,142.000000000002,-1,21
52.569,150,174,141.0,-1,21
52.676,150,176,135.000000000004,-1,21
52.790,150,171,134.000000000002,-1,21
52.896,150,171,135.000000000004,-1,21
53.002,150,171,132.000000000004,-1,21
53.111,150,171,132.000000000004,-1,21
53.213,150,171,137.000000000002,-1,21
53.326,150,171,135.000000000004,-1,21
53.440,150,171,135.000000000004,-1,21
53.543,150,171,135.000000000004,-1,21
53.644,150,170,133.000000000002,-1,21
53.752,150,172,136.000000000002,-1,21
53.859,150,171,135.000000000004,-1,21
53.961,150,172,125.0,-1,21
54.076,150,172,133.000000000002,-1,21
54.177,150,173,133.000000000002,-1,21
54.289,150,172,134.000000000002,-1,21
54.395,150,175,135.000000000004,-3,21
54.498,150,172,128.000000000002,-6,21
54.605,150,174,138.000000000004,-8,21
54.710,150,173,142.000000000002,-11,21
54.812,150,172,130.000000000002,-13,21
54.918,150,174,137.000000000002,-14,21
55.021,150,173,138.000000000004,-14,21
55.127,150,175,135.000000000004,-14,21
55.232,150,172,136.000000000002,-14,21
55.345,150,174,132.000000000004,-14,21
55.450,150,171,134.000000000002,-14,21
55.561,150,172,138.000000000004,-14,21
55.661,150,174,143.000000000002,-14,21
55.767,150,173,142.000000000002,-14,21
55.875,150,172,136.000000000002,-14,21
55.977,150,174,137.000000000002,-14,21
56.082,150,171,131.000000000002,-14,21
56.187,150,171,138.000000000004,-14,21
56.292,150,170,132.000000000004,-14,21
56.407,150,171,131.000000000002,-14,21
56.517,150,173,133.000000000002,-14,21
56.624,150,173,133.000000000002,-14,21
56.727,150,172,139.000000000002,-14,21
56.835,150,172,139.000000000002,-14,21
56.944,150,173,136.000000000002,-14,21
57.053,150,174,135.000000000004,-14,21
57.168,150,173,136.000000000002,-14,21
57.277,150,173,144.0,-14,21
57.391,150,176,145.000000000002,-14,21
57.505,150,176,137.000000000002,-14,21
57.622,150,175,142.000000000002,-16,21
57.727,150,173,140.000000000002,-18,21
57.839,150,176,138.000000000004,-23,21
57.943,150,176,138.000000000004,-23,21
58.053,150,174,137.000000000002,-25,21
58.156,150,174,141.0,-28,21
58.271,150,172,139.000000000002,-30,21
58.377,150,173,140.000000000002,-35,21
58.483,150,173,138.000000000004,-37,21
58.588,150,173,138.000000000004,-37,21
58.694,150,172,138.000000000004,-37,21
58.798,150,172,134.000000000002,-37,21
58.907,150,173,136.000000000002,-37,21
59.013,150,173,136.000000000002,-37,21
59.116,150,172,138.000000000004,-37,21
59.224,150,175,136.000000000002,-37,21
59.327,150,174,139.000000000002,-37,21
59.439,150,177,139.000000000002,-37,21
59.545,150,177,141.0,-37,21
59.649,160,181,137.000000000002,-37,21
59.765,160,183,144.0,-37,21
59.879,160,178,145.000000000002,-37,21
59.988,160,182,145.000000000002,-37,21
60.102,160,182,139.000000000002,-37,21
60.224,160,180,146.000000000002,-37,21
60.329,160,182,141.0,-37,21
60.436,160,180,147.0,-37,21
60.536,160,180,139.000000000002,-37,21
60.642,160,182,140.000000000002,-37,21
60.745,160,179,141.0,-37,21
60.861,160,179,141.0,-37,21
60.975,160,181,139.000000000002,-37,21
61.088,160,178,136.000000000002,-37,21
61.194,160,179,141.0,-37,21
61.304,160,178,145.000000000002,-37,21
61.406,160,179,143.000000000002,-37,21
61.510,160,180,150.0,-37,21
61.620,160,179,142.000000000002,-37,21
61.728,160,179,142.000000000002,-37,21
61.843,160,178,144.0,-37,21
61.960,160,176,147.0,-37,21
62.064,160,179,150.0,-37,21
62.170,160,178,145.000000000002,-37,21
62.276,160,178,146.000000000002,-37,21
62.390,160,177,147.0,-37,21
62.493,160,178,143.000000000002,-37,21
62.601,160,177,146.000000000002,-37,21
62.711,160,180,144.0,-39,21
62.823,160,180,141.0,-41,21
62.930,160,180,141.0,-42,21
63.037,160,180,144.0,-44,21
63.144,160,180,149.000000000002,-46,21
63.249,160,179,145.000000000002,-48,21
63.362,160,180,150.0,-50,21
63.469,160,180,144.0,-52,21
63.577,160,181,143.000000000002,-54,21
63.691,160,183,148.000000000002,-58,21
63.795,160,184,153.000000000002,-61,21
63.906,160,184,153.000000000002,-61,21
64.012,160,182,143.000000000002,-63,21
64.120,160,183,146.000000000002,-64,21
64.225,160,183,143.000000000002,-64,21
64.327,160,183,145.000000000002,-64,21
64.443,160,180,142.000000000002,-64,21
64.547,160,184,139.000000000002,-64,21
64.660,160,182,148.000000000002,-64,21
64.760,160,183,145.000000000002,-64,21
64.876,160,184,142.000000000002,-64,21
64.978,160,185,150.0,-64,21
65.085,160,185,146.000000000002,-64,21
65.190,160,184,152.000000000002,-64,21
65.296,160,182,142.000000000002,-64,21
65.408,160,183,149.000000000002,-64,21
65.508,160,182,158.000000000002,-64,21
65.625,160,181,147.0,-64,21
65.743,160,182,145.000000000002,-64,21
65.864,160,179,144.0,-64,21
65.976,160,182,146.000000000002,-64,21
66.086,160,179,141.0,-64,21
66.195,160,182,140.000000000002,-64,21
66.303,160,181,148.000000000002,-64,21
66.408,160,179,141.0,-64,21
66.512,160,179,146.000000000002,-64,21
66.627,160,180,139.000000000002,-64,21
66.728,160,181,146.000000000002,-64,21
66.832,160,181,141.0,-64,21
66.937,160,180,145.000000000002,-64,21
67.038,160,180,135.000000000004,-64,21
67.144,160,183,136.000000000002,-64,21
67.257,160,183,146.000000000002,-64,21
67.361,160,181,145.000000000002,-64,21
67.473,160,184,140.000000000002,-64,21
67.579,160,183,138.000000000004,-64,21
67.686,160,184,139.000000000002,-64,21
67.793,160,185,136.000000000002,-64,21
67.894,160,185,139.000000000002,-64,21
68.007,160,187,135.000000000004,-64,21
68.111,160,186,137.000000000002,-64,21
68.215,160,188,137.000000000002,-64,21
68.322,160,187,135.000000000004,-64,21
68.435,160,187,131.000000000002,-64,21
68.540,160,186,133.000000000002,-64,21
68.642,160,185,131.000000000002,-64,21
68.756,160,186,133.000000000002,-64,21
68.875,160,186,134.000000000002,-64,21
68.982,160,185,135.000000000004,-64,21
69.095,160,186,124.000000000002,-64,21
69.198,160,185,132.000000000004,-64,21
69.306,160,184,139.000000000002,-64,21
69.413,160,185,140.000000000002,-64,21
69.525,160,184,141.0,-64,21
69.631,160,181,141.0,-64,21
69.744,160,185,144.0,-64,21
69.851,160,185,144.0,-64,21
69.957,160,182,140.000000000002,-64,21
70.061,160,186,140.000000000002,-64,21
70.165,160,183,143.000000000002,-64,21
70.277,160,182,139.000000000002,-64,21
70.385,160,181,144.0,-64,21
70.488,160,185,142.000000000002,-64,21
70.594,160,182,142.000000000002,-64,21
70.711,160,183,142.000000000002,-64,21
70.823,160,179,141.0,-64,21
70.929,160,182,139.000000000002,-64,21
71.040,160,182,136.000000000002,-64,21
71.146,160,182,143.000000000002,-64,21
71.251,160,184,145.000000000002,-64,21
71.357,160,180,142.000000000002,-64,21
71.464,160,182,144.0,-64,21
71.573,160,182,141.0,-64,21
71.689,160,182,143.000000000002,-64,21
71.794,160,183,151.000000000002,-64,21
71.899,160,182,141.0,-64,21
72.002,160,183,143.000000000002,-64,21
72.117,160,182,143.000000000002,-64,21
72.227,160,181,144.0,-64,21
72.328,160,184,141.0,-64,21
72.438,160,185,142.000000000002,-64,21
72.551,160,185,143.000000000002,-64,21
72.661,160,184,142.000000000002,-64,21
72.777,160,188,137.000000000002,-64,21
72.879,160,187,141.0,-64,21
72.982,160,188,142.000000000002,-64,21
73.089,160,188,146.000000000002,-64,21
73.195,160,190,146.000000000002,-64,21
73.307,160,187,148.000000000002,-64,21
73.411,160,188,149.000000000002,-64,21
73.513,160,187,153.000000000002,-64,21
73.620,160,186,145.000000000002,-64,21
73.743,160,184,143.000000000002,-64,21
73.850,160,185,139.000000000002,-64,21
73.955,160,182,138.000000000004,-65,21
74.062,160,182,138.000000000004,-65,21
74.173,160,184,147.0,-70,21
74.279,160,182,147.0,-73,21
74.390,160,184,145.000000000002,-75,21
74.494,160,181,143.000000000002,-78,21
74.595,160,182,141.0,-80,21
74.710,160,180,146.000000000002,-81,21
74.818,160,181,145.000000000002,-81,21
74.925,160,182,135.000000000004,-81,21
75.031,160,181,144.0,-81,21
75.146,160,183,140.000000000002,-81,21
75.261,160,182,147.0,-81,21
75.369,160,181,152.000000000002,-81,21
75.478,160,182,144.0,-81,21
75.585,160,184,144.0,-81,21
75.691,160,182,143.000000000002,-81,21
75.797,160,183,143.000000000002,-81,21
75.900,160,185,145.000000000002,-81,21
76.000,160,183,143.000000000002,-81,21
