t_rel,lr,fb,ud,yaw,height_cm,yaw_deg
14.986,0,0,0,0,80,0
15.002,0,0,0,0,80,0
15.020,0,0,0,0,80,0
15.034,0,0,0,0,80,0
15.049,0,0,0,0,80,0
15.065,0,0,0,0,80,0
15.072,0,0,0,0,80,0
15.080,0,0,0,0,80,0
15.096,0,0,0,0,80,0
15.112,0,0,0,0,80,0
15.128,0,0,0,0,80,0
15.144,0,0,0,0,80,0
15.160,0,0,0,0,80,0
15.176,0,0,0,0,80,0
15.192,0,0,0,0,80,0
15.207,0,0,0,0,80,0
15.223,0,0,0,0,80,0
15.239,0,0,0,0,80,0
15.254,0,0,0,0,80,0
15.270,0,0,0,0,80,0
15.286,0,0,0,0,80,0
15.302,0,0,0,0,80,0
15.318,0,0,0,0,80,0
15.333,0,0,0,0,80,0
15.365,0,0,0,0,80,0
15.381,0,0,0,0,80,0
15.397,0,0,0,0,80,0
15.413,0,0,0,0,80,0
15.429,0,0,0,0,80,0
15.434,0,0,0,0,80,0
15.461,0,0,0,0,80,0
15.466,0,0,0,0,80,0
15.492,0,0,0,0,80,0
15.508,0,0,0,0,80,0
15.524,0,0,0,0,80,0
15.540,0,0,0,0,80,0
15.554,0,0,0,0,80,0
15.572,0,0,0,0,80,0
15.588,0,0,0,0,80,0
15.604,0,0,0,0,80,0
15.620,0,0,0,0,80,0
15.636,0,0,0,0,80,0
15.652,0,0,0,0,80,0
15.669,0,0,0,0,80,0
15.685,0,0,0,0,80,0
15.701,0,0,0,0,80,0
15.717,0,0,0,0,80,0
15.734,0,0,0,0,80,0
15.749,0,0,0,0,80,0
15.771,0,0,0,0,80,0
15.781,0,0,0,0,80,0
15.797,0,0,0,0,80,0
15.813,0,0,0,0,80,0
15.897,0,0,0,0,80,0
15.924,0,0,0,0,80,0
15.939,0,0,0,0,80,0
15.955,0,0,0,0,80,0
15.971,0,0,0,0,80,0
15.987,0,0,0,0,80,0
15.992,0,0,0,0,80,0
16.019,0,0,0,0,80,0
16.035,0,0,0,0,80,0
16.048,0,0,0,0,80,0
16.064,0,0,0,0,80,0
16.083,0,0,0,0,80,0
16.096,0,0,0,0,80,0
16.114,0,0,0,0,80,0
16.130,0,0,0,0,80,0
16.146,0,0,0,0,80,0
16.162,0,0,0,0,80,0
16.176,0,0,0,0,80,0
16.187,0,0,0,0,80,0
16.209,0,0,0,0,80,0
16.241,0,0,0,0,80,0
16.257,0,0,0,0,80,0
16.273,0,0,0,0,80,0
16.289,0,0,0,0,80,0
16.294,0,0,0,0,80,0
16.321,0,0,0,0,80,0
16.339,0,0,0,0,80,0
16.353,0,0,0,0,80,0
16.369,0,0,0,0,80,0
16.385,0,0,0,0,80,0
16.400,0,0,0,0,80,0
16.416,0,0,0,0,80,0
16.425,0,0,0,0,80,0
16.449,0,0,0,0,80,0
16.464,0,0,0,0,80,0
16.481,0,0,0,0,80,0
16.496,0,0,0,0,80,0
16.512,0,0,0,0,80,0
16.528,0,0,0,0,80,0
16.544,0,0,0,0,80,0
16.560,0,0,0,0,80,0
16.576,0,0,0,0,80,0
16.608,0,0,0,0,80,0
16.624,0,0,0,0,80,0
16.640,0,0,0,0,80,0
16.656,0,0,0,0,80,0
16.672,0,0,0,0,80,0
16.688,0,0,0,0,80,0
16.704,0,0,0,0,80,0
16.719,0,0,0,0,80,0
16.734,0,0,0,0,80,0
16.751,0,0,0,0,80,0
16.766,0,0,0,0,80,0
16.779,0,0,0,0,80,0
16.797,0,0,0,0,80,0
16.803,0,0,0,0,80,0
16.825,0,0,0,0,80,0
16.847,0,0,0,0,80,0
16.861,0,0,0,0,80,0
16.877,0,0,0,0,80,0
16.886,0,0,0,0,80,0
16.903,0,0,0,0,70,0
16.925,0,0,0,0,70,0
16.941,0,0,0,0,70,0
16.957,0,0,0,0,70,0
16.973,0,0,0,0,70,0
16.990,0,0,0,0,70,0
17.006,0,0,0,0,70,0
17.021,0,0,0,0,70,0
17.039,0,0,0,0,70,0
17.053,0,0,0,0,70,0
17.069,0,0,0,0,70,0
17.084,0,0,0,0,70,0
17.095,0,0,0,0,70,0
17.117,0,0,0,0,80,0
17.133,0,0,0,0,80,0
17.149,0,0,0,0,80,0
17.165,0,0,0,0,80,0
17.181,0,0,0,0,80,0
17.197,0,0,0,0,80,0
17.213,0,0,0,0,80,0
17.225,0,0,0,0,80,0
17.245,0,0,0,0,80,0
17.261,0,0,0,0,80,0
17.293,0,0,0,0,80,0
17.309,0,0,0,0,80,0
17.325,0,0,0,0,80,0
17.341,0,0,0,0,80,0
17.357,0,0,0,0,80,0
17.374,0,0,0,0,80,0
17.389,0,0,0,0,80,0
17.405,0,0,0,0,80,0
17.421,0,0,0,0,80,0
17.428,0,0,0,0,80,0
17.453,0,0,0,0,80,0
17.469,0,0,0,0,80,0
17.485,0,0,0,0,80,0
17.501,0,0,0,0,80,0
17.517,0,0,0,0,80,0
17.533,0,0,0,0,80,0
17.550,0,0,0,0,80,0
17.565,0,0,0,0,80,0
17.581,0,0,0,0,80,0
17.596,0,0,0,0,80,0
17.617,0,0,0,0,80,0
17.637,0,0,0,0,80,0
17.650,0,0,0,0,80,0
17.675,0,0,0,0,80,0
17.690,0,0,0,0,80,0
17.706,0,0,0,0,80,0
17.718,0,0,0,0,80,0
17.738,0,0,0,0,80,0
17.754,0,0,0,0,80,0
17.770,0,0,0,0,80,0
17.787,0,0,0,0,80,0
17.801,0,0,0,0,80,0
17.817,0,0,0,0,80,0
17.833,0,0,0,0,80,0
17.865,0,0,0,0,80,0
17.897,0,0,0,0,80,0
17.909,0,0,0,0,80,0
17.928,0,0,0,0,80,0
17.947,0,0,0,0,80,0
17.975,0,0,0,0,80,0
17.991,0,0,0,0,80,0
18.007,0,0,0,0,80,0
18.022,0,0,0,0,80,0
18.039,0,0,0,0,80,0
18.054,0,0,0,0,80,0
18.070,0,0,0,0,80,0
18.086,0,0,0,0,80,0
18.102,0,0,0,0,80,0
18.118,0,0,0,0,80,0
18.128,0,0,0,0,80,0
18.149,0,0,0,0,80,0
18.165,0,0,0,0,80,0
18.181,0,0,0,0,80,0
18.197,0,0,0,0,80,0
18.213,0,0,0,0,80,0
18.229,0,0,0,0,80,0
18.245,0,0,0,0,80,0
18.261,0,0,0,0,80,0
18.277,0,0,0,0,80,0
18.293,0,0,0,0,80,0
18.309,0,0,0,0,80,0
18.325,0,0,0,0,80,0
18.340,0,0,0,0,80,0
18.372,0,0,0,0,80,0
18.388,0,0,0,0,80,0
18.403,0,0,0,0,80,0
18.419,0,0,0,0,80,0
18.435,0,0,0,0,80,0
18.451,0,0,0,0,80,0
18.467,0,0,0,0,80,0
18.483,0,0,0,0,80,0
18.499,0,0,0,0,80,0
18.515,0,0,0,0,80,0
18.531,0,0,0,0,80,0
18.536,0,0,0,0,80,0
18.563,0,0,0,0,80,0
18.579,0,0,0,0,80,0
18.595,0,0,0,0,80,0
18.612,0,0,0,0,80,0
18.626,0,0,0,0,80,0
18.642,0,0,0,0,80,0
18.674,0,0,0,0,80,0
18.690,0,0,0,0,80,0
18.706,0,0,0,0,80,0
18.722,0,0,0,0,80,0
18.738,0,0,0,0,80,0
18.754,0,0,0,0,80,0
18.772,0,0,0,0,80,0
18.786,0,0,0,0,80,0
18.802,0,0,0,0,90,0
18.820,0,0,0,0,90,0
18.830,0,0,0,0,90,0
18.845,0,0,0,0,90,0
18.860,0,0,0,0,90,0
18.880,0,0,0,0,90,0
18.899,0,0,0,0,90,0
18.931,0,0,0,0,90,0
18.947,0,0,0,0,90,0
18.963,0,0,0,0,90,0
18.978,0,0,0,0,90,0
18.995,0,0,0,0,90,0
19.011,0,0,0,0,90,0
19.043,0,0,0,0,80,0
19.059,0,0,0,0,80,0
19.075,0,0,0,0,80,0
19.091,0,0,0,0,80,0
19.107,0,0,0,0,80,0
19.123,0,0,0,0,80,0
19.139,0,0,0,0,80,0
19.154,0,0,0,0,80,0
19.170,0,0,0,0,80,0
19.185,0,0,0,0,80,0
19.201,0,0,0,0,80,0
19.215,0,0,0,0,80,0
19.230,0,0,0,0,80,0
19.249,0,0,0,0,80,0
19.299,0,0,0,0,80,0
19.360,0,0,0,0,80,0
19.408,0,0,0,0,80,0
19.472,0,0,0,0,80,0
19.538,0,0,0,0,80,0
19.600,0,0,0,0,80,0
19.651,0,0,0,0,80,0
19.723,0,0,0,0,80,0
19.776,0,0,0,0,80,0
19.840,0,0,0,0,80,0
19.895,0,0,0,0,80,0
19.957,0,0,0,0,80,0
20.015,0,0,0,0,80,0
20.063,0,0,0,0,80,0
20.122,0,0,0,0,80,0
20.180,0,0,0,0,80,0
20.254,0,0,0,0,80,0
20.302,0,0,0,0,80,0
20.363,0,0,0,0,80,0
20.431,0,0,0,0,80,0
21.226,0,0,0,0,80,0
21.257,0,0,0,0,80,0
21.271,0,0,0,0,80,0
21.287,0,0,0,0,80,0
21.303,0,0,0,0,80,0
21.319,0,0,0,0,80,0
21.335,0,0,0,0,80,0
21.351,0,0,0,0,80,0
21.367,0,0,0,0,80,0
21.383,0,0,0,0,80,0
21.399,0,0,0,0,80,0
21.415,0,0,0,0,80,0
21.431,0,0,0,0,80,0
21.440,0,0,0,0,80,0
21.455,0,0,0,0,80,0
21.464,0,0,0,0,80,0
21.473,0,0,0,0,80,0
21.488,0,0,0,0,80,0
21.506,0,0,0,0,80,0
21.529,0,0,0,0,80,0
21.539,0,0,0,0,80,0
21.546,0,0,0,0,80,0
21.563,0,0,0,0,80,0
21.575,0,0,0,0,80,0
21.595,0,0,0,0,80,0
21.608,0,0,0,0,80,0
21.627,0,0,0,0,80,0
21.643,0,0,0,0,80,0
21.659,0,0,0,0,80,0
21.675,0,0,0,0,80,0
21.691,0,0,0,0,90,0
21.707,0,0,0,0,90,0
21.723,0,0,0,0,90,0
21.739,0,0,0,0,90,0
21.755,0,0,0,0,90,0
21.771,0,0,0,0,90,0
21.787,0,0,0,0,90,0
21.802,0,0,0,0,90,0
21.812,0,0,0,0,90,0
21.829,0,0,0,0,90,0
21.843,0,0,0,0,90,0
21.858,0,0,0,0,90,0
21.874,0,0,0,0,90,0
21.890,0,0,0,0,90,0
21.905,0,0,0,0,90,0
21.921,0,0,0,0,90,0
21.937,0,0,0,0,90,0
21.946,0,0,0,0,90,0
21.964,0,0,0,0,90,0
21.977,0,0,0,0,90,0
21.993,0,0,0,0,90,0
22.008,0,0,0,0,90,0
22.040,0,0,0,0,90,0
22.057,0,0,0,0,90,0
22.073,0,0,0,0,90,0
22.089,0,0,0,0,90,0
22.105,0,0,0,0,90,0
22.121,0,0,0,0,90,0
22.145,0,0,0,0,90,0
22.160,0,0,0,0,90,0
22.176,0,0,0,0,90,0
22.192,0,0,0,0,90,0
22.209,0,0,0,0,90,0
22.225,0,0,0,0,90,0
22.257,0,0,0,0,90,0
22.273,0,0,0,0,90,0
22.288,0,0,0,0,90,0
22.296,0,0,0,0,90,0
22.314,0,0,0,0,90,0
22.336,0,0,0,0,90,0
22.355,0,0,0,0,90,0
22.370,0,0,0,0,90,0
22.396,0,0,0,0,90,0
22.420,0,0,0,0,90,0
22.438,0,0,0,0,90,0
22.445,0,0,0,0,90,0
22.460,0,0,0,0,90,0
22.479,0,0,0,0,90,0
22.494,0,0,0,0,90,0
22.510,0,0,0,0,90,0
22.527,0,0,0,0,90,0
22.541,0,0,0,0,90,0
22.562,0,0,0,0,90,0
22.577,0,0,0,0,90,0
22.585,0,0,0,0,90,0
22.595,0,0,0,0,90,0
22.610,0,0,0,0,90,0
22.618,0,0,0,0,90,0
22.629,0,0,0,0,90,0
22.646,0,0,0,0,90,0
22.659,0,0,0,0,90,0
22.676,0,0,0,0,90,0
22.689,0,0,0,0,90,0
22.700,0,0,0,0,90,0
22.713,0,0,0,0,90,0
22.729,0,0,0,0,90,0
22.737,0,0,0,0,90,0
22.753,0,0,0,0,90,0
22.770,0,0,0,0,90,0
22.779,0,0,0,0,90,0
22.792,0,0,0,0,90,0
22.798,0,0,0,0,90,0
22.805,0,0,0,0,90,0
22.815,0,0,0,0,90,0
22.823,0,0,0,0,90,0
22.838,0,0,0,0,90,0
22.860,0,0,0,0,90,0
22.878,0,0,0,0,90,0
22.895,0,0,0,0,90,0
22.911,0,0,0,0,90,0
22.927,0,0,0,0,90,0
22.943,0,0,0,0,90,0
22.959,0,0,0,0,90,0
22.975,0,0,0,0,90,0
22.991,0,0,0,0,90,0
23.007,0,0,0,0,90,0
23.019,0,0,0,0,90,0
23.030,0,0,0,0,90,0
23.046,0,0,0,0,90,0
23.061,0,0,0,0,90,0
23.068,0,0,0,0,90,0
23.077,0,0,0,0,90,0
23.086,0,0,0,0,80,0
23.102,0,0,0,0,80,0
23.130,0,0,0,0,80,0
23.169,0,0,0,0,80,0
23.223,0,0,0,0,80,0
23.282,0,0,0,0,80,0
23.332,0,0,0,0,80,0
23.378,0,0,0,0,80,0
23.434,0,0,0,0,80,0
23.499,0,0,0,0,80,0
23.545,0,0,0,0,80,0
23.602,0,0,0,0,80,0
23.655,0,0,0,0,90,0
23.703,0,0,0,0,90,0
23.750,0,0,0,0,80,0
23.798,0,0,0,0,80,0
23.846,0,0,0,0,80,0
23.881,0,0,0,0,80,0
23.913,0,0,0,0,80,0
23.957,0,0,0,0,80,0
24.005,0,0,0,0,80,0
24.063,0,0,0,0,80,0
24.113,0,0,0,0,80,0
24.153,0,0,0,0,80,0
24.210,0,0,0,0,80,0
24.253,0,0,0,0,80,0
24.312,0,0,0,0,80,0
24.362,0,0,0,0,80,0
24.418,0,0,0,0,80,0
24.446,0,0,0,0,80,0
24.478,0,0,0,0,80,0
24.497,0,0,0,0,80,0
24.546,0,0,0,0,80,0
24.589,0,0,0,0,90,0
24.649,0,0,0,0,90,0
24.694,0,0,0,0,90,0
24.746,0,0,0,0,90,0
24.797,0,0,0,0,90,0
24.833,0,0,0,0,90,0
24.880,0,0,0,0,90,0
24.937,0,0,0,0,90,0
24.981,0,0,0,0,90,0
25.020,0,0,0,0,90,0
25.071,0,0,0,0,90,0
25.129,0,0,0,0,90,0
25.180,0,0,0,0,90,0
25.219,0,0,0,0,90,0
25.263,0,0,0,0,90,0
25.279,0,0,0,0,90,0
25.294,0,0,0,0,90,0
25.312,0,0,0,0,90,0
25.363,0,0,0,0,80,0
25.405,0,0,0,0,80,0
25.432,0,0,0,0,80,0
25.462,0,0,0,0,80,0
25.480,0,0,0,0,80,0
25.495,0,0,0,0,80,0
25.539,0,0,0,0,80,0
25.597,0,0,0,0,80,0
25.637,0,0,0,0,80,0
25.684,0,0,0,0,80,0
25.729,0,0,0,0,80,0
25.779,0,0,0,0,80,0
25.806,0,0,0,0,80,0
25.846,0,0,0,0,80,0
25.894,0,0,0,0,80,0
25.929,0,0,0,0,80,0
25.947,0,0,0,0,80,0
25.962,0,0,0,0,80,0
26.019,0,0,0,0,80,0
26.069,0,0,0,0,80,0
26.129,0,0,0,0,80,0
26.179,0,0,0,0,80,0
26.232,0,0,0,0,80,0
26.282,0,0,0,0,80,0
26.316,0,0,0,0,80,0
26.354,0,0,0,0,80,0
26.380,0,0,0,0,80,0
26.446,0,0,0,0,80,0
26.479,0,0,0,0,80,0
26.525,0,0,0,0,80,0
26.570,0,0,0,0,80,0
26.598,0,0,0,0,80,0
26.629,0,0,0,0,80,0
26.637,0,0,0,0,80,0
26.680,0,0,0,0,80,0
26.713,0,0,0,0,80,0
26.765,0,0,0,0,80,0
26.813,0,0,0,0,80,0
26.862,0,0,0,0,80,0
26.905,0,0,0,0,80,0
26.953,0,0,0,0,80,0
26.997,0,0,0,0,80,0
27.044,0,0,0,0,80,0
27.083,0,0,0,0,80,0
27.124,0,0,0,0,80,0
27.145,0,0,0,0,80,0
27.166,0,0,0,0,80,0
27.197,0,0,0,0,80,0
27.214,0,0,0,0,80,0
27.230,0,0,0,0,80,0
27.276,0,0,0,0,80,0
27.308,0,0,0,0,80,0
27.357,0,0,0,0,80,0
27.404,0,0,0,0,80,0
27.463,0,0,0,0,80,0
27.497,0,0,0,0,80,0
27.531,0,0,0,0,80,0
27.556,0,0,0,0,80,0
27.572,0,0,0,0,80,0
27.597,0,0,0,0,80,0
27.639,0,0,0,0,80,0
27.662,0,0,0,0,80,0
27.704,0,0,0,0,80,0
27.752,0,0,0,0,80,0
27.796,0,0,0,0,80,0
27.862,0,0,0,0,80,0
27.910,0,0,0,0,80,0
27.953,0,0,0,0,80,0
28.002,0,0,0,0,80,0
28.046,0,0,0,0,80,0
28.104,0,0,0,0,80,0
