t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
6.519,0,10,-4.0,0,0,-2,63
6.623,0,10,5.0,0,0,-2,63
6.734,0,10,3.0,0,0,-2,63
6.838,0,10,-3.0,0,0,-2,63
6.950,0,10,10.0,0,0,-2,63
7.057,0,10,0.0,0,0,-2,63
7.164,0,10,3.0,0,0,-2,63
7.267,0,10,1.0,0,0,-2,63
7.376,0,10,-1.0,0,0,-2,63
7.480,0,10,-1.0,0,0,-2,63
7.586,0,10,5.0,0,0,-2,63
7.689,0,10,2.0,0,0,-2,63
7.801,0,10,2.0,0,0,-2,63
7.914,0,10,4.0,0,0,-2,63
8.024,0,10,-8.0,0,0,-2,63
8.131,0,10,8.0,0,0,-2,63
8.241,0,10,11.0,0,0,-2,63
8.349,0,10,-5.0,0,0,-2,63
8.455,0,10,-5.0,0,0,-2,63
8.561,0,10,3.0,0,0,-2,63
8.668,0,10,-9.0,0,0,-2,63
8.779,0,10,-9.0,0,0,-2,63
8.883,0,10,-9.0,0,0,-2,63
8.990,0,10,4.0,0,0,-2,63
9.101,0,10,-6.0,0,0,-2,63
9.216,0,10,5.0,0,0,-2,63
9.328,0,10,6.0,0,0,-2,63
9.438,0,10,7.0,0,0,-2,63
9.541,0,10,-6.0,0,0,-2,63
9.647,0,10,8.0,0,0,-2,63
9.760,0,10,2.0,0,0,-2,63
9.870,0,10,1.0,0,0,-2,63
9.985,0,10,2.0,0,0,-2,63
10.089,0,10,-2.0,0,0,-2,63
10.198,0,10,10.0,0,0,-2,63
10.299,0,10,5.0,0,0,-2,63
10.406,0,10,5.0,0,0,-2,63
10.507,0,10,-1.0,0,0,-2,63
10.618,0,10,6.0,0,0,-2,63
10.736,0,10,-3.0,0,0,-2,63
10.848,0,10,5.0,0,0,-2,63
10.953,0,10,1.0,0,0,-2,63
11.056,0,10,7.0,0,0,-2,63
11.162,0,10,-2.0,0,0,-2,63
11.274,0,10,-6.0,0,0,-2,63
11.384,0,10,5.0,0,0,-2,63
11.496,0,10,-2.0,0,0,-2,63
11.608,0,10,7.0,0,0,-2,63
11.720,0,10,7.0,0,0,-2,63
11.832,0,10,-7.0,0,0,-2,63
11.944,0,10,11.0,0,0,-2,63
12.057,0,10,-9.0,0,0,-2,63
12.167,0,10,-2.0,0,0,-2,63
12.279,0,10,7.0,0,0,-2,63
12.393,0,10,-7.0,0,0,-2,63
12.503,0,10,13.0,0,0,-2,63
12.616,0,10,-3.0,0,0,-2,63
12.727,0,10,-1.0,0,0,-2,63
12.840,0,10,4.0,0,0,-2,63
12.952,0,10,-1.0,0,0,-2,63
13.063,0,10,-1.0,0,0,-2,63
13.175,0,10,5.0,0,0,-2,63
13.287,0,10,2.0,0,0,-2,63
13.399,0,10,1.0,0,0,-2,63
13.511,0,10,1.0,0,0,-2,63
13.623,0,10,1.0,0,0,-2,63
13.735,0,10,-1.0,0,0,-2,63
13.846,0,10,9.0,0,0,-2,63
13.955,0,10,0.0,0,0,-2,63
14.067,0,10,3.0,0,0,-2,63
14.179,0,10,-2.0,0,0,-2,63
14.292,0,10,-1.0,0,0,-2,63
14.402,0,10,-1.0,0,0,-2,63
14.514,0,10,11.0,0,0,-2,63
14.627,0,10,-1.0,0,0,-2,63
14.738,0,10,11.0,0,0,-2,63
14.849,0,10,7.0,0,0,-2,63
14.961,0,10,7.0,0,0,-2,63
15.072,0,10,-4.0,0,0,-2,63
15.184,0,10,1.0,0,0,-2,63
15.296,0,10,7.0,0,0,-2,63
15.408,0,10,-1.0,0,0,-2,63
15.521,0,10,0.0,0,0,-2,63
15.632,0,10,0.0,0,0,-2,63
15.740,0,10,0.0,0,0,-2,63
15.852,0,10,-3.0,0,0,-2,63
15.966,0,10,-3.0,0,0,-2,63
16.076,0,10,-1.0,0,0,-2,63
16.187,0,10,8.0,0,0,-2,63
16.299,0,10,-2.0,0,0,-2,63
16.411,0,10,10.0,0,0,-2,63
16.523,0,10,-3.0,0,0,-2,63
16.635,0,10,-3.0,0,0,-2,63
16.746,0,10,-5.0,0,0,-2,63
16.858,0,10,0.0,0,0,-2,63
16.970,0,10,7.0,0,0,-2,63
17.080,0,10,0.0,0,0,-2,63
17.192,0,10,9.0,0,0,-2,63
17.304,0,10,6.0,0,0,-2,63
17.405,0,10,2.0,0,0,-2,63
17.518,0,10,2.0,0,0,-2,63
17.629,0,10,2.0,0,0,-2,63
17.739,0,10,9.0,0,0,-2,63
17.852,0,10,2.0,0,0,-2,63
17.963,0,10,-2.0,0,0,-2,63
18.075,0,10,-2.0,0,0,-2,63
18.186,0,10,4.0,0,0,-2,63
18.299,0,10,7.0,0,0,-2,63
18.408,0,10,-1.0,0,0,-2,63
18.521,0,10,6.0,0,0,-2,63
18.632,0,10,3.0,0,0,-2,63
18.743,0,10,-4.0,0,0,-2,63
18.854,0,10,1.0,0,0,-2,63
18.966,0,10,6.0,0,0,-2,63
19.076,0,10,7.0,0,0,-2,63
19.190,0,10,7.0,0,0,-2,63
19.301,0,10,4.0,0,0,-2,63
19.401,0,10,4.0,0,0,-2,63
19.504,0,10,9.0,0,0,-2,63
19.616,0,10,-6.0,0,0,-2,63
19.727,0,10,4.0,0,0,-2,63
19.840,0,10,0.0,0,0,-2,63
19.950,0,10,10.0,0,0,-2,63
20.061,0,10,3.0,0,0,-2,63
20.174,0,10,3.0,0,0,-2,63
20.284,0,10,7.0,0,0,-2,63
20.394,0,10,2.0,0,0,-2,63
20.504,0,10,-2.0,0,0,-2,63
20.617,0,10,3.0,0,0,-2,63
20.728,0,10,0.0,0,0,-2,63
20.837,0,10,0.0,0,0,-2,63
20.948,0,10,4.0,0,0,-2,63
21.052,0,10,2.0,0,0,-2,63
21.164,0,10,7.0,0,0,-2,63
21.274,0,10,5.0,0,0,-2,63
21.386,0,10,-6.0,0,0,-2,63
21.498,0,10,3.0,0,0,-2,63
21.611,0,10,7.0,0,0,-2,63
21.723,0,10,-4.0,0,0,-2,63
21.834,0,10,-5.0,0,0,-2,63
21.945,0,10,6.0,0,0,-2,63
22.057,0,10,7.0,0,0,-2,63
22.169,0,10,4.0,0,0,-2,63
22.280,0,10,17.0,0,0,-2,63
22.390,0,10,-19.0,0,0,-2,63
22.501,0,10,18.0,0,0,-2,63
22.613,0,10,3.0,0,0,-2,63
22.723,0,10,3.0,0,0,-2,63
22.836,0,10,0.0,0,0,-2,63
22.948,0,10,17.0,0,0,-2,63
23.060,0,10,-6.0,0,0,-2,63
23.170,0,10,15.0,0,0,-2,63
23.274,0,10,-10.0,0,0,-2,63
23.388,0,10,21.0,0,0,-2,63
23.490,0,10,-12.0,0,0,-2,63
23.601,0,10,-14.0,0,0,-2,63
23.706,0,10,17.0,0,0,-2,63
23.812,0,10,-6.0,0,0,-2,63
23.923,0,10,10.0,0,0,-2,63
24.023,0,10,0.0,0,0,-2,63
24.138,0,10,0.0,0,0,-2,63
24.256,0,10,4.0,0,0,-2,63
24.362,0,10,5.0,0,0,-2,63
24.470,0,10,5.0,0,0,-2,63
24.578,0,10,4.0,0,0,-2,63
24.686,0,10,10.0,0,0,-2,63
24.791,0,10,11.0,0,0,-2,63
24.903,0,10,-5.0,0,0,-2,63
25.006,0,10,21.0,0,0,-2,63
25.119,0,10,-5.0,0,0,-2,63
25.231,0,10,-1.0,0,0,-2,63
25.339,0,10,5.0,0,0,-2,63
25.440,0,10,3.0,0,0,-2,63
25.544,0,10,-3.0,0,0,-2,63
25.655,0,10,2.0,0,0,-2,63
25.767,0,10,2.0,0,0,-2,63
25.880,0,10,9.0,0,0,-2,63
25.991,0,10,4.0,0,0,-2,63
26.104,0,10,-10.0,0,0,-2,63
26.216,0,10,8.0,0,0,-2,63
26.328,0,10,0.0,0,0,-2,63
26.440,0,10,3.0,0,0,-2,63
26.551,0,10,10.0,0,0,-2,63
26.663,0,10,4.0,0,0,-2,63
26.776,0,10,11.0,0,0,-2,63
26.887,0,10,2.0,0,0,-2,63
26.989,0,10,4.0,0,0,-2,63
27.090,0,10,1.0,0,0,-2,63
27.191,0,10,1.0,0,0,-2,63
27.298,0,10,1.0,0,0,-2,63
27.404,0,10,1.0,0,0,-2,63
27.514,0,10,1.0,0,0,-2,63
27.627,0,10,1.0,0,0,-2,63
27.740,0,10,1.0,0,0,0,63
27.848,0,10,1.0,0,0,0,63
27.956,10,20,43.0,0,1,0,63
28.058,10,26,67.0,0,1,0,63
28.173,20,36,66.0,0,1,0,63
28.281,30,45,81.0,0,1,0,63
28.381,30,53,72.0,0,0,1,63
28.500,30,53,72.0,0,0,1,63
28.602,40,65,94.0,0,0,0,63
28.713,50,71,88.0,0,0,0,63
28.824,50,74,105.0,0,1,0,63
28.930,50,76,99.0,0,1,0,63
29.039,60,79,110.0,0,1,0,63
29.141,60,81,104.0,0,1,0,63
29.248,60,81,113.0,0,1,0,63
29.348,60,83,107.0,0,1,0,63
29.453,60,84,108.0,0,0,0,63
29.564,60,85,109.0,0,0,0,63
29.664,60,85,114.0,0,0,0,63
29.774,70,86,99.0,0,0,0,63
29.884,70,87,117.0,0,0,0,63
29.990,70,86,113.0,0,0,0,63
30.090,70,86,110.0,0,0,0,63
30.197,70,85,111.0,0,0,0,63
30.299,70,85,110.0,0,0,0,63
30.401,70,87,110.0,0,1,0,63
30.507,70,88,110.0,0,1,0,63
30.615,70,90,114.0,0,1,0,63
30.716,70,92,118.0,0,1,0,63
30.824,70,95,119.0,0,1,0,63
30.937,80,98,117.0,0,1,0,63
31.041,80,101,126.0,0,1,0,63
31.146,90,106,132.0,0,0,0,63
31.249,90,109,121.0,0,0,0,63
31.356,90,112,141.0,0,0,1,63
31.479,90,114,129.0,0,0,1,63
31.581,90,114,129.0,0,0,1,63
31.697,100,118,140.0,0,0,1,63
31.807,110,124,151.0,0,0,1,63
31.922,110,127,147.0,0,0,0,63
32.029,110,128,146.0,0,0,0,63
32.132,110,133,148.0,0,1,1,63
32.237,120,135,145.0,0,1,1,63
32.339,120,137,159.0,0,1,0,63
32.440,120,139,149.0,0,0,0,63
32.547,120,141,165.0,0,0,0,63
32.648,130,144,154.0,0,0,0,63
32.757,130,147,172.0,0,1,0,63
32.865,130,149,152.0,0,1,0,63
32.971,130,152,167.0,0,1,0,63
33.078,140,155,168.0,0,1,0,63
33.183,140,159,171.0,0,1,0,63
33.298,140,162,171.0,0,1,1,63
33.402,150,166,170.0,0,1,1,63
33.515,150,169,181.0,0,1,1,63
33.622,150,170,176.0,0,0,1,63
33.732,160,172,170.0,0,0,1,63
33.847,160,173,182.0,0,0,1,63
33.948,160,176,175.0,0,0,1,63
34.054,160,176,175.0,0,0,1,63
34.154,160,173,176.0,0,0,1,63
34.257,160,171,187.0,0,0,1,63
34.361,160,171,178.0,0,0,1,63
34.473,160,170,174.0,0,0,1,63
34.581,160,170,178.0,0,0,1,63
34.692,150,168,179.0,0,0,1,63
34.805,150,168,167.0,0,0,1,63
34.913,150,169,175.0,0,1,1,63
35.023,150,167,173.0,0,1,1,63
35.124,150,168,177.0,0,1,1,63
35.230,150,166,174.0,0,1,1,63
35.336,150,169,174.0,0,1,1,63
35.443,150,169,175.0,0,0,1,63
35.555,150,168,179.0,0,1,1,63
35.667,150,169,179.0,0,1,1,63
35.779,150,171,179.0,0,0,1,63
35.890,150,173,180.0,0,0,1,63
36.004,160,172,175.0,0,0,1,63
36.116,160,178,177.0,0,0,1,63
36.221,160,177,180.0,0,1,1,63
36.326,160,177,186.0,0,1,1,63
36.436,160,177,182.0,0,1,1,63
36.540,160,177,180.0,0,1,1,63
36.656,160,176,182.0,0,1,1,63
36.757,160,176,179.0,0,1,1,63
36.873,160,175,180.0,0,0,1,63
36.974,160,175,181.0,0,0,1,63
37.092,160,172,183.0,0,0,1,63
37.207,160,171,178.0,0,0,1,63
37.323,160,171,174.0,0,0,1,63
37.437,160,170,182.0,0,2,1,63
37.548,160,173,178.0,0,4,1,63
37.657,160,174,186.0,0,5,1,63
37.765,160,173,181.0,0,3,0,63
37.873,160,175,174.0,0,1,0,63
37.987,160,174,182.0,0,1,1,63
38.097,160,176,177.0,0,0,1,63
38.205,160,177,184.0,0,0,1,63
38.315,160,177,173.0,0,-2,0,63
38.432,160,175,174.0,0,-2,1,63
38.533,160,181,175.0,0,0,1,63
38.640,160,177,179.0,0,0,1,63
38.749,160,179,175.0,0,0,1,63
38.866,160,176,181.0,0,1,1,63
38.974,160,181,175.0,0,1,1,63
39.088,160,181,185.0,0,1,1,63
39.199,160,180,184.0,0,1,1,63
39.304,160,179,181.0,0,1,1,63
39.413,160,183,181.0,0,1,1,63
39.518,160,179,176.0,0,1,1,63
39.623,160,178,184.0,0,1,1,63
39.724,160,178,183.0,0,1,1,63
39.824,160,180,180.0,0,1,1,63
39.932,160,179,186.0,0,1,1,63
40.041,160,178,182.0,0,0,1,63
40.149,160,178,182.0,0,0,1,63
40.257,160,178,182.0,0,0,1,63
40.364,160,174,177.0,0,0,1,63
40.464,160,177,178.0,0,0,1,63
40.575,160,174,178.0,0,0,1,63
40.690,160,175,178.0,0,0,1,63
40.799,160,175,180.0,0,0,1,63
40.912,160,175,175.0,0,1,1,63
41.023,160,176,172.0,0,1,1,63
41.140,160,176,185.0,0,1,1,63
41.248,160,174,167.0,0,0,1,63
41.357,160,179,185.0,0,0,1,63
41.465,160,180,176.0,0,0,1,63
41.565,160,183,183.0,0,0,0,63
41.674,160,177,174.0,0,0,1,63
41.780,160,182,178.0,0,0,1,63
41.891,160,181,181.0,0,0,1,63
41.999,160,178,182.0,0,0,1,63
42.106,160,178,178.0,0,0,1,63
42.218,160,178,175.0,0,1,1,63
42.329,160,176,180.0,0,1,1,63
42.440,160,176,166.0,0,1,1,63
42.552,160,174,173.0,0,1,1,63
42.655,160,174,189.0,0,1,1,63
42.766,160,175,182.0,0,1,1,63
42.870,160,175,179.0,0,1,1,63
42.972,160,176,185.0,0,1,1,63
43.083,160,176,185.0,0,1,1,63
43.187,160,175,178.0,0,1,0,63
43.292,160,177,188.0,0,1,1,63
43.398,160,178,181.0,0,1,1,63
43.509,160,176,178.0,0,1,1,63
43.609,160,174,174.0,0,1,0,63
43.719,160,175,179.0,0,1,0,63
43.823,160,173,171.0,0,1,0,63
43.938,160,174,176.0,0,1,0,63
44.049,160,174,181.0,0,1,0,63
44.154,160,176,181.0,0,1,1,63
44.271,160,175,181.0,0,1,1,63
44.381,160,173,176.0,0,0,1,63
44.491,160,173,182.0,0,0,1,63
44.594,160,173,181.0,0,0,1,63
44.701,160,174,175.0,0,1,1,63
44.806,160,174,175.0,0,1,1,63
44.912,160,171,184.0,0,1,1,63
45.015,160,174,179.0,0,1,1,63
45.116,160,173,183.0,0,1,1,63
45.217,160,174,171.0,0,1,0,63
45.324,160,173,175.0,0,0,0,63
45.428,160,173,175.0,0,0,0,63
45.539,160,175,179.0,0,0,1,63
45.640,160,179,179.0,0,0,1,63
45.748,160,179,179.0,0,1,1,63
45.863,160,180,180.0,0,1,1,63
45.965,160,177,177.0,0,1,1,63
46.072,160,179,184.0,0,1,1,63
46.181,160,176,180.0,0,1,1,63
46.281,160,180,182.0,0,1,1,63
46.389,160,180,177.0,0,1,1,63
46.496,160,175,185.0,0,1,1,63
46.607,160,177,186.0,0,1,1,63
46.713,160,177,184.0,0,0,1,63
46.830,160,178,175.0,0,1,1,63
46.936,160,174,182.0,0,0,1,63
47.048,160,176,177.0,0,1,1,63
47.153,160,174,194.0,0,1,1,63
47.262,160,177,171.0,0,1,1,63
47.373,160,178,186.0,0,0,1,63
47.473,160,178,178.0,0,0,1,63
47.580,160,174,178.0,0,1,1,63
47.683,160,175,175.0,0,1,1,63
47.791,160,177,184.0,0,0,1,63
47.908,160,176,174.0,0,1,1,63
48.018,160,175,176.0,0,1,1,63
48.124,160,176,176.0,0,1,1,63
48.240,160,177,176.0,0,1,1,63
48.348,160,176,178.0,0,1,1,63
48.449,160,174,175.0,0,1,1,63
48.558,160,174,187.0,0,1,1,63
48.676,160,175,177.0,0,1,1,63
48.789,160,172,186.0,0,0,1,63
48.891,160,175,172.0,0,0,1,63
49.007,160,172,189.0,0,0,1,63
49.114,160,176,186.0,0,0,1,63
49.222,160,177,174.0,0,0,1,63
49.338,160,179,190.0,0,1,1,63
49.446,160,176,181.0,0,1,1,63
49.547,160,179,181.0,0,1,1,63
49.655,160,176,184.0,0,0,1,63
49.757,160,176,177.0,0,0,0,63
49.863,160,177,179.0,0,0,0,63
49.965,160,176,178.0,0,0,1,63
50.074,160,175,176.0,0,0,1,63
50.182,160,177,176.0,0,0,0,63
50.291,160,177,177.0,0,0,1,63
50.402,160,179,173.0,0,0,1,63
50.516,160,177,177.0,0,1,1,63
50.630,160,177,187.0,0,1,1,63
50.732,160,177,174.0,0,1,1,63
50.837,160,176,183.0,0,1,1,63
50.940,160,176,176.0,0,1,1,63
51.053,160,174,180.0,0,0,1,63
51.157,160,174,180.0,0,0,1,63
51.266,160,175,179.0,0,0,1,63
51.367,160,173,180.0,0,1,1,63
51.475,160,174,173.0,0,1,1,63
51.581,160,174,180.0,0,1,1,63
51.690,160,178,183.0,0,1,1,63
51.799,160,173,167.0,0,1,1,63
51.907,160,177,176.0,0,0,1,63
52.015,160,178,170.0,0,0,1,63
52.129,160,176,186.0,0,0,1,63
52.233,160,176,173.0,0,0,1,63
52.342,160,176,177.0,0,0,1,63
52.457,160,176,181.0,0,0,1,63
52.567,160,178,171.0,0,0,1,63
52.675,160,175,181.0,0,0,1,63
52.785,160,175,179.0,0,0,1,63
52.887,160,175,177.0,0,0,1,63
52.999,160,177,164.0,0,0,1,63
53.107,160,173,184.0,0,0,0,63
53.219,160,177,178.0,0,0,0,63
53.326,160,170,172.0,0,0,0,63
53.428,160,174,187.0,0,0,0,63
53.540,160,172,172.0,0,0,0,63
53.643,160,172,178.0,0,0,0,63
53.745,160,170,177.0,0,0,0,63
53.858,160,174,177.0,0,0,1,63
53.966,160,174,177.0,0,0,1,63
54.074,160,174,181.0,0,0,1,63
54.183,160,174,171.0,0,0,1,63
54.291,160,170,180.0,0,0,1,63
54.399,160,170,164.0,0,0,1,63
54.508,160,170,190.0,0,0,1,63
54.625,160,170,169.0,0,0,1,63
54.738,160,171,186.0,0,0,1,63
54.842,150,173,188.0,0,0,1,63
54.948,150,171,166.0,0,0,1,63
55.062,150,171,180.0,0,0,1,63
55.166,150,171,180.0,0,0,1,63
55.275,150,171,199.0,0,0,1,63
55.382,150,169,174.0,0,0,1,63
55.484,150,171,173.0,0,0,1,63
55.591,150,172,187.0,0,0,1,63
55.699,150,171,179.0,0,0,1,63
55.800,150,173,191.0,0,0,1,63
55.907,160,174,173.0,0,0,1,63
56.015,160,172,186.0,0,0,1,63
56.125,160,171,178.0,0,0,1,63
56.232,160,175,181.0,0,0,1,63
56.347,160,172,183.0,0,0,1,63
56.449,160,174,183.0,0,0,1,63
56.551,160,174,183.0,0,0,1,63
56.657,160,175,179.0,0,0,1,63
56.767,160,174,181.0,0,0,1,63
56.890,160,171,178.0,0,0,1,63
56.994,160,172,188.0,0,0,1,63
57.100,160,171,176.0,0,0,0,63
57.208,160,172,187.0,0,0,1,63
57.310,160,174,179.0,0,0,0,63
57.414,160,170,188.0,0,0,0,63
57.524,160,171,171.0,0,0,0,63
57.626,160,171,190.0,0,0,1,63
57.732,160,170,160.0,0,0,0,63
57.833,150,171,186.0,0,0,1,63
57.942,150,174,180.0,0,0,0,63
58.049,150,172,189.0,0,0,0,63
58.150,150,172,173.0,0,0,0,63
58.265,150,170,193.0,0,0,0,63
58.375,150,171,163.0,0,0,0,63
58.498,150,172,192.0,0,0,0,63
58.605,150,173,167.0,0,-1,1,63
58.707,160,174,197.0,0,0,1,63
58.821,160,174,163.0,0,0,0,63
58.924,160,175,199.0,0,0,0,63
59.038,160,173,155.0,0,0,0,63
59.142,160,174,177.0,0,0,0,63
59.249,160,174,172.0,0,0,0,63
59.349,160,171,180.0,0,0,0,63
59.456,160,172,186.0,0,0,0,63
59.562,160,172,168.0,0,0,0,63
59.668,160,175,190.0,0,0,0,63
59.781,160,175,183.0,0,0,1,63
59.882,160,176,170.0,0,0,0,63
59.990,160,174,177.0,0,0,0,63
60.098,160,175,167.0,0,0,1,63
60.213,160,172,169.0,0,0,1,63
60.314,160,175,180.0,0,0,1,63
60.415,160,174,175.0,0,0,1,63
60.523,160,173,191.0,0,1,1,63
60.631,160,175,185.0,0,1,1,63
60.740,160,171,189.0,0,1,1,63
60.849,160,173,179.0,0,1,1,63
60.958,160,174,184.0,0,1,1,63
61.065,160,175,167.0,0,0,1,63
61.170,160,174,182.0,0,0,1,63
61.283,160,171,176.0,0,0,0,63
61.392,160,172,175.0,0,0,0,63
61.507,160,171,186.0,0,0,0,63
61.615,160,170,181.0,0,0,0,63
61.724,160,170,167.0,0,0,1,63
61.832,150,171,181.0,0,0,1,63
61.939,150,170,181.0,0,0,1,63
62.041,150,172,185.0,0,0,1,63
62.149,150,169,177.0,0,0,1,63
62.249,150,173,180.0,0,0,1,63
62.356,150,172,172.0,0,0,1,63
62.470,150,172,179.0,0,0,1,63
62.574,150,172,183.0,0,0,1,63
62.690,160,171,180.0,0,0,1,63
62.799,160,170,179.0,0,0,1,63
62.907,160,169,172.0,0,0,1,63
63.009,150,170,187.0,0,0,1,63
63.114,150,171,175.0,0,0,1,63
63.216,150,171,175.0,0,0,1,63
63.316,150,172,187.0,0,0,1,63
63.424,150,168,175.0,0,0,1,63
63.532,150,170,184.0,0,0,1,63
63.641,150,171,184.0,0,0,1,63
63.749,150,168,178.0,0,0,0,63
63.857,150,169,170.0,0,0,0,63
63.958,150,168,170.0,0,0,0,63
64.061,150,172,176.0,0,0,0,63
64.172,150,172,176.0,0,0,0,63
64.276,150,173,170.0,0,0,0,63
64.390,160,172,177.0,0,1,1,63
64.499,160,174,168.0,0,1,1,63
64.599,160,174,163.0,0,1,1,63
64.706,160,174,163.0,0,1,1,63
64.814,160,174,171.0,0,1,1,63
64.929,160,177,169.0,0,1,1,63
65.037,160,177,174.0,0,1,1,63
65.141,160,175,172.0,0,1,1,63
65.256,160,175,172.0,0,1,1,63
65.362,160,174,177.0,0,1,0,63
65.466,160,174,171.0,0,1,0,63
65.588,160,173,171.0,0,1,0,63
65.698,160,170,177.0,0,1,0,63
65.813,160,174,173.0,0,1,0,63
65.923,160,174,177.0,0,1,0,63
66.023,160,171,175.0,0,1,0,63
66.124,160,173,176.0,0,0,1,63
66.229,160,174,175.0,0,0,1,63
66.333,160,174,184.0,0,0,1,63
66.441,160,173,177.0,0,0,1,63
66.544,160,175,182.0,0,0,0,63
66.656,160,175,182.0,0,0,0,63
66.770,160,175,182.0,0,0,0,63
66.873,160,175,182.0,0,0,0,63
66.983,160,175,174.0,0,0,1,63
67.091,160,173,178.0,0,0,1,63
67.198,160,173,178.0,0,0,1,63
67.307,160,176,180.0,0,0,1,63
67.413,160,173,188.0,0,0,1,63
67.523,160,176,178.0,0,0,1,63
67.633,160,174,174.0,0,0,1,63
67.748,160,178,180.0,0,0,1,63
67.861,160,178,180.0,0,0,1,63
67.973,160,178,180.0,0,0,1,63
68.083,160,172,180.0,0,0,1,62
68.191,160,172,178.0,0,0,1,62
68.299,160,171,181.0,0,0,1,62
68.408,160,169,171.0,0,0,1,62
68.513,160,173,173.0,0,0,1,62
68.621,160,171,179.0,0,0,0,62
68.731,150,170,183.0,0,0,1,62
68.831,150,169,173.0,0,0,1,62
68.933,150,169,177.0,0,0,1,62
69.041,150,169,182.0,0,0,1,62
69.156,150,169,175.0,0,1,2,62
69.265,150,170,186.0,0,1,2,62
69.374,150,170,179.0,0,1,2,62
69.479,150,173,176.0,0,1,2,62
69.592,150,174,176.0,0,1,2,62
69.708,150,175,177.0,0,1,2,62
69.816,160,175,181.0,0,0,1,62
69.924,160,176,181.0,0,0,1,62
70.033,160,177,175.0,0,0,1,62
70.148,160,175,181.0,0,0,1,62
70.249,160,177,179.0,0,0,1,62
70.357,160,175,178.0,0,0,1,62
70.462,160,176,182.0,0,0,1,62
70.566,160,176,182.0,0,0,1,62
70.674,160,172,180.0,0,0,1,62
70.775,160,173,174.0,0,0,1,62
70.878,160,176,175.0,0,0,1,62
70.981,160,176,175.0,0,0,1,62
71.082,160,173,178.0,0,0,1,62
71.185,160,173,178.0,0,0,1,62
71.287,160,173,178.0,0,0,1,62
71.400,160,173,178.0,0,0,1,62
71.507,160,173,178.0,0,0,1,62
71.609,160,173,178.0,0,0,1,62
71.723,160,173,178.0,0,0,1,62
71.829,160,173,178.0,0,0,1,62
71.931,160,173,178.0,0,0,1,62
72.038,160,173,178.0,0,0,1,62
72.142,160,173,178.0,0,0,1,62
72.244,160,173,178.0,0,0,1,62
72.356,160,173,178.0,0,0,1,62
72.460,160,173,178.0,0,0,1,62
72.575,160,173,178.0,0,0,1,62
72.683,160,171,176.0,0,0,1,61
72.791,160,171,176.0,0,0,1,61
72.907,160,173,181.0,0,0,1,61
73.008,160,173,181.0,0,0,1,61
73.115,160,173,181.0,0,0,1,61
73.221,160,173,181.0,0,0,1,61
73.326,160,173,181.0,0,0,1,61
73.440,160,172,177.0,0,0,1,61
