t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,battery_pct
24.012,220,233,199.0,-12,54
24.118,220,238,203.999999999998,-12,54
24.222,220,236,206.999999999998,-12,54
24.335,220,238,208.0,-12,54
24.435,220,242,206.0,-12,54
24.540,220,245,216.0,-12,54
24.649,220,245,216.0,-12,54
24.763,230,241,211.000000000002,-11,54
24.871,230,240,233.0,-12,54
24.973,230,242,222.0,-12,54
25.082,230,238,217.000000000002,-12,54
25.198,230,239,218.0,-12,54
25.306,230,238,222.999999999998,-12,54
25.406,230,239,213.0,-12,54
25.520,220,239,216.0,-12,54
25.621,220,240,212.0,-12,54
25.730,220,240,212.0,-12,54
25.841,220,240,215.0,-12,54
25.951,220,240,211.000000000002,-12,54
26.057,220,240,210.0,-12,54
26.172,220,235,209.0,-12,54
26.273,220,233,212.0,-12,54
26.375,220,239,202.0,-12,54
26.481,220,238,206.0,-12,54
26.581,220,237,217.000000000002,-12,54
26.682,220,236,215.0,-12,54
26.790,220,240,211.000000000002,-12,54
26.902,220,238,213.0,-12,54
27.007,220,236,209.0,-12,54
27.117,220,239,205.0,-12,54
27.223,220,239,203.999999999998,-12,54
27.339,220,239,197.0,-12,54
27.440,220,239,197.0,-12,54
27.549,220,240,193.0,-12,54
27.652,220,236,196.0,-12,54
27.756,220,240,191.0,-12,54
27.857,220,239,193.0,-12,54
27.973,220,244,188.0,-12,54
28.088,220,239,188.0,-12,54
28.196,220,242,197.999999999998,-12,54
28.308,220,244,188.0,-12,54
28.415,230,242,200.999999999998,-12,54
28.519,230,241,194.0,-12,54
28.627,230,244,195.000000000002,-12,54
28.734,230,244,199.0,-12,54
28.839,230,237,188.0,-12,54
28.950,230,240,191.0,-12,54
29.056,230,236,189.000000000002,-12,54
29.157,220,241,183.0,-12,54
29.261,220,241,183.0,-12,54
29.371,220,237,181.999999999998,-12,54
29.486,220,237,190.0,-12,54
29.589,220,236,185.0,-12,54
29.690,220,234,184.0,-12,54
29.798,220,234,184.0,-12,54
29.902,220,236,178.0,-12,54
30.014,220,235,177.0,-12,54
30.117,220,237,171.0,-12,54
30.222,220,235,183.0,-12,54
30.323,220,240,191.0,-12,54
30.434,220,239,186.000000000002,-12,54
30.539,220,239,185.0,-12,54
30.651,220,240,185.0,-12,54
30.755,220,236,184.0,-12,54
30.867,220,238,186.000000000002,-12,54
30.974,220,235,183.0,-12,54
31.086,220,235,183.0,-12,54
31.194,220,234,186.000000000002,-12,54
31.303,220,242,191.0,-12,54
31.407,220,242,191.0,-12,54
31.521,220,241,188.0,-12,54
31.634,220,240,190.0,-12,54
31.739,230,243,190.0,-12,54
31.847,230,242,193.0,-12,54
31.949,230,243,195.000000000002,-12,54
32.065,230,242,195.000000000002,-12,54
32.168,230,245,196.0,-12,54
32.273,230,245,199.0,-12,54
32.387,230,243,203.999999999998,-12,54
32.491,230,246,203.0,-12,54
32.600,230,246,203.0,-12,54
32.703,230,244,203.0,-12,54
32.814,230,244,205.0,-12,54
32.921,230,244,205.0,-12,54
33.027,230,244,206.0,-12,54
33.131,230,242,203.0,-12,54
33.240,230,242,203.0,-12,54
33.340,230,238,203.999999999998,-12,54
33.447,230,238,203.999999999998,-12,54
33.548,230,238,199.0,-12,54
33.652,230,239,202.0,-12,54
33.755,230,240,203.0,-12,54
33.865,230,242,203.0,-12,54
33.971,230,241,203.999999999998,-12,54
34.077,230,243,200.0,-12,54
34.186,230,241,200.0,-12,54
34.291,230,248,203.0,-12,54
34.393,230,240,200.999999999998,-12,54
34.505,230,240,200.999999999998,-12,54
34.617,230,242,199.0,-12,54
34.718,230,242,199.0,-12,54
34.823,230,244,192.000000000002,-12,54
34.923,230,241,200.0,-12,54
35.038,230,241,196.0,-12,54
35.155,230,240,200.0,-12,54
35.261,230,240,203.999999999998,-12,54
35.365,230,244,197.999999999998,-12,54
35.472,230,242,203.999999999998,-12,53
35.584,230,240,200.999999999998,-12,53
35.690,230,237,205.0,-12,53
35.801,230,243,206.999999999998,-12,53
35.906,230,239,199.0,-12,53
36.016,230,241,208.0,-11,53
36.123,230,241,211.000000000002,-9,53
36.232,230,241,206.999999999998,-7,53
36.340,230,244,208.0,-5,53
36.440,230,242,200.0,0,53
36.553,230,244,209.0,4,53
36.656,230,242,209.0,7,53
36.757,230,240,205.0,11,53
36.866,230,240,205.0,11,53
36.971,230,244,203.0,18,53
37.083,230,242,206.0,21,53
37.185,230,245,206.0,25,53
37.290,230,245,206.999999999998,29,53
37.398,230,243,205.0,33,53
37.507,230,239,206.999999999998,36,52
37.621,230,240,197.0,39,52
37.732,230,238,194.0,43,52
37.836,230,238,194.0,46,52
37.942,220,238,193.0,51,52
38.056,220,239,189.000000000002,54,52
38.164,220,239,192.000000000002,57,52
38.273,220,237,194.0,61,52
38.385,220,233,192.000000000002,64,52
38.491,220,239,197.0,67,52
38.599,220,238,197.0,70,52
38.707,220,238,193.0,73,52
38.816,220,240,192.000000000002,74,52
38.917,220,243,197.999999999998,74,52
39.023,220,238,197.999999999998,74,52
39.134,220,236,202.0,74,52
39.241,220,241,197.0,74,52
39.348,220,243,195.000000000002,74,52
39.450,230,244,199.0,74,52
39.558,230,238,202.0,74,52
39.667,230,245,200.999999999998,74,52
39.782,230,243,199.0,74,52
39.890,230,245,200.999999999998,74,52
40.003,230,243,209.0,74,52
40.106,230,244,203.999999999998,74,52
40.221,230,243,210.0,74,52
40.336,230,238,205.0,74,52
40.440,230,240,205.0,74,52
40.543,230,242,205.0,74,51
40.645,230,243,209.0,74,51
40.753,230,245,206.0,74,51
40.856,230,240,197.999999999998,74,51
40.957,230,242,196.0,74,51
41.065,230,241,197.0,74,51
41.176,220,241,197.999999999998,74,51
41.291,220,238,202.0,74,51
41.395,220,241,197.999999999998,74,51
41.508,220,241,200.999999999998,74,51
41.612,220,242,200.0,74,51
41.723,220,236,203.0,74,51
41.838,220,237,200.999999999998,74,51
41.940,220,235,197.999999999998,74,51
42.051,220,235,200.0,74,51
42.154,220,234,197.999999999998,74,51
42.256,220,238,202.0,74,51
42.365,220,240,203.0,74,51
42.468,220,237,199.0,74,51
42.575,220,238,197.999999999998,74,51
42.687,220,240,202.0,74,51
42.788,220,240,200.999999999998,74,51
42.898,220,237,205.0,74,51
43.000,220,237,203.999999999998,74,51
43.106,220,237,206.999999999998,74,51
43.216,220,238,200.999999999998,74,51
43.322,220,233,206.0,74,51
43.433,220,234,209.0,74,51
43.536,220,236,203.0,74,50
43.640,220,235,199.0,74,50
43.742,220,232,203.999999999998,74,50
43.855,220,232,206.0,74,50
43.962,220,232,200.999999999998,74,50
44.062,220,234,200.0,74,50
44.165,220,232,194.0,74,50
44.281,220,232,200.999999999998,74,50
44.385,220,232,200.999999999998,74,50
44.500,220,234,199.0,74,50
44.605,220,236,206.0,74,50
44.707,220,234,200.999999999998,74,50
44.807,220,234,200.999999999998,74,50
44.916,220,236,199.0,74,50
45.024,220,237,196.0,74,50
45.132,220,237,200.0,74,50
45.239,220,238,202.0,74,50
45.340,220,237,197.999999999998,74,50
45.440,220,237,197.999999999998,74,50
45.548,220,236,203.999999999998,74,50
45.657,220,238,203.0,74,50
45.760,220,235,206.0,74,50
45.873,220,240,199.0,73,50
45.981,220,238,203.0,73,50
46.087,220,237,205.0,74,50
46.189,220,237,194.0,74,50
46.293,220,238,196.0,74,50
46.405,220,238,196.0,74,50
46.506,220,237,202.0,74,49
46.621,220,234,197.0,74,49
46.724,220,233,197.999999999998,74,49
46.840,220,233,202.0,74,49
46.952,220,237,205.0,74,49
47.057,220,233,200.0,74,49
47.173,220,233,202.0,74,49
47.288,220,237,203.0,74,49
47.393,220,233,197.0,74,49
47.504,220,233,192.000000000002,74,49
47.606,220,235,195.000000000002,74,49
47.715,220,236,195.000000000002,74,49
47.815,220,236,195.000000000002,74,49
47.923,220,238,197.0,74,49
48.037,220,238,197.0,74,49
48.142,220,241,199.0,74,49
48.256,220,239,203.999999999998,74,49
48.365,220,238,200.0,74,49
48.468,220,238,203.0,74,49
48.576,220,238,197.999999999998,74,49
48.689,220,239,200.0,74,49
48.791,230,241,196.0,74,49
48.898,230,240,194.0,74,49
49.001,230,241,195.000000000002,74,49
49.107,230,243,194.0,74,49
49.209,230,243,200.999999999998,74,49
49.317,230,239,196.0,74,49
49.425,230,241,197.0,74,49
49.535,230,220,193.0,74,49
49.640,220,184,191.0,74,49
49.755,220,172,192.000000000002,74,49
49.870,220,154,188.0,74,49
49.973,220,136,193.0,74,49
50.079,220,128,195.000000000002,74,49
50.183,220,103,193.0,74,49
50.286,220,94,193.0,74,49
50.391,220,93,195.000000000002,74,49
50.498,220,96,195.000000000002,74,48
50.606,220,108,194.0,74,48
50.706,220,134,190.0,74,48
50.820,220,213,194.0,74,48
50.940,220,234,195.000000000002,74,48
51.041,220,234,195.000000000002,74,48
51.156,220,240,200.0,74,48
51.266,220,241,197.999999999998,74,48
51.370,220,245,196.0,74,48
51.474,220,241,205.0,74,48
51.583,220,245,208.0,74,48
51.688,220,245,199.0,76,48
51.809,220,244,203.0,78,48
51.909,220,245,203.0,80,48
52.014,220,245,199.0,82,48
52.123,220,250,209.0,85,48
52.238,220,244,211.000000000002,87,48
52.339,230,245,203.999999999998,90,48
52.450,230,253,200.0,94,47
52.556,230,249,209.0,94,47
52.667,230,251,206.999999999998,95,47
52.774,230,249,210.0,95,47
52.875,230,249,208.0,95,47
52.982,230,249,200.999999999998,95,47
53.085,230,248,205.0,95,47
53.194,230,251,202.0,95,47
53.306,230,250,210.0,95,47
53.418,230,251,206.0,95,47
53.525,230,251,203.0,95,47
53.632,230,245,206.999999999998,95,47
53.741,230,241,208.0,95,47
53.856,230,243,197.999999999998,95,47
53.958,230,241,203.0,94,47
54.067,220,243,203.999999999998,94,47
54.173,220,244,197.0,94,47
54.281,220,243,202.0,94,47
54.383,220,242,193.0,94,47
54.488,220,242,199.0,94,47
54.600,220,242,199.0,94,47
54.705,220,244,202.0,94,47
54.807,220,239,200.999999999998,94,47
54.916,220,241,200.999999999998,94,47
55.022,220,239,197.0,94,47
55.124,220,240,200.999999999998,94,47
55.224,220,238,199.0,94,47
55.331,220,240,206.0,94,47
55.438,220,239,205.0,95,47
55.545,220,237,200.999999999998,95,47
55.656,220,238,206.0,95,47
55.756,220,237,197.999999999998,95,47
55.869,220,237,202.0,95,47
55.976,220,237,197.999999999998,95,47
56.090,220,239,205.0,95,47
56.193,220,238,202.0,95,47
56.308,220,239,212.0,95,47
56.416,220,237,212.0,96,47
56.529,220,237,212.0,96,47
56.641,220,241,209.0,102,46
56.747,220,240,208.0,105,46
56.857,220,240,208.0,108,46
56.969,220,242,208.0,111,46
57.074,220,242,214.000000000002,114,46
57.189,220,246,215.0,117,46
57.291,220,243,208.0,120,46
57.398,220,240,206.999999999998,123,46
57.502,220,246,215.0,124,46
57.603,220,245,213.0,124,46
57.708,230,244,205.0,124,46
57.823,230,245,200.999999999998,124,46
57.924,230,243,206.0,124,46
58.039,230,248,203.999999999998,124,46
58.143,230,245,206.0,124,46
58.249,230,246,206.999999999998,124,46
58.352,230,248,206.999999999998,124,46
58.457,230,245,210.0,124,46
58.572,230,242,211.000000000002,124,46
58.673,230,251,218.0,123,46
58.776,230,250,210.0,123,46
58.883,230,250,210.0,123,46
58.990,230,255,203.0,123,46
59.101,230,252,199.0,123,46
59.207,230,251,200.999999999998,123,46
59.316,230,248,192.000000000002,124,46
59.423,230,247,199.0,124,46
59.534,230,246,200.999999999998,124,46
59.641,230,243,199.0,124,46
59.756,230,242,202.0,124,46
59.857,230,237,197.999999999998,124,46
59.965,220,238,195.000000000002,124,46
60.069,220,240,193.0,124,46
60.173,220,236,197.0,124,46
60.287,220,233,188.0,124,46
60.391,220,236,191.0,124,46
60.493,220,231,187.0,124,45
60.600,220,231,196.0,124,45
60.706,220,229,193.0,124,45
60.819,220,233,192.000000000002,124,45
60.923,220,232,195.000000000002,124,45
61.029,220,234,191.0,123,45
61.138,220,234,191.0,123,45
61.247,220,236,194.0,124,45
61.356,220,236,193.0,124,45
61.472,220,240,192.000000000002,124,45
61.573,220,239,193.0,125,45
61.686,220,241,195.000000000002,127,45
61.801,220,244,194.0,129,45
61.903,220,239,199.0,130,45
62.007,220,241,196.0,132,45
62.108,220,247,208.0,134,45
62.208,220,243,208.0,136,45
62.318,220,246,200.999999999998,139,45
62.418,230,246,205.0,142,45
62.521,230,245,208.0,143,45
62.624,230,238,205.0,144,45
62.732,230,247,206.999999999998,146,45
62.840,230,247,206.999999999998,146,45
62.953,230,245,203.0,147,45
63.057,230,252,205.0,148,45
63.166,230,247,206.999999999998,149,45
63.271,230,248,206.0,149,45
63.374,230,251,197.0,150,45
63.483,230,247,200.999999999998,150,45
63.589,230,246,196.0,150,45
63.690,230,246,200.0,150,45
63.801,230,243,202.0,150,45
63.907,230,244,202.0,150,45
64.019,230,242,200.999999999998,150,45
64.130,230,244,202.0,150,45
64.238,230,246,203.0,150,45
64.341,230,242,200.999999999998,150,45
64.453,230,241,205.0,150,44
64.558,230,241,205.0,150,44
64.667,220,242,200.0,150,44
64.770,220,238,206.0,150,44
64.882,220,238,202.0,150,44
64.990,220,243,203.999999999998,150,44
65.097,220,241,205.0,150,44
65.201,220,242,202.0,150,44
65.302,220,242,202.0,150,44
65.408,220,240,199.0,150,44
65.519,220,240,199.0,150,44
65.623,220,240,197.0,150,44
65.730,220,241,199.0,150,44
65.837,220,239,203.0,150,44
65.941,220,242,199.0,150,44
66.048,220,238,196.0,149,44
66.157,220,236,195.000000000002,149,44
66.265,220,230,188.0,149,44
66.373,220,232,197.0,150,44
66.475,220,236,206.999999999998,150,44
66.583,220,235,200.0,150,44
66.692,220,235,200.0,150,44
66.798,220,235,200.0,150,44
66.906,220,245,206.999999999998,150,44
67.022,220,246,214.000000000002,150,44
67.133,220,248,208.0,150,44
67.240,220,248,210.0,150,44
67.341,230,249,210.0,150,44
67.450,230,250,213.0,150,44
67.558,230,250,213.0,150,44
67.671,230,250,213.0,150,44
67.773,230,248,209.0,150,44
67.874,230,246,208.0,150,44
67.983,230,247,206.0,150,44
68.090,230,244,203.0,150,44
68.205,230,242,206.0,150,44
68.316,230,243,200.999999999998,150,44
68.416,230,241,206.999999999998,150,44
68.523,220,244,203.0,150,43
68.634,220,237,194.0,150,43
68.738,220,240,203.0,150,43
68.848,220,237,203.0,150,43
68.957,220,234,208.0,153,43
69.059,220,235,206.0,156,43
69.168,220,234,197.0,160,43
69.274,220,241,193.0,164,43
69.385,220,232,185.0,167,43
69.489,220,234,202.0,173,43
69.595,220,234,202.0,173,43
69.715,220,241,200.0,173,43
69.823,220,243,200.999999999998,173,43
69.931,220,241,203.999999999998,173,43
70.041,220,243,203.999999999998,173,43
70.145,220,242,197.0,173,43
70.253,220,244,200.0,173,43
70.358,230,251,206.999999999998,173,43
70.465,230,251,206.999999999998,173,43
70.573,230,246,211.000000000002,173,43
70.674,230,249,206.999999999998,173,43
70.788,230,247,208.0,173,43
70.896,230,247,210.0,173,43
71.001,230,247,200.0,173,43
71.105,230,242,202.0,173,43
71.206,230,246,200.0,173,43
71.307,230,245,214.000000000002,173,43
71.420,230,240,202.0,173,43
71.526,220,238,200.0,173,42
71.634,220,240,206.999999999998,173,42
71.740,220,244,206.0,173,42
71.848,220,240,209.0,173,42
71.958,220,245,206.0,173,42
72.064,220,242,205.0,173,42
72.174,220,241,206.0,173,42
72.287,220,240,209.0,173,42
72.400,220,238,199.0,173,42
72.507,220,242,212.0,173,42
72.623,220,239,209.0,173,42
72.725,220,240,209.0,173,42
72.832,220,241,209.0,173,42
72.941,220,242,209.0,173,42
73.056,220,243,200.0,173,42
73.169,220,243,209.0,173,42
73.273,220,247,211.000000000002,173,42
73.374,220,243,213.0,173,42
73.481,220,246,210.0,173,42
73.591,220,241,209.0,173,42
73.692,220,244,218.0,173,42
73.807,220,245,212.0,173,42
73.907,220,246,214.000000000002,173,42
74.021,230,243,208.0,173,42
74.136,230,243,206.999999999998,173,42
74.250,230,243,206.999999999998,173,42
74.356,230,242,190.0,173,42
74.469,220,242,196.0,173,42
74.586,220,246,199.0,172,42
74.691,220,244,200.0,172,42
74.807,230,242,197.999999999998,172,42
74.907,230,242,197.999999999998,172,42
75.008,230,248,203.0,172,42
75.124,230,246,196.0,173,42
75.237,230,246,196.0,173,42
75.339,230,246,200.0,173,42
75.451,230,246,200.0,173,42
75.569,230,247,196.0,172,42
75.675,230,246,200.999999999998,173,42
75.783,230,244,199.0,173,42
75.889,230,246,208.0,173,42
76.008,230,249,200.999999999998,173,42
76.124,230,247,203.999999999998,173,42
76.233,230,249,199.0,173,42
76.341,230,245,195.000000000002,173,42
76.449,230,244,191.0,173,42
76.556,230,244,191.0,173,42
76.656,230,242,195.000000000002,173,42
76.770,230,239,196.0,173,42
76.873,220,245,197.0,173,42
76.986,230,244,199.0,173,42
77.090,230,240,196.0,173,42
77.203,220,244,194.0,173,42
77.308,220,247,203.0,173,42
77.413,230,244,197.0,173,42
77.517,230,245,200.999999999998,173,41
77.625,230,240,193.0,173,41
77.726,220,246,194.0,173,41
77.829,220,245,199.0,173,41
77.934,220,243,196.0,173,41
78.042,230,246,200.999999999998,173,41
78.147,230,249,194.0,173,41
78.250,230,250,196.0,173,41
78.356,230,247,193.0,173,41
78.465,230,244,192.000000000002,173,41
78.567,230,247,185.0,172,41
78.673,230,246,196.0,172,41
78.785,230,245,191.0,172,41
78.886,230,249,184.0,172,41
78.990,230,247,199.0,172,41
79.105,230,248,193.0,172,41
79.209,230,242,184.0,172,41
79.317,230,246,184.0,173,41
79.424,230,245,197.999999999998,173,41
79.535,230,244,196.0,175,41
79.643,230,245,194.0,177,41
79.750,230,245,194.0,177,41
79.850,220,242,192.000000000002,179,41
79.959,220,240,194.0,-178,41
80.074,220,242,197.999999999998,-174,41
80.175,220,240,191.0,-172,41
80.278,220,240,191.0,-172,41
80.390,220,243,188.0,-167,41
80.499,220,243,191.0,-165,41
80.602,220,242,195.000000000002,-163,41
80.708,220,237,197.999999999998,-162,41
80.815,220,245,194.0,-162,41
80.915,220,242,192.000000000002,-162,41
81.022,220,239,193.0,-162,41
81.126,220,244,193.0,-162,41
81.229,220,244,196.0,-162,41
81.341,220,237,195.000000000002,-162,41
81.453,220,246,193.0,-162,41
81.566,220,243,191.0,-162,40
81.673,220,247,193.0,-161,40
81.776,220,247,197.999999999998,-161,40
81.887,230,248,196.0,-161,40
81.990,230,248,197.999999999998,-161,40
82.093,230,248,197.999999999998,-161,40
82.198,230,248,194.0,-161,40
82.305,230,238,202.0,-161,40
82.407,230,237,206.0,-161,40
82.523,220,234,205.0,-161,40
82.636,220,236,194.0,-161,40
82.740,220,240,193.0,-162,40
82.843,220,250,199.0,-162,40
82.950,220,250,193.0,-162,40
83.062,230,249,200.999999999998,-162,40
83.166,230,254,197.0,-162,40
83.277,230,253,203.0,-162,40
83.385,230,253,200.0,-162,40
83.501,230,254,203.0,-162,40
83.606,230,254,203.0,-162,40
83.717,230,255,200.0,-162,40
83.823,230,256,199.0,-162,40
83.936,230,252,200.0,-162,40
84.052,230,249,202.0,-162,40
84.155,230,247,200.999999999998,-161,40
84.267,230,249,187.0,-161,40
84.372,230,246,193.0,-161,40
84.475,230,249,187.0,-161,40
84.576,230,246,192.000000000002,-161,40
84.686,230,247,194.0,-161,40
84.791,230,239,193.0,-161,40
84.892,230,237,196.0,-161,40
84.999,220,238,192.000000000002,-158,40
85.106,220,238,193.0,-155,40
85.209,220,238,194.0,-152,40
85.310,220,243,197.999999999998,-149,40
85.423,220,238,193.0,-146,40
85.526,220,235,188.0,-143,39
