t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
13.297,0,10,0.0,-28,0,0,34
13.408,0,10,0.0,-28,0,0,34
13.520,0,10,0.0,-28,0,0,34
13.631,0,10,0.0,-28,0,0,34
13.743,0,10,0.0,-28,0,0,34
13.854,0,10,0.0,-28,0,0,34
13.966,0,10,0.0,-28,0,0,34
14.078,0,10,0.0,-28,0,0,34
14.190,0,10,0.0,-28,0,0,34
14.302,0,10,0.0,-28,0,0,34
14.413,0,10,0.0,-28,0,0,34
14.525,0,10,0.0,-28,0,0,34
14.638,0,10,0.0,-28,0,0,34
14.748,0,10,0.0,-28,0,0,34
14.859,0,10,0.0,-28,0,0,34
14.971,0,10,0.0,-28,0,0,34
15.083,0,10,0.0,-28,0,0,34
15.195,0,10,0.0,-28,0,0,34
15.307,0,10,0.0,-28,0,0,34
15.419,0,10,0.0,-28,0,0,34
15.520,0,10,0.0,-28,0,0,34
15.627,0,10,0.0,-28,0,0,34
15.727,0,10,0.0,-28,0,0,34
15.838,0,10,0.0,-28,0,0,34
15.939,0,10,0.0,-28,0,0,34
16.053,0,10,0.0,-28,0,0,34
16.165,0,10,0.0,-28,0,0,34
16.277,0,10,0.0,-28,0,0,34
16.389,0,10,0.0,-28,0,0,34
16.501,0,10,0.0,-28,0,0,34
16.613,0,10,0.0,-28,0,0,34
16.725,0,10,0.0,-28,0,0,34
16.838,0,10,0.0,-28,0,0,34
16.949,0,10,0.0,-28,0,0,34
17.061,0,10,0.0,-28,0,0,34
17.172,0,10,0.0,-28,0,0,34
17.285,0,10,0.0,-28,0,0,34
17.398,0,10,0.0,-28,0,0,34
17.509,0,10,0.0,-28,0,0,34
17.621,0,10,0.0,-28,0,0,34
17.732,0,10,0.0,-28,0,0,34
17.843,0,10,0.0,-28,0,0,34
17.954,0,10,0.0,-28,0,0,34
18.065,0,10,0.0,-28,0,0,34
18.176,0,10,0.0,-28,0,0,34
18.287,0,10,0.0,-28,0,0,34
18.399,0,10,0.0,-28,0,0,34
18.510,0,10,0.0,-28,0,0,34
18.622,0,10,0.0,-28,0,0,34
18.733,0,10,0.0,-28,0,0,34
18.844,0,10,0.0,-28,0,0,34
18.955,0,10,0.0,-28,0,0,34
19.066,0,10,0.0,-28,0,0,34
19.177,0,10,0.0,-28,0,0,34
19.288,0,10,0.0,-28,0,0,34
19.399,0,10,0.0,-28,0,0,34
19.510,0,10,0.0,-28,0,0,34
19.622,0,10,0.0,-28,0,0,34
19.734,0,10,0.0,-28,0,0,34
19.846,0,10,0.0,-28,0,0,34
19.956,0,10,0.0,-28,0,0,34
20.067,0,10,0.0,-28,0,0,34
20.179,0,10,0.0,-28,0,0,34
20.291,0,10,0.0,-28,0,0,34
20.402,0,10,0.0,-28,0,0,34
20.514,0,10,0.0,-28,0,0,34
20.626,0,10,0.0,-28,0,0,34
20.737,0,10,0.0,-28,0,0,34
20.849,0,10,0.0,-28,0,0,34
20.960,0,10,0.0,-28,0,0,34
21.072,0,10,0.0,-28,0,0,34
21.183,0,10,0.0,-28,0,0,34
21.294,0,10,0.0,-28,0,0,34
21.405,0,10,0.0,-28,0,0,34
