t_rel,lr,fb,ud,yaw,height_cm,yaw_deg
2.438,0,0,0,0,0,0
2.462,0,0,0,0,0,0
2.478,0,0,0,0,0,0
2.494,0,0,0,0,0,0
2.511,0,0,0,0,0,0
2.526,0,0,0,0,0,0
2.542,0,0,0,0,0,0
2.558,0,0,0,0,0,0
2.575,0,0,0,0,0,0
2.589,0,0,0,0,0,0
2.606,0,0,0,0,0,0
2.613,0,0,0,0,0,0
2.630,0,0,0,0,0,0
2.645,0,0,0,0,0,0
2.661,0,0,0,0,0,0
2.677,0,0,0,0,0,0
2.693,0,0,0,0,0,0
2.709,0,0,0,0,0,0
2.725,0,0,0,0,0,0
2.741,0,0,0,0,0,0
2.757,0,0,0,0,0,0
2.774,0,0,0,0,0,0
2.789,0,0,0,0,0,0
2.805,0,0,0,0,0,0
2.813,0,0,0,0,0,0
2.829,0,0,0,0,0,0
2.845,0,0,0,0,0,0
2.861,0,0,0,0,0,0
2.877,0,0,0,0,0,0
2.893,0,0,0,0,0,0
2.909,0,0,0,0,0,0
2.925,0,0,0,0,0,0
2.941,0,0,0,0,0,0
2.957,0,0,0,0,0,0
2.973,0,0,0,0,0,0
2.989,0,0,0,0,0,0
3.005,0,0,0,0,0,0
3.013,0,0,0,0,0,0
3.030,0,0,0,0,0,0
3.045,0,0,0,0,0,0
3.063,0,0,0,0,0,0
3.076,0,0,0,0,0,0
4.196,0,0,0,0,0,0
4.212,0,0,0,0,0,0
4.227,0,0,0,0,0,0
4.243,0,0,0,0,0,0
4.248,0,0,0,0,0,0
4.259,0,0,0,0,0,0
4.274,0,0,0,0,0,0
4.290,0,0,0,0,0,0
4.306,0,0,0,0,0,0
4.323,0,0,0,0,0,0
4.339,0,0,0,0,0,0
4.347,0,0,0,0,0,0
4.363,0,0,0,0,0,0
4.370,0,0,0,0,0,0
4.380,0,0,0,0,0,0
4.410,0,0,0,0,0,0
4.426,0,0,0,0,0,0
4.442,0,0,0,0,0,0
4.460,0,0,0,0,0,0
4.474,0,0,0,0,0,0
4.490,0,0,0,0,0,0
4.506,0,0,0,0,0,0
4.523,0,0,0,0,0,0
4.538,0,0,0,0,0,0
4.552,0,0,0,0,0,0
4.563,0,0,0,0,0,0
4.580,0,0,0,0,0,0
4.593,0,0,0,0,0,0
4.606,0,0,0,0,0,0
4.626,0,0,0,0,0,0
4.641,0,0,0,0,0,0
4.657,0,0,0,0,0,0
4.673,0,0,0,0,0,0
4.689,0,0,0,0,0,0
4.696,0,0,0,0,0,0
4.713,0,0,0,0,0,0
4.728,0,0,0,0,0,0
4.744,0,0,0,0,0,0
4.760,0,0,0,0,0,0
4.776,0,0,0,0,0,0
4.792,0,0,0,0,0,0
4.800,0,0,0,0,0,0
4.818,0,0,0,0,0,0
4.824,0,0,0,0,0,0
4.840,0,0,0,0,0,0
4.857,0,0,0,0,0,0
4.872,0,0,0,0,0,0
4.879,0,0,0,0,0,0
4.896,0,0,0,0,0,0
4.908,0,0,0,0,0,0
4.928,0,0,0,0,0,0
4.944,0,0,0,0,0,0
4.960,0,0,0,0,0,0
4.975,0,0,0,0,0,0
4.980,0,0,0,0,0,0
5.007,0,0,0,0,0,0
5.019,0,0,0,0,0,0
5.039,0,0,0,0,0,0
5.063,0,0,0,0,0,0
5.080,0,0,0,0,0,0
5.097,0,0,0,0,0,0
5.111,0,0,0,0,0,0
5.127,0,0,0,0,0,0
5.143,0,0,0,0,0,0
5.159,0,0,0,0,0,0
5.175,0,0,0,0,0,0
5.191,0,0,0,0,0,0
5.207,0,0,0,0,0,0
5.223,0,0,0,0,0,0
5.247,0,0,0,0,0,0
5.263,0,0,0,0,0,0
5.279,0,0,0,0,0,0
5.295,0,0,0,0,0,0
5.311,0,0,0,0,0,0
5.327,0,0,0,0,0,0
5.342,0,0,0,0,0,0
5.358,0,0,0,0,0,0
5.374,0,0,0,0,0,0
5.390,0,0,0,0,0,0
5.399,0,0,0,0,0,0
5.414,0,0,0,0,0,0
5.422,0,0,0,0,0,0
5.429,0,0,0,0,0,0
5.445,0,0,0,0,0,0
5.461,0,0,0,0,0,0
5.479,0,0,0,0,0,0
5.493,0,0,0,0,0,0
5.509,0,0,0,0,0,0
5.525,0,0,0,0,0,0
5.541,0,0,0,0,0,0
5.559,0,0,0,0,0,0
5.573,0,0,0,0,0,0
5.589,0,0,0,0,0,0
5.604,0,0,0,0,0,0
5.618,0,0,0,0,0,0
5.629,0,0,0,0,0,0
5.646,0,0,0,0,0,0
5.663,0,0,0,0,0,0
5.677,0,0,0,0,0,0
5.693,0,0,0,0,0,0
5.699,0,0,0,0,0,0
5.713,0,0,0,0,0,0
5.725,0,0,0,0,0,0
5.741,0,0,0,0,0,0
5.756,0,0,0,0,0,0
5.773,0,0,0,0,0,0
5.789,0,0,0,0,0,0
5.796,0,0,0,0,0,0
5.830,0,0,0,0,0,0
5.846,0,0,0,0,0,0
5.862,0,0,0,0,0,0
5.877,0,0,0,0,0,0
5.894,0,0,0,0,0,0
5.910,0,0,0,0,0,0
5.925,0,0,0,0,0,0
5.941,0,0,0,0,0,0
5.957,0,0,0,0,0,0
5.973,0,0,0,0,0,0
5.989,0,0,0,0,0,0
6.005,0,0,0,0,0,0
6.021,0,0,0,0,0,0
6.029,0,0,0,0,0,0
6.046,0,0,0,0,0,0
6.061,0,0,0,0,0,0
6.077,0,0,0,0,0,0
6.094,0,0,0,0,0,0
6.109,0,0,0,0,0,0
6.125,0,0,0,0,0,0
6.135,0,0,0,0,0,0
6.157,0,0,0,0,0,0
6.173,0,0,0,0,0,0
6.189,0,0,0,0,0,0
6.196,0,0,0,0,0,0
6.214,0,0,0,0,0,0
6.229,0,0,0,0,0,0
6.244,0,0,0,0,0,0
6.260,0,0,0,0,0,0
6.276,0,0,0,0,0,0
7.179,0,0,0,0,0,0
7.200,0,0,0,0,0,0
7.210,0,0,0,0,0,0
7.226,0,0,0,0,0,0
7.242,0,0,0,0,0,0
7.258,0,0,0,0,0,0
7.274,0,0,0,0,0,0
7.290,0,0,0,0,0,0
7.306,0,0,0,0,0,0
7.314,0,0,0,0,0,0
7.330,0,0,0,0,0,0
7.346,0,0,0,0,0,0
7.361,0,0,0,0,0,0
7.379,0,0,0,0,0,0
7.394,0,0,0,0,0,0
7.410,0,0,0,0,0,0
7.426,0,0,0,0,0,0
7.442,0,0,0,0,0,0
7.459,0,0,0,0,0,0
7.474,0,0,0,0,0,0
7.491,0,0,0,0,0,0
7.505,0,0,0,0,0,0
7.521,0,0,0,0,0,0
7.530,0,0,0,0,0,0
7.546,0,0,0,0,0,0
7.561,0,0,0,0,0,0
7.577,0,0,0,0,0,0
7.592,0,0,0,0,0,0
7.604,0,0,0,0,0,0
7.624,0,0,0,0,0,0
7.640,0,0,0,0,0,0
7.649,0,0,0,0,0,0
7.664,0,0,0,0,0,0
7.680,0,0,0,0,0,0
7.696,0,0,0,0,0,0
7.712,0,0,0,0,0,0
7.728,0,0,0,0,0,0
7.744,0,0,0,0,0,0
7.759,0,0,0,0,0,0
7.775,0,0,0,0,0,0
7.791,0,0,0,0,0,0
7.807,0,0,0,0,0,0
7.824,0,0,0,0,0,0
7.840,0,0,0,0,0,0
7.851,0,0,0,0,0,0
7.863,0,0,0,0,0,0
7.878,0,0,0,0,0,0
7.894,0,0,0,0,0,0
7.910,0,0,0,0,0,0
7.926,0,0,0,0,0,0
7.942,0,0,0,0,0,0
7.954,0,0,0,0,0,0
7.974,0,0,0,0,0,0
7.989,0,0,0,0,0,0
8.005,0,0,0,0,0,0
8.016,0,0,0,0,0,0
8.030,0,0,0,0,0,0
8.047,0,0,0,0,0,0
8.062,0,0,0,0,0,0
8.078,0,0,0,0,0,0
8.087,0,0,0,0,0,0
8.110,0,0,0,0,0,0
8.126,0,0,0,0,0,0
8.142,0,0,0,0,0,0
8.158,0,0,0,0,0,0
8.174,0,0,0,0,0,0
8.190,0,0,0,0,0,0
8.206,0,0,0,0,0,0
8.214,0,0,0,0,0,0
8.230,0,0,0,0,0,0
8.246,0,0,0,0,0,0
8.261,0,0,0,0,0,0
8.277,0,0,0,0,0,0
8.294,0,0,0,0,0,0
8.310,0,0,0,0,0,0
8.325,0,0,0,0,0,0
8.342,0,0,0,0,0,0
8.357,0,0,0,0,0,0
8.373,0,0,0,0,0,0
8.389,0,0,0,0,0,0
8.396,0,0,0,0,0,0
8.413,0,0,0,0,0,0
8.428,0,0,0,0,0,0
8.435,0,0,0,0,0,0
8.445,0,0,0,0,0,0
8.460,0,0,0,0,0,0
8.477,0,0,0,0,0,0
8.494,0,0,0,0,0,0
8.530,0,0,0,0,0,0
8.578,0,0,0,0,0,0
8.614,0,0,0,0,0,0
8.630,0,0,0,0,0,0
8.647,0,0,0,0,0,0
8.664,0,0,0,0,0,0
8.676,0,0,0,0,0,0
8.694,0,0,0,0,0,0
8.710,0,0,0,0,0,0
8.719,0,0,0,0,0,0
8.736,0,0,0,0,0,0
8.750,0,0,0,0,0,0
8.763,0,0,0,0,0,0
8.780,0,0,0,0,0,0
8.797,0,0,0,0,0,0
8.813,0,0,0,0,0,0
8.826,0,0,0,0,0,0
8.842,0,0,0,0,0,0
8.858,0,0,0,0,0,0
8.876,0,0,0,0,0,0
8.898,0,0,0,0,0,0
8.948,0,0,0,0,0,0
8.997,0,0,0,0,0,0
9.040,0,0,0,0,0,0
9.080,0,0,0,0,0,0
9.130,0,0,0,0,0,0
9.179,0,0,0,0,0,0
9.223,0,0,0,0,0,0
9.268,0,0,0,0,0,0
9.313,0,0,0,0,0,0
9.363,0,0,0,0,0,0
9.412,0,0,0,0,0,0
9.457,0,0,0,0,0,0
9.503,0,0,0,0,0,0
9.546,0,0,0,0,0,0
9.594,0,0,0,0,0,0
9.647,0,0,0,0,0,0
9.685,0,0,0,0,0,0
9.733,0,0,0,0,0,0
9.782,0,0,0,0,0,0
9.830,0,0,0,0,0,0
11.857,0,0,0,0,0,0
11.873,0,0,0,0,0,0
11.889,0,0,0,0,0,0
11.905,0,0,0,0,0,0
11.913,0,0,0,0,0,0
11.931,0,0,0,0,0,0
11.946,0,0,0,0,0,0
11.961,0,0,0,0,0,0
11.977,0,0,0,0,0,0
11.992,0,0,0,0,0,0
12.008,0,0,0,0,0,0
12.024,0,0,0,0,0,0
12.034,0,0,0,0,0,0
12.059,0,0,0,0,0,0
12.080,0,0,0,0,0,0
12.093,0,0,0,0,0,0
12.109,0,0,0,0,0,0
12.121,0,0,0,0,0,0
12.138,0,0,0,0,0,0
12.147,0,0,0,0,0,0
12.162,0,0,0,0,0,0
12.178,0,0,0,0,0,0
12.194,0,0,0,0,0,0
12.210,0,0,0,0,0,0
12.226,0,0,0,0,0,0
12.242,0,0,0,0,0,0
12.273,0,0,0,0,0,0
12.297,0,0,0,0,0,0
12.313,0,0,0,0,0,0
12.330,0,0,0,0,0,0
12.345,0,0,0,0,0,0
12.361,0,0,0,0,0,0
12.377,0,0,0,0,0,0
12.393,0,0,0,0,0,0
12.405,0,0,0,0,0,0
12.424,0,0,0,0,0,0
12.440,0,0,0,0,0,0
12.455,0,0,0,0,0,0
12.465,0,0,0,0,0,0
12.478,0,0,0,0,0,0
12.494,0,0,0,0,0,0
12.510,0,0,0,0,0,0
12.526,0,0,0,0,0,0
12.543,0,0,0,0,0,0
12.558,0,0,0,0,0,0
12.574,0,0,0,0,0,0
12.590,0,0,0,0,0,0
12.598,0,0,0,0,0,0
12.614,0,0,0,0,0,0
12.630,0,0,0,0,0,0
12.647,0,0,0,0,0,0
12.661,0,0,0,0,0,0
12.680,0,0,0,0,0,0
12.697,0,0,0,0,0,0
12.713,0,0,0,0,0,0
12.728,0,0,0,0,0,0
12.744,0,0,0,0,0,0
12.752,0,0,0,0,0,0
12.764,0,0,0,0,0,0
12.793,0,0,0,0,0,0
12.810,0,0,0,0,0,0
12.826,0,0,0,0,0,0
12.842,0,0,0,0,0,0
12.850,0,0,0,0,0,0
12.864,0,0,0,0,0,0
12.891,0,0,0,0,0,0
12.907,0,0,0,0,0,0
12.923,0,0,0,0,0,0
12.940,0,0,0,0,0,0
12.948,0,0,0,0,0,0
12.965,0,0,0,0,0,0
12.990,0,0,0,0,0,0
13.004,0,0,0,0,0,0
13.021,0,0,0,0,0,0
13.030,0,0,0,0,0,0
13.038,0,0,0,0,0,0
13.047,0,0,0,0,0,0
13.063,0,0,0,0,0,0
13.071,0,0,0,0,0,0
13.082,0,0,0,0,0,0
13.096,0,0,0,0,0,0
13.114,0,0,0,0,0,0
13.136,0,0,0,0,0,0
13.160,0,0,0,0,0,0
13.185,0,0,0,0,0,0
13.197,0,0,0,0,0,0
13.210,0,0,0,0,0,0
13.219,0,0,0,0,0,0
13.227,0,0,0,0,0,0
13.243,0,0,0,0,0,0
13.253,0,0,0,0,0,0
13.261,0,0,0,0,0,0
13.272,0,0,0,0,0,0
13.280,0,0,0,0,0,0
13.297,0,0,0,0,0,0
13.312,0,0,0,0,0,0
13.322,0,0,0,0,0,0
13.331,0,0,0,0,0,0
13.338,0,0,0,0,0,0
13.353,0,0,0,0,0,0
13.364,0,0,0,0,0,0
13.372,0,0,0,0,0,0
13.387,0,0,0,0,0,0
13.405,0,0,0,0,0,0
13.421,0,0,0,0,0,0
13.431,0,0,0,0,0,0
13.447,0,0,0,0,0,0
13.463,0,0,0,0,0,0
13.488,0,0,0,0,0,0
13.504,0,0,0,0,0,0
13.525,0,0,0,0,0,0
13.548,0,0,0,0,0,0
13.570,0,0,0,0,0,0
13.592,0,0,0,0,0,0
13.611,0,0,0,0,0,0
13.627,0,0,0,0,0,0
13.643,0,0,0,0,0,0
13.657,0,0,0,0,0,0
13.673,0,0,0,0,0,0
13.689,0,0,0,0,0,0
13.697,0,0,0,0,0,0
13.713,0,0,0,0,0,0
13.730,0,0,0,0,0,0
13.743,0,0,0,0,0,0
13.763,0,0,0,0,0,0
13.788,0,0,0,0,0,0
13.797,0,0,0,0,0,0
13.813,0,0,0,0,0,0
13.821,0,0,0,0,0,0
13.829,0,0,0,0,0,0
13.838,0,0,0,0,0,0
13.849,0,0,0,0,0,0
13.863,0,0,0,0,0,0
13.871,0,0,0,0,0,0
13.880,0,0,0,0,0,0
13.890,0,0,0,0,0,0
13.898,0,0,0,0,0,0
13.905,0,0,0,0,0,0
13.921,0,0,0,0,0,0
13.933,0,0,0,0,0,0
13.954,0,0,0,0,0,0
13.970,0,0,0,0,0,0
13.987,0,0,0,0,0,0
14.011,0,0,0,0,0,0
14.024,0,0,0,0,0,0
14.045,0,0,0,0,0,0
14.062,0,0,0,0,0,0
14.073,0,0,0,0,0,0
14.087,0,0,0,0,0,0
14.105,0,0,0,0,0,0
14.122,0,0,0,0,0,0
14.136,0,0,0,0,0,0
14.147,0,0,0,0,0,0
14.160,0,0,0,0,0,0
14.171,0,0,0,0,0,0
14.178,0,0,0,0,0,0
14.192,0,0,0,0,0,0
14.210,0,0,0,0,0,0
14.244,0,0,0,0,0,0
14.275,0,0,0,0,0,0
14.291,0,0,0,0,0,0
14.322,0,0,0,0,0,0
14.338,0,0,0,0,0,0
14.346,0,0,0,0,0,0
14.363,0,0,0,0,0,0
14.378,0,0,0,0,0,0
14.383,0,0,0,0,0,0
14.410,0,0,0,0,0,0
14.426,0,0,0,0,0,0
14.442,0,0,0,0,0,0
14.458,0,0,0,0,0,0
14.475,0,0,0,0,0,0
14.492,0,0,0,0,0,0
14.507,0,0,0,0,0,0
14.530,0,0,0,0,0,0
14.546,0,0,0,0,0,0
14.563,0,0,0,0,0,0
14.577,0,0,0,0,0,0
14.593,0,0,0,0,0,0
14.608,0,0,0,0,0,0
14.624,0,0,0,0,0,0
14.640,0,0,0,0,0,0
14.656,0,0,0,0,0,0
14.672,0,0,0,0,0,0
14.680,0,0,0,0,0,0
14.697,0,0,0,0,0,0
14.713,0,0,0,0,0,0
14.728,0,0,0,0,0,0
14.744,0,0,0,0,0,0
14.760,0,0,0,0,0,0
14.776,0,0,0,0,0,0
14.792,0,0,0,0,0,0
14.808,0,0,0,0,0,0
14.824,0,0,0,0,0,0
14.840,0,0,0,0,0,0
14.856,0,0,0,0,0,0
14.872,0,0,0,0,0,0
14.880,0,0,0,0,0,0
14.896,0,0,0,0,0,0
14.912,0,0,0,0,0,0
14.928,0,0,0,0,0,0
14.944,0,0,0,0,0,0
14.959,0,0,0,0,0,0
14.976,0,0,0,0,0,0
14.992,0,0,0,0,0,0
15.009,0,0,0,0,0,0
15.024,0,0,0,0,0,0
15.040,0,0,0,0,0,0
15.263,0,0,0,0,0,0
15.278,0,0,0,0,0,0
15.294,0,0,0,0,0,0
15.310,0,0,0,0,0,0
15.326,0,0,0,0,0,0
15.342,0,0,0,0,0,0
15.358,0,0,0,0,0,0
15.374,0,0,0,0,0,0
15.389,0,0,0,0,0,0
15.413,0,0,0,0,0,0
15.429,0,0,0,0,0,0
15.444,0,0,0,0,0,0
24.220,0,0,0,0,50,0
24.277,0,0,0,0,50,0
24.293,0,0,0,0,50,0
24.310,0,0,0,0,50,0
24.315,0,0,0,0,50,0
24.341,0,0,0,0,50,0
24.357,0,0,0,0,50,0
24.370,0,0,0,0,50,0
24.380,0,0,0,0,50,0
24.397,0,0,0,0,50,0
24.414,0,0,0,0,50,0
24.430,0,0,0,0,50,0
24.445,0,0,0,0,50,0
24.461,0,0,0,0,50,0
24.469,0,0,0,0,50,0
24.481,0,0,0,0,50,0
24.497,0,0,0,0,50,0
24.521,0,0,0,0,50,0
24.545,0,0,0,0,50,0
24.561,0,0,0,0,50,0
24.569,0,0,0,0,50,0
24.577,0,0,0,0,50,0
24.594,0,0,0,0,50,0
24.617,0,0,0,0,50,0
24.634,0,0,0,0,50,0
24.655,0,0,0,0,50,0
24.663,0,0,0,0,50,0
24.680,0,0,0,0,50,0
24.695,0,0,0,0,50,0
24.704,0,0,0,0,50,0
24.714,0,0,0,0,50,0
24.719,0,0,0,0,50,0
24.747,0,0,0,0,50,0
24.763,0,0,0,0,50,0
24.781,0,0,0,0,50,0
24.796,0,0,0,0,50,0
24.808,0,0,0,0,50,0
24.816,0,0,0,0,50,0
24.824,0,0,0,0,50,0
24.840,0,0,0,0,50,0
24.856,0,0,0,0,50,0
24.872,0,0,0,0,50,0
24.888,0,0,0,0,50,0
24.913,0,0,0,0,50,0
24.929,0,0,0,0,50,0
24.943,0,0,0,0,50,0
24.958,0,0,0,0,50,0
24.974,0,0,0,0,50,0
24.991,0,0,0,0,50,0
25.008,0,0,0,0,50,0
25.024,0,0,0,0,50,0
25.032,0,0,0,0,50,0
25.047,0,0,0,0,50,0
25.064,0,0,0,0,50,0
25.095,0,0,0,0,50,0
27.048,0,0,0,0,60,0
