t_rel,height_cm,tof_cm,baro_rel_cm,yaw_deg,pitch_deg,roll_deg,battery_pct
9.500,70,81,112.0,4,0,-1,56
9.614,70,80,116.0,4,0,-1,56
9.725,70,81,116.0,4,0,-1,56
9.833,70,81,109.0,5,0,-1,56
9.941,70,81,116.0,5,0,-1,56
10.050,70,83,117.0,5,0,-1,56
10.162,70,85,121.0,5,0,-1,56
10.268,70,87,120.0,5,0,-1,56
10.376,70,90,124.0,5,0,-1,56
10.477,80,93,122.0,4,0,-1,56
10.583,80,97,127.0,4,0,-2,56
10.700,80,100,121.0,4,0,-2,56
10.801,80,102,129.0,4,0,-2,56
10.906,90,105,129.0,4,0,-2,56
11.017,90,108,134.0,4,0,-2,56
11.129,100,115,140.0,4,0,-2,56
11.236,100,117,131.0,4,0,-2,56
11.342,100,119,141.0,4,0,-1,56
11.446,100,123,144.0,4,0,-1,56
11.550,110,127,150.0,4,0,-1,56
11.664,110,129,156.0,4,0,-1,56
11.778,110,135,156.0,4,0,-1,56
11.883,120,137,153.0,4,0,-1,56
12.000,120,141,155.0,4,0,-1,56
12.113,120,145,160.0,4,0,-1,56
12.225,120,145,160.0,4,0,-1,56
12.333,130,151,168.0,4,0,-1,56
12.448,130,153,172.0,4,0,-1,56
12.556,130,156,167.0,4,0,-1,56
12.662,140,161,172.0,4,0,-1,56
12.767,140,164,174.0,4,0,-1,56
12.874,140,167,174.0,4,0,-1,56
12.978,150,169,182.0,4,0,0,56
13.083,150,174,184.0,4,0,0,56
13.198,150,176,188.0,4,0,-1,56
13.312,160,187,189.0,4,0,-1,56
13.416,160,187,189.0,4,0,-1,56
13.527,160,187,187.0,5,0,-1,56
13.628,160,190,194.0,5,0,-1,56
13.734,170,195,195.0,5,0,0,56
13.837,170,200,200.0,4,0,0,56
13.940,170,199,205.0,4,0,0,56
14.049,180,209,199.0,4,0,-1,56
14.163,180,207,206.0,4,0,-1,56
14.272,190,210,209.0,4,0,-1,56
14.372,190,210,209.0,4,0,-1,56
14.479,190,213,213.0,4,0,-1,56
14.587,190,219,212.0,4,0,-1,56
14.700,190,220,218.0,4,0,-1,56
14.801,190,220,218.0,4,0,-1,56
14.918,200,230,226.0,4,0,-1,56
15.033,210,235,225.0,4,0,-1,56
15.140,210,237,226.0,4,0,-1,56
15.251,210,242,225.0,4,0,0,56
15.366,220,246,229.0,4,0,0,56
15.478,220,248,235.0,4,0,0,56
15.584,220,251,231.0,4,0,-1,56
15.699,230,255,237.0,4,0,-1,56
15.803,230,261,238.0,4,0,-1,56
15.917,230,264,242.0,4,0,-1,56
16.021,240,263,245.0,4,0,-1,56
16.134,240,263,243.0,4,0,0,56
16.239,240,267,241.0,4,0,0,56
16.351,240,262,249.0,4,0,0,56
16.462,240,266,242.0,4,0,0,56
16.567,240,265,247.0,4,0,0,56
16.683,240,263,244.0,4,1,0,56
16.800,240,261,239.0,4,1,0,56
16.915,240,261,239.0,4,1,0,56
17.018,240,259,248.0,4,1,0,56
17.118,240,265,248.0,4,0,0,56
17.234,240,267,247.0,4,0,0,56
17.348,250,270,245.0,5,0,0,56
17.451,250,272,249.0,5,0,0,56
17.551,250,276,250.0,4,0,0,56
17.651,250,275,250.0,5,0,0,56
17.758,250,274,257.0,4,0,-2,56
17.864,250,274,256.0,4,0,-4,56
17.967,250,277,250.0,4,0,-6,56
18.079,250,273,253.0,4,0,-6,56
18.184,250,276,256.0,4,0,-7,56
18.296,250,276,256.0,4,0,-7,56
18.403,250,278,252.0,5,0,-5,56
18.516,250,278,253.0,4,0,-1,56
18.616,250,277,253.0,4,0,0,56
18.725,250,276,251.0,4,1,1,56
18.831,250,275,253.0,4,0,1,56
18.945,250,277,253.0,4,0,0,56
19.051,250,278,253.0,4,0,0,56
19.158,250,273,256.0,4,0,0,56
19.261,250,271,252.0,4,0,0,56
19.367,250,271,252.0,4,0,0,56
19.481,250,273,247.0,5,0,0,56
19.600,250,269,248.0,10,0,0,56
19.709,250,274,251.0,12,0,0,56
19.811,250,267,245.0,15,0,1,56
19.917,250,276,246.0,17,0,0,56
20.020,250,275,248.0,19,0,0,56
20.125,250,272,246.0,22,0,-1,56
20.227,250,275,249.0,23,0,-1,56
20.333,250,277,251.0,23,0,-1,56
20.444,250,271,243.0,23,0,-1,56
20.551,250,266,245.0,23,0,-1,56
20.664,250,272,241.0,23,1,-1,56
20.780,250,273,246.0,23,1,-5,56
20.885,250,273,246.0,23,1,-5,56
21.001,250,276,246.0,23,1,-7,56
21.107,250,276,246.0,23,1,-7,56
21.214,250,274,253.0,23,1,-7,56
21.315,250,272,243.0,23,0,-6,56
21.430,250,268,243.0,23,0,-5,56
21.544,250,265,237.0,23,0,-5,56
21.645,250,265,237.0,23,0,-5,56
21.760,250,268,243.0,23,0,-4,56
21.868,250,268,243.0,23,0,-4,56
21.970,250,271,247.0,23,0,-4,56
22.075,250,271,247.0,23,0,-4,56
22.183,250,266,239.0,23,0,-3,56
22.294,250,264,240.0,23,0,-3,56
22.395,250,262,242.0,23,0,-3,56
22.496,250,261,235.0,23,0,-3,56
22.601,250,261,239.0,23,0,-3,56
22.713,250,264,248.0,23,0,-3,56
22.826,250,264,239.0,23,0,-3,56
22.933,250,264,238.0,23,0,-3,56
23.047,250,263,239.0,23,0,-2,56
23.156,250,262,235.0,23,0,-2,56
23.267,250,266,238.0,23,0,-2,56
23.381,250,263,233.0,23,0,-2,56
23.495,250,260,233.0,23,0,-2,56
23.596,250,260,233.0,23,0,-2,56
23.710,250,263,230.0,23,0,-2,56
23.818,250,263,230.0,23,0,-2,56
23.925,250,265,239.0,23,0,-3,56
24.034,250,264,236.0,23,0,-3,56
24.136,250,266,237.0,23,0,-2,56
24.244,250,261,239.0,23,0,-2,56
24.348,250,264,236.0,23,0,-2,56
24.453,250,265,240.0,23,0,-2,56
24.557,250,265,236.0,23,0,-2,56
24.665,250,263,236.0,23,0,-2,56
24.768,250,265,240.0,23,0,-2,56
24.880,250,264,234.0,23,0,-2,56
24.984,250,263,241.0,23,0,-2,56
25.086,250,271,232.0,23,0,-2,56
25.196,250,262,228.0,23,0,-2,56
25.300,250,272,233.0,23,0,-2,56
25.401,250,265,232.0,23,0,-2,56
25.504,250,264,238.0,23,0,-1,56
25.617,250,266,237.0,23,0,0,56
25.731,250,268,241.0,23,0,2,56
25.833,250,269,243.0,23,0,2,56
25.934,250,269,243.0,23,0,2,56
26.048,250,265,243.0,25,0,2,56
26.150,250,270,241.0,28,0,2,56
26.265,250,269,237.0,31,-1,2,56
26.367,250,270,246.0,34,-1,2,56
26.475,250,270,246.0,37,0,1,56
26.581,250,271,249.0,40,-1,1,56
26.695,250,270,246.0,42,-1,0,56
26.800,250,267,238.0,45,-1,0,56
26.908,250,271,237.0,48,-1,0,56
27.010,250,267,239.0,53,-1,0,56
27.120,250,268,243.0,53,-2,2,56
27.234,250,268,243.0,53,-2,2,56
27.348,250,267,241.0,54,-1,0,56
27.463,250,266,241.0,54,0,0,56
27.577,250,266,237.0,54,0,0,56
27.683,250,270,240.0,54,0,0,56
27.800,250,264,236.0,54,0,-3,56
27.914,250,265,244.0,54,0,-5,56
28.034,250,270,243.0,54,0,-6,56
28.142,250,270,241.0,54,0,-6,56
28.249,250,266,240.0,54,0,-6,56
28.357,250,269,243.0,54,0,-5,56
28.459,250,269,243.0,54,0,-5,56
28.565,250,267,239.0,54,0,-3,56
28.681,250,267,246.0,54,0,-3,56
28.782,250,264,245.0,54,0,-3,56
28.893,250,266,241.0,54,0,-2,56
28.996,250,266,241.0,54,0,-2,56
29.097,250,263,246.0,54,0,-2,56
29.205,250,263,243.0,54,0,-2,56
29.308,250,268,248.0,54,0,-2,56
29.417,250,263,239.0,54,0,-2,56
29.529,250,262,246.0,54,0,-1,56
29.634,250,262,239.0,54,0,-1,56
29.749,250,260,239.0,54,0,-1,56
29.857,250,265,240.0,54,0,-1,56
29.965,250,264,238.0,54,0,-1,56
30.081,250,264,238.0,54,0,-1,56
30.185,250,269,240.0,54,0,2,56
30.298,250,266,241.0,54,0,3,56
30.413,250,264,243.0,54,0,3,56
30.528,250,265,235.0,54,0,3,56
30.632,250,271,237.0,58,0,2,56
30.750,250,269,244.0,60,0,2,56
30.852,250,270,246.0,63,0,2,56
30.968,250,268,243.0,65,0,2,56
31.071,250,270,239.0,67,0,1,56
31.181,250,267,234.0,67,0,1,56
31.293,250,270,246.0,67,0,1,56
31.401,250,268,245.0,67,0,1,56
31.509,250,263,235.0,67,0,0,56
31.617,250,268,237.0,67,0,-2,55
31.727,250,267,234.0,67,0,-4,55
31.833,250,270,242.0,67,0,-4,55
31.948,250,271,237.0,67,0,-4,55
32.061,250,262,238.0,67,1,-4,55
32.161,250,267,243.0,67,1,-4,55
32.264,250,269,243.0,67,0,-3,55
32.368,250,268,247.0,67,0,-2,55
32.475,250,272,245.0,67,0,-2,55
32.577,250,266,242.0,67,0,-2,55
32.682,250,266,242.0,67,0,-2,55
32.793,250,263,243.0,67,0,-1,55
32.900,250,261,240.0,67,1,-1,55
33.003,250,265,240.0,67,1,-1,55
33.115,250,264,246.0,67,0,-2,55
33.215,250,262,242.0,67,0,-1,55
33.329,250,264,245.0,67,0,-1,55
33.435,250,267,249.0,67,0,-1,55
33.542,250,262,246.0,67,0,-1,55
33.644,250,265,241.0,67,0,-1,55
33.750,250,260,241.0,67,0,-1,55
33.857,250,265,240.0,67,0,-1,55
33.962,250,267,241.0,67,0,-1,55
34.063,250,266,244.0,67,0,-1,55
34.170,250,268,239.0,67,0,-1,55
34.284,250,269,246.0,67,0,-1,55
34.390,250,262,242.0,67,0,-1,55
34.493,250,266,250.0,67,0,-1,55
34.599,250,268,239.0,67,0,-1,55
34.711,250,259,235.0,67,0,-1,55
34.816,250,260,237.0,67,0,-1,55
34.919,250,258,248.0,67,0,-1,55
35.030,250,261,243.0,67,0,-1,55
35.133,250,260,244.0,67,0,-1,55
35.248,250,262,245.0,67,0,-1,55
35.349,250,265,241.0,67,0,-2,55
35.458,250,266,239.0,67,0,-2,55
35.563,250,273,245.0,67,0,-2,55
35.667,250,278,245.0,67,0,-1,54
35.774,250,278,245.0,67,0,-1,54
35.881,250,280,247.0,67,0,-1,54
35.983,260,283,253.0,67,0,-1,54
36.096,260,284,249.0,67,0,-1,54
36.201,260,285,250.0,67,0,-1,54
36.312,260,279,254.0,67,0,1,54
36.418,260,279,251.0,67,0,2,54
36.530,260,279,251.0,67,0,2,54
36.633,260,282,246.0,67,0,3,54
36.743,260,273,243.0,67,0,2,54
36.850,260,275,241.0,67,0,2,54
36.963,260,273,244.0,67,0,2,54
37.069,250,269,246.0,67,0,2,54
37.182,250,263,242.0,67,0,1,54
37.285,250,266,240.0,68,0,1,54
37.398,250,259,241.0,70,0,0,54
37.504,250,268,240.0,74,0,0,54
37.618,250,259,238.0,76,0,0,54
37.726,250,264,230.0,78,0,2,54
37.834,250,265,226.0,80,-1,2,54
37.934,250,265,226.0,80,-1,2,54
38.042,250,263,230.0,85,0,0,54
38.151,250,265,227.0,88,0,0,54
38.252,250,260,237.0,88,0,0,54
38.353,250,262,234.0,88,0,0,54
38.468,250,263,234.0,88,0,0,54
38.577,250,259,239.0,88,0,0,53
38.691,250,267,231.0,88,0,-4,53
38.801,250,267,231.0,88,0,-4,53
38.917,250,268,232.0,88,0,-6,53
39.021,250,268,243.0,88,0,-5,53
39.134,250,270,234.0,88,0,-5,53
39.241,250,267,242.0,88,0,-4,53
39.342,250,265,243.0,88,0,-4,53
39.453,250,269,240.0,88,0,-3,53
39.556,250,261,242.0,88,0,-3,53
39.662,250,263,233.0,88,0,-3,53
39.768,250,260,240.0,88,0,-2,53
39.876,250,264,242.0,88,0,-2,53
39.984,250,261,239.0,88,0,-2,53
40.087,250,260,238.0,88,0,-2,53
40.194,250,259,237.0,88,0,-2,53
40.300,250,261,240.0,88,0,-2,53
40.416,250,262,240.0,88,0,-2,53
40.519,250,258,239.0,88,0,-2,53
40.632,250,259,239.0,88,0,-2,53
40.733,250,256,245.0,88,0,-2,53
40.844,250,264,240.0,88,0,-2,53
40.949,250,262,242.0,88,0,-2,53
41.050,250,260,233.0,88,0,-2,53
41.154,250,260,233.0,88,0,-2,53
41.259,250,265,241.0,88,0,-2,53
41.366,250,261,235.0,88,0,-2,53
41.472,250,262,240.0,88,0,-2,53
41.581,250,264,241.0,88,0,-2,52
41.684,250,263,245.0,88,0,-2,52
41.793,250,261,245.0,88,0,-2,52
41.901,250,265,245.0,88,0,-2,52
42.016,250,266,248.0,88,0,-2,52
42.117,250,264,247.0,88,0,-2,52
42.233,250,261,246.0,88,0,-2,52
42.339,250,267,239.0,88,0,-2,52
42.443,250,268,239.0,88,0,-2,52
42.556,250,269,237.0,88,0,-1,52
42.662,250,264,248.0,88,0,-2,52
42.784,250,266,242.0,88,0,-2,52
42.888,250,271,243.0,88,0,-1,52
43.000,250,262,248.0,88,0,1,52
43.100,250,267,246.0,88,0,2,52
43.202,250,268,241.0,88,0,2,52
43.308,250,272,238.0,88,0,2,52
43.416,250,268,237.0,90,0,2,52
43.527,250,269,239.0,94,0,2,52
43.630,250,269,239.0,94,0,2,52
43.737,250,270,229.0,96,0,2,52
43.851,250,264,229.0,100,0,1,52
43.953,250,267,229.0,102,0,1,52
44.053,250,264,220.0,104,0,0,52
44.163,250,269,227.0,106,0,0,52
44.284,250,268,236.0,106,0,0,52
44.390,250,263,232.0,106,0,0,52
44.492,250,266,233.0,106,0,3,52
44.597,250,269,226.0,106,0,1,52
44.698,250,265,223.0,106,0,-2,52
44.809,250,265,221.0,106,0,-4,52
44.921,250,271,226.0,106,0,-5,52
45.029,250,268,228.0,106,0,-5,52
45.134,250,268,229.0,106,0,-5,52
45.243,250,264,232.0,106,0,-5,52
45.351,250,267,221.0,106,0,-4,52
45.466,250,265,233.0,106,0,-4,52
45.574,250,260,236.0,106,0,-2,52
45.678,250,263,244.0,106,0,-2,52
45.786,250,263,244.0,106,0,-2,52
45.891,250,260,244.0,106,0,-2,52
45.995,250,266,246.0,107,0,-2,52
46.101,250,261,237.0,107,0,-2,52
46.215,250,261,237.0,107,0,-2,52
46.328,250,265,236.0,107,0,-2,52
46.435,250,257,240.0,107,0,-2,52
46.542,250,259,231.0,106,0,-2,52
46.646,250,260,231.0,106,0,-2,51
46.751,250,258,231.0,106,0,-1,51
46.859,250,258,228.0,106,0,-2,51
46.961,240,261,225.0,106,0,-1,51
47.069,240,259,231.0,106,0,-1,51
47.179,240,256,228.0,106,0,-1,51
47.283,240,260,239.0,107,0,-2,51
47.401,250,261,237.0,107,0,-2,51
47.508,250,264,242.0,107,0,-1,51
47.615,250,267,239.0,107,0,-1,51
47.717,250,268,235.0,107,0,-1,51
47.818,250,269,238.0,106,0,-1,51
47.919,250,267,240.0,106,0,-1,51
48.034,250,266,239.0,106,0,-1,51
48.142,250,267,243.0,106,0,-1,51
48.256,250,269,244.0,106,0,-1,51
48.367,250,267,247.0,107,0,-1,51
48.471,250,269,244.0,107,0,-1,51
48.578,250,266,247.0,107,0,-1,51
48.690,250,265,242.0,107,0,-1,51
48.795,250,266,239.0,107,0,-1,51
48.901,250,262,245.0,107,0,-2,51
49.008,250,260,245.0,106,0,-2,51
49.124,250,261,235.0,106,0,-2,51
49.230,250,259,240.0,106,0,-2,51
49.335,250,263,240.0,106,1,-2,51
49.442,250,263,240.0,106,1,-2,51
49.556,250,259,235.0,106,0,-2,51
49.665,250,260,245.0,106,0,-1,51
49.768,250,259,246.0,106,0,-2,51
49.876,250,261,241.0,106,0,-2,51
49.979,250,258,237.0,106,0,-2,51
50.084,240,264,249.0,106,0,-2,51
50.199,250,260,243.0,106,0,-2,51
50.300,250,264,243.0,106,0,-2,51
50.414,250,264,243.0,106,0,-2,51
50.515,250,264,245.0,106,0,-2,50
50.619,250,264,245.0,106,0,-2,50
50.731,250,267,241.0,106,0,-2,50
50.832,250,265,247.0,106,0,-2,50
50.935,250,271,248.0,106,0,-2,50
51.041,250,270,244.0,106,0,-2,50
51.145,250,274,244.0,106,0,-2,50
51.253,250,278,248.0,106,0,-2,50
51.365,250,275,237.0,106,0,-2,50
51.476,260,276,245.0,106,0,-2,50
51.579,260,280,242.0,106,0,-2,50
51.693,260,280,242.0,106,0,-2,50
51.801,260,275,241.0,106,0,-1,50
51.916,260,277,242.0,106,0,-2,50
52.018,260,275,241.0,106,0,-2,50
52.118,260,271,246.0,106,0,-2,50
52.230,260,268,249.0,106,0,-2,50
52.338,260,268,249.0,106,0,-2,50
52.452,250,270,239.0,106,0,-2,50
52.558,250,263,237.0,106,0,-2,50
52.662,250,266,241.0,106,0,-2,50
52.767,250,261,238.0,106,0,-2,50
52.869,250,261,235.0,106,0,-2,50
52.979,250,262,234.0,106,0,-2,50
53.087,250,261,229.0,106,0,-2,50
53.193,250,260,231.0,106,0,-2,50
53.297,250,262,240.0,106,0,-2,50
53.407,250,258,228.0,106,0,-2,50
53.516,240,256,228.0,106,0,-2,50
53.628,240,262,233.0,106,0,-2,50
53.734,240,262,233.0,106,0,-2,50
53.841,240,262,228.0,106,0,-2,50
53.948,240,260,229.0,107,0,-2,50
54.053,250,257,233.0,107,0,-2,50
54.161,250,263,231.0,107,0,-2,50
54.268,250,265,228.0,107,0,-2,50
54.377,250,265,228.0,107,0,-2,50
54.485,250,265,235.0,106,0,-2,50
54.592,250,266,237.0,106,0,-2,50
54.698,250,262,237.0,106,0,-1,50
54.807,250,258,237.0,106,0,-1,50
54.920,250,261,237.0,107,0,-1,50
55.034,250,267,238.0,107,0,-1,50
55.147,250,260,239.0,106,0,-1,50
55.254,250,262,243.0,106,0,-1,50
55.366,250,263,241.0,107,0,-1,50
55.476,250,266,237.0,107,0,-1,50
55.591,250,265,240.0,107,0,-1,50
55.701,250,268,241.0,107,0,-1,50
55.816,250,268,241.0,107,0,-1,50
55.925,250,267,244.0,107,0,1,50
56.027,250,260,236.0,107,0,2,50
56.133,250,253,234.0,106,0,3,50
56.235,240,251,230.0,110,0,2,50
56.342,240,253,237.0,112,0,2,50
56.448,240,253,237.0,115,0,2,50
56.551,240,257,241.0,117,0,2,49
56.661,250,258,236.0,119,0,1,49
56.771,250,258,236.0,119,0,1,49
56.885,250,261,242.0,124,0,1,49
56.992,250,261,242.0,124,0,1,49
57.101,250,265,240.0,126,0,1,49
57.202,250,269,237.0,131,0,0,49
57.304,250,266,244.0,133,0,1,49
57.418,250,273,244.0,135,-2,3,49
57.526,250,276,253.0,139,0,1,49
57.633,250,276,253.0,139,0,1,49
57.741,250,275,245.0,142,0,1,49
57.841,250,270,250.0,144,0,1,49
57.943,250,265,247.0,146,0,0,49
58.053,250,266,250.0,148,0,0,49
58.166,250,262,252.0,150,0,0,49
58.279,250,261,241.0,155,0,0,49
58.385,250,260,233.0,157,0,0,49
58.500,250,261,229.0,159,0,0,49
58.601,250,256,242.0,162,0,0,49
58.713,250,262,237.0,162,0,0,49
58.816,250,259,246.0,163,0,0,49
58.921,250,258,240.0,163,0,0,49
59.036,250,258,239.0,163,0,0,49
59.138,250,259,241.0,163,0,0,49
59.246,250,258,244.0,163,0,-2,49
59.351,250,258,244.0,162,0,-5,49
59.462,250,261,239.0,163,0,-6,49
59.568,250,261,239.0,163,0,-6,49
59.675,250,262,240.0,163,0,-6,49
59.785,250,264,253.0,163,0,-5,49
59.901,250,263,256.0,163,0,0,49
60.010,250,267,245.0,163,0,1,49
60.123,250,269,249.0,163,0,2,49
60.234,250,271,246.0,164,0,2,49
60.349,250,267,243.0,167,0,2,49
60.462,250,267,245.0,169,0,2,49
60.563,250,267,249.0,172,0,1,49
60.668,250,272,238.0,175,0,1,49
60.782,250,271,239.0,177,0,1,49
60.885,250,268,240.0,-179,0,1,49
60.985,250,268,241.0,-177,0,1,49
61.086,250,266,242.0,-174,0,0,49
61.202,250,266,244.0,-172,0,0,49
61.308,250,269,235.0,-170,-1,2,49
61.411,250,267,239.0,-170,-1,2,49
61.519,250,268,238.0,-170,0,1,48
61.625,250,263,237.0,-170,0,0,48
61.729,250,264,232.0,-170,0,-1,48
61.833,250,266,239.0,-170,0,-4,48
61.940,250,261,243.0,-170,0,-6,48
62.042,250,268,247.0,-170,0,-6,48
62.152,250,267,243.0,-170,0,-6,48
62.261,250,264,245.0,-170,0,-6,48
62.368,250,267,240.0,-170,0,-6,48
62.477,250,266,247.0,-170,0,-4,48
62.584,250,266,247.0,-170,0,-4,48
62.684,250,264,243.0,-170,0,-4,48
62.791,250,266,247.0,-170,0,-4,48
62.899,250,266,247.0,-170,0,-4,48
63.001,250,264,242.0,-170,0,-4,48
63.110,250,267,253.0,-170,0,-3,48
63.212,250,264,256.0,-170,0,-3,48
63.314,250,260,242.0,-170,0,-3,48
63.419,250,260,242.0,-170,0,-3,48
63.526,250,258,236.0,-170,0,0,48
63.627,250,262,239.0,-170,-3,2,48
63.733,250,265,244.0,-170,-5,2,48
63.838,250,261,238.0,-171,-6,2,48
63.943,250,259,240.0,-171,-6,1,48
64.058,250,265,227.0,-171,-6,1,48
64.169,250,263,233.0,-170,-5,1,48
64.284,250,259,239.0,-170,-5,1,48
64.400,250,256,243.0,-170,-4,1,48
64.511,250,261,239.0,-170,-1,0,48
64.611,250,265,247.0,-170,0,0,47
64.726,250,272,245.0,-170,0,-1,47
64.835,250,275,243.0,-170,2,-5,47
64.950,250,276,244.0,-170,2,-6,47
65.051,250,274,246.0,-170,2,-6,47
65.153,250,272,240.0,-170,1,-6,47
65.262,250,270,242.0,-170,1,-5,47
65.366,250,270,242.0,-170,1,-5,47
65.478,250,273,246.0,-170,0,-4,47
65.584,250,273,246.0,-170,0,-4,47
65.700,250,276,249.0,-170,0,-4,47
65.802,250,271,249.0,-170,0,-3,47
65.918,250,271,249.0,-170,0,-3,47
66.032,250,274,253.0,-170,0,-3,47
66.134,250,279,243.0,-170,0,-3,47
66.234,250,276,249.0,-170,0,-3,47
66.336,250,273,242.0,-170,0,-3,47
66.437,250,268,235.0,-171,0,-3,47
66.543,250,273,237.0,-171,0,-2,47
66.644,250,267,238.0,-170,-1,-2,47
66.750,250,269,236.0,-170,-1,-2,47
66.855,250,269,243.0,-170,-1,-2,47
66.970,250,267,232.0,-170,-1,-2,47
67.084,250,263,248.0,-170,-1,-2,47
67.184,250,260,237.0,-170,-1,-2,47
67.301,250,262,242.0,-170,0,-2,47
67.408,250,261,243.0,-170,0,-2,47
67.512,250,260,243.0,-170,0,-2,47
67.614,250,260,240.0,-170,0,-2,47
67.719,250,264,239.0,-170,0,-2,47
67.826,250,262,238.0,-170,-1,-2,47
67.935,250,260,237.0,-170,0,-1,47
68.036,250,260,234.0,-170,-3,0,47
68.144,250,265,232.0,-171,-6,3,47
68.244,250,265,228.0,-170,-4,1,47
68.353,250,263,244.0,-170,-1,-1,47
68.466,250,265,238.0,-170,0,-3,47
68.570,250,269,238.0,-170,0,-3,47
68.673,250,265,241.0,-170,0,-4,47
68.785,250,267,238.0,-170,0,-4,47
68.891,250,272,240.0,-170,0,-4,47
68.997,250,269,236.0,-170,0,-4,47
69.103,250,271,244.0,-170,0,-3,47
69.204,250,271,243.0,-170,0,-3,47
69.306,250,269,244.0,-170,0,-3,47
69.414,250,267,240.0,-170,0,-3,47
69.529,250,269,239.0,-170,0,-2,47
69.643,250,264,248.0,-170,-1,-2,46
69.745,250,268,240.0,-170,-1,-2,46
69.859,250,268,239.0,-170,-1,-2,46
69.975,250,265,237.0,-170,-1,-2,46
70.081,250,263,243.0,-170,-1,-2,46
70.182,250,268,236.0,-170,-1,-2,46
70.284,250,267,231.0,-170,-2,-2,46
70.384,250,265,232.0,-170,-2,-2,46
70.486,250,267,238.0,-170,-2,-2,46
70.591,250,261,231.0,-170,-2,-2,46
70.699,250,265,234.0,-170,-2,-2,46
70.807,250,265,237.0,-170,-2,-2,46
70.931,250,262,241.0,-170,-2,-2,46
71.047,250,264,234.0,-170,-2,-2,46
71.148,250,263,234.0,-170,-2,-2,46
71.253,250,262,237.0,-170,-2,-2,46
71.360,250,265,238.0,-170,-2,-2,46
71.464,250,265,238.0,-170,-2,-2,46
71.569,250,263,236.0,-170,-1,-2,46
