epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
28,6256.73,0.7916,0.38459,1.06889,0.89616,0.86252,0.91013,0.62648,1.21538,0.57813,1.50253,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,6583.32,0.78436,0.38037,1.06817,0.90187,0.8341,0.88244,0.6127,1.31081,0.58989,1.6058,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,6794.87,0.78847,0.37768,1.07092,0.87669,0.85727,0.91435,0.63114,1.2183,0.59595,1.50283,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,7005.75,0.78308,0.37459,1.06357,0.87954,0.87328,0.91407,0.62746,1.22763,0.56226,1.50362,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,7217.03,0.77893,0.37112,1.06263,0.89412,0.84563,0.90531,0.62606,1.22334,0.57461,1.52316,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,7428.67,0.775,0.37045,1.05512,0.87791,0.90623,0.91655,0.62305,1.23746,0.55584,1.50703,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,7639.54,0.76737,0.36777,1.05112,0.91418,0.8613,0.91715,0.62721,1.21591,0.56084,1.49892,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,7959.3,0.77402,0.37058,1.05344,0.85744,0.87948,0.90122,0.61809,1.26813,0.5937,1.50103,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,8169.92,0.76402,0.36495,1.04588,0.871,0.88635,0.91197,0.62347,1.23312,0.56235,1.51607,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,8381.49,0.7555,0.36061,1.04638,0.87086,0.84972,0.89666,0.62071,1.23578,0.58746,1.53146,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,8592.71,0.76023,0.36184,1.04906,0.92792,0.82876,0.90075,0.62298,1.23166,0.57541,1.52654,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,8804.59,0.75458,0.35736,1.04755,0.84074,0.90728,0.92411,0.63856,1.17043,0.54739,1.47848,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,9016.29,0.74866,0.35307,1.046,0.88744,0.85286,0.91433,0.63781,1.19284,0.55626,1.48544,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,9227.77,0.74299,0.35396,1.04441,0.87267,0.85039,0.89161,0.62137,1.25057,0.56572,1.58181,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,9439.42,0.74258,0.35197,1.04271,0.92439,0.83597,0.91135,0.62757,1.21536,0.53164,1.51167,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,9650.78,0.74267,0.35276,1.03488,0.88969,0.85484,0.90924,0.6315,1.21545,0.5504,1.51216,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,9862.46,0.74092,0.34992,1.03942,0.89679,0.87582,0.91246,0.62683,1.21638,0.53499,1.51642,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,10073.7,0.74389,0.3486,1.0369,0.86174,0.87805,0.91665,0.63558,1.19466,0.53705,1.47464,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,10285.2,0.73159,0.34214,1.03603,0.8527,0.87625,0.89883,0.62551,1.21847,0.57322,1.51649,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,10496,0.73263,0.34285,1.03021,0.87871,0.86955,0.9129,0.63537,1.18396,0.54564,1.48857,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,10707.5,0.73689,0.34578,1.03534,0.87097,0.88125,0.91857,0.63524,1.19246,0.52949,1.5035,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,10918.6,0.73421,0.3416,1.03105,0.86031,0.87577,0.90138,0.62954,1.20427,0.53804,1.48999,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,11131.3,0.72805,0.34146,1.02738,0.87035,0.84321,0.90607,0.63919,1.18593,0.56306,1.46723,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,11343.7,0.7144,0.33488,1.02197,0.89184,0.84471,0.91569,0.64165,1.17568,0.53683,1.47561,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,11556.1,0.72986,0.33964,1.03421,0.89259,0.858,0.91191,0.63426,1.18817,0.52914,1.46683,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,11766.9,0.719,0.33414,1.01997,0.85159,0.88157,0.89546,0.63218,1.21615,0.53314,1.52654,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,11978.1,0.71238,0.33017,1.0184,0.85443,0.88924,0.91299,0.64633,1.16798,0.52831,1.4783,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,12188.8,0.72061,0.3355,1.0253,0.86572,0.88343,0.9173,0.6423,1.17972,0.53221,1.46813,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,12399.1,0.71544,0.33101,1.02265,0.86005,0.87099,0.8986,0.6376,1.21387,0.53227,1.53642,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,12609.3,0.71365,0.3316,1.02278,0.86522,0.88106,0.90514,0.63993,1.18651,0.53518,1.50156,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,12821.2,0.71306,0.32954,1.01706,0.86697,0.87218,0.90124,0.63738,1.2055,0.54096,1.51645,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,13036.3,0.70282,0.32512,1.01645,0.8691,0.87516,0.90253,0.63554,1.19768,0.53738,1.50755,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,13247.4,0.706,0.32563,1.01411,0.86861,0.87238,0.90323,0.63868,1.18916,0.54266,1.49885,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,13457.9,0.7075,0.32657,1.01375,0.86221,0.88329,0.90822,0.63871,1.1762,0.53477,1.48228,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,13668.4,0.70321,0.32477,1.01113,0.89324,0.8672,0.9116,0.6397,1.17664,0.51764,1.47704,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,13878.9,0.70595,0.32335,1.0143,0.89298,0.86218,0.9082,0.63772,1.18659,0.5207,1.47812,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,14088.9,0.70117,0.32215,1.00918,0.87556,0.88646,0.90859,0.63929,1.19285,0.51184,1.48342,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,14299,0.70036,0.3199,1.01619,0.86476,0.87327,0.89504,0.63486,1.21096,0.51817,1.50436,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,14508.6,0.69686,0.31675,1.01007,0.87552,0.86914,0.90409,0.64016,1.19601,0.51473,1.49245,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,14718.5,0.69077,0.31576,1.00863,0.88506,0.85215,0.89508,0.63274,1.21424,0.51595,1.5101,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,14927.8,0.69279,0.31496,1.00869,0.88162,0.85507,0.90169,0.63692,1.20063,0.52082,1.5012,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,15137,0.69121,0.31488,1.01029,0.85793,0.87398,0.90412,0.63524,1.19548,0.51502,1.49637,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,15346.8,0.68724,0.31505,0.99984,0.8639,0.86634,0.90246,0.63677,1.18134,0.51796,1.48876,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,15557.3,0.68157,0.31086,1.0033,0.87582,0.87109,0.90899,0.64135,1.17731,0.51901,1.49202,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,15769.2,0.68547,0.31124,1.00155,0.87668,0.8667,0.90341,0.63935,1.17645,0.52429,1.49006,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,15981.4,0.67973,0.30729,1.00394,0.84189,0.89251,0.901,0.63733,1.18464,0.52069,1.49629,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,16193.7,0.6839,0.31058,1.00036,0.84826,0.8925,0.90516,0.6403,1.18468,0.52861,1.48609,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,16406.3,0.67819,0.30615,1.00229,0.90005,0.8464,0.91227,0.64404,1.18013,0.51821,1.47481,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,16620.1,0.67687,0.30545,1.00214,0.90311,0.83722,0.90333,0.64131,1.18886,0.51604,1.48759,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,16831.9,0.6781,0.30444,1.00721,0.89159,0.84196,0.89929,0.63751,1.18709,0.5175,1.48919,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,17044.3,0.67604,0.3052,0.99434,0.89175,0.84416,0.89941,0.63662,1.18876,0.51678,1.49007,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,17257.7,0.6672,0.29997,0.9943,0.89623,0.83942,0.9043,0.63901,1.18434,0.51268,1.48265,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,17471.2,0.66697,0.30055,0.99393,0.84986,0.88516,0.90158,0.63972,1.18012,0.51374,1.47954,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,17685,0.67155,0.30122,0.99314,0.88258,0.86081,0.90669,0.64059,1.17349,0.51562,1.48407,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,17897.8,0.66246,0.29699,0.99562,0.88436,0.86181,0.90638,0.64186,1.17751,0.51633,1.48901,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,18110.1,0.65769,0.29612,0.99417,0.87653,0.87072,0.9063,0.64269,1.17705,0.51213,1.48919,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,18322,0.65822,0.29518,0.9928,0.87194,0.87755,0.90485,0.64124,1.1775,0.51227,1.49474,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
